Time,TC1_tip,TC2,TC3,TC4,TC_9_5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
533,363.27,378.49,364.33,216.52,367.18,423.661614416448,459.490985584405,459.490985584405,455.912456776713,443.571519586327,428.847919601593,416.583175674836,410.078231773447,409.605927322257,409.605927322257,413.19692337474,0.0375,25900,100,0.98
534,363.28,378.4,363.82,216.01,366.74,423.758429201687,459.602740025647,459.602740025647,456.047399812397,443.717885928904,429.001678054502,416.741080830118,410.237858635263,409.765666382106,409.765666382106,413.35666243459,0.0375,25900,100,0.98
535,363.28,378.29,363.31,215.41,366.58,423.855101002605,459.714333561534,459.714333561534,456.182255475392,443.864163255323,429.155356237856,416.898916482564,410.397422329979,409.92534273387,409.92534273387,413.516338786353,0.0375,25900,100,0.98
536,363.29,378.18,362.81,214.86,366.47,423.951630103775,459.825766502783,459.825766502783,456.317023964297,444.010351697493,429.308954191321,417.056682590306,410.556922772475,410.084956289388,410.084956289388,413.675952341871,0.0375,25900,100,0.98
537,363.3,378.07,362.3,214.5,366.48,424.048016789135,459.937039159453,459.937039159453,456.451705476792,444.156451386841,429.46247195456,417.214404573591,410.716359878193,410.244506961081,410.244506961081,413.835503013564,0.0375,25900,100,0.98
538,363.32,377.96,361.8,213.97,366.32,424.144261341991,460.051252463013,460.056242179818,456.586300209838,444.302462454563,429.615909567561,417.372058922165,410.875733563597,410.403994662406,410.403994662406,413.99499071489,0.0375,25900,100,0.98
539,363.33,377.8,361.05,213.32,365.71,424.24057338839,460.166324756439,460.177553577464,456.720500246975,444.448161896657,429.769105196918,417.529520402166,411.034937757596,410.563314482478,410.563314482478,414.154310534961,0.0375,25900,100,0.98
540,363.35,377.64,360.32,212.64,364.86,424.340841033368,460.282008759123,460.293104792773,456.848578790733,444.589399811499,429.919046386323,417.684495543077,411.191998134847,410.720513709451,410.720513709451,414.311509761935,0.0375,25900,100,0.98
541,363.36,377.54,359.85,212.02,363.94,424.440994157724,460.397565099073,460.408528545929,456.976442119195,444.73050930136,430.06887483631,417.83937351832,411.348970003978,410.87762504492,410.87762504492,414.468621097403,0.0375,25900,100,0.98
542,363.37,377.42,359.39,211.37,363.02,424.541033026893,460.512994028492,460.523825025207,457.104089209434,444.871490402474,430.21859048283,417.994154181432,411.505853176253,411.034648297203,411.034648297203,414.625644349687,0.0375,25900,100,0.98
543,363.38,377.29,358.94,210.82,362.28,424.640957850635,460.62829578907,460.638994494801,457.231601821681,445.012343210448,430.36819330538,418.14883741951,411.662647492076,411.191583303461,411.191583303461,414.782579355945,0.0375,25900,100,0.98
544,363.38,377.17,358.51,210.47,362.17,424.740768807359,460.74347061589,460.754037259815,457.358980209095,445.153067853528,430.51768330777,418.30342313877,411.819352808682,411.34842991753,411.34842991753,414.939425970014,0.0375,25900,100,0.98
545,363.4,377.06,358.1,209.91,362.23,424.840466141546,460.858518755536,460.868953532535,457.486224525625,445.293664388562,430.667060442354,418.457911206644,411.975968950162,411.505187960484,411.505187960484,415.096184012967,0.0375,25900,100,0.98
546,363.4,376.92,357.68,209.32,362.0,424.940050053313,460.973440445946,460.983743585019,457.613334989931,445.43413291968,430.816324696393,418.612301517677,412.132495764274,411.661857276832,411.661857276832,415.252853329316,0.0375,25900,100,0.98
547,363.41,376.73,357.05,208.79,361.54,425.039520767961,461.088235928865,461.098407652395,457.740311781322,445.574473522844,430.965476037114,418.766593951601,412.288933086303,411.818437698768,411.818437698768,415.409433751251,0.0375,25900,100,0.98
