Time,TC1_tip,TC2,TC3,TC4,TC_9_5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
228,355.99,367.0,376.07,232.16,401.91,369.554386840697,397.669345510137,397.514743506657,389.199417943279,374.631554605031,359.876782951002,348.481793809302,342.63279453195,342.210376992634,342.210376992634,345.801373045117,0.0375,25900,100,0.98
229,355.98,367.03,376.09,232.39,401.53,369.733013067615,397.871559102584,397.718920898243,389.407680056554,374.831229295838,360.061373513529,348.651883153118,342.794936945951,342.371954973753,342.371954973753,345.962951026237,0.0375,25900,100,0.98
230,355.98,367.07,376.14,232.66,401.2,369.911327582137,398.073436420168,397.922772498095,389.615686915721,375.030758052702,360.245935595155,348.822038230626,342.957192940928,342.533649830851,342.533649830851,346.124645883334,0.0375,25900,100,0.98
231,355.97,367.1,376.18,232.86,401.08,370.089331278452,398.274978350254,398.126299079178,389.823438928187,375.23014083242,360.43046873307,348.992258284367,343.119561624386,342.695460662561,342.695460662561,346.286456715045,0.0375,25900,100,0.98
232,355.97,367.14,376.24,232.87,401.07,370.267025040734,398.476185777695,398.329501423569,390.03089561861,375.429377596392,360.614972468365,349.162542560067,343.282042106498,342.857386570144,342.857386570144,346.448382622627,0.0375,25900,100,0.98
233,355.98,367.2,376.34,232.95,401.24,370.444409753635,398.677059584682,398.5323803058,390.23806939249,375.62846830516,360.799446343202,349.332890305196,343.444633499228,343.019426656648,343.019426656648,346.610422709132,0.0375,25900,100,0.98
234,355.97,367.25,376.43,233.03,401.3,370.62148629987,398.877600650821,398.734936496791,390.444989247504,375.827412919677,360.983889901452,349.503300769281,343.607334916518,343.181580027086,343.181580027086,346.77257607957,0.0375,25900,100,0.98
235,355.96,367.29,376.5,233.06,401.42,370.798255559381,399.077809853126,398.937170765125,390.651655592363,376.026211401712,361.168302688912,349.67377320404,343.77014547439,343.343845788537,343.343845788537,346.93484184102,0.0375,25900,100,0.98
236,355.96,367.33,376.56,233.11,401.86,370.974718407278,399.27768806599,399.139083880198,390.858068836733,376.224863714874,361.352684253842,349.844306863662,343.933064291132,343.506223050324,343.506223050324,347.097219102808,0.0375,25900,100,0.98
237,355.95,367.36,376.64,233.17,402.23,371.150875718227,399.477236161271,399.340676605587,391.064229387339,376.423369822411,361.53703414578,350.014901004178,344.096090486897,343.668710923633,343.668710923633,347.259706976117,0.0375,25900,100,0.98
238,355.95,367.39,376.7,233.26,402.17,371.326728359423,399.67645500821,399.541949709821,391.270137654331,376.621729690779,361.721351917451,350.185554884487,344.259223184372,343.831308522155,343.831308522155,347.422304574639,0.0375,25900,100,0.98
239,355.95,367.43,376.78,233.45,402.04,371.502277200936,399.875345473552,399.742797496211,391.475794041872,376.819943284343,361.905637121915,350.356277204887,344.422461507801,343.994014961146,343.994014961146,347.58501101363,0.0375,25900,100,0.98
240,355.95,367.46,376.86,233.6,402.14,371.677523111201,400.073908421387,399.943201679711,391.681198952003,377.018010567557,362.089889313768,350.527068940278,344.585804583444,344.156829357867,344.156829357867,347.747825410351,0.0375,25900,100,0.98
241,355.95,367.52,376.99,233.62,402.44,371.852466946939,400.272144713436,400.14328797038,391.886352794633,377.215931510501,362.274108051997,350.697918285589,344.749251540458,344.319750832438,344.319750832438,347.910746884922,0.0375,25900,100,0.98
242,355.96,367.58,377.1,233.58,402.54,372.027109571345,400.470055208666,400.343057120981,392.091255969771,377.413706078993,362.458292894832,350.868824506864,344.912801509301,344.482778506304,344.482778506304,348.073774558787,0.0375,25900,100,0.98
243,355.95,367.61,377.17,233.58,402.87,372.201451835237,400.667640763699,400.542509897757,392.295908885992,377.611334244858,362.64244340509,351.039786873701,345.076453623409,344.645911503842,344.645911503842,348.236907556326,0.0375,25900,100,0.98
244,355.95,367.65,377.25,233.56,403.2,372.375494598208,400.864902232513,400.741647046204,392.500311939942,377.808815974462,362.826559144144,351.210804656165,345.240207017263,344.809148950507,344.809148950507,348.40014500299,0.0375,25900,100,0.98
245,355.95,367.68,377.34,233.53,403.54,372.549238711464,401.061840466616,400.940469318669,392.704465532822,378.006151237943,363.010639676797,351.381877127321,345.404060828001,344.972489974382,344.972489974382,348.563486026865,0.0375,25900,100,0.98
246,355.95,367.72,377.43,233.47,403.8,372.722685021411,401.258456315081,401.138977468777,392.908370067099,378.203340007342,363.194684570269,351.553003562681,345.568014195062,345.135933705836,345.135933705836,348.72692975832,0.0375,25900,100,0.98
247,355.94,367.75,377.5,233.44,403.95,372.895834373995,401.454750624338,401.337172244026,393.112025941988,378.400382254093,363.378693392907,351.724183239592,345.732066259833,345.29947927719,345.29947927719,348.890475329673,0.0375,25900,100,0.98
248,355.95,367.8,377.58,233.5,403.8,373.068687609734,401.650724238489,401.535054394475,393.315433558768,378.597277951962,363.562665715679,351.895415437943,345.89621616606,345.463125823105,345.463125823105,349.054121875589,0.0375,25900,100,0.98
249,355.95,367.84,377.63,233.56,403.52,373.241245571857,401.846377999045,401.732624659125,393.518593312505,378.794027072406,363.746601109748,352.06669943896,346.060463059119,345.626872479888,345.626872479888,349.217868532371,0.0375,25900,100,0.98
250,355.95,367.87,377.68,233.68,403.15,373.413509095768,402.041712745103,401.929883783139,393.721505602445,378.990629590405,363.930499149543,352.238034526782,346.224806087014,345.790718386446,345.790718386446,349.381714438929,0.0375,25900,100,0.98
251,355.95,367.91,377.75,233.69,403.24,373.585479018389,402.236729313208,402.126832502618,393.924170822804,379.187085479272,364.114359410016,352.409419987049,346.38924439949,345.95466268344,345.95466268344,349.545658735924,0.0375,25900,100,0.98
252,355.96,367.97,377.77,233.74,403.68,373.757156170532,402.431428537557,402.323471557262,394.126589370463,379.383394714969,364.298193184369,352.580855108056,346.553777148753,346.118704513978,346.118704513978,349.709700566461,0.0375,25900,100,0.98
253,355.95,368.0,377.77,233.77,403.98,373.928541380624,402.625811249872,402.519801684136,394.328761641161,379.579557273968,364.481999326081,352.752339180187,346.718403489136,346.282843023286,346.282843023286,349.87383907577,0.0375,25900,100,0.98
254,355.95,368.04,377.78,233.81,403.96,374.099635476743,402.819878279388,402.715823614364,394.530688027483,379.775573132095,364.665766474975,352.923871495598,346.883122576893,346.447077358523,346.447077358523,350.038073411006,0.0375,25900,100,0.98
255,355.95,368.08,377.79,233.92,404.0,374.270439279926,403.013630452887,402.911538083938,394.732368925395,379.971442268237,364.849494214059,353.095451349259,347.047933570879,346.611406669425,346.611406669425,350.202402721909,0.0375,25900,100,0.98
256,355.95,368.12,377.84,234.07,404.05,374.440953614876,403.207068594823,403.106945816872,394.933804724108,380.167164658552,365.033182126218,353.267078037254,347.212835631435,346.775830107236,346.775830107236,350.36682615972,0.0375,25900,100,0.98
257,355.96,368.15,377.87,234.34,404.18,374.611179296668,403.400193527105,403.302047545978,395.13499581855,380.362739591139,365.216829798086,353.438750858902,347.3778279218,346.940346826072,346.940346826072,350.531342878556,0.0375,25900,100,0.98
258,355.95,368.19,377.91,234.55,404.39,374.781117143685,403.593006069361,403.49684399277,395.335942597296,380.558166797978,365.400436816275,353.610469114695,347.542909606744,347.104955981598,347.104955981598,350.695952034081,0.0375,25900,100,0.98
259,355.96,368.23,377.98,234.66,404.73,374.950767968253,403.785507038682,403.691335881872,395.536645451189,380.753447120653,365.584002770064,353.782232107771,347.708079853558,347.269656731988,347.269656731988,350.860652784471,0.0375,25900,100,0.98
260,355.96,368.28,378.07,234.78,404.89,375.120132580755,403.977697249899,403.885523935073,395.737048322751,380.948580540301,365.767527250261,353.954039143277,347.873337831615,347.4344482375,347.4344482375,351.025444289983,0.0375,25900,100,0.98
