Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
0,368.02,371.98,372.49,376.05,376.55,377.62,377.83,379.56,377.88,369.28
1,367.99,371.98,372.48,376.06,376.55,377.63,377.84,379.58,377.9,369.21
2,367.98,371.96,372.48,376.06,376.56,377.64,377.84,379.58,377.92,369.31
3,367.97,371.95,372.48,376.06,376.56,377.65,377.86,379.56,377.93,369.36
4,367.95,371.94,372.47,376.06,376.55,377.65,377.85,379.55,377.95,369.16
5,367.93,371.92,372.46,376.05,376.55,377.65,377.86,379.54,377.98,369.1
6,367.91,371.92,372.45,376.06,376.55,377.65,377.86,379.53,377.98,369.12
7,367.9,371.91,372.46,376.06,376.56,377.66,377.87,379.51,377.94,369.1
8,367.89,371.9,372.45,376.06,376.55,377.67,377.86,379.51,377.89,369.07
9,367.87,371.89,372.45,376.06,376.57,377.67,377.85,379.51,377.88,369.11
10,367.85,371.88,372.44,376.06,376.57,377.67,377.85,379.52,377.87,369.16
11,367.85,371.87,372.44,376.07,376.58,377.68,377.86,379.53,377.82,369.09
12,367.83,371.86,372.44,376.07,376.58,377.68,377.86,379.54,377.83,369.03
13,367.82,371.85,372.43,376.06,376.58,377.68,377.85,379.55,377.83,369.01
14,367.79,371.83,372.42,376.07,376.58,377.68,377.85,379.57,377.83,369.06
15,367.77,371.82,372.41,376.06,376.6,377.67,377.86,379.56,377.85,369.1
16,367.76,371.82,372.4,376.05,376.59,377.67,377.87,379.56,377.87,369.13
17,367.75,371.81,372.39,376.06,376.61,377.68,377.87,379.56,377.9,369.11
18,367.73,371.81,372.38,376.06,376.61,377.68,377.87,379.56,377.92,369.07
19,367.72,371.8,372.38,376.06,376.61,377.68,377.88,379.56,377.92,368.86
20,367.71,371.8,372.37,376.07,376.61,377.67,377.87,379.56,377.88,368.82
21,367.69,371.8,372.37,376.06,376.61,377.68,377.88,379.55,377.86,368.76
22,367.66,371.77,372.36,376.07,376.61,377.68,377.87,379.55,377.84,368.8
23,367.65,371.76,372.36,376.07,376.62,377.69,377.88,379.56,377.79,368.95
24,367.63,371.74,372.36,376.07,376.62,377.69,377.88,379.56,377.75,369.03
25,367.62,371.74,372.35,376.07,376.62,377.68,377.88,379.57,377.73,369.07
26,367.61,371.72,372.35,376.07,376.63,377.68,377.89,379.57,377.7,369.05
27,367.61,371.71,372.35,376.07,376.63,377.69,377.89,379.58,377.7,368.97
28,367.6,371.71,372.35,376.08,376.64,377.7,377.89,379.58,377.71,368.89
29,367.59,371.69,372.33,376.07,376.63,377.7,377.89,379.59,377.71,368.69
30,367.58,371.68,372.33,376.08,376.63,377.71,377.89,379.59,377.7,368.54
31,367.54,371.67,372.32,376.08,376.64,377.71,377.9,379.6,377.69,368.7
32,367.53,371.66,372.32,376.07,376.65,377.71,377.9,379.6,377.65,368.82
33,367.5,371.65,372.29,376.07,376.64,377.71,377.9,379.6,377.62,368.68
34,367.49,371.65,372.3,376.07,376.65,377.72,377.9,379.6,377.61,368.54
35,367.46,371.64,372.29,376.07,376.66,377.73,377.9,379.62,377.59,368.68
36,367.45,371.64,372.29,376.07,376.65,377.74,377.91,379.62,377.58,368.77
37,367.43,371.63,372.28,376.07,376.66,377.73,377.91,379.61,377.57,368.73
38,367.42,371.62,372.28,376.06,376.66,377.74,377.91,379.6,377.55,368.76
39,367.4,371.61,372.28,376.06,376.66,377.73,377.91,379.59,377.54,368.79
40,367.39,371.59,372.27,376.06,376.66,377.75,377.9,379.58,377.54,368.72
41,367.37,371.59,372.28,376.06,376.67,377.74,377.92,379.58,377.52,368.68
42,367.36,371.56,372.26,376.06,376.67,377.75,377.92,379.58,377.5,368.66
43,367.35,371.55,372.26,376.07,376.67,377.76,377.92,379.59,377.49,368.69
44,367.34,371.54,372.26,376.07,376.68,377.76,377.93,379.6,377.48,368.68
45,367.32,371.53,372.25,376.06,376.69,377.76,377.92,379.6,377.46,368.63
46,367.31,371.52,372.25,376.05,376.68,377.75,377.92,379.6,377.45,368.69
47,367.3,371.51,372.25,376.05,376.69,377.75,377.93,379.61,377.45,368.81
48,367.28,371.5,372.24,376.07,376.69,377.76,377.93,379.61,377.47,368.97
49,367.26,371.49,372.23,376.07,376.7,377.76,377.93,379.6,377.52,369.01
50,367.25,371.48,372.23,376.07,376.71,377.77,377.92,379.61,377.56,369.08
51,367.23,371.47,372.23,376.07,376.71,377.77,377.94,379.6,377.53,369.05
52,367.22,371.47,372.22,376.07,376.7,377.78,377.94,379.6,377.49,368.92
53,367.2,371.45,372.21,376.07,376.71,377.79,377.94,379.6,377.47,368.88
54,367.19,371.45,372.21,376.07,376.71,377.79,377.94,379.61,377.49,368.75
55,367.18,371.44,372.2,376.07,376.71,377.8,377.95,379.6,377.48,368.74
56,367.15,371.43,372.2,376.07,376.71,377.8,377.95,379.6,377.47,368.87
57,367.15,371.42,372.19,376.07,376.7,377.8,377.96,379.59,377.47,369.03
58,367.13,371.41,372.18,376.06,376.71,377.8,377.96,379.6,377.49,369.1
59,367.12,371.4,372.18,376.06,376.71,377.8,377.97,379.61,377.5,369.22
60,367.09,371.38,372.17,376.06,376.71,377.8,377.98,379.63,377.52,369.35
61,367.08,371.38,372.17,376.06,376.71,377.79,377.98,379.62,377.55,369.14
62,367.07,371.37,372.17,376.06,376.71,377.8,377.98,379.61,377.62,369.15
63,367.05,371.35,372.17,376.07,376.71,377.8,378.0,379.61,377.7,369.3
64,367.06,371.35,372.16,376.07,376.71,377.8,377.99,379.6,377.78,369.43
65,367.05,371.34,372.16,376.07,376.72,377.8,377.99,379.59,377.85,369.42
66,367.04,371.34,372.16,376.07,376.73,377.8,377.99,379.61,377.9,369.28
67,367.02,371.33,372.15,376.07,376.72,377.8,377.99,379.6,377.95,369.14
68,367.0,371.31,372.14,376.07,376.74,377.81,377.99,379.6,378.0,369.14
69,367.0,371.31,372.13,376.07,376.75,377.81,377.99,379.61,378.01,369.17
70,366.97,371.29,372.11,376.07,376.74,377.81,377.99,379.62,378.01,369.18
71,366.96,371.29,372.11,376.07,376.75,377.82,377.98,379.63,378.04,369.29
72,366.95,371.29,372.11,376.08,376.76,377.82,377.99,379.62,378.09,369.48
73,366.93,371.28,372.1,376.08,376.76,377.82,377.99,379.63,378.11,369.56
74,366.91,371.27,372.09,376.07,376.76,377.82,377.98,379.63,378.13,369.44
75,366.9,371.27,372.09,376.06,376.76,377.82,378.0,379.64,378.11,369.31
76,366.89,371.26,372.1,376.06,376.76,377.82,378.0,379.64,378.1,369.37
77,366.88,371.25,372.09,376.07,376.77,377.83,378.0,379.64,378.05,369.34
78,366.86,371.23,372.09,376.07,376.77,377.84,378.01,379.63,378.04,369.16
79,366.86,371.23,372.08,376.07,376.77,377.84,378.0,379.62,378.05,369.1
80,366.84,371.21,372.08,376.07,376.77,377.84,377.99,379.63,378.03,369.0
81,366.83,371.2,372.08,376.07,376.77,377.84,378.01,379.66,378.02,368.97
82,366.83,371.19,372.08,376.08,376.78,377.84,378.01,379.67,378.01,369.01
83,366.82,371.19,372.08,376.08,376.78,377.85,378.03,379.68,377.95,369.05
84,366.8,371.18,372.08,376.08,376.78,377.85,378.03,379.7,377.91,369.08
85,366.78,371.16,372.06,376.08,376.78,377.85,378.04,379.71,377.91,369.18
86,366.77,371.15,372.06,376.08,376.78,377.85,378.04,379.71,377.94,369.05
87,366.76,371.15,372.05,376.09,376.79,377.85,378.05,379.71,377.96,369.07
88,366.74,371.15,372.05,376.1,376.79,377.86,378.05,379.72,378.01,369.52
89,366.69,371.06,372.04,376.1,376.79,377.86,378.03,379.71,378.08,370.28
90,366.68,370.82,372.05,376.1,376.79,377.87,378.03,379.73,378.15,371.1
91,366.69,370.57,372.03,376.13,376.71,377.88,378.04,379.77,378.27,371.6
92,366.77,370.6,372.09,376.18,376.6,377.74,378.03,379.82,378.39,372.05
93,367.14,370.84,372.15,376.21,376.6,377.68,378.11,379.92,378.53,372.19
94,367.62,371.03,372.25,376.25,376.63,377.72,378.23,379.97,378.64,372.2
95,368.32,371.33,372.35,376.31,376.76,377.79,378.3,379.97,378.69,372.14
96,369.0,371.69,372.51,376.33,376.87,377.82,378.34,379.97,378.69,371.87
97,369.53,371.97,372.66,376.35,376.91,377.87,378.33,379.95,378.67,371.72
98,369.94,372.2,372.83,376.32,376.99,377.92,378.28,379.89,378.63,371.65
99,370.28,372.39,373.03,376.38,377.1,377.95,378.24,379.81,378.58,371.52
100,370.58,372.56,373.18,376.46,377.13,377.93,378.19,379.73,378.53,371.36
101,370.91,372.94,373.34,376.53,377.16,377.9,378.13,379.65,378.5,371.22
102,371.31,373.36,373.5,376.61,377.18,377.85,378.08,379.56,378.44,371.15
103,371.73,373.75,373.65,376.66,377.15,377.82,378.0,379.49,378.4,370.98
104,372.21,374.01,373.85,376.7,377.11,377.8,377.9,379.4,378.32,370.91
105,372.61,374.16,374.02,376.78,377.09,377.77,377.83,379.32,378.23,370.9
106,372.84,374.26,374.09,376.82,377.02,377.75,377.79,379.23,378.15,370.76
107,373.02,374.33,374.14,376.91,377.02,377.74,377.74,379.15,378.07,370.71
108,373.17,374.43,374.19,377.0,377.06,377.74,377.72,379.07,378.02,370.64
109,373.32,374.61,374.26,377.06,377.09,377.74,377.68,379.01,377.97,370.61
110,373.52,374.75,374.34,377.09,377.11,377.74,377.65,379.0,377.94,370.42
111,373.73,374.94,374.45,377.13,377.1,377.73,377.61,378.96,377.87,370.39
112,373.97,375.13,374.55,377.16,377.07,377.74,377.58,378.95,377.82,370.48
113,374.34,375.39,374.68,377.18,377.13,377.74,377.57,378.93,377.72,370.38
114,374.55,375.59,374.77,377.19,377.22,377.75,377.58,378.91,377.6,370.39
115,374.67,375.69,374.81,377.21,377.25,377.75,377.57,378.9,377.54,370.22
116,374.78,375.77,374.86,377.24,377.27,377.76,377.57,378.88,377.51,370.08
117,374.86,375.83,374.89,377.25,377.28,377.76,377.56,378.86,377.46,369.82
118,374.92,375.88,374.93,377.27,377.29,377.76,377.55,378.85,377.4,369.56
119,374.98,375.94,374.98,377.29,377.28,377.75,377.53,378.84,377.32,369.11
120,375.01,375.99,375.02,377.3,377.27,377.74,377.52,378.82,377.26,368.67
121,375.03,376.04,375.04,377.32,377.26,377.74,377.5,378.82,377.22,368.54
122,374.99,376.11,375.1,377.32,377.23,377.73,377.49,378.81,377.27,368.69
123,374.86,376.15,375.13,377.34,377.18,377.73,377.48,378.83,377.33,368.7
124,374.75,376.16,375.14,377.33,377.15,377.72,377.47,378.82,377.36,368.5
125,374.64,376.17,375.15,377.32,377.14,377.72,377.47,378.82,377.35,368.29
126,374.54,376.17,375.16,377.31,377.12,377.71,377.46,378.8,377.31,368.02
127,374.45,376.16,375.16,377.29,377.08,377.69,377.45,378.77,377.24,367.83
128,374.37,376.15,375.14,377.27,377.05,377.66,377.45,378.75,377.22,367.66
129,374.3,376.14,375.13,377.25,377.03,377.62,377.43,378.73,377.18,367.48
130,374.23,376.13,375.13,377.21,377.03,377.6,377.41,378.72,377.16,367.32
131,374.16,376.13,375.12,377.2,377.05,377.59,377.39,378.7,377.14,367.41
132,374.08,376.15,375.11,377.2,377.04,377.56,377.38,378.72,377.12,367.46
133,374.04,376.15,375.11,377.18,377.03,377.56,377.36,378.73,377.08,367.27
134,374.01,376.16,375.11,377.17,377.02,377.55,377.36,378.73,377.06,367.16
135,373.96,376.15,375.1,377.15,377.0,377.54,377.36,378.73,377.03,367.13
136,373.9,376.15,375.1,377.14,376.98,377.52,377.36,378.72,377.0,367.03
137,373.82,376.15,375.09,377.12,376.96,377.49,377.37,378.72,376.95,367.0
138,373.75,376.13,375.08,377.12,376.95,377.49,377.36,378.72,376.9,367.11
139,373.66,376.1,375.06,377.11,376.93,377.48,377.35,378.71,376.87,367.21
140,373.61,376.06,375.05,377.1,376.93,377.45,377.35,378.7,376.87,367.04
141,373.59,376.04,375.04,377.1,376.95,377.44,377.33,378.71,376.87,366.99
142,373.56,376.01,375.02,377.09,376.96,377.43,377.31,378.73,376.85,366.89
143,373.55,375.99,375.01,377.08,376.97,377.42,377.29,378.74,376.85,366.87
144,373.5,375.97,374.99,377.08,376.99,377.4,377.27,378.75,376.84,366.89
145,373.42,375.95,374.97,377.07,376.99,377.41,377.26,378.77,376.83,366.97
146,373.35,375.92,374.96,377.06,377.0,377.4,377.25,378.76,376.82,367.07
147,373.28,375.91,374.95,377.05,376.99,377.41,377.24,378.75,376.81,367.27
148,373.19,375.89,374.94,377.04,376.97,377.41,377.22,378.76,376.73,367.33
149,373.13,375.87,374.94,377.03,376.97,377.41,377.22,378.77,376.66,367.45
150,373.1,375.87,374.95,377.02,376.96,377.41,377.23,378.78,376.64,367.45
151,373.07,375.87,374.95,377.02,376.95,377.4,377.22,378.8,376.63,367.29
152,373.05,375.87,374.95,377.03,376.95,377.4,377.22,378.8,376.63,367.26
153,373.01,375.87,374.95,377.03,376.94,377.38,377.22,378.81,376.63,367.31
154,372.96,375.86,374.94,377.04,376.93,377.36,377.22,378.82,376.64,367.36
155,372.92,375.87,374.94,377.04,376.95,377.36,377.23,378.86,376.62,367.43
156,372.85,375.86,374.93,377.05,376.95,377.36,377.24,378.87,376.6,367.69
157,372.82,375.86,374.95,377.05,376.96,377.36,377.25,378.89,376.68,368.01
158,372.75,375.82,374.93,377.07,376.95,377.37,377.26,378.89,376.86,368.6
159,372.76,375.84,374.94,377.1,376.97,377.38,377.29,378.86,377.07,369.02
160,372.88,375.92,374.98,377.14,376.98,377.4,377.33,378.82,377.21,369.4
161,373.04,375.99,375.02,377.16,377.03,377.43,377.37,378.85,377.32,369.73
162,373.21,376.06,375.04,377.16,377.06,377.48,377.41,378.91,377.41,369.87
163,373.44,376.1,375.06,377.14,377.03,377.51,377.42,378.95,377.47,369.82
164,373.62,376.04,375.06,377.16,376.99,377.54,377.44,379.0,377.53,369.95
165,373.81,376.02,375.05,377.17,377.02,377.58,377.49,379.02,377.56,370.01
166,374.02,376.1,375.08,377.2,377.1,377.59,377.52,379.01,377.59,370.01
167,374.3,376.2,375.11,377.25,377.15,377.62,377.55,378.99,377.56,369.86
168,374.58,376.3,375.16,377.28,377.19,377.66,377.58,378.99,377.52,369.88
169,374.82,376.35,375.21,377.34,377.21,377.69,377.6,378.99,377.53,369.75
170,375.07,376.42,375.28,377.38,377.27,377.72,377.62,378.97,377.53,369.8
171,375.26,376.46,375.34,377.43,377.34,377.8,377.63,378.96,377.54,370.12
172,375.46,376.53,375.39,377.54,377.43,377.85,377.63,378.97,377.55,370.12
