Time,TC1_tip,TC_9.5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
93,372.13,373.47,375.42,373.43,174.48,55.71,44.7,366.6,377.65,270.63,108.47,24.9,27.59,374.06
94,372.07,374.01,375.43,373.5,174.73,55.8,44.83,366.57,377.7,270.81,108.61,24.91,27.59,374.04
95,372.02,373.95,375.44,373.6,174.84,55.89,44.95,366.55,377.74,270.92,108.77,24.91,27.6,374.02
96,371.99,373.37,375.43,373.67,174.78,55.98,45.04,366.53,377.78,270.9,108.83,24.9,27.57,374
97,371.96,372.55,375.44,373.76,174.77,56.06,45.11,366.51,377.83,270.9,109.03,24.9,27.58,373.98
98,371.92,371.57,375.45,373.88,174.72,56.15,45.19,366.48,377.86,270.91,109.27,24.89,27.57,373.95
99,371.88,371.07,375.47,374,174.86,56.25,45.27,366.46,377.88,271,109.45,24.9,27.57,373.92
100,371.83,370.82,375.47,374.11,174.95,56.36,45.35,366.43,377.88,271.12,109.67,24.9,27.59,373.89
101,371.8,371.37,375.49,374.21,174.97,56.49,45.44,366.4,377.88,271.24,110,24.91,27.6,373.86
102,371.74,371.21,375.51,374.28,174.96,56.78,45.58,366.36,377.88,271.4,110.24,24.91,27.6,373.83
103,371.67,371.2,375.51,374.27,175.02,57.09,45.73,366.33,377.87,271.52,110.44,24.91,27.62,373.79
104,371.64,371.44,375.52,374.24,175.22,57.33,45.83,366.3,377.88,271.68,110.71,24.91,27.62,373.77
105,371.6,371.94,375.53,374.22,175.5,57.57,45.93,366.29,377.87,271.97,111.03,24.91,27.63,373.75
106,371.57,372.46,375.55,374.17,175.83,57.79,46.06,366.26,377.87,272.14,111.18,24.92,27.64,373.74
107,371.52,372.92,375.56,374.17,176.18,58.01,46.15,366.24,377.87,272.36,111.54,24.92,27.64,373.72
108,371.49,372.58,375.58,374.18,176.57,58.23,46.27,366.22,377.89,272.6,111.91,24.93,27.64,373.7
109,371.46,371.93,375.6,374.23,176.91,58.44,46.39,366.21,377.9,272.82,112.17,24.91,27.63,373.69
110,371.42,372.3,375.61,374.26,177.28,58.65,46.51,366.19,377.92,273.01,112.46,24.91,27.63,373.68
111,371.39,372.84,375.62,374.29,177.6,58.83,46.63,366.16,377.95,273.14,112.67,24.92,27.62,373.66
112,371.33,373.01,375.64,374.3,177.96,59.05,46.81,366.13,377.96,273.18,112.75,24.92,27.62,373.63
113,371.29,372.55,375.65,374.28,178.14,59.19,47,366.11,377.97,273.1,112.69,24.92,27.63,373.6
114,371.26,371.61,375.66,374.27,178.19,59.26,47.11,366.08,377.98,272.9,112.68,24.92,27.62,373.58
115,371.21,370.61,375.67,374.27,178.11,59.31,47.21,366.06,378,272.76,112.59,24.92,27.62,373.55
116,371.19,371.59,375.67,374.26,178.07,59.32,47.3,366.03,378.02,272.75,112.59,24.93,27.62,373.53
117,371.15,371.87,375.68,374.25,178.17,59.34,47.39,366.01,378.05,272.86,112.65,24.93,27.62,373.51
118,371.12,372.26,375.69,374.2,178.28,59.38,47.48,365.99,378.08,272.96,112.69,24.92,27.61,373.49
119,371.1,372.92,375.69,374.16,178.37,59.41,47.55,365.96,378.11,273.04,112.76,24.93,27.61,373.46
120,371.05,373.68,375.73,374.12,178.41,59.56,47.71,365.94,378.12,273.11,112.89,24.92,27.61,373.6
121,371.09,375.27,375.77,374.12,178.38,59.74,47.84,365.91,378.15,273.25,113.07,24.92,27.6,373.89
122,371.15,375.05,375.79,374.21,178.54,59.92,47.92,365.9,378.18,273.35,113.28,24.92,27.6,373.87
123,371.23,374.54,375.81,374.3,178.78,60.11,48.03,365.91,378.23,273.58,113.59,24.92,27.6,373.69
