Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
122,357.12,357.34,358.5,363.17,365.62,405.617938071693,438.736933382883,414.018203085882,372.35778685551,339.94294971615,320.303591913837,309.884719395441,304.798972713635,302.615174958468,302.218221431954,302.424449188582,0.084,25900,90,0.98
123,357.09,357.31,358.5,363.22,365.75,405.724258212314,438.858917109828,414.150730236573,372.467418339602,340.017052348779,320.346646451814,309.907412812089,304.810588280826,302.621917627228,302.224106828856,302.430334585485,0.084,25900,90,0.98
124,357.05,357.3,358.5,363.26,365.88,405.830423301475,438.980729836381,414.283126205147,372.576996049027,340.091160046507,320.38975597445,309.930130209955,304.822219891592,302.6286711473,302.230002054684,302.436229811313,0.084,25900,90,0.98
125,357.04,357.29,358.52,363.32,365.98,405.93643363823,439.102371863346,414.415391112649,372.686519911231,340.165272680516,320.432908681186,309.95287157156,304.833867553917,302.63543553124,302.235907122088,302.442134878717,0.084,25900,90,0.98
126,357.01,357.28,358.51,363.36,366.06,406.042289515576,439.223843500055,414.547525084523,372.795989855765,340.239390122823,320.476087631611,309.975636879324,304.845531275718,302.642210791593,302.241822043715,302.448049800344,0.084,25900,90,0.98
127,356.98,357.26,358.5,363.39,366.15,406.147991230403,439.34514504736,414.679528242568,372.905405811478,340.313512245498,320.519292748865,309.998426115527,304.857211064837,302.648996940889,302.24774683221,302.453974588839,0.084,25900,90,0.98
128,356.96,357.24,358.52,363.44,366.25,406.2535390786,439.466276805957,414.811400708835,373.014767707847,340.387638921028,320.562523956111,310.021239262336,304.868906929054,302.655793991648,302.253681500217,302.459909256846,0.084,25900,90,0.98
129,356.93,357.24,358.52,363.48,366.35,406.3589333545,439.587239077506,414.943142606238,373.124075475235,340.461770022407,320.605781176553,310.044076301796,304.880618876072,302.662601956371,302.259626060376,302.465853817005,0.084,25900,90,0.98
130,356.92,357.24,358.53,363.52,366.44,406.464174346714,439.70803217135,415.074754061641,373.233329045947,340.53590542343,320.649064333506,310.066937215857,304.89234691353,302.669420847549,302.265580525324,302.471808281952,0.084,25900,90,0.98
131,356.9,357.23,358.52,363.56,366.53,406.569262352737,439.828656380226,415.206235194436,373.342528350206,340.610044997535,320.692373350142,310.089821986315,304.904091048994,302.676250677657,302.271544907696,302.477772664324,0.084,25900,90,0.98
132,356.86,357.21,358.53,363.6,366.66,406.674197660831,439.949112010535,415.33758613081,373.451673321168,340.684188619236,320.735708149799,310.11273059488,304.915851289964,302.683091459157,302.277519220124,302.483746976752,0.084,25900,90,0.98
133,356.82,357.2,358.53,363.65,366.79,406.778980564226,440.069399358568,415.468806992531,373.560763891025,340.75833616305,320.779068655762,310.135663023128,304.927627643864,302.689943204494,302.283503475234,302.489731231863,0.084,25900,90,0.98
134,356.81,357.21,358.54,363.67,366.88,406.883611353573,440.189518723047,415.599897902808,373.669799992972,340.832487503992,320.822454791353,310.158619252523,304.939420118056,302.696805926102,302.289497685654,302.495725442283,0.084,25900,90,0.98
135,356.8,357.2,358.55,363.7,366.99,406.988090317467,440.30947040477,415.730858986301,373.778781561293,340.906642517647,320.865866479963,310.18159926442,304.951228719826,302.703679636396,302.295501864002,302.501729620631,0.084,25900,90,0.98
136,356.76,357.18,358.55,363.74,367.08,407.092417743892,440.429254703402,415.861690367366,373.887708530683,340.980801079966,320.909303645008,310.204603040064,304.963053456393,302.710564347777,302.301516022896,302.507743779525,0.084,25900,90,0.98
137,356.75,357.18,358.55,363.78,367.17,407.196593925086,440.548871909631,415.992392166411,373.996580835013,341.054963066909,320.952766209841,310.227630560568,304.974894334909,302.717460072636,302.307540174951,302.513767931579,0.084,25900,90,0.98
138,356.73,357.17,358.55,363.83,367.27,407.300619145319,440.668322326291,416.122964510106,374.105398410887,341.129128355467,320.996254097989,310.250681806955,304.98675136245,302.72436682334,302.313574332772,302.5198020894,0.084,25900,90,0.98
139,356.7,357.16,358.54,363.87,367.36,407.404493692779,440.787606247361,416.253407521099,374.214161194001,341.203296822604,321.039767232915,310.273756760126,304.998624546032,302.731284612248,302.319618508967,302.525846265596,0.084,25900,90,0.98
140,356.67,357.15,358.55,363.9,367.5,407.508217853266,440.906723969465,416.383721323751,374.322869121217,341.277468345865,321.083305538153,310.296855400871,305.010513892592,302.738213451698,302.325672716134,302.531900472763,0.084,25900,90,0.98
141,356.65,357.14,358.55,363.93,367.66,407.611791913495,441.025675785764,416.513906041007,374.431522129424,341.351642803077,321.126868937249,310.319977709868,305.022419408998,302.745153354011,302.331736966866,302.537964723494,0.084,25900,90,0.98
142,356.62,357.12,358.55,363.98,367.76,407.715216157115,441.144461992821,416.643961797827,374.540120156712,341.425820072608,321.170457353814,310.343123667697,305.03434110206,302.752104331501,302.337811273757,302.544039030386,0.084,25900,90,0.98
143,356.61,357.12,358.55,364.02,367.85,407.818490869927,441.263082881851,416.773888716899,374.648663140966,341.500000033061,321.214070711459,310.366293254814,305.046278978504,302.759066396455,302.343895649389,302.550123406018,0.084,25900,90,0.98
144,356.59,357.11,358.55,364.06,367.95,407.921616332953,441.381538750448,416.903686924379,374.757151021734,341.574182563723,321.257708933897,310.389486451586,305.058233044999,302.766039561151,302.349990106345,302.556217862973,0.084,25900,90,0.98
145,356.57,357.1,358.55,364.11,368.06,408.024592833146,441.499829884525,417.033356541038,374.865583737233,341.648367543764,321.301371944761,310.412703238246,305.070203308133,302.773023837845,302.356094657196,302.562322413824,0.084,25900,90,0.98
146,356.56,357.09,358.56,364.16,368.16,408.127420649487,441.617956581813,417.162897693777,374.973961228355,341.72255485337,321.345059667865,310.435943594946,305.08218977443,302.780019238776,302.362209314507,302.568437071136,0.084,25900,90,0.98
147,356.52,357.07,358.55,364.2,368.26,408.230100066569,441.735919128453,417.292310504097,375.08228343458,341.796744372545,321.388772026934,310.459207501716,305.094192450349,302.787025776175,302.368334090848,302.574561847477,0.084,25900,90,0.98
148,356.5,357.06,358.55,364.22,368.36,408.332631360353,441.853717823938,417.421595100465,375.190550298402,341.870935982431,321.432508945901,310.482494938506,305.106211342275,302.794043462246,302.374468998771,302.580696755399,0.084,25900,90,0.98
149,356.48,357.05,358.55,364.26,368.51,408.435014816058,441.971352950047,417.550751602866,375.298761759774,341.945129563665,321.476270348534,310.505805885123,305.118246456522,302.801072309178,302.380614050826,302.586841807454,0.084,25900,90,0.98
150,356.44,357.02,358.54,364.31,368.65,408.537250711913,442.088824798901,417.6797801368,375.406917761136,342.019324997846,321.520056158777,310.529140321297,305.130297799339,302.808112329146,302.386769259558,302.592997016187,0.084,25900,90,0.98
151,356.42,357.02,358.55,364.35,368.75,408.639339327966,442.206133657803,417.808680825649,375.515018244688,342.093522166762,321.563866300572,310.552498226644,305.142365376901,302.815163534301,302.392934637503,302.599162394131,0.084,25900,90,0.98
