Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
364,365.62,363.72,365.36,365.69,359.98,355.093719577446,381.350827726868,381.350827726868,381.350827726868,381.350827726868,381.350827726868,381.350827726868,381.350827726868,381.350827726868,381.350827726868,430.835234253312,0.084,25900,3,0.98
365,365.67,363.79,365.25,365.62,359.96,355.159451658869,381.424804350219,381.424804350219,381.424804350219,381.424804350219,381.424804350219,381.424804350219,381.424804350219,381.424804350219,381.424804350219,430.909210876663,0.084,25900,3,0.98
366,365.76,363.89,365.16,365.55,359.93,355.22516841051,381.498765446061,381.498765446061,381.498765446061,381.498765446061,381.498765446061,381.498765446061,381.498765446061,381.498765446061,381.498765446061,430.983171972505,0.084,25900,3,0.98
367,365.83,363.94,365.14,365.53,359.9,355.290869832169,381.572711013142,381.572711013142,381.572711013142,381.572711013142,381.572711013142,381.572711013142,381.572711013142,381.572711013142,381.572711013142,431.057117539586,0.084,25900,3,0.98
368,365.92,363.98,365.15,365.58,359.87,355.356555923649,381.646641050214,381.646641050214,381.646641050214,381.646641050214,381.646641050214,381.646641050214,381.646641050214,381.646641050214,381.646641050214,431.131047576658,0.084,25900,3,0.98
369,366.0,364.02,365.18,365.68,359.86,355.422226684755,381.720555556031,381.720555556031,381.720555556031,381.720555556031,381.720555556031,381.720555556031,381.720555556031,381.720555556031,381.720555556031,431.204962082475,0.084,25900,3,0.98
370,366.06,364.04,365.23,365.76,359.85,355.487882115293,381.794454529349,381.794454529349,381.794454529349,381.794454529349,381.794454529349,381.794454529349,381.794454529349,381.794454529349,381.794454529349,431.278861055793,0.084,25900,3,0.98
371,366.12,364.04,365.26,365.86,359.85,355.553522215074,381.868337968927,381.868337968927,381.868337968927,381.868337968927,381.868337968927,381.868337968927,381.868337968927,381.868337968927,381.868337968927,431.352744495371,0.084,25900,3,0.98
372,366.08,364.06,365.31,365.95,359.89,355.619146983909,381.942205873525,381.942205873525,381.942205873525,381.942205873525,381.942205873525,381.942205873525,381.942205873525,381.942205873525,381.942205873525,431.426612399969,0.084,25900,3,0.98
373,366.03,364.17,365.37,366.01,359.97,355.684756421611,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,431.500464768353,0.084,25900,3,0.98
374,365.93,364.28,365.47,366.04,360.11,355.750350527996,382.089895072842,382.089895072842,382.089895072842,382.089895072842,382.089895072842,382.089895072842,382.089895072842,382.089895072842,382.089895072842,431.574301599287,0.084,25900,3,0.98
375,365.95,364.29,365.57,366.08,360.25,355.815929302883,382.163716365095,382.163716365095,382.163716365095,382.163716365095,382.163716365095,382.163716365095,382.163716365095,382.163716365095,382.163716365095,431.64812289154,0.084,25900,3,0.98
376,366.04,364.3,365.63,366.13,360.32,355.88149274609,382.237522117438,382.237522117438,382.237522117438,382.237522117438,382.237522117438,382.237522117438,382.237522117438,382.237522117438,382.237522117438,431.721928643883,0.084,25900,3,0.98
377,366.04,364.27,365.67,366.18,360.39,355.94704085744,382.311312328644,382.311312328644,382.311312328644,382.311312328644,382.311312328644,382.311312328644,382.311312328644,382.311312328644,382.311312328644,431.795718855089,0.084,25900,3,0.98
378,366.02,364.21,365.7,366.25,360.44,356.012573636759,382.38508699749,382.38508699749,382.38508699749,382.38508699749,382.38508699749,382.38508699749,382.38508699749,382.38508699749,382.38508699749,431.869493523934,0.084,25900,3,0.98
379,366.05,364.16,365.72,366.28,360.46,356.078091083872,382.458846122752,382.458846122752,382.458846122752,382.458846122752,382.458846122752,382.458846122752,382.458846122752,382.458846122752,382.458846122752,431.943252649197,0.084,25900,3,0.98
380,366.03,364.15,365.75,366.31,360.47,356.143593198607,382.532589703213,382.532589703213,382.532589703213,382.532589703213,382.532589703213,382.532589703213,382.532589703213,382.532589703213,382.532589703213,432.016996229657,0.084,25900,3,0.98
381,366.01,364.13,365.8,366.34,360.46,356.209079980797,382.606317737655,382.606317737655,382.606317737655,382.606317737655,382.606317737655,382.606317737655,382.606317737655,382.606317737655,382.606317737655,432.090724264099,0.084,25900,3,0.98
382,366.03,364.07,365.83,366.35,360.44,356.274551430272,382.680030224863,382.680030224863,382.680030224863,382.680030224863,382.680030224863,382.680030224863,382.680030224863,382.680030224863,382.680030224863,432.164436751307,0.084,25900,3,0.98
383,366.09,364.05,365.81,366.36,360.41,356.340007546871,382.753727163626,382.753727163626,382.753727163626,382.753727163626,382.753727163626,382.753727163626,382.753727163626,382.753727163626,382.753727163626,432.238133690071,0.084,25900,3,0.98
384,366.21,364.03,365.76,366.4,360.4,356.405448330428,382.827408552734,382.827408552734,382.827408552734,382.827408552734,382.827408552734,382.827408552734,382.827408552734,382.827408552734,382.827408552734,432.311815079179,0.084,25900,3,0.98
385,366.31,364.03,365.72,366.42,360.42,356.470873780784,382.90107439098,382.90107439098,382.90107439098,382.90107439098,382.90107439098,382.90107439098,382.90107439098,382.90107439098,382.90107439098,432.385480917425,0.084,25900,3,0.98
386,366.4,364.02,365.69,366.41,360.46,356.536283897781,382.97472467716,382.97472467716,382.97472467716,382.97472467716,382.97472467716,382.97472467716,382.97472467716,382.97472467716,382.97472467716,432.459131203604,0.084,25900,3,0.98
387,366.45,364.0,365.67,366.42,360.48,356.601678681262,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,383.04835941007,432.532765936514,0.084,25900,3,0.98
388,366.41,363.94,365.66,366.44,360.51,356.667058131072,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,383.121978588512,432.606385114956,0.084,25900,3,0.98
389,366.33,363.89,365.67,366.5,360.5,356.732422247062,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,383.195582211287,432.679988737731,0.084,25900,3,0.98
390,366.29,363.89,365.69,366.56,360.49,356.797771029079,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,383.269170277201,432.753576803645,0.084,25900,3,0.98
391,366.22,363.95,365.73,366.59,360.48,356.863104476977,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,383.342742785062,432.827149311506,0.084,25900,3,0.98
392,366.19,364.07,365.79,366.6,360.47,356.92842259061,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,383.416299733678,432.900706260122,0.084,25900,3,0.98
393,366.07,364.14,365.88,366.56,360.44,356.993725369835,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,383.489841121863,432.974247648307,0.084,25900,3,0.98
394,365.97,364.11,365.94,366.55,360.42,357.059012814512,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,383.563366948432,433.047773474877,0.084,25900,3,0.98
395,365.87,364.13,365.99,366.53,360.4,357.124284924499,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,383.636877212202,433.121283738646,0.084,25900,3,0.98
396,365.8,364.12,366.02,366.5,360.39,357.189541699663,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,383.710371911992,433.194778438436,0.084,25900,3,0.98
397,365.79,364.1,366.05,366.45,360.37,357.254783139865,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,383.783851046624,433.268257573069,0.084,25900,3,0.98
