Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
20,363.9,362.98,362.48,362.64,354.29,332.213135299541,355.703976881317,355.703976881317,355.703976881317,355.703976881317,355.703976881317,355.703976881317,355.703976881317,355.703976881317,355.703976881317,405.188383407762,0.084,25900,3,0.98
21,363.93,362.94,362.54,362.73,354.5,332.283977855201,355.783069486215,355.783069486215,355.783069486215,355.783069486215,355.783069486215,355.783069486215,355.783069486215,355.783069486215,355.783069486215,405.267476012659,0.084,25900,3,0.98
22,363.95,362.9,362.6,362.84,354.7,332.35480527085,355.862147118737,355.862147118737,355.862147118737,355.862147118737,355.862147118737,355.862147118737,355.862147118737,355.862147118737,355.862147118737,405.346553645181,0.084,25900,3,0.98
23,364.0,362.86,362.63,362.93,354.91,332.425617545555,355.941209776829,355.941209776829,355.941209776829,355.941209776829,355.941209776829,355.941209776829,355.941209776829,355.941209776829,355.941209776829,405.425616303273,0.084,25900,3,0.98
24,363.99,362.86,362.65,362.99,355.12,332.496414678383,356.020257458436,356.020257458436,356.020257458436,356.020257458436,356.020257458436,356.020257458436,356.020257458436,356.020257458436,356.020257458436,405.504663984881,0.084,25900,3,0.98
25,363.86,362.91,362.67,363.05,355.4,332.567196668406,356.09929016151,356.09929016151,356.09929016151,356.09929016151,356.09929016151,356.09929016151,356.09929016151,356.09929016151,356.09929016151,405.583696687954,0.084,25900,3,0.98
26,363.78,362.9,362.69,363.11,355.63,332.637963514694,356.178307884001,356.178307884001,356.178307884001,356.178307884001,356.178307884001,356.178307884001,356.178307884001,356.178307884001,356.178307884001,405.662714410445,0.084,25900,3,0.98
27,363.78,362.87,362.74,363.15,355.78,332.708715216323,356.257310623864,356.257310623864,356.257310623864,356.257310623864,356.257310623864,356.257310623864,356.257310623864,356.257310623864,356.257310623864,405.741717150308,0.084,25900,3,0.98
28,363.78,362.84,362.76,363.18,355.89,332.779451772369,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,356.336298379055,405.820704905499,0.084,25900,3,0.98
29,363.82,362.84,362.77,363.22,355.99,332.850173181913,356.415271147533,356.415271147533,356.415271147533,356.415271147533,356.415271147533,356.415271147533,356.415271147533,356.415271147533,356.415271147533,405.899677673977,0.084,25900,3,0.98
30,363.97,362.87,362.79,363.27,356.1,332.920879444034,356.494228927258,356.494228927258,356.494228927258,356.494228927258,356.494228927258,356.494228927258,356.494228927258,356.494228927258,356.494228927258,405.978635453702,0.084,25900,3,0.98
31,364.11,362.91,362.81,363.33,356.22,332.991570557817,356.573171716196,356.573171716196,356.573171716196,356.573171716196,356.573171716196,356.573171716196,356.573171716196,356.573171716196,356.573171716196,406.05757824264,0.084,25900,3,0.98
32,364.19,362.96,362.8,363.35,356.3,333.062246522347,356.65209951231,356.65209951231,356.65209951231,356.65209951231,356.65209951231,356.65209951231,356.65209951231,356.65209951231,356.65209951231,406.136506038755,0.084,25900,3,0.98
33,364.3,363.03,362.75,363.38,356.38,333.132907336713,356.731012313571,356.731012313571,356.731012313571,356.731012313571,356.731012313571,356.731012313571,356.731012313571,356.731012313571,356.731012313571,406.215418840015,0.084,25900,3,0.98
34,364.43,363.1,362.66,363.38,356.49,333.203553000003,356.809910117947,356.809910117947,356.809910117947,356.809910117947,356.809910117947,356.809910117947,356.809910117947,356.809910117947,356.809910117947,406.294316644391,0.084,25900,3,0.98
35,364.43,363.24,362.61,363.38,356.57,333.274183511311,356.888792923412,356.888792923412,356.888792923412,356.888792923412,356.888792923412,356.888792923412,356.888792923412,356.888792923412,356.888792923412,406.373199449856,0.084,25900,3,0.98
36,364.37,363.31,362.58,363.38,356.61,333.344798869731,356.967660727942,356.967660727942,356.967660727942,356.967660727942,356.967660727942,356.967660727942,356.967660727942,356.967660727942,356.967660727942,406.452067254386,0.084,25900,3,0.98
37,364.34,363.34,362.59,363.38,356.64,333.41539907436,357.046513529513,357.046513529513,357.046513529513,357.046513529513,357.046513529513,357.046513529513,357.046513529513,357.046513529513,357.046513529513,406.530920055957,0.084,25900,3,0.98
38,364.31,363.31,362.59,363.4,356.66,333.485984124296,357.125351326105,357.125351326105,357.125351326105,357.125351326105,357.125351326105,357.125351326105,357.125351326105,357.125351326105,357.125351326105,406.609757852549,0.084,25900,3,0.98
39,364.27,363.23,362.61,363.42,356.64,333.556554018641,357.204174115701,357.204174115701,357.204174115701,357.204174115701,357.204174115701,357.204174115701,357.204174115701,357.204174115701,357.204174115701,406.688580642146,0.084,25900,3,0.98
40,364.21,363.14,362.64,363.44,356.67,333.627108756499,357.282981896286,357.282981896286,357.282981896286,357.282981896286,357.282981896286,357.282981896286,357.282981896286,357.282981896286,357.282981896286,406.767388422731,0.084,25900,3,0.98
41,364.16,363.04,362.68,363.46,356.71,333.697648336974,357.361774665846,357.361774665846,357.361774665846,357.361774665846,357.361774665846,357.361774665846,357.361774665846,357.361774665846,357.361774665846,406.846181192291,0.084,25900,3,0.98
42,364.05,362.98,362.7,363.47,356.74,333.768172759175,357.440552422371,357.440552422371,357.440552422371,357.440552422371,357.440552422371,357.440552422371,357.440552422371,357.440552422371,357.440552422371,406.924958948815,0.084,25900,3,0.98
43,363.84,362.81,362.71,363.47,356.8,333.838682022212,357.519315163852,357.519315163852,357.519315163852,357.519315163852,357.519315163852,357.519315163852,357.519315163852,357.519315163852,357.519315163852,407.003721690296,0.084,25900,3,0.98
44,363.66,362.7,362.74,363.5,356.85,333.909176125195,357.598062888283,357.598062888283,357.598062888283,357.598062888283,357.598062888283,357.598062888283,357.598062888283,357.598062888283,357.598062888283,407.082469414727,0.084,25900,3,0.98
45,363.61,362.61,362.76,363.52,356.9,333.979655067242,357.676795593661,357.676795593661,357.676795593661,357.676795593661,357.676795593661,357.676795593661,357.676795593661,357.676795593661,357.676795593661,407.161202120105,0.084,25900,3,0.98
46,363.52,362.5,362.8,363.5,356.96,334.050118847467,357.755513277984,357.755513277984,357.755513277984,357.755513277984,357.755513277984,357.755513277984,357.755513277984,357.755513277984,357.755513277984,407.239919804428,0.084,25900,3,0.98
47,363.41,362.44,362.82,363.46,357.02,334.120567464989,357.834215939252,357.834215939252,357.834215939252,357.834215939252,357.834215939252,357.834215939252,357.834215939252,357.834215939252,357.834215939252,407.318622465697,0.084,25900,3,0.98
48,363.33,362.38,362.8,363.43,357.06,334.19100091893,357.912903575471,357.912903575471,357.912903575471,357.912903575471,357.912903575471,357.912903575471,357.912903575471,357.912903575471,357.912903575471,407.397310101915,0.084,25900,3,0.98
49,363.27,362.3,362.77,363.43,357.05,334.261419208413,357.991576184645,357.991576184645,357.991576184645,357.991576184645,357.991576184645,357.991576184645,357.991576184645,357.991576184645,357.991576184645,407.475982711089,0.084,25900,3,0.98
50,363.23,362.19,362.75,363.41,357.04,334.331822332563,358.070233764783,358.070233764783,358.070233764783,358.070233764783,358.070233764783,358.070233764783,358.070233764783,358.070233764783,358.070233764783,407.554640291227,0.084,25900,3,0.98
51,363.32,362.12,362.73,363.37,357.03,334.402210290508,358.148876313894,358.148876313894,358.148876313894,358.148876313894,358.148876313894,358.148876313894,358.148876313894,358.148876313894,358.148876313894,407.633282840338,0.084,25900,3,0.98
52,363.36,362.04,362.62,363.33,357.02,334.472583081378,358.227503829992,358.227503829992,358.227503829992,358.227503829992,358.227503829992,358.227503829992,358.227503829992,358.227503829992,358.227503829992,407.711910356436,0.084,25900,3,0.98
53,363.32,361.99,362.5,363.32,357.01,334.542940704304,358.306116311091,358.306116311091,358.306116311091,358.306116311091,358.306116311091,358.306116311091,358.306116311091,358.306116311091,358.306116311091,407.790522837535,0.084,25900,3,0.98
54,363.33,361.96,362.41,363.31,356.98,334.613283158422,358.38471375521,358.38471375521,358.38471375521,358.38471375521,358.38471375521,358.38471375521,358.38471375521,358.38471375521,358.38471375521,407.869120281654,0.084,25900,3,0.98
55,363.33,361.93,362.34,363.31,356.93,334.683610442867,358.463296160368,358.463296160368,358.463296160368,358.463296160368,358.463296160368,358.463296160368,358.463296160368,358.463296160368,358.463296160368,407.947702686812,0.084,25900,3,0.98
56,363.3,361.9,362.31,363.3,356.87,334.753922556779,358.541863524587,358.541863524587,358.541863524587,358.541863524587,358.541863524587,358.541863524587,358.541863524587,358.541863524587,358.541863524587,408.026270051031,0.084,25900,3,0.98
57,363.3,361.86,362.29,363.28,356.83,334.824219499297,358.620415845893,358.620415845893,358.620415845893,358.620415845893,358.620415845893,358.620415845893,358.620415845893,358.620415845893,358.620415845893,408.104822372337,0.084,25900,3,0.98
58,363.31,361.82,362.27,363.26,356.8,334.894501269566,358.698953122311,358.698953122311,358.698953122311,358.698953122311,358.698953122311,358.698953122311,358.698953122311,358.698953122311,358.698953122311,408.183359648755,0.084,25900,3,0.98
59,363.3,361.79,362.26,363.2,356.75,334.96476786673,358.77747535187,358.77747535187,358.77747535187,358.77747535187,358.77747535187,358.77747535187,358.77747535187,358.77747535187,358.77747535187,408.261881878314,0.084,25900,3,0.98
60,363.27,361.78,362.25,363.12,356.68,335.035019289938,358.855982532604,358.855982532604,358.855982532604,358.855982532604,358.855982532604,358.855982532604,358.855982532604,358.855982532604,358.855982532604,408.340389059048,0.084,25900,3,0.98
61,363.22,361.79,362.2,363.01,356.58,335.105255538338,358.934474662545,358.934474662545,358.934474662545,358.934474662545,358.934474662545,358.934474662545,358.934474662545,358.934474662545,358.934474662545,408.418881188989,0.084,25900,3,0.98
62,363.22,361.81,362.11,362.89,356.48,335.175476611084,359.01295173973,359.01295173973,359.01295173973,359.01295173973,359.01295173973,359.01295173973,359.01295173973,359.01295173973,359.01295173973,408.497358266175,0.084,25900,3,0.98
63,363.24,361.77,362.04,362.81,356.4,335.245682507328,359.091413762198,359.091413762198,359.091413762198,359.091413762198,359.091413762198,359.091413762198,359.091413762198,359.091413762198,359.091413762198,408.575820288642,0.084,25900,3,0.98
64,363.29,361.76,362.01,362.68,356.31,335.315873226228,359.16986072799,359.16986072799,359.16986072799,359.16986072799,359.16986072799,359.16986072799,359.16986072799,359.16986072799,359.16986072799,408.654267254434,0.084,25900,3,0.98
65,363.38,361.79,361.98,362.53,356.21,335.386048766941,359.248292635148,359.248292635148,359.248292635148,359.248292635148,359.248292635148,359.248292635148,359.248292635148,359.248292635148,359.248292635148,408.732699161592,0.084,25900,3,0.98
66,363.46,361.84,361.97,362.43,356.1,335.456209128629,359.32670948172,359.32670948172,359.32670948172,359.32670948172,359.32670948172,359.32670948172,359.32670948172,359.32670948172,359.32670948172,408.811116008164,0.084,25900,3,0.98
67,363.47,361.8,361.94,362.39,356.03,335.526354310455,359.405111265753,359.405111265753,359.405111265753,359.405111265753,359.405111265753,359.405111265753,359.405111265753,359.405111265753,359.405111265753,408.889517792197,0.084,25900,3,0.98
68,363.46,361.73,361.93,362.41,355.98,335.596484311584,359.483497985297,359.483497985297,359.483497985297,359.483497985297,359.483497985297,359.483497985297,359.483497985297,359.483497985297,359.483497985297,408.967904511741,0.084,25900,3,0.98
69,363.44,361.66,361.95,362.46,355.94,335.666599131183,359.561869638405,359.561869638405,359.561869638405,359.561869638405,359.561869638405,359.561869638405,359.561869638405,359.561869638405,359.561869638405,409.046276164849,0.084,25900,3,0.98
70,363.42,361.54,362.01,362.5,355.93,335.736698768422,359.640226223133,359.640226223133,359.640226223133,359.640226223133,359.640226223133,359.640226223133,359.640226223133,359.640226223133,359.640226223133,409.124632749577,0.084,25900,3,0.98
71,363.44,361.43,362.06,362.55,355.94,335.806783222473,359.718567737538,359.718567737538,359.718567737538,359.718567737538,359.718567737538,359.718567737538,359.718567737538,359.718567737538,359.718567737538,409.202974263983,0.084,25900,3,0.98
72,363.41,361.34,362.08,362.57,356.0,335.876852492509,359.796894179681,359.796894179681,359.796894179681,359.796894179681,359.796894179681,359.796894179681,359.796894179681,359.796894179681,359.796894179681,409.281300706125,0.084,25900,3,0.98
73,363.39,361.22,362.09,362.57,356.07,335.946906577707,359.875205547622,359.875205547622,359.875205547622,359.875205547622,359.875205547622,359.875205547622,359.875205547622,359.875205547622,359.875205547622,409.359612074066,0.084,25900,3,0.98
74,363.4,361.16,362.09,362.56,356.13,336.016945477246,359.953501839428,359.953501839428,359.953501839428,359.953501839428,359.953501839428,359.953501839428,359.953501839428,359.953501839428,359.953501839428,409.437908365872,0.084,25900,3,0.98
75,363.39,361.15,362.09,362.57,356.19,336.086969190305,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,409.516189579609,0.084,25900,3,0.98
76,363.39,361.14,362.07,362.59,356.23,336.156977716069,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,409.594455713346,0.084,25900,3,0.98
77,363.38,361.08,362.05,362.64,356.27,336.226971053722,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,409.672706765155,0.084,25900,3,0.98
78,363.32,361.01,362.01,362.66,356.33,336.296949202451,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,409.750942733111,0.084,25900,3,0.98
79,363.27,360.99,361.9,362.67,356.39,336.366912161445,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,409.829163615289,0.084,25900,3,0.98
80,363.27,360.95,361.81,362.69,356.42,336.436859929898,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,409.907369409769,0.084,25900,3,0.98
81,363.3,360.93,361.78,362.73,356.44,336.506792507001,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,409.985560114632,0.084,25900,3,0.98
82,363.33,360.91,361.75,362.76,356.45,336.576709891952,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,410.063735727962,0.084,25900,3,0.98
83,363.37,360.91,361.74,362.81,356.47,336.646612083949,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,410.141896247844,0.084,25900,3,0.98
84,363.41,360.88,361.75,362.84,356.52,336.716499082193,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,410.220041672367,0.084,25900,3,0.98
85,363.43,360.88,361.78,362.87,356.57,336.786370885885,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,410.29817199962,0.084,25900,3,0.98
86,363.44,360.91,361.81,362.92,356.6,336.856227494231,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,410.376287227698,0.084,25900,3,0.98
87,363.44,360.92,361.84,362.96,356.59,336.926068906438,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,410.454387354697,0.084,25900,3,0.98
88,363.32,361.05,361.87,363.0,356.56,336.995895121716,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,410.532472378713,0.084,25900,3,0.98
89,363.21,361.21,361.92,363.03,356.58,337.065706139277,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,410.610542297846,0.084,25900,3,0.98
90,363.18,361.29,361.94,363.0,356.65,337.135501958333,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,410.6885971102,0.084,25900,3,0.98
91,363.16,361.29,361.94,362.99,356.68,337.205282578101,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,410.766636813879,0.084,25900,3,0.98
92,363.18,361.29,361.94,363.02,356.72,337.275047997799,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,410.844661406991,0.084,25900,3,0.98
93,363.19,361.27,361.95,363.02,356.76,337.344798216648,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,410.922670887645,0.084,25900,3,0.98
94,363.26,361.26,361.97,363.03,356.81,337.414533233869,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,411.000665253953,0.084,25900,3,0.98
95,363.25,361.26,361.98,363.04,356.85,337.484253048689,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,411.078644504029,0.084,25900,3,0.98
96,363.29,361.24,361.99,363.05,356.85,337.553957660333,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,411.156608635991,0.084,25900,3,0.98
97,363.27,361.19,362.02,363.06,356.75,337.623647068031,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,411.234557647957,0.084,25900,3,0.98
98,363.29,361.17,362.04,363.04,356.63,337.693321271015,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,411.312491538049,0.084,25900,3,0.98
99,363.3,361.17,362.05,363.01,356.57,337.762980268519,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,411.390410304391,0.084,25900,3,0.98
100,363.3,361.19,362.05,363.01,356.51,337.832624059777,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,411.468313945109,0.084,25900,3,0.98
101,363.3,361.14,362.04,362.96,356.47,337.902252644029,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,411.546202458332,0.084,25900,3,0.98
102,363.3,361.06,362.02,362.94,356.46,337.971866020514,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,411.62407584219,0.084,25900,3,0.98
103,363.39,360.99,362.02,362.97,356.44,338.041464188475,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,411.701934094817,0.084,25900,3,0.98
104,363.6,360.9,362.01,363.0,356.46,338.111047147156,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,411.779777214349,0.084,25900,3,0.98
105,363.67,360.8,362.0,363.01,356.5,338.180614895805,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,411.857605198924,0.084,25900,3,0.98
106,363.58,360.79,361.99,363.03,356.59,338.250167433671,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,411.935418046683,0.084,25900,3,0.98
107,363.44,360.84,361.96,363.03,356.69,338.319704760005,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,412.013215755768,0.084,25900,3,0.98
108,363.37,360.91,361.94,363.04,356.75,338.38922687406,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,412.090998324324,0.084,25900,3,0.98
109,363.27,360.91,361.94,363.03,356.73,338.458733775092,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,412.168765750499,0.084,25900,3,0.98
110,363.24,360.91,361.96,362.96,356.71,338.528225462359,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,412.246518032445,0.084,25900,3,0.98
111,363.21,360.95,361.97,362.85,356.7,338.597701935121,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,412.324255168311,0.084,25900,3,0.98
112,363.14,360.98,361.93,362.78,356.68,338.667163192642,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,412.401977156254,0.084,25900,3,0.98
113,363.12,361.04,361.89,362.69,356.66,338.736609234183,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,412.47968399443,0.084,25900,3,0.98
114,363.15,361.03,361.87,362.65,356.61,338.806040059015,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,412.557375681,0.084,25900,3,0.98
115,363.22,361.02,361.87,362.62,356.53,338.875455666403,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,412.635052214124,0.084,25900,3,0.98
116,363.31,360.99,361.92,362.6,356.47,338.944856055621,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,412.712713591968,0.084,25900,3,0.98
117,363.38,360.96,361.97,362.62,356.44,339.014241225941,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,412.790359812698,0.084,25900,3,0.98
118,363.34,360.95,362.05,362.65,356.42,339.083611176639,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,412.867990874483,0.084,25900,3,0.98
119,363.35,360.94,362.13,362.71,356.42,339.152965906992,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,412.945606775494,0.084,25900,3,0.98
120,363.35,360.95,362.2,362.75,356.46,339.222305416282,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,413.023207513906,0.084,25900,3,0.98
121,363.28,360.94,362.28,362.75,356.53,339.291629703789,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,413.100793087894,0.084,25900,3,0.98
