Time,TC1_tip,TC2,TC3,TC4,TC5,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
469,366.51,363.69,367.1,366.79,361.12,373.819724077695,402.496036600508,402.496036600508,402.496036600508,402.496036600508,402.496036600508,402.496036600508,402.496036600508,402.496036600508,402.496036600508,451.980443126952,0.084,25900,3,0.98
470,366.52,363.74,367.14,366.7,361.14,373.880934254396,402.565388682302,402.565388682302,402.565388682302,402.565388682302,402.565388682302,402.565388682302,402.565388682302,402.565388682302,402.565388682302,452.049795208746,0.084,25900,3,0.98
471,366.54,363.83,367.18,366.65,361.15,373.942129134455,402.634724973163,402.634724973163,402.634724973163,402.634724973163,402.634724973163,402.634724973163,402.634724973163,402.634724973163,402.634724973163,452.119131499607,0.084,25900,3,0.98
472,366.53,363.92,367.23,366.55,361.16,374.003308718291,402.704045472558,402.704045472558,402.704045472558,402.704045472558,402.704045472558,402.704045472558,402.704045472558,402.704045472558,402.704045472558,452.188451999002,0.084,25900,3,0.98
473,366.45,363.96,367.29,366.46,361.15,374.064473006327,402.773350179954,402.773350179954,402.773350179954,402.773350179954,402.773350179954,402.773350179954,402.773350179954,402.773350179954,402.773350179954,452.257756706398,0.084,25900,3,0.98
474,366.37,364.0,367.39,366.41,361.13,374.125621998985,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,452.327045621266,0.084,25900,3,0.98
475,366.46,364.04,367.49,366.39,361.1,374.186755696691,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,452.396318743079,0.084,25900,3,0.98
476,366.6,364.01,367.49,366.46,361.1,374.247874099873,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,452.465576071314,0.084,25900,3,0.98
477,366.69,363.92,367.47,366.52,361.11,374.308977208959,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,452.534817605447,0.084,25900,3,0.98
478,366.79,363.82,367.4,366.54,361.11,374.370065024382,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,452.604043344958,0.084,25900,3,0.98
479,366.89,363.79,367.34,366.57,361.11,374.431137546575,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,452.673253289332,0.084,25900,3,0.98
480,366.93,363.8,367.29,366.61,361.11,374.492194775973,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,452.742447438051,0.084,25900,3,0.98
481,366.88,363.85,367.22,366.64,361.1,374.553236713015,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,452.811625790606,0.084,25900,3,0.98
482,366.81,363.84,367.18,366.69,361.08,374.61426335814,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,452.880788346484,0.084,25900,3,0.98
483,366.68,363.88,367.13,366.73,361.06,374.67527471179,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,452.949935105179,0.084,25900,3,0.98
484,366.54,363.88,367.09,366.72,361.06,374.736270774407,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,453.019066066185,0.084,25900,3,0.98
485,366.51,363.86,367.06,366.69,361.07,374.797251546438,403.603774702555,403.603774702555,403.603774702555,403.603774702555,403.603774702555,403.603774702555,403.603774702555,403.603774702555,403.603774702555,453.088181228999,0.084,25900,3,0.98
486,366.55,363.85,367.04,366.66,361.08,374.858217028332,403.672874066677,403.672874066677,403.672874066677,403.672874066677,403.672874066677,403.672874066677,403.672874066677,403.672874066677,403.672874066677,453.157280593121,0.084,25900,3,0.98
487,366.64,363.86,367.06,366.64,361.07,374.919167220536,403.74195763161,403.74195763161,403.74195763161,403.74195763161,403.74195763161,403.74195763161,403.74195763161,403.74195763161,403.74195763161,453.226364158054,0.084,25900,3,0.98
488,366.67,363.89,367.08,366.62,361.06,374.980102123502,403.811025396855,403.811025396855,403.811025396855,403.811025396855,403.811025396855,403.811025396855,403.811025396855,403.811025396855,403.811025396855,453.2954319233,0.084,25900,3,0.98
489,366.66,363.95,367.13,366.59,361.03,375.041021737686,403.880077361922,403.880077361922,403.880077361922,403.880077361922,403.880077361922,403.880077361922,403.880077361922,403.880077361922,403.880077361922,453.364483888366,0.084,25900,3,0.98
490,366.62,364.01,367.18,366.56,361.01,375.101926063542,403.949113526319,403.949113526319,403.949113526319,403.949113526319,403.949113526319,403.949113526319,403.949113526319,403.949113526319,403.949113526319,453.433520052763,0.084,25900,3,0.98
