time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
37,360.03,360.9,361.32,362.3,361.57,363.5,361.82,362.39,361.04,338.71
38,360.1,360.89,361.3,362.3,361.6,363.52,361.71,362.46,361.09,338.83
39,360.19,360.84,361.29,362.33,361.65,363.56,361.57,362.46,361.08,339.09
40,360.28,360.78,361.3,362.36,361.71,363.59,361.49,362.37,361.02,339.34
41,360.33,360.72,361.31,362.38,361.76,363.61,361.48,362.29,361.03,339.51
42,360.39,360.7,361.32,362.39,361.8,363.63,361.56,362.24,361.07,339.73
43,360.45,360.71,361.33,362.36,361.85,363.63,361.64,362.25,361.11,339.99
44,360.51,360.7,361.33,362.33,361.88,363.64,361.7,362.3,361.17,340.26
45,360.58,360.69,361.33,362.3,361.92,363.65,361.72,362.36,361.21,340.5
46,360.63,360.68,361.31,362.27,361.92,363.66,361.71,362.43,361.21,340.7
47,360.72,360.66,361.29,362.24,361.92,363.67,361.75,362.43,361.21,340.96
48,360.81,360.63,361.28,362.21,361.89,363.66,361.88,362.42,361.28,341.15
49,360.86,360.62,361.31,362.18,361.87,363.65,361.92,362.42,361.35,341.25
50,360.91,360.58,361.33,362.16,361.83,363.63,361.9,362.51,361.39,341.34
51,360.97,360.58,361.32,362.14,361.82,363.58,361.83,362.52,361.47,341.45
52,361.01,360.55,361.24,362.11,361.78,363.54,361.78,362.43,361.49,341.56
53,361.05,360.56,361.16,362.06,361.73,363.49,361.78,362.31,361.52,341.69
54,361.11,360.59,361.11,362.0,361.66,363.46,361.78,362.23,361.54,341.8
55,361.15,360.66,361.08,361.9,361.58,363.44,361.78,362.2,361.58,341.91
56,361.22,360.75,361.11,361.78,361.49,363.42,361.78,362.19,361.62,342.09
57,361.31,360.8,361.17,361.69,361.45,363.41,361.82,362.24,361.7,342.28
58,361.35,360.83,361.2,361.63,361.44,363.41,361.84,362.41,361.73,342.39
59,361.41,360.81,361.22,361.59,361.46,363.44,361.85,362.6,361.74,342.51
60,361.46,360.78,361.23,361.58,361.48,363.47,361.84,362.73,361.72,342.64
61,361.5,360.72,361.23,361.59,361.5,363.49,361.83,362.76,361.69,342.76
62,361.54,360.71,361.22,361.63,361.52,363.53,361.84,362.79,361.63,342.88
63,361.57,360.75,361.21,361.65,361.54,363.56,361.86,362.79,361.56,342.99
64,361.61,360.79,361.21,361.66,361.56,363.58,361.92,362.79,361.55,343.11
65,361.67,360.88,361.2,361.66,361.59,363.6,361.93,362.77,361.54,343.31
66,361.73,361.0,361.19,361.67,361.6,363.62,361.83,362.75,361.43,343.51
67,361.77,361.05,361.18,361.65,361.59,363.63,361.76,362.69,361.37,343.61
68,361.81,361.07,361.19,361.64,361.58,363.64,361.72,362.58,361.34,343.67
69,361.85,361.06,361.17,361.63,361.57,363.65,361.74,362.43,361.35,343.71
70,361.89,361.05,361.12,361.62,361.56,363.65,361.77,362.32,361.34,343.73
71,361.93,361.01,361.1,361.61,361.57,363.64,361.8,362.22,361.22,343.78
72,361.96,360.93,361.1,361.58,361.56,363.65,361.83,362.08,361.01,343.82
73,362.01,360.85,361.13,361.59,361.55,363.65,361.86,361.94,360.88,343.85
74,362.06,360.74,361.19,361.63,361.54,363.64,361.87,361.86,360.78,343.94
75,362.11,360.69,361.23,361.68,361.52,363.64,361.81,361.81,360.69,344.06
76,362.14,360.7,361.25,361.72,361.51,363.61,361.74,361.65,360.71,344.15
77,362.16,360.64,361.25,361.77,361.48,363.58,361.63,361.6,360.77,344.23
78,362.2,360.52,361.24,361.82,361.46,363.52,361.43,361.65,360.88,344.32
79,362.23,360.38,361.25,361.86,361.45,363.47,361.3,361.75,360.99,344.39
80,362.26,360.24,361.25,361.89,361.43,363.46,361.11,361.86,361.08,344.45
81,362.29,360.15,361.22,361.91,361.41,363.43,360.92,362.02,361.1,344.49
82,362.31,360.09,361.18,361.92,361.38,363.38,360.86,362.13,361.13,344.55
83,362.35,360.08,361.12,361.94,361.36,363.35,360.92,362.2,361.19,344.63
84,362.39,360.06,361.08,361.95,361.33,363.32,361.04,362.24,361.24,344.71
85,362.42,360.02,361.07,361.96,361.32,363.28,361.1,362.26,361.26,344.78
86,362.43,359.99,361.08,361.94,361.32,363.25,361.15,362.31,361.23,344.85
87,362.46,359.98,361.06,361.91,361.31,363.25,361.21,362.34,361.22,344.93
88,362.46,360.0,361.04,361.88,361.3,363.24,361.29,362.37,361.19,345.03
89,362.49,360.01,360.99,361.88,361.29,363.23,361.34,362.4,361.14,345.13
90,362.5,360.01,360.94,361.86,361.3,363.23,361.35,362.41,361.08,345.24
91,362.52,360.01,360.91,361.85,361.31,363.21,361.34,362.39,360.98,345.33
92,362.55,360.01,360.86,361.8,361.32,363.2,361.23,362.32,360.86,345.51
93,362.58,359.99,360.83,361.76,361.32,363.19,361.18,362.27,360.8,345.68
94,362.6,359.97,360.83,361.71,361.33,363.18,361.2,362.26,360.79,345.77
95,362.61,359.93,360.81,361.66,361.31,363.18,361.26,362.32,360.74,345.86
96,362.64,359.87,360.81,361.63,361.3,363.17,361.32,362.36,360.64,345.97
97,362.66,359.84,360.83,361.61,361.29,363.15,361.36,362.41,360.56,346.12
98,362.68,359.82,360.83,361.58,361.28,363.13,361.39,362.4,360.51,346.26
99,362.7,359.78,360.83,361.56,361.28,363.11,361.43,362.38,360.47,346.42
100,362.73,359.75,360.83,361.55,361.26,363.07,361.47,362.41,360.45,346.59
101,362.75,359.69,360.84,361.55,361.28,363.05,361.54,362.44,360.51,346.79
102,362.79,359.69,360.84,361.56,361.28,363.03,361.62,362.45,360.63,346.98
103,362.79,359.67,360.84,361.55,361.3,363.01,361.64,362.41,360.73,347.11
104,362.8,359.63,360.85,361.57,361.31,363.01,361.66,362.34,360.84,347.21
105,362.83,359.55,360.86,361.58,361.33,363.03,361.7,362.29,360.98,347.32
106,362.85,359.47,360.9,361.59,361.36,363.05,361.71,362.25,361.08,347.39
107,362.87,359.36,360.91,361.59,361.37,363.07,361.72,362.2,361.19,347.45
108,362.89,359.26,360.92,361.61,361.36,363.09,361.72,362.14,361.26,347.51
109,362.92,359.16,360.91,361.62,361.39,363.11,361.7,362.1,361.35,347.61
110,362.94,359.06,360.89,361.63,361.41,363.12,361.61,362.09,361.43,347.76
111,362.96,358.99,360.85,361.64,361.43,363.13,361.47,362.1,361.5,347.92
112,362.98,358.99,360.82,361.64,361.45,363.16,361.26,362.15,361.54,347.97
113,362.99,358.97,360.78,361.66,361.46,363.16,361.12,362.13,361.58,348.0
114,363.01,358.93,360.77,361.65,361.47,363.18,361.04,362.09,361.59,348.03
115,363.02,358.9,360.75,361.64,361.48,363.19,360.99,362.16,361.6,348.09
116,363.04,358.89,360.74,361.64,361.49,363.21,360.96,362.27,361.61,348.15
117,363.05,358.92,360.73,361.64,361.5,363.23,360.91,362.35,361.64,348.22
118,363.06,358.97,360.74,361.61,361.51,363.24,360.86,362.46,361.69,348.29
119,363.07,359.0,360.72,361.56,361.51,363.25,360.86,362.54,361.78,348.38
120,363.09,359.05,360.72,361.52,361.51,363.28,360.94,362.53,361.88,348.46
121,363.08,359.09,360.69,361.49,361.5,363.3,361.04,362.48,361.9,348.49
122,363.08,359.14,360.67,361.47,361.48,363.31,361.19,362.45,361.91,348.52
123,363.08,359.15,360.65,361.46,361.46,363.34,361.32,362.4,361.9,348.55
124,363.09,359.16,360.65,361.45,361.45,363.35,361.42,362.44,361.83,348.57
125,363.12,359.17,360.64,361.44,361.44,363.33,361.51,362.51,361.74,348.56
126,363.14,359.15,360.65,361.44,361.42,363.3,361.59,362.53,361.64,348.55
127,363.15,359.13,360.65,361.46,361.42,363.27,361.68,362.54,361.58,348.54
128,363.19,359.07,360.67,361.49,361.41,363.23,361.79,362.63,361.58,348.51
129,363.23,359.01,360.71,361.49,361.42,363.22,361.85,362.71,361.64,348.51
130,363.25,358.99,360.72,361.51,361.42,363.21,361.89,362.78,361.7,348.53
131,363.27,358.99,360.76,361.53,361.43,363.19,361.93,362.83,361.75,348.59
132,363.29,359.0,360.8,361.53,361.45,363.2,361.95,362.88,361.78,348.67
133,363.31,359.02,360.83,361.52,361.45,363.22,361.94,362.92,361.78,348.73
134,363.31,359.03,360.86,361.51,361.46,363.25,361.92,362.91,361.79,348.79
135,363.32,359.03,360.86,361.5,361.46,363.27,361.89,362.91,361.82,348.85
136,363.33,359.04,360.85,361.51,361.47,363.28,361.87,362.92,361.87,348.91
137,363.35,359.04,360.83,361.52,361.48,363.31,361.83,362.94,362.0,349.02
138,363.35,359.07,360.82,361.53,361.49,363.33,361.77,362.94,362.12,349.12
139,363.37,359.1,360.82,361.54,361.49,363.35,361.74,362.94,362.16,349.17
140,363.38,359.13,360.81,361.52,361.51,363.36,361.73,362.96,362.17,349.21
141,363.4,359.15,360.8,361.47,361.51,363.38,361.72,362.97,362.17,349.27
142,363.42,359.15,360.77,361.39,361.47,363.39,361.71,362.97,362.16,349.31
143,363.44,359.15,360.76,361.31,361.44,363.41,361.72,363.0,362.16,349.39
144,363.45,359.12,360.76,361.24,361.38,363.4,361.75,363.01,362.12,349.44
145,363.47,359.06,360.77,361.22,361.32,363.4,361.81,362.99,362.12,349.49
146,363.5,358.98,360.81,361.2,361.25,363.39,361.86,362.99,362.14,349.54
147,363.52,358.87,360.84,361.19,361.19,363.37,361.87,363.0,362.17,349.59
148,363.56,358.81,360.84,361.18,361.18,363.35,361.85,363.02,362.19,349.63
149,363.57,358.75,360.82,361.17,361.17,363.33,361.81,363.01,362.22,349.68
150,363.59,358.67,360.79,361.16,361.18,363.31,361.8,362.99,362.25,349.73
151,363.61,358.62,360.76,361.16,361.17,363.29,361.82,362.99,362.28,349.79
152,363.62,358.55,360.74,361.16,361.17,363.29,361.82,363.01,362.31,349.85
153,363.62,358.5,360.74,361.15,361.15,363.27,361.82,362.99,362.33,349.91
154,363.64,358.46,360.73,361.15,361.13,363.27,361.85,362.98,362.35,350.01
155,363.65,358.44,360.71,361.16,361.09,363.25,361.93,363.0,362.38,350.11
156,363.67,358.45,360.69,361.18,361.03,363.24,362.01,363.05,362.43,350.2
157,363.67,358.44,360.69,361.18,361.01,363.22,362.03,363.07,362.48,350.25
158,363.68,358.44,360.69,361.18,360.98,363.16,362.04,363.1,362.53,350.32
159,363.68,358.42,360.67,361.16,360.96,363.11,362.05,363.13,362.56,350.37
160,363.7,358.48,360.67,361.15,360.95,363.07,362.08,363.13,362.58,350.4
161,363.72,358.55,360.68,361.14,360.94,363.03,362.1,363.12,362.62,350.43
162,363.73,358.59,360.68,361.12,360.95,362.99,362.12,363.04,362.65,350.47
163,363.75,358.55,360.68,361.12,360.93,362.95,362.09,362.95,362.64,350.49
164,363.77,358.44,360.7,361.13,360.93,362.94,362.06,362.89,362.61,350.51
165,363.8,358.41,360.68,361.15,360.92,362.91,362.09,362.85,362.61,350.52
166,363.83,358.45,360.68,361.18,360.94,362.89,362.11,362.86,362.63,350.54
167,363.84,358.46,360.66,361.23,360.95,362.89,362.11,362.86,362.67,350.55
168,363.85,358.48,360.64,361.27,360.97,362.88,362.12,362.86,362.71,350.59
169,363.86,358.49,360.62,361.3,360.98,362.86,362.14,362.88,362.72,350.61
170,363.88,358.48,360.62,361.32,360.98,362.83,362.15,362.91,362.71,350.62
171,363.88,358.48,360.61,361.34,360.99,362.79,362.12,362.94,362.67,350.62
172,363.9,358.48,360.61,361.36,361.01,362.76,362.12,362.96,362.63,350.64
173,363.91,358.48,360.62,361.38,361.05,362.75,362.15,362.96,362.51,350.62
174,363.94,358.49,360.65,361.39,361.11,362.72,362.18,362.93,362.35,350.57
175,363.97,358.5,360.66,361.4,361.15,362.7,362.16,362.91,362.26,350.54
176,363.98,358.52,360.67,361.43,361.19,362.68,362.15,362.9,362.17,350.49
177,363.99,358.55,360.69,361.46,361.24,362.67,362.14,362.89,362.06,350.42
178,364.01,358.55,360.69,361.48,361.27,362.65,362.13,362.91,361.92,350.33
179,364.03,358.53,360.68,361.51,361.31,362.65,362.13,362.94,361.76,350.25
180,364.04,358.52,360.69,361.53,361.36,362.66,362.11,362.95,361.61,350.2
181,364.03,358.48,360.69,361.57,361.39,362.7,362.07,362.99,361.44,350.15
182,364.06,358.41,360.74,361.6,361.43,362.77,362.05,363.0,361.16,350.13
183,364.07,358.35,360.78,361.63,361.48,362.85,362.1,362.99,360.91,350.12
184,364.08,358.33,360.8,361.65,361.49,362.92,362.16,362.95,360.78,350.09
185,364.08,358.33,360.8,361.68,361.5,362.98,362.21,362.89,360.69,350.04
186,364.09,358.35,360.81,361.7,361.51,363.06,362.25,362.91,360.64,350.02
187,364.09,358.36,360.8,361.7,361.51,363.12,362.25,362.94,360.61,349.98
188,364.11,358.4,360.79,361.71,361.51,363.15,362.25,362.95,360.55,349.96
189,364.13,358.46,360.77,361.71,361.52,363.19,362.26,363.0,360.46,349.95
190,364.14,358.54,360.75,361.72,361.53,363.22,362.26,363.07,360.42,349.94
191,364.16,358.6,360.73,361.73,361.52,363.26,362.27,363.12,360.55,349.97
192,364.19,358.61,360.72,361.72,361.51,363.3,362.28,363.14,360.73,349.97
193,364.21,358.57,360.72,361.7,361.52,363.34,362.3,363.18,360.85,349.99
194,364.22,358.53,360.71,361.69,361.52,363.35,362.33,363.18,360.96,350.01
195,364.24,358.49,360.69,361.69,361.53,363.37,362.36,363.21,361.11,350.07
196,364.25,358.46,360.65,361.68,361.52,363.38,362.41,363.23,361.31,350.12
197,364.27,358.36,360.64,361.66,361.51,363.38,362.45,363.25,361.5,350.18
198,364.29,358.31,360.62,361.67,361.48,363.38,362.5,363.24,361.65,350.23
199,364.32,358.28,360.61,361.66,361.47,363.37,362.53,363.19,361.72,350.29
200,364.35,358.29,360.61,361.67,361.44,363.36,362.57,363.14,361.72,350.36
201,364.38,358.33,360.62,361.67,361.38,363.34,362.57,363.08,361.69,350.4
202,364.39,358.37,360.63,361.67,361.35,363.32,362.59,363.01,361.66,350.41
203,364.41,358.36,360.65,361.66,361.31,363.3,362.57,362.98,361.61,350.4
204,364.44,358.34,360.66,361.63,361.27,363.26,362.56,362.99,361.53,350.37
205,364.44,358.32,360.67,361.6,361.23,363.24,362.52,363.02,361.51,350.36
206,364.45,358.29,360.67,361.59,361.19,363.23,362.47,363.05,361.58,350.36
207,364.47,358.28,360.7,361.57,361.16,363.22,362.42,363.05,361.65,350.37
208,364.49,358.25,360.73,361.55,361.12,363.2,362.36,363.04,361.69,350.39
209,364.51,358.24,360.77,361.55,361.1,363.18,362.31,363.02,361.65,350.41
210,364.54,358.23,360.8,361.56,361.09,363.15,362.34,362.99,361.41,350.42
211,364.57,358.24,360.83,361.55,361.09,363.12,362.39,362.96,361.2,350.41
212,364.59,358.24,360.87,361.53,361.1,363.09,362.44,362.97,361.02,350.38
213,364.6,358.25,360.89,361.49,361.11,363.07,362.47,363.01,360.88,350.34
214,364.62,358.27,360.93,361.49,361.11,363.06,362.48,363.04,360.8,350.31
215,364.64,358.29,360.96,361.5,361.1,363.08,362.43,363.05,360.75,350.27
216,364.65,358.34,360.97,361.51,361.12,363.11,362.34,363.06,360.71,350.23
217,364.66,358.37,360.98,361.51,361.12,363.12,362.27,363.03,360.69,350.19
218,364.69,358.46,361.01,361.52,361.14,363.15,362.27,363.01,360.72,350.13
219,364.7,358.53,361.05,361.54,361.16,363.17,362.29,363.0,360.81,350.09
220,364.72,358.57,361.05,361.55,361.19,363.18,362.27,362.99,360.86,350.08
221,364.74,358.56,361.06,361.58,361.22,363.2,362.23,362.99,360.95,350.08
222,364.75,358.51,361.03,361.59,361.26,363.24,362.21,362.96,361.04,350.08
223,364.76,358.43,361.0,361.62,361.28,363.28,362.19,362.95,361.13,350.09
224,364.77,358.36,360.99,361.63,361.29,363.31,362.25,362.98,361.21,350.12
225,364.78,358.31,360.98,361.66,361.31,363.35,362.33,363.04,361.29,350.14
226,364.79,358.28,360.96,361.68,361.31,363.37,362.34,363.11,361.35,350.16
227,364.81,358.28,360.94,361.7,361.32,363.38,362.37,363.14,361.49,350.25
228,364.81,358.3,360.92,361.73,361.33,363.38,362.44,363.13,361.61,350.35
229,364.84,358.3,360.88,361.75,361.31,363.38,362.48,363.1,361.7,350.44
230,364.84,358.27,360.85,361.76,361.31,363.37,362.53,363.1,361.8,350.54
231,364.85,358.26,360.82,361.75,361.31,363.36,362.55,363.08,361.93,350.64
232,364.87,358.25,360.78,361.74,361.3,363.33,362.54,363.03,362.02,350.72
233,364.88,358.24,360.75,361.72,361.31,363.3,362.52,363.0,362.1,350.78
234,364.89,358.22,360.71,361.71,361.31,363.28,362.5,362.97,362.19,350.81
235,364.88,358.2,360.69,361.7,361.31,363.28,362.5,362.94,362.23,350.83
236,364.9,358.2,360.62,361.67,361.3,363.28,362.5,362.94,362.27,350.84
237,364.92,358.25,360.55,361.65,361.32,363.28,362.53,363.05,362.25,350.86
238,364.93,358.26,360.55,361.63,361.33,363.28,362.56,363.17,362.26,350.89
239,364.94,358.29,360.56,361.63,361.33,363.28,362.57,363.23,362.24,350.93
240,364.95,358.32,360.55,361.62,361.33,363.29,362.54,363.27,362.2,350.97
241,364.96,358.34,360.57,361.58,361.32,363.29,362.52,363.32,362.18,351.01
242,364.97,358.36,360.59,361.55,361.31,363.3,362.51,363.37,362.17,351.06
243,364.97,358.39,360.63,361.53,361.28,363.31,362.52,363.42,362.17,351.12
244,364.97,358.41,360.65,361.5,361.25,363.32,362.55,363.46,362.19,351.17
245,364.98,358.39,360.69,361.47,361.18,363.32,362.57,363.5,362.26,351.25
246,364.99,358.37,360.73,361.45,361.12,363.32,362.57,363.51,362.34,351.33
247,364.98,358.35,360.76,361.44,361.09,363.31,362.58,363.49,362.35,351.37
248,365.0,358.31,360.78,361.43,361.07,363.3,362.59,363.46,362.39,351.41
249,365.0,358.29,360.81,361.43,361.08,363.29,362.54,363.45,362.45,351.45
250,365.03,358.3,360.84,361.42,361.09,363.29,362.5,363.45,362.52,351.48
251,365.04,358.33,360.86,361.42,361.09,363.29,362.47,363.45,362.59,351.5
252,365.04,358.35,360.87,361.42,361.09,363.29,362.45,363.44,362.61,351.49
253,365.04,358.37,360.89,361.45,361.08,363.28,362.42,363.43,362.57,351.47
254,365.06,358.41,360.9,361.48,361.07,363.27,362.39,363.44,362.43,351.43
255,365.08,358.47,360.89,361.52,361.07,363.27,362.36,363.44,362.29,351.41
256,365.09,358.5,360.88,361.53,361.1,363.28,362.34,363.41,362.19,351.39
257,365.1,358.52,360.86,361.53,361.12,363.27,362.33,363.36,362.04,351.35
258,365.11,358.55,360.83,361.56,361.16,363.27,362.35,363.31,361.88,351.33
259,365.13,358.56,360.8,361.58,361.2,363.27,362.35,363.31,361.72,351.3
260,365.14,358.58,360.77,361.59,361.26,363.31,362.38,363.31,361.56,351.28
261,365.16,358.58,360.74,361.58,361.29,363.34,362.4,363.3,361.41,351.26
262,365.17,358.58,360.72,361.59,361.33,363.37,362.44,363.3,361.33,351.25
263,365.2,358.56,360.7,361.62,361.37,363.41,362.54,363.35,361.38,351.27
264,365.22,358.55,360.69,361.64,361.42,363.43,362.66,363.38,361.51,351.3
265,365.24,358.56,360.69,361.69,361.44,363.46,362.74,363.37,361.63,351.36
266,365.26,358.58,360.7,361.73,361.47,363.48,362.82,363.35,361.73,351.42
267,365.27,358.58,360.71,361.77,361.49,363.52,362.87,363.39,361.82,351.48
268,365.29,358.55,360.71,361.8,361.51,363.55,362.91,363.49,361.91,351.52
269,365.3,358.5,360.71,361.83,361.51,363.56,362.95,363.59,361.98,351.57
270,365.32,358.43,360.72,361.86,361.53,363.56,362.99,363.64,361.99,351.62
271,365.33,358.39,360.73,361.87,361.54,363.57,363.03,363.65,361.95,351.65
272,365.35,358.36,360.78,361.88,361.55,363.55,363.08,363.65,361.95,351.65
273,365.37,358.32,360.84,361.88,361.56,363.52,363.06,363.61,362.08,351.67
274,365.4,358.29,360.86,361.87,361.58,363.5,363.04,363.56,362.2,351.7
275,365.4,358.24,360.89,361.88,361.58,363.48,363.02,363.52,362.3,351.73
276,365.42,358.22,360.91,361.86,361.58,363.48,363.04,363.46,362.4,351.78
277,365.43,358.19,360.93,361.84,361.57,363.48,363.05,363.43,362.48,351.82
278,365.44,358.18,360.94,361.83,361.59,363.48,363.04,363.46,362.55,351.87
279,365.45,358.19,360.94,361.8,361.6,363.48,363.0,363.47,362.61,351.9
280,365.46,358.23,360.97,361.77,361.62,363.48,362.92,363.43,362.67,351.93
281,365.48,358.28,360.99,361.75,361.61,363.5,362.72,363.41,362.68,351.96
282,365.49,358.34,361.02,361.74,361.61,363.52,362.64,363.4,362.67,351.98
283,365.5,358.38,361.04,361.76,361.6,363.53,362.71,363.39,362.63,351.98
284,365.52,358.42,361.07,361.79,361.6,363.52,362.78,363.38,362.5,351.96
285,365.54,358.47,361.09,361.82,361.62,363.51,362.86,363.4,362.32,351.93
286,365.54,358.5,361.11,361.85,361.64,363.48,362.9,363.37,362.12,351.86
287,365.57,358.51,361.15,361.86,361.67,363.44,362.94,363.35,361.97,351.78
288,365.59,358.53,361.17,361.9,361.7,363.42,362.98,363.34,361.84,351.7
289,365.6,358.51,361.16,361.93,361.73,363.41,362.98,363.31,361.71,351.64
290,365.62,358.47,361.14,361.94,361.74,363.4,362.88,363.26,361.6,351.59
291,365.63,358.42,361.13,361.96,361.74,363.4,362.86,363.23,361.47,351.55
292,365.64,358.37,361.14,361.97,361.74,363.41,362.86,363.23,361.41,351.52
293,365.65,358.33,361.15,361.99,361.73,363.44,362.85,363.25,361.35,351.49
294,365.66,358.28,361.17,362.01,361.72,363.45,362.88,363.26,361.33,351.47
295,365.67,358.27,361.2,362.0,361.72,363.46,362.91,363.19,361.36,351.45
296,365.69,358.27,361.22,362.02,361.72,363.45,362.96,363.13,361.43,351.44
297,365.71,358.29,361.24,362.03,361.75,363.45,363.0,363.17,361.52,351.43
298,365.72,358.27,361.23,362.03,361.77,363.47,363.02,363.22,361.6,351.42
299,365.74,358.26,361.24,362.01,361.76,363.49,363.04,363.23,361.6,351.41
300,365.75,358.23,361.22,361.99,361.73,363.53,362.99,363.13,361.46,351.39
301,365.77,358.21,361.23,361.97,361.72,363.55,362.94,362.88,361.31,351.39
302,365.78,358.22,361.25,361.96,361.71,363.55,362.9,362.85,361.18,351.38
303,365.8,358.23,361.26,361.92,361.7,363.53,362.94,363.02,361.1,351.37
304,365.8,358.23,361.28,361.9,361.66,363.49,362.99,363.14,360.99,351.36
305,365.83,358.21,361.31,361.9,361.65,363.45,363.02,363.22,360.9,351.34
306,365.84,358.18,361.32,361.9,361.64,363.42,363.05,363.27,360.8,351.3
307,365.84,358.14,361.33,361.9,361.64,363.38,363.06,363.29,360.75,351.27
308,365.85,358.15,361.33,361.92,361.64,363.36,363.05,363.28,360.75,351.22
309,365.85,358.17,361.35,361.92,361.63,363.35,363.02,363.25,360.8,351.2
310,365.86,358.2,361.39,361.92,361.63,363.36,363.03,363.17,360.85,351.17
311,365.87,358.2,361.43,361.92,361.62,363.38,363.02,363.1,360.87,351.14
312,365.86,358.21,361.45,361.95,361.63,363.4,363.02,363.08,360.87,351.1
313,365.86,358.22,361.47,361.96,361.64,363.4,362.99,363.13,360.83,351.08
314,365.85,358.24,361.48,361.97,361.66,363.41,362.97,363.27,360.77,351.06
315,365.86,358.29,361.47,361.97,361.68,363.41,362.95,363.39,360.72,351.07
316,365.85,358.3,361.47,361.97,361.71,363.42,362.93,363.48,360.64,351.09
317,365.85,358.33,361.44,361.96,361.73,363.45,362.92,363.48,360.55,351.11
318,365.86,358.35,361.42,361.97,361.73,363.47,362.91,363.43,360.53,351.13
319,365.86,358.37,361.41,361.98,361.73,363.5,362.86,363.44,360.56,351.14
320,365.87,358.35,361.4,361.99,361.71,363.52,362.77,363.46,360.62,351.14
321,365.88,358.31,361.39,362.01,361.71,363.56,362.75,363.51,360.66,351.13
322,365.9,358.3,361.36,362.01,361.7,363.59,362.83,363.57,360.7,351.11
323,365.9,358.31,361.34,362.02,361.7,363.61,362.89,363.61,360.66,351.09
324,365.91,358.33,361.35,362.03,361.7,363.64,362.92,363.63,360.57,351.04
325,365.92,358.35,361.36,362.04,361.69,363.66,362.98,363.66,360.47,350.97
326,365.92,358.33,361.37,362.06,361.68,363.68,363.1,363.72,360.37,350.83
327,365.92,358.24,361.37,362.07,361.68,363.7,363.22,363.72,360.33,350.73
328,365.93,358.2,361.37,362.07,361.7,363.71,363.27,363.7,360.36,350.68
329,365.93,358.18,361.38,362.08,361.7,363.72,363.29,363.7,360.46,350.65
330,365.93,358.17,361.37,362.09,361.7,363.75,363.26,363.75,360.61,350.63
331,365.92,358.19,361.37,362.08,361.7,363.77,363.28,363.79,360.79,350.63
