time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC9.5,TC10
303,350.23,350.44,354.02,355.78,355.69,358.35,356.97,360.1,380.84,381.94,382.37
304,350.22,350.41,354.01,355.78,355.68,358.37,356.97,360.14,380.88,381.98,382.41
305,350.19,350.39,354.0,355.76,355.67,358.35,356.97,360.15,380.92,382.0,382.43
306,350.16,350.36,353.97,355.75,355.66,358.35,356.97,360.16,380.96,382.03,382.47
307,350.14,350.33,353.95,355.75,355.65,358.35,356.99,360.18,381.03,382.06,382.54
308,350.11,350.3,353.93,355.73,355.64,358.34,356.99,360.2,381.11,382.1,382.6
309,350.08,350.28,353.91,355.73,355.62,358.34,356.99,360.22,381.15,382.12,382.64
310,350.06,350.26,353.9,355.71,355.61,358.33,356.99,360.24,381.19,382.16,382.69
311,350.03,350.23,353.88,355.69,355.62,358.32,356.99,360.26,381.24,382.2,382.74
312,350.02,350.21,353.87,355.68,355.6,358.31,357.0,360.28,381.28,382.27,382.8
313,350.0,350.2,353.85,355.66,355.6,358.31,357.0,360.3,381.32,382.31,382.85
314,349.97,350.17,353.84,355.65,355.58,358.3,357.01,360.31,381.37,382.34,382.92
315,349.95,350.15,353.81,355.64,355.58,358.3,357.02,360.34,381.45,382.38,383.01
316,349.9,350.11,353.79,355.62,355.56,358.3,357.02,360.35,381.51,382.43,383.1
317,349.89,350.09,353.78,355.61,355.55,358.29,357.03,360.37,381.57,382.47,383.18
318,349.87,350.08,353.76,355.61,355.55,358.29,357.03,360.38,381.61,382.52,383.25
319,349.84,350.05,353.74,355.6,355.54,358.28,357.03,360.41,381.66,382.58,383.31
320,349.83,350.03,353.72,355.58,355.52,358.28,357.03,360.43,381.7,382.65,383.39
321,349.81,350.01,353.71,355.56,355.51,358.27,357.04,360.46,381.76,382.73,383.46
322,349.78,349.99,353.69,355.56,355.51,358.26,357.04,360.47,381.8,382.8,383.53
323,349.76,349.96,353.68,355.55,355.5,358.26,357.04,360.49,381.84,382.86,383.6
324,349.73,349.94,353.66,355.53,355.48,358.25,357.05,360.51,381.92,382.92,383.72
325,349.7,349.89,353.63,355.52,355.47,358.26,357.04,360.53,381.99,383.0,383.83
326,349.68,349.89,353.62,355.52,355.46,358.25,357.05,360.54,382.04,383.06,383.91
327,349.66,349.86,353.6,355.5,355.45,358.24,357.06,360.56,382.08,383.12,383.99
328,349.64,349.84,353.59,355.49,355.44,358.23,357.05,360.58,382.13,383.19,384.06
329,349.61,349.82,353.58,355.47,355.43,358.23,357.06,360.61,382.17,383.29,384.11
330,349.59,349.8,353.57,355.46,355.43,358.23,357.06,360.63,382.22,383.39,384.17
331,349.57,349.77,353.54,355.45,355.42,358.22,357.06,360.65,382.27,383.44,384.24
332,349.56,349.76,353.53,355.44,355.41,358.22,357.07,360.66,382.33,383.51,384.31
333,349.53,349.74,353.52,355.42,355.41,358.21,357.07,360.68,382.37,383.57,384.37
334,349.51,349.71,353.49,355.42,355.39,358.22,357.07,360.71,382.43,383.65,384.47
335,349.48,349.68,353.47,355.41,355.38,358.21,357.08,360.72,382.49,383.7,384.56
336,349.46,349.66,353.46,355.4,355.38,358.2,357.08,360.74,382.54,383.77,384.61
337,349.44,349.64,353.45,355.38,355.36,358.2,357.08,360.76,382.59,383.82,384.66
338,349.42,349.62,353.43,355.37,355.35,358.2,357.08,360.79,382.63,383.91,384.71
339,349.4,349.6,353.41,355.35,355.34,358.19,357.08,360.81,382.68,383.99,384.78
340,349.37,349.59,353.4,355.33,355.34,358.17,357.09,360.83,382.71,384.05,384.82
341,349.35,349.56,353.38,355.32,355.32,358.17,357.09,360.85,382.76,384.12,384.89
342,349.31,349.53,353.35,355.31,355.31,358.17,357.09,360.87,382.81,384.18,384.96
343,349.28,349.48,353.33,355.32,355.29,358.18,357.09,360.89,382.87,384.24,385.04
344,349.28,349.47,353.33,355.3,355.29,358.17,357.11,360.9,382.92,384.28,385.09
345,349.25,349.46,353.31,355.29,355.29,358.16,357.11,360.92,382.98,384.33,385.14
346,349.23,349.43,353.29,355.28,355.28,358.16,357.11,360.94,383.02,384.37,385.18
347,349.21,349.42,353.28,355.27,355.27,358.16,357.11,360.97,383.07,384.42,385.23
348,349.19,349.4,353.27,355.26,355.26,358.15,357.12,361.01,383.12,384.46,385.29
349,349.19,349.39,353.26,355.23,355.26,358.14,357.13,361.01,383.16,384.48,385.34
350,349.16,349.37,353.24,355.23,355.25,358.14,357.13,361.03,383.19,384.51,385.39
351,349.13,349.35,353.24,355.22,355.25,358.14,357.14,361.05,383.24,384.54,385.42
352,349.1,349.31,353.2,355.22,355.23,358.13,357.14,361.08,383.31,384.57,385.5
353,349.06,349.29,353.18,355.2,355.22,358.13,357.15,361.1,383.36,384.61,385.55
354,349.05,349.25,353.17,355.19,355.21,358.12,357.14,361.11,383.4,384.65,385.58
355,349.03,349.23,353.16,355.18,355.19,358.12,357.14,361.13,383.45,384.68,385.62
356,349.0,349.21,353.13,355.17,355.19,358.12,357.15,361.16,383.49,384.75,385.66
357,348.99,349.2,353.12,355.16,355.17,358.12,357.16,361.2,383.55,384.82,385.7
358,348.99,349.18,353.11,355.14,355.18,358.12,357.17,361.21,383.6,384.88,385.74
359,348.96,349.16,353.1,355.14,355.17,358.13,357.17,361.23,383.63,384.92,385.79
360,348.94,349.14,353.08,355.13,355.16,358.11,357.17,361.26,383.66,384.96,385.83
361,348.91,349.11,353.07,355.12,355.15,358.11,357.18,361.27,383.74,385.0,385.89
362,348.88,349.08,353.05,355.11,355.15,358.11,357.19,361.29,383.8,385.03,385.97
363,348.86,349.07,353.03,355.11,355.13,358.11,357.2,361.32,383.85,385.09,386.01
364,348.84,349.05,353.02,355.09,355.13,358.11,357.21,361.33,383.9,385.13,386.06
365,348.82,349.03,353.0,355.07,355.12,358.09,357.2,361.36,383.94,385.19,386.1
366,348.8,349.01,352.98,355.06,355.11,358.09,357.22,361.39,383.99,385.27,386.14
367,348.78,348.99,352.97,355.05,355.1,358.09,357.22,361.43,384.02,385.32,386.17
368,348.77,348.97,352.96,355.04,355.09,358.09,357.23,361.43,384.06,385.35,386.2
369,348.74,348.95,352.94,355.02,355.08,358.08,357.24,361.45,384.13,385.39,386.25
370,348.71,348.91,352.92,355.02,355.07,358.08,357.25,361.48,384.19,385.43,386.3
371,348.68,348.91,352.92,355.0,355.06,358.07,357.24,361.49,384.23,385.47,386.34
372,348.67,348.88,352.9,355.0,355.06,358.07,357.25,361.51,384.27,385.51,386.39
373,348.64,348.86,352.88,355.0,355.05,358.08,357.26,361.54,384.31,385.54,386.42
374,348.62,348.84,352.86,354.97,355.03,358.07,357.25,361.56,384.35,385.59,386.45
375,348.61,348.82,352.85,354.95,355.03,358.06,357.27,361.6,384.4,385.65,386.49
376,348.59,348.81,352.83,354.95,355.02,358.06,357.27,361.61,384.43,385.68,386.53
377,348.58,348.79,352.83,354.94,355.02,358.06,357.28,361.64,384.48,385.72,386.59
378,348.56,348.78,352.81,354.93,355.02,358.06,357.28,361.65,384.52,385.77,386.63
379,348.53,348.75,352.79,354.92,355.0,358.06,357.29,361.68,384.59,385.81,386.69
380,348.5,348.72,352.77,354.92,354.99,358.06,357.3,361.69,384.64,385.85,386.75
381,348.49,348.7,352.76,354.9,354.99,358.05,357.3,361.71,384.69,385.89,386.8
382,348.47,348.68,352.75,354.89,354.98,358.05,357.31,361.74,384.74,385.93,386.84
383,348.44,348.66,352.74,354.88,354.97,358.05,357.31,361.76,384.78,385.99,386.87
384,348.42,348.64,352.72,354.88,354.95,358.05,357.31,361.8,384.81,386.04,386.91
385,348.41,348.62,352.7,354.86,354.95,358.05,357.32,361.82,384.85,386.07,386.96
386,348.39,348.61,352.69,354.86,354.95,358.04,357.33,361.85,384.9,386.11,387.0
387,348.37,348.59,352.68,354.85,354.95,358.04,357.33,361.86,384.95,386.16,387.05
388,348.34,348.56,352.65,354.84,354.93,358.04,357.34,361.88,385.0,386.21,387.11
389,348.31,348.54,352.64,354.82,354.92,358.03,357.34,361.89,385.06,386.26,387.16
390,348.3,348.52,352.63,354.81,354.91,358.03,357.36,361.92,385.11,386.31,387.19
391,348.27,348.5,352.61,354.8,354.91,358.03,357.36,361.93,385.14,386.36,387.21
392,348.26,348.49,352.59,354.78,354.9,358.01,357.36,361.96,385.17,386.45,387.26
393,348.24,348.47,352.58,354.76,354.9,358.01,357.38,361.98,385.21,386.53,387.3
394,348.21,348.44,352.56,354.76,354.87,358.01,357.37,362.01,385.24,386.59,387.33
395,348.18,348.42,352.54,354.75,354.86,358.01,357.38,362.03,385.29,386.65,387.38
396,348.17,348.4,352.52,354.73,354.85,358.0,357.39,362.05,385.34,386.71,387.43
397,348.13,348.37,352.5,354.72,354.84,358.01,357.4,362.08,385.39,386.75,387.47
398,348.11,348.35,352.48,354.71,354.83,358.0,357.4,362.1,385.43,386.8,387.5
399,348.09,348.33,352.48,354.72,354.83,358.0,357.42,362.12,385.47,386.83,387.54
400,348.07,348.31,352.45,354.7,354.82,358.0,357.42,362.15,385.5,386.87,387.56
401,348.06,348.29,352.44,354.69,354.81,358.0,357.43,362.18,385.55,386.94,387.59
402,348.04,348.27,352.43,354.68,354.81,358.0,357.44,362.22,385.58,387.01,387.62
403,348.03,348.26,352.41,354.67,354.8,358.0,357.45,362.24,385.64,387.05,387.66
404,348.01,348.25,352.41,354.66,354.79,358.0,357.46,362.25,385.67,387.08,387.7
405,347.98,348.21,352.38,354.65,354.77,357.98,357.47,362.27,385.72,387.12,387.76
406,347.95,348.19,352.37,354.64,354.76,357.98,357.48,362.29,385.78,387.17,387.82
407,347.93,348.17,352.35,354.63,354.75,357.98,357.48,362.32,385.81,387.21,387.84
408,347.91,348.16,352.33,354.62,354.75,357.98,357.48,362.34,385.85,387.26,387.87
409,347.9,348.14,352.32,354.62,354.74,357.98,357.49,362.36,385.89,387.3,387.89
410,347.88,348.12,352.31,354.61,354.74,357.97,357.51,362.39,385.94,387.35,387.93
411,347.86,348.1,352.29,354.58,354.73,357.96,357.51,362.42,385.98,387.38,387.95
412,347.86,348.1,352.29,354.58,354.72,357.96,357.52,362.43,386.03,387.39,387.98
413,347.84,348.08,352.27,354.57,354.73,357.96,357.52,362.46,386.06,387.41,388.01
414,347.81,348.05,352.25,354.56,354.71,357.96,357.53,362.48,386.1,387.44,388.04
415,347.79,348.03,352.23,354.54,354.7,357.96,357.54,362.5,386.15,387.46,388.1
416,347.77,348.0,352.21,354.54,354.69,357.96,357.55,362.52,386.22,387.49,388.17
417,347.75,347.99,352.2,354.53,354.68,357.96,357.57,362.53,386.25,387.52,388.2
418,347.72,347.98,352.18,354.51,354.67,357.95,357.57,362.56,386.3,387.54,388.23
419,347.69,347.95,352.17,354.5,354.66,357.95,357.57,362.59,386.33,387.59,388.24
420,347.67,347.93,352.16,354.49,354.65,357.96,357.57,362.63,386.36,387.62,388.26
421,347.65,347.91,352.14,354.47,354.65,357.95,357.58,362.64,386.4,387.65,388.29
422,347.64,347.9,352.13,354.46,354.65,357.96,357.59,362.67,386.44,387.68,388.32
423,347.61,347.86,352.12,354.45,354.64,357.95,357.6,362.68,386.5,387.7,388.39
424,347.59,347.84,352.09,354.44,354.63,357.95,357.61,362.7,386.56,387.73,388.45
425,347.55,347.83,352.08,354.43,354.62,357.96,357.61,362.73,386.59,387.76,388.46
426,347.54,347.8,352.06,354.43,354.6,357.96,357.61,362.75,386.62,387.79,388.49
427,347.53,347.8,352.06,354.43,354.61,357.96,357.63,362.78,386.67,387.81,388.52
428,347.5,347.78,352.05,354.41,354.61,357.96,357.64,362.81,386.7,387.85,388.53
429,347.49,347.75,352.02,354.39,354.6,357.95,357.64,362.84,386.75,387.89,388.55
430,347.48,347.74,352.01,354.38,354.59,357.95,357.64,362.86,386.78,387.92,388.55
431,347.45,347.72,352.0,354.37,354.59,357.94,357.66,362.88,386.82,387.95,388.57
432,347.43,347.7,351.98,354.36,354.57,357.94,357.67,362.9,386.87,387.97,388.6
433,347.39,347.67,351.95,354.35,354.55,357.94,357.66,362.92,386.92,388.01,388.61
434,347.38,347.65,351.95,354.35,354.55,357.95,357.68,362.95,386.96,388.04,388.62
435,347.36,347.64,351.94,354.34,354.55,357.95,357.7,362.97,386.99,388.07,388.63
436,347.35,347.63,351.93,354.33,354.55,357.94,357.7,362.98,387.03,388.08,388.64
437,347.34,347.61,351.92,354.31,354.54,357.94,357.72,363.02,387.08,388.12,388.64
438,347.32,347.59,351.91,354.3,354.53,357.94,357.73,363.06,387.11,388.16,388.64
439,347.3,347.57,351.89,354.29,354.53,357.95,357.73,363.09,387.14,388.18,388.67
440,347.28,347.56,351.88,354.28,354.52,357.95,357.75,363.1,387.17,388.19,388.69
441,347.25,347.53,351.86,354.28,354.51,357.94,357.76,363.12,387.23,388.21,388.72
442,347.23,347.5,351.83,354.27,354.49,357.94,357.76,363.15,387.29,388.25,388.75
443,347.21,347.49,351.82,354.26,354.48,357.93,357.78,363.16,387.32,388.3,388.79
444,347.19,347.47,351.81,354.25,354.49,357.94,357.79,363.19,387.36,388.35,388.82
445,347.17,347.46,351.8,354.25,354.48,357.93,357.79,363.21,387.39,388.41,388.86
446,347.15,347.44,351.78,354.23,354.48,357.93,357.8,363.24,387.43,388.5,388.9
447,347.13,347.41,351.76,354.21,354.46,357.94,357.79,363.27,387.46,388.58,388.92
448,347.11,347.4,351.74,354.21,354.45,357.94,357.81,363.29,387.51,388.65,388.98
449,347.09,347.38,351.73,354.2,354.44,357.93,357.81,363.31,387.55,388.72,389.03
450,347.09,347.37,351.72,354.19,354.44,357.94,357.82,363.33,387.59,388.79,389.08
451,347.06,347.35,351.7,354.17,354.43,357.93,357.83,363.35,387.65,388.86,389.18
452,347.04,347.32,351.69,354.16,354.43,357.93,357.85,363.37,387.71,388.92,389.26
453,347.02,347.31,351.67,354.15,354.41,357.91,357.86,363.39,387.75,388.98,389.34
454,347.0,347.29,351.65,354.14,354.41,357.92,357.86,363.41,387.78,389.06,389.4
455,346.98,347.27,351.64,354.12,354.4,357.92,357.86,363.43,387.81,389.18,389.47
456,346.96,347.25,351.62,354.1,354.38,357.92,357.87,363.47,387.85,389.29,389.54
457,346.95,347.24,351.61,354.1,354.38,357.91,357.88,363.49,387.9,389.36,389.6
458,346.92,347.23,351.6,354.09,354.37,357.91,357.89,363.52,387.92,389.4,389.65
459,346.89,347.2,351.58,354.08,354.36,357.92,357.9,363.54,387.98,389.46,389.73
460,346.87,347.18,351.56,354.07,354.36,357.91,357.91,363.56,388.04,389.51,389.79
461,346.86,347.16,351.54,354.05,354.34,357.91,357.92,363.59,388.08,389.56,389.83
462,346.84,347.15,351.53,354.05,354.34,357.91,357.93,363.6,388.12,389.61,389.87
463,346.81,347.13,351.52,354.05,354.33,357.91,357.94,363.61,388.15,389.68,389.91
464,346.8,347.11,351.49,354.04,354.32,357.91,357.95,363.65,388.17,389.75,389.93
465,346.78,347.09,351.48,354.01,354.32,357.9,357.96,363.68,388.19,389.83,389.96
466,346.76,347.08,351.49,354.0,354.31,357.91,357.97,363.71,388.23,389.89,389.97
467,346.74,347.07,351.46,354.0,354.31,357.91,357.98,363.73,388.27,389.94,389.99
468,346.73,347.05,351.45,353.99,354.3,357.9,357.99,363.75,388.29,389.99,390.01
469,346.71,347.02,351.43,353.98,354.29,357.91,358.0,363.77,388.35,390.04,390.03
470,346.68,346.99,351.41,353.97,354.28,357.9,358.01,363.79,388.4,390.08,390.06
471,346.66,346.97,351.4,353.96,354.27,357.9,358.02,363.81,388.44,390.13,390.07
472,346.65,346.96,351.39,353.95,354.26,357.9,358.03,363.84,388.46,390.17,390.09
473,346.63,346.94,351.37,353.93,354.25,357.9,358.04,363.86,388.5,390.21,390.11
474,346.62,346.93,351.35,353.92,354.25,357.89,358.05,363.9,388.53,390.27,390.13
475,346.6,346.91,351.36,353.92,354.25,357.91,358.06,363.93,388.57,390.3,390.16
476,346.58,346.9,351.34,353.91,354.24,357.92,358.07,363.95,388.6,390.31,390.18
477,346.56,346.87,351.32,353.89,354.24,357.91,358.08,363.97,388.66,390.33,390.22
478,346.53,346.84,351.3,353.88,354.22,357.9,358.09,363.99,388.72,390.36,390.27
479,346.51,346.83,351.28,353.87,354.22,357.9,358.1,364.01,388.75,390.37,390.3
480,346.49,346.82,351.28,353.88,354.21,357.91,358.11,364.03,388.8,390.39,390.33
481,346.48,346.8,351.26,353.86,354.2,357.91,358.12,364.06,388.83,390.42,390.35
482,346.45,346.78,351.24,353.85,354.2,357.92,358.12,364.09,388.86,390.46,390.37
483,346.43,346.76,351.23,353.84,354.19,357.92,358.13,364.13,388.9,390.5,390.39
484,346.42,346.75,351.22,353.83,354.18,357.91,358.14,364.14,388.94,390.53,390.42
485,346.4,346.73,351.21,353.81,354.18,357.9,358.14,364.17,388.97,390.56,390.45
486,346.37,346.7,351.19,353.8,354.17,357.91,358.16,364.17,389.03,390.59,390.5
487,346.34,346.67,351.17,353.79,354.16,357.92,358.17,364.2,389.06,390.62,390.53
488,346.33,346.67,351.15,353.79,354.14,357.91,358.17,364.23,389.1,390.67,390.56
489,346.33,346.65,351.15,353.78,354.14,357.91,358.19,364.25,389.14,390.7,390.59
490,346.3,346.64,351.13,353.77,354.14,357.92,358.2,364.27,389.17,390.72,390.62
491,346.28,346.61,351.12,353.76,354.14,357.91,358.21,364.3,389.21,390.77,390.64
492,346.26,346.59,351.11,353.75,354.13,357.92,358.22,364.33,389.24,390.8,390.66
493,346.25,346.58,351.09,353.73,354.12,357.92,358.23,364.35,389.28,390.83,390.7
494,346.24,346.57,351.08,353.72,354.12,357.93,358.24,364.38,389.32,390.87,390.73
495,346.22,346.55,351.07,353.72,354.12,357.92,358.26,364.39,389.37,390.9,390.77
496,346.19,346.53,351.05,353.72,354.11,357.92,358.28,364.43,389.42,390.94,390.79
497,346.16,346.51,351.04,353.7,354.1,357.92,358.28,364.45,389.46,390.96,390.79
498,346.15,346.49,351.02,353.7,354.09,357.93,358.29,364.47,389.49,390.99,390.79
499,346.13,346.47,351.0,353.69,354.08,357.93,358.3,364.49,389.51,391.01,390.81
500,346.11,346.45,350.99,353.67,354.08,357.93,358.31,364.52,389.55,391.05,390.83
501,346.1,346.44,350.98,353.66,354.08,357.93,358.31,364.55,389.58,391.09,390.85
502,346.09,346.43,350.97,353.66,354.07,357.94,358.33,364.57,389.62,391.11,390.87
503,346.06,346.41,350.95,353.65,354.06,357.93,358.32,364.59,389.64,391.12,390.88
504,346.05,346.38,350.94,353.64,354.05,357.93,358.33,364.62,389.68,391.15,390.91
505,346.03,346.37,350.93,353.63,354.05,357.94,358.35,364.63,389.73,391.18,390.95
506,346.0,346.35,350.91,353.63,354.04,357.93,358.37,364.65,389.79,391.21,390.99
507,345.99,346.33,350.9,353.62,354.04,357.93,358.38,364.67,389.81,391.22,391.02
508,345.98,346.32,350.89,353.61,354.04,357.94,358.39,364.71,389.84,391.25,391.05
509,345.96,346.3,350.88,353.59,354.03,357.93,358.39,364.73,389.88,391.3,391.09
510,345.94,346.29,350.86,353.58,354.03,357.93,358.41,364.76,389.92,391.34,391.12
511,345.92,346.27,350.85,353.57,354.02,357.94,358.41,364.78,389.94,391.39,391.16
512,345.91,346.26,350.84,353.56,354.02,357.94,358.43,364.81,389.99,391.43,391.22
513,345.88,346.24,350.82,353.56,354.01,357.95,358.45,364.83,390.03,391.47,391.29
514,345.85,346.21,350.81,353.55,353.99,357.94,358.45,364.85,390.04,391.51,391.33
515,345.83,346.18,350.78,353.54,353.98,357.95,358.46,364.87,390.01,391.53,391.28
516,345.82,346.17,350.76,353.53,353.98,357.95,358.47,364.89,389.96,391.49,391.12
517,345.8,346.15,350.75,353.53,353.98,357.96,358.48,364.92,389.92,391.37,390.88
518,345.79,346.14,350.75,353.5,353.97,357.95,358.5,364.94,389.86,391.03,390.57
519,345.76,346.12,350.74,353.5,353.98,357.95,358.51,364.97,389.78,390.57,390.2
520,345.76,346.1,350.73,353.5,353.98,357.96,358.54,365.0,389.69,390.19,389.81
521,345.73,346.08,350.73,353.48,353.97,357.96,358.54,365.02,389.58,389.77,389.36
522,345.71,346.06,350.71,353.49,353.96,357.96,358.55,365.05,389.45,389.32,388.91
523,345.69,346.04,350.7,353.48,353.96,357.96,358.57,365.08,389.23,388.85,388.16
524,345.67,346.01,350.69,353.49,353.96,357.98,358.59,365.1,389.04,388.35,387.36
525,345.67,346.0,350.7,353.49,353.96,357.98,358.61,365.12,388.92,387.84,386.81
526,345.65,345.98,350.7,353.48,353.97,357.99,358.62,365.14,388.76,387.31,386.22
527,345.63,345.98,350.7,353.48,353.98,358.0,358.65,365.18,388.62,386.51,385.64
528,345.61,345.97,350.7,353.49,353.97,358.01,358.65,365.23,388.45,385.72,385.04
529,345.6,345.95,350.69,353.48,353.97,358.02,358.66,365.26,388.29,385.2,384.44
