time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC9.5,TC10
44,357.9,358.27,359.21,359.77,359.21,361.28,359.27,359.97,362.7,329.88,347.28
45,357.87,358.25,359.17,359.75,359.2,361.27,359.26,359.97,362.8,330.38,347.58
46,357.82,358.22,359.15,359.72,359.18,361.24,359.26,359.97,362.93,330.3,348.01
47,357.76,358.18,359.12,359.72,359.15,361.24,359.24,359.96,363.06,330.57,348.44
48,357.73,358.15,359.1,359.69,359.13,361.21,359.24,359.96,363.17,330.95,348.75
49,357.7,358.12,359.07,359.67,359.11,361.19,359.22,359.95,363.28,331.54,349.06
50,357.67,358.1,359.07,359.65,359.11,361.18,359.23,359.95,363.42,331.13,349.39
51,357.65,358.09,359.04,359.64,359.11,361.17,359.23,359.95,363.54,331.63,349.71
52,357.62,358.07,359.03,359.63,359.09,361.15,359.22,359.94,363.66,331.42,350.01
53,357.59,358.05,359.01,359.61,359.07,361.14,359.21,359.94,363.77,330.47,350.3
54,357.55,358.02,359.0,359.6,359.05,361.13,359.2,359.94,363.88,329.81,350.58
55,357.5,357.97,358.96,359.58,359.02,361.11,359.18,359.92,364.03,329.89,350.97
56,357.46,357.94,358.94,359.55,359.0,361.09,359.19,359.92,364.19,330.23,351.36
57,357.44,357.92,358.93,359.54,358.99,361.07,359.17,359.9,364.28,330.66,351.63
58,357.41,357.89,358.91,359.52,358.97,361.05,359.16,359.9,364.36,330.87,351.87
59,357.37,357.85,358.89,359.49,358.95,361.04,359.16,359.89,364.46,331.19,352.15
60,357.34,357.82,358.87,359.48,358.93,361.02,359.15,359.89,364.58,331.29,352.43
61,357.31,357.79,358.86,359.46,358.91,361.01,359.13,359.87,364.69,331.59,352.7
62,357.29,357.76,358.85,359.44,358.9,360.99,359.13,359.87,364.8,331.45,352.97
63,357.25,357.72,358.82,359.43,358.89,360.97,359.12,359.86,364.89,331.15,353.22
64,357.21,357.67,358.8,359.4,358.86,360.96,359.11,359.85,365.03,331.17,353.59
65,357.17,357.61,358.77,359.38,358.84,360.94,359.09,359.84,365.16,331.63,353.96
66,357.13,357.59,358.75,359.37,358.84,360.92,359.08,359.83,365.26,331.58,354.22
67,357.11,357.57,358.74,359.35,358.84,360.9,359.07,359.83,365.35,331.56,354.49
68,357.08,357.52,358.72,359.32,358.81,360.89,359.07,359.82,365.43,331.75,354.74
69,357.05,357.5,358.7,359.32,358.79,360.87,359.05,359.82,365.5,332.65,355.01
70,357.02,357.47,358.68,359.3,358.79,360.86,359.04,359.8,365.6,333.5,355.25
71,356.98,357.43,358.66,359.28,358.76,360.84,359.03,359.8,365.7,333.85,355.5
72,356.96,357.39,358.64,359.26,358.75,360.82,359.01,359.79,365.78,333.45,355.75
73,356.91,357.35,358.61,359.25,358.73,360.8,359.0,359.78,365.9,333.42,356.1
74,356.87,357.3,358.59,359.23,358.71,360.8,358.98,359.78,366.01,333.39,356.44
75,356.84,357.27,358.57,359.22,358.7,360.79,358.98,359.77,366.09,333.17,356.68
76,356.8,357.23,358.55,359.2,358.68,360.78,358.96,359.77,366.18,333.43,356.91
77,356.78,357.19,358.53,359.18,358.66,360.75,358.94,359.76,366.27,334.12,357.17
78,356.75,357.17,358.53,359.16,358.66,360.75,358.93,359.76,366.37,334.25,357.43
79,356.73,357.14,358.51,359.15,358.66,360.74,358.93,359.75,366.46,334.0,357.72
80,356.69,357.12,358.5,359.14,358.65,360.72,358.91,359.75,366.55,333.58,357.98
81,356.66,357.07,358.47,359.11,358.63,360.7,358.89,359.74,366.63,333.19,358.23
82,356.6,357.02,358.45,359.09,358.61,360.69,358.88,359.72,366.75,332.19,358.6
83,356.56,356.98,358.43,359.08,358.59,360.68,358.86,359.73,366.89,332.53,358.97
84,356.53,356.95,358.42,359.07,358.59,360.66,358.85,359.72,366.96,333.15,359.22
85,356.51,356.91,358.4,359.05,358.57,360.64,358.85,359.71,367.05,333.23,359.45
86,356.47,356.88,358.39,359.02,358.56,360.63,358.84,359.71,367.14,333.17,359.7
87,356.43,356.84,358.37,359.01,358.54,360.61,358.82,359.7,367.21,332.77,359.96
88,356.4,356.8,358.35,359.0,358.53,360.6,358.81,359.71,367.3,333.39,360.23
89,356.37,356.77,358.33,358.98,358.52,360.59,358.81,359.7,367.38,333.3,360.49
90,356.34,356.73,358.32,358.97,358.5,360.57,358.8,359.69,367.46,333.43,360.73
91,356.32,356.71,358.3,358.96,358.5,360.56,358.79,359.7,367.55,334.18,360.96
92,356.28,356.65,358.28,358.94,358.49,360.54,358.79,359.69,367.68,335.08,361.27
93,356.24,356.59,358.26,358.92,358.46,360.53,358.78,359.68,367.79,335.65,361.57
94,356.2,356.56,358.24,358.9,358.45,360.51,358.76,359.68,367.87,335.39,361.75
95,356.16,356.52,358.21,358.89,358.43,360.51,358.75,359.68,367.95,335.82,361.94
96,356.13,356.48,358.19,358.87,358.42,360.49,358.75,359.68,368.04,336.84,362.13
97,356.11,356.46,358.19,358.85,358.41,360.48,358.74,359.67,368.11,337.44,362.31
98,356.08,356.41,358.17,358.83,358.4,360.46,358.72,359.67,368.19,336.94,362.49
99,356.05,356.38,358.15,358.82,358.39,360.45,358.72,359.66,368.26,336.72,362.66
100,356.0,356.32,358.12,358.8,358.37,360.43,358.71,359.65,368.36,337.26,362.93
101,355.97,356.27,358.1,358.79,358.36,360.41,358.69,359.65,368.48,337.59,363.2
102,355.93,356.24,358.08,358.77,358.35,360.4,358.68,359.65,368.55,337.14,363.38
103,355.9,356.19,358.06,358.75,358.33,360.39,358.68,359.63,368.63,336.05,363.55
104,355.88,356.16,358.04,358.74,358.32,360.38,358.68,359.64,368.7,335.76,363.72
105,355.84,356.12,358.03,358.73,358.31,360.36,358.67,359.63,368.76,335.82,363.89
106,355.81,356.08,358.0,358.72,358.3,360.35,358.66,359.62,368.84,335.77,364.04
107,355.78,356.04,357.98,358.7,358.29,360.35,358.64,359.63,368.92,335.95,364.2
108,355.74,356.01,357.97,358.68,358.27,360.32,358.64,359.62,368.98,335.81,364.35
109,355.72,355.97,357.95,358.66,358.26,360.3,358.64,359.62,369.07,334.99,364.5
110,355.67,355.92,357.93,358.66,358.25,360.3,358.63,359.62,369.19,334.91,364.72
111,355.63,355.87,357.9,358.64,358.24,360.28,358.62,359.62,369.31,335.61,364.91
112,355.6,355.82,357.87,358.63,358.22,360.27,358.61,359.61,369.38,352.41,365.05
113,355.58,355.79,357.86,358.6,358.21,360.25,358.61,359.61,369.44,366.16,365.19
114,355.55,355.76,357.84,358.6,358.21,360.25,358.61,359.61,369.51,372.08,365.32
115,355.51,355.71,357.82,358.6,358.19,360.25,358.6,359.61,369.58,375.26,365.45
116,355.48,355.68,357.79,358.57,358.17,360.23,358.59,359.61,369.67,377.18,365.6
117,355.46,355.65,357.78,358.56,358.16,360.21,358.59,359.61,369.75,378.12,365.77
118,355.41,355.6,357.76,358.54,358.15,360.2,358.58,359.61,369.86,378.49,366.01
119,355.36,355.54,357.73,358.53,358.13,360.2,358.57,359.6,369.97,378.72,366.29
120,355.34,355.5,357.71,358.51,358.14,360.17,358.57,359.6,370.05,378.75,366.5
121,355.31,355.47,357.7,358.5,358.12,360.17,358.57,359.59,370.12,378.91,366.72
122,355.28,355.43,357.67,358.48,358.11,360.15,358.55,359.6,370.19,379.13,366.91
123,355.25,355.38,357.65,358.47,358.09,360.15,358.54,359.59,370.27,379.27,367.1
124,355.22,355.34,357.62,358.45,358.07,360.12,358.54,359.59,370.36,379.48,367.29
125,355.18,355.3,357.6,358.44,358.05,360.11,358.54,359.59,370.43,379.68,367.48
126,355.15,355.27,357.59,358.42,358.06,360.1,358.53,359.58,370.51,379.55,367.67
127,355.12,355.22,357.56,358.41,358.04,360.09,358.53,359.58,370.61,379.54,367.93
128,355.07,355.17,357.54,358.39,358.03,360.08,358.52,359.58,370.72,379.66,368.18
129,355.05,355.13,357.52,358.37,358.01,360.06,358.51,359.58,370.8,379.44,368.32
130,355.01,355.08,357.5,358.36,358.0,360.05,358.51,359.58,370.86,379.2,368.45
131,354.98,355.06,357.47,358.35,357.99,360.05,358.5,359.58,370.92,378.94,368.57
132,354.95,355.02,357.46,358.33,357.98,360.03,358.5,359.57,370.99,378.84,368.71
133,354.93,354.98,357.44,358.31,357.97,360.01,358.49,359.57,371.06,379.03,368.85
134,354.9,354.95,357.43,358.31,357.96,360.01,358.49,359.57,371.13,379.19,369.0
135,354.87,354.91,357.4,358.29,357.95,360.0,358.48,359.57,371.2,379.31,369.14
136,354.82,354.86,357.37,358.27,357.93,359.99,358.47,359.57,371.29,379.35,369.34
137,354.77,354.8,357.34,358.26,357.91,359.98,358.47,359.58,371.39,379.57,369.55
138,354.75,354.76,357.33,358.24,357.9,359.96,358.46,359.57,371.46,379.74,369.69
139,354.71,354.73,357.3,358.24,357.89,359.96,358.45,359.57,371.52,379.68,369.82
140,354.69,354.69,357.29,358.22,357.87,359.94,358.44,359.58,371.58,379.46,369.94
141,354.67,354.66,357.28,358.21,357.87,359.94,358.44,359.57,371.66,379.43,370.05
142,354.64,354.63,357.25,358.18,357.86,359.93,358.44,359.58,371.72,379.44,370.14
143,354.6,354.59,357.24,358.17,357.85,359.92,358.43,359.58,371.76,379.4,370.23
144,354.57,354.55,357.23,358.15,357.84,359.9,358.42,359.57,371.81,379.57,370.3
145,354.54,354.49,357.19,358.14,357.82,359.88,358.42,359.57,371.91,380.02,370.42
146,354.49,354.44,357.17,358.13,357.8,359.88,358.42,359.58,372.01,380.24,370.55
147,354.47,354.41,357.15,358.11,357.8,359.87,358.42,359.58,372.07,380.24,370.65
148,354.44,354.37,357.13,358.1,357.79,359.86,358.41,359.58,372.14,380.32,370.75
149,354.4,354.34,357.12,358.08,357.77,359.85,358.4,359.58,372.2,380.58,370.85
150,354.39,354.31,357.09,358.07,357.77,359.83,358.4,359.58,372.26,380.77,370.97
151,354.36,354.27,357.09,358.06,357.76,359.82,358.4,359.58,372.32,380.91,371.08
152,354.32,354.24,357.05,358.04,357.74,359.81,358.4,359.58,372.37,381.01,371.19
153,354.29,354.2,357.03,358.03,357.73,359.8,358.39,359.58,372.44,381.33,371.3
154,354.26,354.14,357.0,358.01,357.71,359.79,358.38,359.58,372.54,381.55,371.49
155,354.21,354.08,356.98,357.99,357.69,359.77,358.38,359.57,372.63,381.68,371.68
156,354.18,354.06,356.96,357.97,357.68,359.76,358.37,359.58,372.7,381.91,371.8
157,354.15,354.03,356.95,357.95,357.67,359.75,358.37,359.58,372.76,382.35,371.9
158,354.12,353.99,356.93,357.94,357.66,359.74,358.36,359.58,372.83,382.51,372.01
159,354.09,353.95,356.9,357.92,357.64,359.73,358.35,359.58,372.9,382.68,372.13
160,354.07,353.92,356.89,357.92,357.64,359.73,358.36,359.59,372.95,382.71,372.25
161,354.03,353.88,356.89,357.9,357.63,359.71,358.35,359.59,373.02,382.87,372.37
162,354.01,353.85,356.86,357.89,357.62,359.7,358.35,359.59,373.09,383.25,372.49
163,353.97,353.8,356.83,357.87,357.6,359.69,358.34,359.59,373.19,383.45,372.67
164,353.92,353.75,356.8,357.86,357.58,359.68,358.33,359.59,373.28,383.82,372.85
165,353.88,353.71,356.78,357.84,357.57,359.68,358.33,359.6,373.34,384.01,372.97
166,353.86,353.68,356.76,357.82,357.55,359.66,358.32,359.6,373.41,383.94,373.09
167,353.84,353.63,356.74,357.81,357.54,359.66,358.31,359.61,373.47,383.99,373.19
168,353.82,353.61,356.72,357.79,357.53,359.65,358.3,359.59,373.54,384.15,373.29
169,353.79,353.58,356.71,357.78,357.53,359.64,358.3,359.61,373.61,384.31,373.4
170,353.77,353.55,356.69,357.76,357.51,359.62,358.3,359.6,373.66,384.3,373.5
171,353.73,353.53,356.67,357.76,357.5,359.62,358.29,359.6,373.71,384.35,373.62
172,353.7,353.48,356.65,357.73,357.49,359.6,358.29,359.61,373.82,384.49,373.8
173,353.66,353.42,356.62,357.71,357.48,359.59,358.28,359.61,373.94,384.6,373.99
174,353.64,353.4,356.6,357.71,357.47,359.59,358.27,359.61,373.99,384.65,374.14
175,353.61,353.37,356.59,357.69,357.46,359.58,358.27,359.62,374.05,384.66,374.28
176,353.57,353.33,356.57,357.68,357.44,359.58,358.25,359.62,374.1,384.76,374.42
177,353.56,353.3,356.56,357.66,357.44,359.57,358.26,359.63,374.16,384.7,374.56
178,353.53,353.27,356.53,357.65,357.42,359.56,358.25,359.64,374.22,384.78,374.67
179,353.5,353.24,356.52,357.64,357.41,359.55,358.25,359.64,374.27,384.82,374.77
180,353.47,353.21,356.5,357.61,357.4,359.54,358.23,359.64,374.34,384.78,374.86
181,353.42,353.16,356.47,357.59,357.37,359.53,358.21,359.65,374.44,384.75,374.99
182,353.38,353.1,356.45,357.58,357.36,359.52,358.21,359.65,374.54,384.59,375.12
183,353.35,353.06,356.41,357.56,357.35,359.51,358.2,359.66,374.6,384.65,375.19
184,353.33,353.04,356.4,357.55,357.34,359.5,358.19,359.66,374.66,384.79,375.26
185,353.29,353.0,356.38,357.53,357.31,359.49,358.18,359.67,374.73,384.94,375.32
186,353.26,352.98,356.37,357.51,357.31,359.49,358.18,359.67,374.78,385.03,375.4
187,353.24,352.92,356.34,357.51,357.29,359.48,358.18,359.68,374.84,385.07,375.49
188,353.22,352.91,356.33,357.49,357.29,359.47,358.18,359.68,374.9,385.26,375.59
189,353.18,352.87,356.32,357.47,357.28,359.46,358.17,359.69,374.95,385.59,375.69
190,353.14,352.82,356.28,357.46,357.25,359.44,358.16,359.7,375.05,385.73,375.87
191,353.1,352.77,356.26,357.44,357.24,359.43,358.15,359.69,375.15,385.68,376.03
192,353.08,352.73,356.24,357.43,357.22,359.43,358.15,359.71,375.2,385.53,376.13
193,353.06,352.7,356.21,357.41,357.22,359.42,358.15,359.73,375.26,385.78,376.23
194,353.02,352.66,356.19,357.4,357.19,359.41,358.14,359.72,375.32,386.06,376.32
195,352.99,352.63,356.17,357.39,357.18,359.41,358.14,359.73,375.39,386.38,376.43
196,352.97,352.6,356.16,357.36,357.18,359.38,358.14,359.73,375.45,386.79,376.54
197,352.94,352.57,356.14,357.35,357.17,359.36,358.14,359.75,375.51,387.15,376.66
198,352.91,352.53,356.12,357.34,357.15,359.37,358.13,359.74,375.58,387.37,376.77
199,352.87,352.47,356.09,357.32,357.13,359.35,358.13,359.76,375.68,387.48,376.97
200,352.84,352.44,356.07,357.31,357.12,359.35,358.14,359.76,375.79,387.78,377.17
201,352.82,352.4,356.05,357.3,357.12,359.33,358.15,359.77,375.85,387.97,377.29
202,352.78,352.38,356.04,357.28,357.1,359.32,358.14,359.78,375.91,388.0,377.39
203,352.75,352.33,356.01,357.27,357.09,359.32,358.14,359.79,375.98,387.96,377.49
204,352.73,352.31,356.01,357.25,357.08,359.3,358.13,359.79,376.04,387.82,377.57
205,352.7,352.27,355.98,357.23,357.07,359.29,358.14,359.8,376.09,387.83,377.63
206,352.68,352.23,355.95,357.23,357.05,359.27,358.13,359.8,376.14,387.97,377.68
207,352.65,352.2,355.94,357.21,357.04,359.27,358.13,359.81,376.21,388.21,377.76
208,352.61,352.15,355.91,357.19,357.02,359.26,358.12,359.83,376.31,388.61,377.88
209,352.56,352.09,355.88,357.18,357.0,359.25,358.12,359.84,376.4,389.01,378.02
210,352.53,352.06,355.86,357.17,356.99,359.25,358.12,359.85,376.44,389.12,378.14
211,352.5,352.04,355.85,357.15,356.98,359.23,358.11,359.85,376.49,389.08,378.25
212,352.48,351.99,355.82,357.14,356.96,359.23,358.1,359.86,376.55,389.04,378.37
213,352.47,351.97,355.82,357.12,356.96,359.22,358.11,359.87,376.62,389.09,378.48
214,352.43,351.95,355.8,357.11,356.96,359.21,358.11,359.87,376.68,389.16,378.58
215,352.4,351.91,355.78,357.1,356.95,359.2,358.1,359.88,376.74,389.34,378.68
216,352.38,351.87,355.76,357.08,356.93,359.2,358.1,359.89,376.82,389.54,378.79
217,352.35,351.84,355.74,357.06,356.93,359.18,358.1,359.89,376.91,389.64,378.95
218,352.31,351.79,355.71,357.04,356.9,359.17,358.09,359.9,376.99,389.74,379.1
219,352.28,351.77,355.69,357.04,356.89,359.17,358.09,359.91,377.06,389.67,379.2
220,352.26,351.73,355.67,357.03,356.88,359.16,358.08,359.92,377.12,389.34,379.29
221,352.23,351.7,355.65,357.01,356.86,359.14,358.08,359.93,377.17,389.16,379.37
222,352.2,351.67,355.64,356.99,356.86,359.14,358.08,359.95,377.24,389.11,379.45
223,352.17,351.63,355.61,356.99,356.84,359.13,358.06,359.96,377.29,389.19,379.5
224,352.15,351.6,355.59,356.96,356.83,359.12,358.07,359.96,377.35,389.46,379.55
225,352.13,351.58,355.58,356.95,356.82,359.11,358.07,359.98,377.41,389.97,379.6
226,352.09,351.54,355.55,356.94,356.81,359.11,358.06,359.98,377.49,390.31,379.69
227,352.05,351.48,355.53,356.94,356.79,359.11,358.06,360.0,377.58,390.39,379.79
228,352.04,351.45,355.51,356.91,356.78,359.09,358.05,360.01,377.63,390.77,379.88
229,352.01,351.42,355.48,356.89,356.77,359.08,358.06,360.02,377.69,391.0,379.98
230,351.99,351.4,355.48,356.88,356.77,359.07,358.06,360.03,377.77,390.95,380.09
231,351.96,351.37,355.46,356.87,356.75,359.06,358.05,360.03,377.83,391.02,380.19
232,351.94,351.33,355.44,356.86,356.74,359.05,358.05,360.05,377.88,391.27,380.28
233,351.92,351.31,355.43,356.83,356.73,359.04,358.05,360.06,377.95,391.32,380.39
234,351.9,351.29,355.42,356.83,356.72,359.04,358.05,360.08,378.0,391.18,380.49
235,351.85,351.24,355.39,356.81,356.71,359.03,358.04,360.09,378.1,391.08,380.65
236,351.82,351.19,355.36,356.79,356.69,359.03,358.03,360.1,378.19,390.99,380.79
237,351.79,351.18,355.35,356.77,356.69,359.01,358.02,360.11,378.25,390.74,380.89
238,351.76,351.14,355.33,356.76,356.67,359.01,358.01,360.12,378.29,390.82,380.96
239,351.73,351.11,355.3,356.74,356.65,358.99,358.01,360.13,378.35,390.94,381.03
240,351.71,351.08,355.28,356.73,356.63,359.0,358.0,360.15,378.4,391.02,381.11
241,351.69,351.06,355.27,356.71,356.64,358.99,358.0,360.16,378.46,390.92,381.2
242,351.66,351.02,355.26,356.7,356.62,358.99,357.99,360.16,378.52,390.86,381.27
243,351.64,351.0,355.24,356.68,356.62,358.97,357.99,360.18,378.56,390.92,381.32
244,351.6,350.95,355.22,356.67,356.59,358.97,357.98,360.2,378.65,391.33,381.39
245,351.56,350.91,355.19,356.65,356.58,358.97,357.97,360.22,378.74,391.99,381.48
246,351.54,350.88,355.18,356.64,356.57,358.97,357.98,360.23,378.79,392.27,381.54
247,351.52,350.86,355.16,356.63,356.57,358.96,357.98,360.24,378.85,392.37,381.64
248,351.48,350.82,355.13,356.61,356.55,358.95,357.97,360.25,378.91,392.77,381.72
249,351.46,350.79,355.12,356.59,356.53,358.94,357.97,360.26,378.96,392.97,381.83
250,351.44,350.76,355.1,356.59,356.53,358.94,357.97,360.28,379.02,392.98,381.94
251,351.41,350.72,355.09,356.58,356.52,358.93,357.96,360.29,379.08,393.03,382.04
252,351.39,350.7,355.07,356.56,356.51,358.92,357.96,360.3,379.14,392.87,382.13
253,351.35,350.66,355.04,356.55,356.49,358.92,357.96,360.32,379.23,392.45,382.22
254,351.32,350.62,355.02,356.54,356.47,358.91,357.95,360.32,379.3,392.21,382.3
255,351.3,350.59,355.0,356.53,356.47,358.91,357.96,360.34,379.37,392.23,382.34
256,351.26,350.57,354.98,356.51,356.45,358.89,357.95,360.35,379.44,392.38,382.38
257,351.24,350.53,354.96,356.49,356.44,358.88,357.95,360.37,379.49,392.51,382.44
258,351.21,350.51,354.94,356.47,356.43,358.87,357.95,360.38,379.53,392.65,382.52
259,351.19,350.49,354.93,356.47,356.43,358.87,357.95,360.4,379.59,392.89,382.59
260,351.17,350.45,354.92,356.45,356.41,358.86,357.95,360.41,379.64,393.09,382.67
261,351.15,350.43,354.9,356.43,356.41,358.85,357.95,360.42,379.71,392.83,382.77
262,351.11,350.4,354.88,356.42,356.4,358.84,357.96,360.44,379.79,392.63,382.91
263,351.08,350.35,354.85,356.41,356.38,358.84,357.95,360.45,379.86,392.61,383.05
264,351.05,350.32,354.82,356.39,356.36,358.83,357.94,360.47,379.92,392.6,383.14
265,351.03,350.29,354.81,356.36,356.35,358.81,357.95,360.48,379.98,392.79,383.24
266,351.0,350.26,354.78,356.37,356.33,358.81,357.94,360.5,380.03,392.98,383.34
267,350.99,350.23,354.77,356.36,356.33,358.8,357.94,360.51,380.08,393.02,383.44
268,350.96,350.22,354.76,356.34,356.32,358.79,357.95,360.53,380.15,393.03,383.53
269,350.94,350.18,354.73,356.33,356.31,358.79,357.95,360.55,380.2,393.17,383.6
270,350.91,350.16,354.72,356.3,356.29,358.77,357.95,360.56,380.25,393.27,383.69
271,350.88,350.12,354.69,356.31,356.29,358.77,357.97,360.57,380.34,393.57,383.82
272,350.85,350.07,354.67,356.29,356.27,358.76,357.98,360.59,380.43,393.81,383.94
273,350.83,350.06,354.66,356.26,356.26,358.74,357.97,360.6,380.49,393.63,384.02
274,350.81,350.04,354.64,356.25,356.26,358.73,357.98,360.61,380.54,393.41,384.11
275,350.77,350.0,354.61,356.24,356.24,358.73,357.98,360.63,380.6,393.28,384.2
276,350.76,349.96,354.59,356.22,356.23,358.71,357.98,360.64,380.66,393.08,384.28
277,350.74,349.95,354.58,356.21,356.22,358.72,357.98,360.67,380.71,393.15,384.35
278,350.71,349.92,354.56,356.21,356.2,358.71,357.98,360.68,380.76,393.46,384.39
279,350.68,349.89,354.54,356.19,356.19,358.7,357.97,360.68,380.82,393.82,384.45
280,350.65,349.86,354.52,356.18,356.18,358.69,357.98,360.72,380.9,394.07,384.55
281,350.61,349.81,354.49,356.16,356.17,358.69,357.98,360.73,380.98,394.13,384.64
282,350.59,349.78,354.48,356.15,356.15,358.68,357.98,360.75,381.03,394.0,384.71
283,350.56,349.76,354.46,356.14,356.14,358.67,357.98,360.76,381.08,393.94,384.74
284,350.55,349.74,354.45,356.12,356.14,358.66,357.98,360.77,381.13,394.11,384.77
285,350.52,349.71,354.43,356.09,356.13,358.64,357.98,360.78,381.18,394.54,384.8
286,350.49,349.68,354.4,356.08,356.1,358.64,357.97,360.81,381.24,394.59,384.83
287,350.47,349.66,354.39,356.08,356.1,358.64,357.97,360.82,381.29,394.54,384.89
288,350.46,349.64,354.37,356.06,356.09,358.63,357.97,360.84,381.35,394.61,384.96
289,350.42,349.6,354.35,356.05,356.08,358.62,357.98,360.86,381.41,394.65,385.02
290,350.39,349.56,354.33,356.03,356.06,358.62,357.98,360.88,381.5,394.78,385.09
291,350.37,349.54,354.31,356.03,356.06,358.61,357.98,360.89,381.55,394.81,385.13
292,350.35,349.51,354.29,356.0,356.05,358.6,357.98,360.91,381.61,394.87,385.16
293,350.32,349.48,354.28,355.99,356.04,358.6,357.98,360.94,381.65,395.14,385.22
294,350.3,349.45,354.25,355.98,356.02,358.59,357.98,360.94,381.7,395.27,385.28
295,350.27,349.42,354.23,355.97,356.01,358.58,357.98,360.96,381.75,395.28,385.36
296,350.26,349.4,354.22,355.95,356.01,358.57,357.98,360.98,381.8,395.19,385.43
297,350.23,349.38,354.21,355.92,355.99,358.55,357.98,360.98,381.85,395.18,385.49
298,350.19,349.33,354.17,355.93,355.97,358.56,357.98,361.01,381.92,395.32,385.62
299,350.16,349.29,354.14,355.91,355.95,358.55,357.98,361.02,381.99,395.53,385.73
300,350.13,349.26,354.12,355.89,355.93,358.53,357.98,361.04,382.04,395.62,385.81
301,350.11,349.23,354.11,355.87,355.94,358.52,357.98,361.05,382.11,395.61,385.89
302,350.09,349.21,354.09,355.87,355.91,358.52,357.98,361.08,382.16,395.68,385.97
