time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
164,363.81,361.63,362.67,362.72,362.58,364.84,363.61,364.39,363.92,347.76
165,363.83,361.56,362.68,362.74,362.56,364.82,363.62,364.44,363.84,347.83
166,363.85,361.52,362.67,362.76,362.55,364.81,363.64,364.47,363.78,347.86
167,363.87,361.5,362.67,362.76,362.56,364.78,363.67,364.49,363.79,347.9
168,363.88,361.47,362.65,362.75,362.57,364.78,363.7,364.51,363.84,347.94
169,363.89,361.44,362.63,362.73,362.58,364.76,363.7,364.52,363.88,347.96
170,363.9,361.42,362.63,362.71,362.59,364.74,363.69,364.53,363.92,348.0
171,363.93,361.42,362.63,362.69,362.62,364.74,363.68,364.58,363.99,348.05
172,363.94,361.42,362.64,362.66,362.64,364.75,363.68,364.61,364.02,348.11
173,363.96,361.47,362.67,362.62,362.66,364.77,363.74,364.64,364.05,348.18
174,363.98,361.52,362.7,362.6,362.66,364.78,363.73,364.67,364.12,348.27
175,364.0,361.51,362.68,362.59,362.65,364.79,363.7,364.69,364.15,348.34
176,364.02,361.51,362.68,362.59,362.66,364.81,363.66,364.74,364.2,348.41
177,364.04,361.5,362.68,362.6,362.66,364.83,363.65,364.78,364.22,348.46
178,364.05,361.49,362.68,362.63,362.65,364.83,363.68,364.8,364.23,348.53
179,364.07,361.49,362.68,362.68,362.64,364.8,363.66,364.8,364.26,348.59
180,364.09,361.47,362.69,362.74,362.64,364.78,363.67,364.83,364.32,348.65
181,364.12,361.48,362.71,362.8,362.65,364.74,363.73,364.84,364.37,348.7
182,364.14,361.45,362.73,362.84,362.67,364.72,363.79,364.84,364.43,348.76
183,364.17,361.41,362.76,362.89,362.7,364.71,363.78,364.84,364.46,348.79
184,364.18,361.37,362.79,362.96,362.75,364.7,363.77,364.79,364.44,348.82
185,364.21,361.34,362.81,363.0,362.78,364.7,363.84,364.77,364.42,348.84
186,364.22,361.32,362.83,363.04,362.84,364.74,363.91,364.77,364.42,348.87
187,364.24,361.32,362.85,363.08,362.87,364.77,363.97,364.83,364.42,348.89
188,364.26,361.32,362.86,363.11,362.91,364.82,364.02,364.85,364.39,348.91
189,364.29,361.31,362.87,363.11,362.94,364.86,364.06,364.8,364.36,348.93
190,364.3,361.31,362.88,363.11,362.96,364.92,364.08,364.75,364.32,348.93
191,364.33,361.25,362.9,363.13,362.96,364.97,364.05,364.75,364.26,348.96
192,364.35,361.27,362.93,363.12,362.96,365.0,364.01,364.79,364.23,348.97
193,364.37,361.3,362.94,363.12,362.96,365.02,364.0,364.8,364.19,348.98
194,364.38,361.32,362.94,363.14,362.95,365.0,363.96,364.83,364.16,348.98
195,364.39,361.37,362.94,363.16,362.98,364.98,363.91,364.88,364.15,349.0
196,364.41,361.4,362.94,363.18,363.0,364.97,363.86,364.91,364.15,349.03
197,364.43,361.4,362.93,363.2,363.01,364.96,363.86,364.92,364.16,349.05
198,364.46,361.4,362.94,363.21,363.04,364.96,363.86,364.91,364.22,349.09
199,364.46,361.39,362.94,363.23,363.06,364.98,363.84,364.91,364.28,349.12
200,364.5,361.37,362.97,363.23,363.07,365.02,363.84,364.91,364.38,349.2
201,364.52,361.35,362.99,363.24,363.09,365.08,363.93,364.88,364.48,349.26
202,364.54,361.35,363.03,363.24,363.11,365.11,363.93,364.9,364.56,349.3
203,364.55,361.36,363.06,363.25,363.11,365.14,363.88,364.95,364.61,349.32
204,364.56,361.38,363.08,363.26,363.12,365.17,363.89,365.02,364.64,349.35
205,364.58,361.42,363.1,363.27,363.14,365.18,363.93,365.05,364.65,349.39
206,364.6,361.44,363.12,363.28,363.15,365.2,363.99,365.08,364.66,349.43
207,364.62,361.46,363.12,363.3,363.16,365.23,364.04,365.02,364.68,349.49
208,364.63,361.47,363.12,363.31,363.17,365.24,364.03,364.96,364.71,349.54
209,364.65,361.47,363.14,363.32,363.18,365.26,363.98,364.92,364.79,349.63
210,364.66,361.47,363.16,363.36,363.21,365.29,363.96,364.89,364.84,349.71
211,364.7,361.51,363.17,363.4,363.24,365.31,363.95,364.98,364.85,349.78
212,364.7,361.52,363.18,363.44,363.27,365.32,363.94,365.08,364.86,349.84
213,364.72,361.53,363.19,363.47,363.28,365.34,363.95,365.1,364.85,349.9
214,364.73,361.51,363.2,363.49,363.31,365.36,363.99,365.12,364.88,349.95
215,364.76,361.51,363.22,363.52,363.32,365.37,364.01,365.15,364.92,350.0
216,364.77,361.53,363.23,363.53,363.36,365.39,364.02,365.2,364.96,350.05
217,364.78,361.53,363.23,363.53,363.39,365.39,364.03,365.23,364.99,350.1
218,364.81,361.56,363.22,363.51,363.43,365.4,364.03,365.25,365.0,350.15
219,364.83,361.58,363.22,363.5,363.45,365.41,364.11,365.25,365.02,350.18
220,364.85,361.57,363.23,363.48,363.45,365.42,364.19,365.32,365.05,350.18
221,364.86,361.58,363.23,363.48,363.45,365.44,364.24,365.35,365.07,350.18
222,364.87,361.59,363.23,363.48,363.44,365.46,364.24,365.36,365.09,350.18
223,364.88,361.63,363.22,363.48,363.43,365.48,364.23,365.39,365.09,350.2
224,364.91,361.65,363.23,363.48,363.42,365.49,364.2,365.39,365.09,350.23
225,364.93,361.64,363.24,363.49,363.42,365.49,364.18,365.37,365.09,350.29
226,364.95,361.62,363.25,363.49,363.41,365.5,364.15,365.34,365.06,350.33
227,364.97,361.57,363.27,363.47,363.39,365.51,364.15,365.32,365.1,350.4
228,364.98,361.56,363.28,363.47,363.37,365.51,364.12,365.3,365.13,350.45
229,365.01,361.64,363.29,363.46,363.36,365.51,364.12,365.27,365.16,350.49
230,365.03,361.71,363.28,363.44,363.34,365.5,364.11,365.24,365.18,350.52
231,365.04,361.76,363.29,363.43,363.34,365.48,364.13,365.22,365.22,350.56
232,365.06,361.78,363.28,363.4,363.33,365.46,364.19,365.17,365.24,350.58
233,365.06,361.77,363.29,363.38,363.32,365.43,364.21,365.12,365.25,350.6
234,365.1,361.75,363.3,363.36,363.31,365.42,364.25,365.11,365.24,350.61
235,365.11,361.73,363.3,363.34,363.3,365.41,364.32,365.18,365.27,350.62
236,365.14,361.75,363.28,363.33,363.27,365.42,364.42,365.29,365.29,350.63
237,365.16,361.78,363.26,363.32,363.25,365.43,364.41,365.36,365.32,350.67
238,365.19,361.77,363.25,363.33,363.23,365.44,364.37,365.36,365.31,350.72
239,365.21,361.77,363.25,363.33,363.22,365.45,364.35,365.34,365.29,350.77
240,365.22,361.74,363.24,363.34,363.21,365.46,364.38,365.31,365.28,350.85
241,365.23,361.7,363.25,363.35,363.2,365.46,364.43,365.29,365.28,350.9
242,365.26,361.68,363.27,363.36,363.21,365.47,364.5,365.37,365.28,350.97
243,365.28,361.66,363.29,363.39,363.22,365.47,364.5,365.4,365.3,351.04
244,365.3,361.66,363.32,363.43,363.23,365.49,364.47,365.34,365.31,351.11
245,365.32,361.74,363.38,363.44,363.25,365.49,364.44,365.3,365.33,351.18
246,365.33,361.79,363.42,363.48,363.29,365.51,364.49,365.28,365.38,351.24
247,365.34,361.79,363.44,363.51,363.32,365.52,364.52,365.3,365.42,351.26
248,365.35,361.76,363.46,363.55,363.35,365.56,364.55,365.38,365.46,351.28
249,365.37,361.74,363.47,363.59,363.39,365.57,364.59,365.49,365.47,351.29
250,365.38,361.71,363.48,363.6,363.43,365.59,364.63,365.57,365.45,351.3
251,365.39,361.7,363.49,363.59,363.46,365.62,364.67,365.65,365.43,351.31
252,365.41,361.68,363.49,363.58,363.48,365.64,364.69,365.71,365.4,351.33
253,365.41,361.66,363.5,363.55,363.5,365.65,364.72,365.78,365.41,351.34
254,365.42,361.61,363.5,363.53,363.49,365.69,364.71,365.84,365.5,351.37
255,365.43,361.59,363.51,363.52,363.48,365.73,364.72,365.89,365.63,351.41
256,365.44,361.58,363.52,363.51,363.47,365.76,364.73,365.92,365.72,351.45
257,365.44,361.56,363.53,363.5,363.46,365.78,364.77,365.94,365.81,351.48
258,365.44,361.55,363.53,363.5,363.45,365.8,364.82,366.01,365.88,351.52
259,365.45,361.56,363.54,363.5,363.46,365.81,364.79,366.05,365.93,351.55
260,365.45,361.61,363.53,363.52,363.46,365.82,364.72,366.06,365.97,351.58
261,365.46,361.66,363.53,363.52,363.47,365.83,364.64,366.05,366.02,351.62
262,365.47,361.7,363.54,363.53,363.48,365.85,364.63,366.03,366.06,351.63
263,365.48,361.7,363.56,363.56,363.5,365.88,364.76,366.02,366.06,351.67
264,365.5,361.65,363.56,363.57,363.53,365.89,364.85,365.97,366.01,351.7
265,365.51,361.6,363.57,363.61,363.55,365.9,364.9,365.94,365.97,351.73
266,365.52,361.53,363.56,363.64,363.58,365.92,364.93,365.97,365.95,351.74
267,365.53,361.47,363.58,363.7,363.61,365.94,364.98,365.98,365.95,351.75
268,365.55,361.41,363.58,363.76,363.65,365.96,365.04,365.97,365.96,351.74
269,365.57,361.37,363.58,363.83,363.69,365.99,365.08,365.96,365.99,351.74
270,365.58,361.37,363.57,363.87,363.73,366.03,365.12,365.97,366.0,351.73
271,365.6,361.43,363.56,363.89,363.78,366.06,365.21,366.01,366.03,351.71
272,365.63,361.48,363.54,363.91,363.81,366.11,365.28,366.06,366.05,351.7
273,365.64,361.5,363.53,363.91,363.84,366.14,365.3,366.1,366.07,351.73
274,365.66,361.55,363.54,363.92,363.88,366.17,365.25,366.16,366.08,351.76
275,365.68,361.63,363.53,363.91,363.9,366.2,365.26,366.23,366.1,351.81
276,365.69,361.7,363.53,363.92,363.92,366.21,365.23,366.21,366.08,351.85
277,365.7,361.76,363.54,363.92,363.94,366.21,365.16,366.19,366.08,351.88
278,365.72,361.78,363.51,363.9,363.94,366.22,365.15,366.22,366.05,351.91
279,365.74,361.81,363.5,363.9,363.94,366.22,365.19,366.27,366.08,351.94
280,365.76,361.83,363.49,363.91,363.94,366.22,365.22,366.28,366.11,351.98
281,365.79,361.86,363.48,363.94,363.93,366.23,365.24,366.26,366.16,352.03
282,365.82,361.9,363.49,363.96,363.93,366.24,365.25,366.27,366.24,352.08
283,365.84,361.93,363.51,363.96,363.93,366.26,365.26,366.32,366.28,352.11
284,365.86,361.95,363.53,363.96,363.92,366.27,365.25,366.36,366.31,352.13
285,365.87,361.93,363.57,363.97,363.89,366.27,365.24,366.39,366.35,352.14
286,365.9,361.88,363.59,363.99,363.88,366.27,365.23,366.43,366.41,352.16
287,365.9,361.86,363.61,363.99,363.88,366.27,365.22,366.45,366.45,352.16
288,365.93,361.9,363.63,364.0,363.89,366.27,365.3,366.47,366.48,352.16
289,365.94,361.95,363.67,364.02,363.92,366.28,365.37,366.48,366.51,352.18
290,365.97,362.01,363.72,364.03,363.98,366.3,365.48,366.53,366.55,352.22
291,365.99,362.05,363.76,364.05,364.03,366.34,365.57,366.56,366.6,352.27
292,366.0,362.08,363.79,364.08,364.05,366.37,365.62,366.56,366.63,352.3
293,366.01,362.13,363.81,364.12,364.08,366.39,365.64,366.58,366.65,352.32
294,366.03,362.18,363.84,364.15,364.1,366.4,365.62,366.63,366.67,352.33
295,366.04,362.23,363.87,364.19,364.12,366.41,365.61,366.66,366.68,352.35
296,366.06,362.25,363.9,364.23,364.15,366.41,365.6,366.69,366.69,352.38
297,366.07,362.26,363.91,364.26,364.17,366.42,365.55,366.73,366.69,352.4
298,366.08,362.25,363.89,364.29,364.2,366.42,365.48,366.75,366.72,352.43
299,366.1,362.21,363.94,364.33,364.26,366.42,365.54,366.75,366.76,352.48
300,366.12,362.17,364.0,364.38,364.31,366.44,365.61,366.66,366.81,352.51
301,366.14,362.15,364.03,364.4,364.34,366.45,365.63,366.64,366.83,352.52
302,366.15,362.13,364.06,364.47,364.36,366.47,365.62,366.59,366.83,352.52
303,366.15,362.12,364.06,364.51,364.39,366.49,365.62,366.53,366.84,352.52
304,366.16,362.12,364.08,364.53,364.41,366.51,365.62,366.53,366.81,352.53
305,366.17,362.16,364.1,364.56,364.45,366.52,365.63,366.53,366.73,352.54
306,366.19,362.2,364.1,364.57,364.47,366.51,365.65,366.55,366.64,352.56
307,366.21,362.24,364.1,364.56,364.51,366.5,365.67,366.55,366.55,352.58
308,366.22,362.27,364.12,364.56,364.53,366.52,365.72,366.55,366.44,352.6
309,366.23,362.33,364.13,364.58,364.52,366.54,365.72,366.54,366.34,352.63
310,366.25,362.36,364.14,364.59,364.52,366.58,365.68,366.53,366.31,352.65
311,366.27,362.4,364.17,364.59,364.54,366.6,365.63,366.52,366.35,352.66
312,366.28,362.42,364.16,364.58,364.53,366.62,365.58,366.55,366.39,352.69
313,366.3,362.44,364.18,364.62,364.55,366.63,365.55,366.59,366.45,352.72
314,366.31,362.47,364.18,364.65,364.54,366.62,365.53,366.62,366.46,352.73
315,366.32,362.49,364.18,364.67,364.54,366.63,365.54,366.64,366.47,352.75
316,366.34,362.51,364.19,364.68,364.55,366.64,365.62,366.67,366.48,352.76
317,366.35,362.53,364.2,364.72,364.56,366.65,365.75,366.69,366.48,352.77
318,366.38,362.55,364.23,364.76,364.59,366.67,365.79,366.7,366.5,352.78
319,366.38,362.53,364.24,364.78,364.6,366.68,365.76,366.66,366.55,352.78
320,366.41,362.52,364.26,364.8,364.64,366.69,365.74,366.66,366.62,352.81
321,366.42,362.51,364.3,364.81,364.67,366.69,365.78,366.65,366.66,352.82
322,366.43,362.5,364.33,364.82,364.7,366.7,365.82,366.64,366.71,352.84
323,366.44,362.49,364.36,364.84,364.73,366.73,365.82,366.69,366.77,352.85
324,366.45,362.49,364.4,364.86,364.75,366.78,365.83,366.76,366.79,352.87
325,366.48,362.51,364.42,364.86,364.76,366.82,365.85,366.78,366.82,352.9
326,366.5,362.52,364.45,364.85,364.78,366.86,365.85,366.83,366.86,352.93
327,366.52,362.54,364.47,364.83,364.78,366.87,365.85,366.9,366.88,352.93
328,366.55,362.55,364.47,364.79,364.76,366.88,365.9,366.94,366.87,352.93
329,366.56,362.57,364.48,364.76,364.76,366.9,365.94,366.95,366.85,352.91
330,366.57,362.57,364.47,364.73,364.74,366.91,365.95,366.92,366.88,352.9
331,366.59,362.56,364.48,364.74,364.72,366.92,365.95,366.87,366.9,352.89
