Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
618,359.71,359.18,360.64,361.25,360.52,362.41,359.73,360.36,357.66,334.87,0.1575,25900,100,0.98
619,359.65,359.1,360.59,361.21,360.48,362.37,359.73,360.32,357.68,334.59,0.1575,25900,100,0.98
620,359.61,359.05,360.55,361.15,360.42,362.34,359.72,360.27,357.69,334.41,0.1575,25900,100,0.98
621,359.56,358.98,360.5,361.1,360.36,362.3,359.7,360.26,357.7,334.29,0.1575,25900,100,0.98
622,359.53,358.94,360.44,361.07,360.31,362.28,359.69,360.25,357.73,334.25,0.1575,25900,100,0.98
623,359.52,358.93,360.39,361.03,360.26,362.26,359.64,360.25,357.75,334.28,0.1575,25900,100,0.98
624,359.51,358.9,360.32,360.97,360.22,362.21,359.6,360.23,357.82,334.38,0.1575,25900,100,0.98
625,359.51,358.83,360.25,360.92,360.18,362.16,359.57,360.18,357.96,334.5,0.1575,25900,100,0.98
626,359.49,358.76,360.17,360.89,360.14,362.13,359.55,360.16,358.08,334.61,0.1575,25900,100,0.98
627,359.47,358.67,360.07,360.85,360.08,362.1,359.52,360.15,358.28,334.77,0.1575,25900,100,0.98
628,359.44,358.59,359.98,360.8,360.02,362.05,359.5,360.13,358.48,334.95,0.1575,25900,100,0.98
629,359.41,358.56,359.93,360.75,359.98,362.01,359.49,360.11,358.63,335.09,0.1575,25900,100,0.98
630,359.39,358.55,359.88,360.71,359.94,361.99,359.47,360.1,358.76,335.23,0.1575,25900,100,0.98
631,359.36,358.55,359.84,360.68,359.91,361.97,359.47,360.09,358.88,335.38,0.1575,25900,100,0.98
632,359.35,358.54,359.8,360.63,359.88,361.94,359.45,360.09,359.01,335.55,0.1575,25900,100,0.98
633,359.33,358.53,359.77,360.57,359.85,361.9,359.44,360.07,359.13,335.75,0.1575,25900,100,0.98
634,359.33,358.52,359.74,360.54,359.82,361.87,359.43,360.05,359.26,335.97,0.1575,25900,100,0.98
635,359.31,358.5,359.72,360.51,359.78,361.85,359.41,360.06,359.38,336.22,0.1575,25900,100,0.98
636,359.28,358.51,359.69,360.47,359.74,361.82,359.39,360.05,359.56,336.59,0.1575,25900,100,0.98
637,359.24,358.5,359.66,360.43,359.7,361.78,359.36,360.04,359.73,336.95,0.1575,25900,100,0.98
638,359.23,358.5,359.64,360.4,359.68,361.77,359.34,360.03,359.84,337.19,0.1575,25900,100,0.98
639,359.19,358.5,359.6,360.38,359.65,361.75,359.32,360.03,359.95,337.42,0.1575,25900,100,0.98
640,359.17,358.49,359.57,360.36,359.63,361.73,359.29,360.03,360.05,337.69,0.1575,25900,100,0.98
641,359.16,358.49,359.56,360.33,359.61,361.69,359.29,360.02,360.15,338.0,0.1575,25900,100,0.98
642,359.15,358.49,359.53,360.31,359.59,361.67,359.28,360.02,360.26,338.34,0.1575,25900,100,0.98
643,359.12,358.47,359.51,360.29,359.57,361.65,359.27,360.02,360.37,338.69,0.1575,25900,100,0.98
644,359.09,358.46,359.48,360.25,359.54,361.62,359.26,360.01,360.57,339.2,0.1575,25900,100,0.98
645,359.06,358.45,359.45,360.23,359.51,361.6,359.24,360.01,360.78,339.65,0.1575,25900,100,0.98
646,359.05,358.44,359.43,360.2,359.49,361.57,359.24,360.0,360.93,339.92,0.1575,25900,100,0.98
647,359.04,358.44,359.42,360.19,359.47,361.55,359.24,360.0,361.07,340.18,0.1575,25900,100,0.98
648,359.01,358.43,359.4,360.14,359.46,361.52,359.23,359.99,361.2,340.43,0.1575,25900,100,0.98
649,358.99,358.41,359.38,360.11,359.44,361.5,359.23,359.97,361.3,340.69,0.1575,25900,100,0.98
650,358.98,358.39,359.36,360.09,359.42,361.49,359.22,359.97,361.39,340.96,0.1575,25900,100,0.98
651,358.95,358.39,359.34,360.07,359.41,361.47,359.22,359.97,361.5,341.27,0.1575,25900,100,0.98
652,358.93,358.38,359.33,360.04,359.39,361.44,359.22,359.97,361.59,341.6,0.1575,25900,100,0.98
653,358.9,358.35,359.31,360.01,359.37,361.42,359.21,359.95,361.75,342.1,0.1575,25900,100,0.98
654,358.86,358.33,359.28,359.99,359.34,361.41,359.2,359.95,361.9,342.62,0.1575,25900,100,0.98
655,358.83,358.3,359.26,359.97,359.32,361.41,359.19,359.95,362.03,342.93,0.1575,25900,100,0.98
656,358.82,358.29,359.24,359.94,359.31,361.39,359.19,359.94,362.15,343.24,0.1575,25900,100,0.98
657,358.78,358.27,359.22,359.91,359.29,361.36,359.18,359.94,362.27,343.55,0.1575,25900,100,0.98
658,358.76,358.26,359.21,359.89,359.28,361.35,359.17,359.92,362.4,343.85,0.1575,25900,100,0.98
659,358.73,358.24,359.19,359.88,359.26,361.34,359.16,359.92,362.51,344.15,0.1575,25900,100,0.98
660,358.69,358.22,359.18,359.85,359.25,361.32,359.15,359.9,362.61,344.48,0.1575,25900,100,0.98
661,358.67,358.2,359.17,359.82,359.24,361.3,359.14,359.89,362.7,344.77,0.1575,25900,100,0.98
662,358.64,358.2,359.15,359.81,359.22,361.3,359.14,359.9,362.84,345.21,0.1575,25900,100,0.98
663,358.6,358.17,359.14,359.8,359.19,361.28,359.12,359.89,362.98,345.61,0.1575,25900,100,0.98
664,358.56,358.15,359.12,359.77,359.18,361.26,359.11,359.88,363.08,345.88,0.1575,25900,100,0.98
665,358.53,358.13,359.1,359.75,359.17,361.24,359.09,359.87,363.17,346.14,0.1575,25900,100,0.98
666,358.49,358.1,359.08,359.73,359.14,361.23,359.07,359.85,363.26,346.39,0.1575,25900,100,0.98
667,358.46,358.08,359.06,359.72,359.12,361.22,359.06,359.84,363.35,346.65,0.1575,25900,100,0.98
668,358.43,358.07,359.06,359.69,359.12,361.2,359.06,359.83,363.44,346.89,0.1575,25900,100,0.98
669,358.4,358.05,359.04,359.67,359.11,361.17,359.05,359.82,363.54,347.14,0.1575,25900,100,0.98
670,358.37,358.03,359.03,359.64,359.09,361.16,359.04,359.81,363.62,347.4,0.1575,25900,100,0.98
671,358.32,357.99,359.0,359.63,359.07,361.15,359.02,359.81,363.75,347.79,0.1575,25900,100,0.98
672,358.26,357.95,358.99,359.62,359.05,361.14,359.0,359.8,363.88,348.22,0.1575,25900,100,0.98
673,358.23,357.93,358.98,359.59,359.04,361.11,359.0,359.78,363.96,348.52,0.1575,25900,100,0.98
674,358.21,357.9,358.97,359.57,359.03,361.09,358.98,359.78,364.04,348.84,0.1575,25900,100,0.98
675,358.17,357.88,358.95,359.55,359.01,361.08,358.97,359.77,364.14,349.18,0.1575,25900,100,0.98
676,358.13,357.85,358.92,359.53,358.99,361.06,358.95,359.76,364.23,349.51,0.1575,25900,100,0.98
677,358.09,357.83,358.91,359.5,358.97,361.04,358.94,359.74,364.32,349.85,0.1575,25900,100,0.98
678,358.06,357.8,358.91,359.49,358.95,361.03,358.92,359.74,364.39,350.19,0.1575,25900,100,0.98
679,358.02,357.77,358.88,359.47,358.94,361.02,358.9,359.72,364.48,350.51,0.1575,25900,100,0.98
