Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,359.94,359.37,360.24,360.78,359.9,362.01,358.77,359.11,355.59,330.85,0.1575,25900,20,0.98
1,359.92,359.37,360.23,360.79,359.91,361.99,358.83,359.3,355.56,330.52,0.1575,25900,20,0.98
2,359.92,359.39,360.23,360.81,359.92,361.99,358.94,359.51,355.67,330.24,0.1575,25900,20,0.98
3,359.93,359.42,360.24,360.83,359.94,362.0,359.08,359.66,356.04,329.92,0.1575,25900,20,0.98
4,359.93,359.45,360.24,360.87,359.95,362.01,359.14,359.85,356.48,329.72,0.1575,25900,20,0.98
5,359.94,359.47,360.25,360.9,359.95,362.02,359.16,360.02,356.78,329.62,0.1575,25900,20,0.98
6,359.91,359.47,360.26,360.93,359.96,362.04,359.18,360.15,357.08,329.54,0.1575,25900,20,0.98
7,359.92,359.49,360.27,360.94,359.99,362.04,359.22,360.21,357.3,329.47,0.1575,25900,20,0.98
8,359.92,359.51,360.27,360.96,359.99,362.04,359.25,360.25,357.45,329.38,0.1575,25900,20,0.98
9,359.93,359.52,360.29,360.97,359.99,362.04,359.3,360.31,357.59,329.27,0.1575,25900,20,0.98
10,359.92,359.52,360.28,360.98,359.96,362.02,359.35,360.41,357.74,329.16,0.1575,25900,20,0.98
11,359.92,359.51,360.28,360.99,359.94,362.01,359.4,360.49,357.92,329.0,0.1575,25900,20,0.98
12,359.92,359.51,360.26,361.0,359.93,362.0,359.45,360.57,358.06,328.86,0.1575,25900,20,0.98
13,359.91,359.51,360.26,361.01,359.94,362.02,359.53,360.67,358.15,328.81,0.1575,25900,20,0.98
14,359.9,359.52,360.25,361.01,359.95,362.05,359.6,360.75,358.24,328.77,0.1575,25900,20,0.98
15,359.89,359.52,360.24,361.02,359.95,362.07,359.69,360.79,358.33,328.74,0.1575,25900,20,0.98
16,359.88,359.54,360.22,361.01,359.96,362.1,359.73,360.82,358.4,328.73,0.1575,25900,20,0.98
17,359.87,359.54,360.21,361.0,359.98,362.13,359.79,360.87,358.43,328.76,0.1575,25900,20,0.98
18,359.84,359.55,360.21,361.0,360.01,362.18,359.85,360.98,358.48,328.82,0.1575,25900,20,0.98
19,359.83,359.55,360.2,361.02,360.04,362.23,359.89,361.12,358.58,328.91,0.1575,25900,20,0.98
20,359.79,359.55,360.21,361.03,360.1,362.29,360.0,361.23,358.72,329.02,0.1575,25900,20,0.98
21,359.72,359.52,360.21,361.04,360.16,362.35,360.13,361.34,358.79,329.15,0.1575,25900,20,0.98
22,359.67,359.49,360.2,361.04,360.19,362.41,360.22,361.44,358.83,329.24,0.1575,25900,20,0.98
