Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,359.62,358.8,358.9,359.24,358.55,360.39,358.13,358.75,355.29,334.5,0.1575,21250,3,0.98
1,359.57,358.76,358.84,359.24,358.54,360.38,358.19,358.92,355.3,334.24,0.1575,21250,3,0.98
2,359.61,358.85,358.86,359.3,358.58,360.43,358.5,359.24,355.65,333.95,0.1575,21250,3,0.98
3,359.72,359.01,358.96,359.4,358.67,360.51,358.88,359.56,356.04,333.83,0.1575,21250,3,0.98
4,359.79,359.14,359.05,359.51,358.74,360.6,359.08,359.79,356.29,333.8,0.1575,21250,3,0.98
5,359.88,359.29,359.15,359.62,358.84,360.69,359.24,359.94,356.53,333.8,0.1575,21250,3,0.98
6,359.98,359.44,359.25,359.69,358.92,360.76,359.38,360.0,356.76,333.83,0.1575,21250,3,0.98
7,360.08,359.6,359.36,359.79,359.02,360.86,359.56,360.09,357.02,333.88,0.1575,21250,3,0.98
8,360.2,359.75,359.47,359.9,359.12,360.95,359.72,360.25,357.26,333.96,0.1575,21250,3,0.98
9,360.31,359.88,359.58,360.01,359.21,361.03,359.89,360.42,357.46,334.0,0.1575,21250,3,0.98
10,360.42,359.98,359.7,360.11,359.3,361.13,360.04,360.61,357.66,334.02,0.1575,21250,3,0.98
11,360.55,360.11,359.84,360.22,359.42,361.22,360.25,360.78,357.95,333.98,0.1575,21250,3,0.98
12,360.67,360.26,359.98,360.32,359.53,361.32,360.37,360.93,358.28,333.96,0.1575,21250,3,0.98
13,360.77,360.37,360.06,360.4,359.61,361.37,360.39,361.03,358.5,333.97,0.1575,21250,3,0.98
14,360.88,360.43,360.14,360.49,359.7,361.47,360.36,361.19,358.71,334.0,0.1575,21250,3,0.98
15,361.01,360.48,360.2,360.59,359.8,361.56,360.35,361.3,358.87,334.04,0.1575,21250,3,0.98
16,361.12,360.52,360.26,360.65,359.89,361.65,360.38,361.35,359.02,334.13,0.1575,21250,3,0.98
17,361.23,360.57,360.33,360.7,359.98,361.73,360.48,361.37,359.14,334.21,0.1575,21250,3,0.98
18,361.34,360.63,360.38,360.75,360.07,361.82,360.59,361.39,359.29,334.29,0.1575,21250,3,0.98
19,361.43,360.69,360.43,360.78,360.14,361.92,360.71,361.38,359.42,334.38,0.1575,21250,3,0.98
20,361.53,360.76,360.44,360.82,360.21,361.98,360.87,361.38,359.61,334.5,0.1575,21250,3,0.98
21,361.58,360.88,360.42,360.88,360.25,362.07,361.01,361.42,359.78,334.64,0.1575,21250,3,0.98
22,361.6,360.94,360.4,360.94,360.28,362.12,361.01,361.52,359.87,334.74,0.1575,21250,3,0.98
23,361.63,360.94,360.39,360.97,360.31,362.18,361.0,361.65,359.94,334.85,0.1575,21250,3,0.98
24,361.66,360.91,360.38,360.97,360.36,362.2,360.92,361.75,360.01,334.96,0.1575,21250,3,0.98
25,361.71,360.87,360.39,360.95,360.38,362.21,360.83,361.79,360.04,335.08,0.1575,21250,3,0.98
26,361.75,360.84,360.42,360.94,360.41,362.21,360.81,361.84,360.08,335.18,0.1575,21250,3,0.98
27,361.77,360.88,360.43,360.96,360.4,362.2,360.84,361.85,360.12,335.28,0.1575,21250,3,0.98
28,361.8,360.89,360.46,360.98,360.39,362.2,360.89,361.77,360.15,335.39,0.1575,21250,3,0.98
29,361.83,360.83,360.5,361.02,360.39,362.2,360.95,361.67,360.18,335.51,0.1575,21250,3,0.98
30,361.85,360.79,360.56,361.07,360.37,362.21,360.97,361.63,360.16,335.61,0.1575,21250,3,0.98
31,361.84,360.74,360.6,361.13,360.37,362.22,360.93,361.65,360.1,335.68,0.1575,21250,3,0.98
32,361.8,360.71,360.63,361.16,360.4,362.19,360.85,361.72,360.02,335.77,0.1575,21250,3,0.98
33,361.72,360.67,360.66,361.2,360.4,362.13,360.74,361.75,359.93,335.83,0.1575,21250,3,0.98
34,361.6,360.64,360.67,361.21,360.42,362.09,360.64,361.73,359.87,335.94,0.1575,21250,3,0.98
35,361.51,360.58,360.69,361.19,360.44,362.0,360.6,361.68,359.85,336.05,0.1575,21250,3,0.98
36,361.43,360.53,360.69,361.15,360.46,361.94,360.6,361.66,359.84,336.15,0.1575,21250,3,0.98
37,361.37,360.47,360.69,361.13,360.47,361.91,360.65,361.64,359.86,336.26,0.1575,21250,3,0.98
38,361.29,360.41,360.67,361.1,360.46,361.89,360.71,361.66,359.9,336.38,0.1575,21250,3,0.98
39,361.21,360.41,360.63,361.09,360.44,361.88,360.75,361.7,359.99,336.52,0.1575,21250,3,0.98
40,361.18,360.43,360.61,361.09,360.42,361.88,360.81,361.74,360.03,336.63,0.1575,21250,3,0.98
41,361.16,360.43,360.58,361.11,360.41,361.89,360.86,361.75,360.05,336.76,0.1575,21250,3,0.98
42,361.14,360.43,360.55,361.13,360.38,361.9,360.89,361.69,360.05,336.9,0.1575,21250,3,0.98
43,361.13,360.43,360.53,361.14,360.35,361.91,360.9,361.63,360.03,336.99,0.1575,21250,3,0.98
44,361.12,360.42,360.51,361.14,360.35,361.93,360.89,361.53,360.03,337.08,0.1575,21250,3,0.98
45,361.11,360.41,360.49,361.14,360.34,361.94,360.88,361.39,360.04,337.14,0.1575,21250,3,0.98
46,361.1,360.43,360.48,361.16,360.34,361.96,360.89,361.27,360.09,337.21,0.1575,21250,3,0.98
47,361.1,360.44,360.47,361.18,360.35,361.98,360.93,361.16,360.17,337.34,0.1575,21250,3,0.98
48,361.1,360.48,360.48,361.19,360.38,362.0,360.95,361.11,360.26,337.51,0.1575,21250,3,0.98
49,361.11,360.51,360.5,361.2,360.39,362.02,360.93,361.02,360.31,337.64,0.1575,21250,3,0.98
50,361.1,360.51,360.52,361.21,360.41,362.06,360.88,360.94,360.34,337.74,0.1575,21250,3,0.98
51,361.1,360.48,360.52,361.25,360.41,362.1,360.78,360.91,360.33,337.84,0.1575,21250,3,0.98
52,361.12,360.46,360.54,361.27,360.41,362.13,360.71,360.86,360.31,337.96,0.1575,21250,3,0.98
53,361.16,360.45,360.55,361.29,360.4,362.17,360.69,360.84,360.3,338.07,0.1575,21250,3,0.98
54,361.19,360.46,360.56,361.28,360.41,362.21,360.68,360.93,360.29,338.19,0.1575,21250,3,0.98
55,361.22,360.45,360.58,361.27,360.39,362.25,360.74,361.04,360.27,338.37,0.1575,21250,3,0.98
56,361.25,360.43,360.59,361.28,360.37,362.29,360.82,361.18,360.27,338.55,0.1575,21250,3,0.98
57,361.29,360.41,360.59,361.28,360.36,362.32,360.88,361.26,360.28,338.68,0.1575,21250,3,0.98
58,361.33,360.42,360.57,361.29,360.34,362.35,360.9,361.25,360.29,338.8,0.1575,21250,3,0.98
59,361.38,360.43,360.56,361.31,360.35,362.39,360.9,361.24,360.27,338.9,0.1575,21250,3,0.98
60,361.43,360.43,360.54,361.31,360.37,362.39,360.91,361.23,360.24,339.0,0.1575,21250,3,0.98
61,361.49,360.45,360.5,361.31,360.39,362.39,360.97,361.25,360.21,339.1,0.1575,21250,3,0.98
62,361.59,360.48,360.48,361.33,360.4,362.38,361.02,361.29,360.17,339.21,0.1575,21250,3,0.98
63,361.71,360.51,360.45,361.32,360.42,362.36,360.99,361.32,360.12,339.31,0.1575,21250,3,0.98
64,361.82,360.56,360.43,361.32,360.43,362.33,360.9,361.41,360.07,339.4,0.1575,21250,3,0.98
65,361.93,360.64,360.39,361.32,360.43,362.31,360.69,361.45,360.03,339.55,0.1575,21250,3,0.98
66,361.98,360.69,360.39,361.31,360.41,362.27,360.36,361.38,360.01,339.74,0.1575,21250,3,0.98
67,361.97,360.67,360.4,361.28,360.42,362.25,360.21,361.3,360.0,339.87,0.1575,21250,3,0.98
68,361.93,360.66,360.39,361.24,360.42,362.21,360.16,361.29,359.96,340.0,0.1575,21250,3,0.98
69,361.9,360.65,360.37,361.2,360.43,362.19,360.16,361.3,359.93,340.13,0.1575,21250,3,0.98
70,361.89,360.66,360.34,361.13,360.41,362.15,360.16,361.34,359.89,340.24,0.1575,21250,3,0.98
71,361.86,360.72,360.34,361.06,360.41,362.11,360.19,361.35,359.86,340.38,0.1575,21250,3,0.98
72,361.87,360.77,360.33,360.96,360.4,362.08,360.25,361.36,359.87,340.5,0.1575,21250,3,0.98
73,361.84,360.81,360.32,360.87,360.38,362.04,360.35,361.33,359.9,340.61,0.1575,21250,3,0.98
74,361.83,360.79,360.31,360.82,360.34,362.02,360.52,361.31,360.0,340.76,0.1575,21250,3,0.98
75,361.75,360.64,360.27,360.76,360.3,362.02,360.67,361.31,360.09,340.86,0.1575,21250,3,0.98
76,361.65,360.54,360.24,360.73,360.27,362.01,360.75,361.33,360.1,340.92,0.1575,21250,3,0.98
77,361.54,360.43,360.21,360.72,360.24,361.99,360.81,361.34,360.1,341.0,0.1575,21250,3,0.98
78,361.43,360.34,360.17,360.68,360.21,361.97,360.84,361.36,360.09,341.09,0.1575,21250,3,0.98
79,361.32,360.25,360.14,360.68,360.17,361.95,360.87,361.38,360.1,341.18,0.1575,21250,3,0.98
80,361.21,360.2,360.12,360.65,360.13,361.94,360.91,361.42,360.14,341.3,0.1575,21250,3,0.98
81,361.12,360.19,360.1,360.65,360.13,361.93,360.91,361.49,360.2,341.45,0.1575,21250,3,0.98
82,361.02,360.15,360.12,360.65,360.12,361.91,360.9,361.57,360.3,341.61,0.1575,21250,3,0.98
83,360.86,360.1,360.14,360.61,360.13,361.89,360.83,361.59,360.39,341.8,0.1575,21250,3,0.98
84,360.74,360.01,360.14,360.58,360.14,361.86,360.76,361.56,360.46,341.92,0.1575,21250,3,0.98
85,360.69,359.92,360.15,360.55,360.14,361.83,360.72,361.46,360.49,341.98,0.1575,21250,3,0.98
86,360.64,359.83,360.14,360.53,360.15,361.82,360.72,361.37,360.53,342.05,0.1575,21250,3,0.98
87,360.62,359.74,360.14,360.51,360.16,361.81,360.74,361.3,360.54,342.13,0.1575,21250,3,0.98
88,360.61,359.68,360.12,360.49,360.18,361.83,360.76,361.31,360.56,342.22,0.1575,21250,3,0.98
89,360.62,359.62,360.11,360.47,360.19,361.86,360.78,361.36,360.54,342.27,0.1575,21250,3,0.98
90,360.63,359.58,360.08,360.46,360.2,361.89,360.81,361.4,360.49,342.35,0.1575,21250,3,0.98
91,360.63,359.55,360.05,360.44,360.21,361.92,360.86,361.44,360.43,342.42,0.1575,21250,3,0.98
92,360.58,359.49,360.0,360.4,360.19,361.93,360.9,361.44,360.33,342.56,0.1575,21250,3,0.98
93,360.58,359.45,359.96,360.37,360.16,361.94,360.85,361.47,360.29,342.71,0.1575,21250,3,0.98
94,360.53,359.45,359.95,360.34,360.15,361.94,360.79,361.44,360.29,342.8,0.1575,21250,3,0.98
