time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
26,358.18,358.55,358.99,359.73,359.32,361.65,360.19,361.43,360.29,334.7
27,358.16,358.54,358.98,359.72,359.31,361.67,360.21,361.51,360.34,334.87
28,358.14,358.54,358.97,359.71,359.31,361.68,360.24,361.59,360.41,335.04
29,358.11,358.52,358.94,359.7,359.31,361.69,360.27,361.66,360.52,335.28
30,358.06,358.5,358.93,359.7,359.31,361.7,360.3,361.72,360.67,335.53
31,358.05,358.51,358.91,359.71,359.31,361.72,360.31,361.77,360.79,335.69
32,358.01,358.49,358.91,359.7,359.31,361.71,360.33,361.8,360.9,335.84
33,358.0,358.47,358.89,359.69,359.3,361.71,360.34,361.82,361.02,335.99
34,357.98,358.47,358.87,359.69,359.3,361.72,360.37,361.83,361.13,336.15
35,357.97,358.47,358.87,359.67,359.31,361.72,360.4,361.84,361.23,336.3
36,357.94,358.45,358.86,359.66,359.32,361.73,360.42,361.86,361.31,336.46
37,357.92,358.44,358.85,359.65,359.31,361.74,360.45,361.89,361.35,336.58
38,357.91,358.42,358.83,359.65,359.32,361.75,360.47,361.92,361.38,336.71
39,357.87,358.4,358.83,359.64,359.32,361.76,360.51,361.95,361.38,336.91
40,357.84,358.39,358.81,359.62,359.33,361.78,360.55,362.0,361.38,337.14
41,357.83,358.36,358.8,359.61,359.33,361.78,360.58,362.04,361.36,337.32
42,357.81,358.35,358.79,359.59,359.33,361.79,360.61,362.09,361.37,337.51
43,357.79,358.33,358.78,359.58,359.34,361.81,360.63,362.14,361.39,337.72
44,357.76,358.32,358.78,359.57,359.34,361.84,360.66,362.2,361.41,337.92
45,357.75,358.29,358.77,359.57,359.34,361.84,360.68,362.22,361.45,338.15
46,357.73,358.28,358.76,359.55,359.36,361.86,360.71,362.27,361.49,338.38
47,357.68,358.25,358.74,359.54,359.35,361.87,360.74,362.32,361.56,338.71
48,357.65,358.22,358.72,359.53,359.34,361.89,360.76,362.36,361.66,339.06
49,357.63,358.2,358.69,359.52,359.34,361.91,360.78,362.4,361.76,339.3
50,357.61,358.18,358.7,359.51,359.35,361.92,360.81,362.42,361.86,339.55
51,357.59,358.16,358.69,359.5,359.34,361.94,360.82,362.46,361.97,339.78
52,357.57,358.14,358.68,359.5,359.35,361.95,360.84,362.47,362.08,340.01
53,357.55,358.13,358.67,359.48,359.35,361.96,360.85,362.49,362.19,340.22
54,357.53,358.11,358.67,359.47,359.36,361.97,360.89,362.52,362.3,340.42
55,357.5,358.09,358.64,359.48,359.34,361.99,360.89,362.56,362.39,340.61
56,357.47,358.07,358.64,359.46,359.35,362.0,360.92,362.59,362.52,340.9
57,357.43,358.04,358.63,359.46,359.34,362.01,360.93,362.63,362.63,341.17
58,357.41,358.02,358.63,359.45,359.35,362.01,360.95,362.66,362.69,341.34
59,357.4,358.01,358.62,359.45,359.35,362.02,360.98,362.69,362.75,341.51
60,357.38,357.99,358.62,359.44,359.36,362.04,360.99,362.71,362.8,341.66
61,357.35,357.97,358.61,359.43,359.35,362.05,361.0,362.74,362.85,341.8
62,357.33,357.95,358.59,359.43,359.36,362.06,361.02,362.78,362.91,341.95
63,357.31,357.93,358.6,359.43,359.36,362.07,361.03,362.81,362.98,342.08
64,357.29,357.92,358.59,359.42,359.36,362.08,361.05,362.84,363.03,342.22
65,357.27,357.9,358.59,359.42,359.36,362.1,361.07,362.87,363.11,342.36
66,357.23,357.86,358.57,359.41,359.36,362.1,361.09,362.89,363.19,342.54
67,357.2,357.84,358.56,359.41,359.36,362.12,361.13,362.92,363.27,342.72
68,357.18,357.83,358.57,359.41,359.38,362.13,361.15,362.94,363.32,342.84
69,357.16,357.8,358.55,359.4,359.38,362.14,361.16,362.97,363.35,342.95
70,357.13,357.78,358.54,359.41,359.38,362.15,361.18,362.99,363.39,343.07
71,357.11,357.75,358.54,359.39,359.38,362.16,361.2,363.01,363.43,343.2
72,357.09,357.73,358.53,359.38,359.39,362.17,361.21,363.04,363.47,343.31
73,357.06,357.7,358.52,359.39,359.39,362.18,361.23,363.05,363.5,343.43
74,357.05,357.68,358.52,359.39,359.4,362.19,361.26,363.09,363.55,343.56
75,357.02,357.65,358.5,359.38,359.41,362.2,361.28,363.1,363.59,343.75
76,356.97,357.61,358.49,359.38,359.42,362.22,361.3,363.14,363.63,343.95
77,356.95,357.58,358.48,359.37,359.41,362.23,361.32,363.16,363.65,344.08
78,356.93,357.55,358.48,359.36,359.42,362.23,361.35,363.19,363.7,344.23
79,356.91,357.54,358.46,359.36,359.42,362.24,361.37,363.21,363.75,344.38
80,356.88,357.52,358.46,359.36,359.43,362.25,361.39,363.23,363.81,344.53
81,356.87,357.49,358.45,359.36,359.44,362.26,361.41,363.27,363.85,344.69
82,356.85,357.48,358.45,359.35,359.44,362.27,361.44,363.29,363.88,344.84
83,356.82,357.44,358.44,359.35,359.46,362.27,361.47,363.33,363.96,345.09
84,356.79,357.41,358.43,359.34,359.47,362.28,361.5,363.35,364.03,345.33
85,356.76,357.4,358.43,359.34,359.47,362.3,361.52,363.39,364.08,345.48
86,356.73,357.37,358.41,359.33,359.47,362.31,361.54,363.42,364.14,345.61
87,356.71,357.34,358.39,359.33,359.47,362.31,361.55,363.43,364.19,345.75
88,356.69,357.31,358.39,359.33,359.48,362.33,361.58,363.47,364.27,345.89
89,356.67,357.29,358.39,359.32,359.48,362.34,361.6,363.49,364.34,346.02
90,356.65,357.27,358.38,359.32,359.48,362.35,361.62,363.51,364.4,346.16
91,356.62,357.24,358.36,359.32,359.49,362.36,361.63,363.54,364.46,346.27
92,356.59,357.21,358.36,359.31,359.48,362.37,361.65,363.56,364.51,346.4
93,356.56,357.17,358.34,359.3,359.49,362.38,361.68,363.59,364.58,346.59
94,356.53,357.14,358.33,359.3,359.5,362.39,361.71,363.61,364.62,346.76
95,356.5,357.11,358.32,359.3,359.5,362.4,361.72,363.64,364.64,346.86
96,356.48,357.08,358.32,359.29,359.51,362.41,361.75,363.67,364.66,346.95
97,356.45,357.05,358.3,359.29,359.5,362.42,361.77,363.69,364.66,347.04
98,356.42,357.02,358.3,359.29,359.5,362.44,361.77,363.72,364.68,347.13
99,356.41,356.98,358.28,359.29,359.51,362.44,361.8,363.75,364.71,347.24
100,356.39,356.97,358.28,359.27,359.51,362.45,361.82,363.77,364.77,347.35
101,356.37,356.94,358.27,359.27,359.52,362.45,361.83,363.8,364.82,347.46
102,356.33,356.9,358.26,359.26,359.52,362.46,361.85,363.82,364.9,347.62
103,356.29,356.86,358.24,359.25,359.51,362.47,361.87,363.84,364.97,347.77
104,356.26,356.83,358.23,359.25,359.52,362.48,361.89,363.86,365.03,347.87
105,356.24,356.8,358.22,359.25,359.52,362.5,361.91,363.88,365.08,348.0
106,356.22,356.79,358.21,359.24,359.53,362.51,361.93,363.92,365.14,348.11
107,356.19,356.75,358.2,359.24,359.52,362.52,361.95,363.95,365.19,348.22
108,356.18,356.73,358.2,359.23,359.53,362.53,361.96,363.97,365.24,348.33
109,356.15,356.7,358.19,359.24,359.53,362.54,361.98,364.0,365.29,348.43
110,356.11,356.66,358.16,359.23,359.53,362.55,362.0,364.02,365.37,348.58
111,356.07,356.62,358.15,359.22,359.53,362.56,362.03,364.04,365.44,348.73
112,356.06,356.59,358.14,359.22,359.53,362.57,362.06,364.07,365.5,348.83
113,356.04,356.58,358.14,359.22,359.53,362.58,362.08,364.1,365.54,348.93
114,356.01,356.55,358.13,359.22,359.55,362.59,362.1,364.14,365.59,349.04
115,355.99,356.52,358.11,359.22,359.54,362.6,362.12,364.15,365.63,349.12
116,355.98,356.5,358.11,359.22,359.55,362.61,362.15,364.19,365.67,349.2
117,355.95,356.47,358.1,359.22,359.55,362.63,362.18,364.22,365.7,349.29
118,355.92,356.45,358.08,359.21,359.54,362.64,362.19,364.25,365.73,349.36
119,355.88,356.39,358.07,359.2,359.54,362.64,362.21,364.27,365.77,349.46
120,355.85,356.36,358.06,359.2,359.56,362.66,362.25,364.31,365.83,349.55
121,355.82,356.33,358.05,359.19,359.55,362.67,362.27,364.32,365.85,349.62
122,355.8,356.3,358.04,359.19,359.56,362.67,362.29,364.34,365.88,349.67
123,355.78,356.28,358.03,359.18,359.56,362.68,362.32,364.37,365.9,349.73
124,355.76,356.25,358.02,359.17,359.57,362.69,362.34,364.4,365.92,349.79
125,355.74,356.22,358.03,359.18,359.56,362.71,362.36,364.42,365.94,349.84
126,355.71,356.2,358.01,359.18,359.56,362.72,362.37,364.45,365.96,349.9
127,355.68,356.16,358.0,359.17,359.56,362.73,362.39,364.48,365.97,349.95
128,355.65,356.12,357.98,359.17,359.57,362.74,362.42,364.51,366.01,350.05
129,355.61,356.09,357.97,359.16,359.58,362.75,362.45,364.53,366.05,350.14
130,355.59,356.06,357.97,359.15,359.58,362.75,362.46,364.55,366.08,350.2
131,355.56,356.03,357.96,359.14,359.57,362.76,362.47,364.58,366.11,350.27
132,355.54,356.0,357.94,359.15,359.57,362.77,362.49,364.61,366.14,350.34
133,355.52,355.97,357.93,359.14,359.58,362.78,362.51,364.63,366.17,350.42
134,355.49,355.95,357.92,359.14,359.58,362.79,362.53,364.66,366.19,350.5
135,355.47,355.91,357.91,359.13,359.58,362.81,362.55,364.69,366.24,350.6
136,355.44,355.88,357.9,359.14,359.58,362.81,362.57,364.71,366.26,350.67
137,355.42,355.84,357.89,359.12,359.59,362.82,362.6,364.74,366.34,350.8
138,355.39,355.81,357.88,359.12,359.6,362.83,362.63,364.77,366.43,350.94
139,355.37,355.78,357.87,359.11,359.59,362.84,362.66,364.79,366.48,351.03
140,355.34,355.76,357.87,359.12,359.59,362.87,362.67,364.81,366.54,351.13
141,355.32,355.73,357.86,359.11,359.6,362.87,362.69,364.84,366.58,351.22
142,355.31,355.7,357.84,359.11,359.6,362.88,362.71,364.87,366.64,351.33
143,355.28,355.69,357.84,359.1,359.6,362.89,362.72,364.88,366.69,351.42
144,355.25,355.66,357.83,359.09,359.6,362.9,362.74,364.91,366.74,351.51
145,355.24,355.62,357.82,359.09,359.61,362.92,362.76,364.93,366.78,351.59
146,355.2,355.59,357.8,359.09,359.61,362.93,362.78,364.97,366.84,351.72
147,355.18,355.55,357.8,359.09,359.62,362.94,362.82,365.0,366.9,351.85
148,355.15,355.53,357.79,359.08,359.62,362.95,362.84,365.02,366.93,351.94
149,355.12,355.5,357.78,359.08,359.62,362.96,362.86,365.06,366.95,352.02
150,355.1,355.46,357.76,359.08,359.61,362.98,362.86,365.08,366.98,352.1
151,355.09,355.44,357.75,359.07,359.61,362.98,362.9,365.1,367.03,352.18
152,355.05,355.42,357.74,359.06,359.61,362.99,362.89,365.12,367.06,352.26
153,355.05,355.39,357.73,359.05,359.62,363.0,362.92,365.15,367.11,352.35
154,355.03,355.38,357.73,359.05,359.62,363.02,362.95,365.18,367.15,352.44
155,355.0,355.35,357.72,359.04,359.62,363.03,362.97,365.2,367.18,352.51
156,354.97,355.31,357.7,359.04,359.62,363.04,362.99,365.24,367.22,352.63
157,354.93,355.27,357.69,359.04,359.63,363.06,363.02,365.26,367.27,352.75
158,354.91,355.25,357.68,359.04,359.64,363.06,363.04,365.29,367.29,352.83
159,354.9,355.22,357.67,359.03,359.64,363.07,363.07,365.32,367.33,352.89
160,354.87,355.19,357.66,359.02,359.65,363.09,363.08,365.34,367.36,352.95
161,354.85,355.17,357.65,359.02,359.65,363.09,363.09,365.37,367.39,353.0
162,354.84,355.14,357.65,359.03,359.65,363.11,363.13,365.4,367.44,353.07
163,354.81,355.12,357.63,359.02,359.65,363.12,363.14,365.42,367.47,353.12
164,354.79,355.09,357.62,359.01,359.65,363.13,363.15,365.45,367.51,353.21
165,354.76,355.05,357.62,359.01,359.66,363.14,363.19,365.47,367.56,353.32
166,354.73,355.02,357.6,359.01,359.66,363.16,363.22,365.5,367.6,353.46
167,354.7,354.99,357.59,359.0,359.66,363.16,363.24,365.52,367.62,353.55
168,354.68,354.96,357.57,359.0,359.67,363.17,363.26,365.56,367.65,353.64
169,354.66,354.94,357.57,358.99,359.66,363.19,363.27,365.59,367.68,353.7
170,354.64,354.91,357.55,358.99,359.66,363.19,363.28,365.6,367.73,353.77
171,354.62,354.88,357.54,358.99,359.66,363.21,363.3,365.63,367.78,353.84
172,354.61,354.86,357.53,358.98,359.66,363.22,363.32,365.65,367.82,353.89
173,354.56,354.83,357.53,358.98,359.67,363.23,363.35,365.68,367.88,353.99
174,354.53,354.79,357.51,358.98,359.67,363.24,363.37,365.7,367.91,354.07
175,354.51,354.76,357.49,358.97,359.67,363.25,363.38,365.73,367.94,354.13
176,354.49,354.74,357.49,358.96,359.68,363.27,363.4,365.76,367.97,354.19
177,354.48,354.72,357.49,358.96,359.69,363.28,363.43,365.79,368.0,354.25
178,354.45,354.7,357.48,358.95,359.69,363.29,363.45,365.81,368.04,354.3
179,354.43,354.66,357.47,358.95,359.69,363.3,363.47,365.84,368.07,354.35
180,354.4,354.64,357.46,358.94,359.69,363.31,363.48,365.87,368.1,354.4
181,354.38,354.6,357.44,358.93,359.69,363.33,363.5,365.9,368.13,354.47
182,354.34,354.56,357.43,358.94,359.69,363.34,363.51,365.93,368.16,354.54
183,354.31,354.52,357.41,358.92,359.69,363.35,363.54,365.95,368.2,354.61
184,354.29,354.5,357.41,358.91,359.69,363.36,363.57,365.98,368.22,354.66
185,354.27,354.47,357.39,358.92,359.69,363.37,363.58,366.0,368.25,354.69
186,354.24,354.44,357.39,358.91,359.69,363.39,363.6,366.04,368.27,354.72
187,354.23,354.42,357.38,358.91,359.69,363.4,363.62,366.08,368.32,354.77
188,354.21,354.39,357.37,358.91,359.7,363.42,363.65,366.11,368.35,354.83
189,354.18,354.37,357.37,358.9,359.71,363.42,363.67,366.13,368.38,354.89
190,354.16,354.34,357.36,358.89,359.71,363.44,363.68,366.16,368.4,354.95
191,354.13,354.3,357.34,358.88,359.71,363.45,363.72,366.17,368.45,355.04
192,354.11,354.27,357.32,358.89,359.71,363.46,363.75,366.19,368.5,355.12
193,354.08,354.23,357.32,358.88,359.72,363.47,363.78,366.22,368.54,355.18
194,354.06,354.21,357.3,358.89,359.71,363.49,363.79,366.25,368.57,355.21
195,354.04,354.18,357.29,358.87,359.7,363.5,363.81,366.28,368.59,355.27
196,354.02,354.17,357.29,358.87,359.72,363.51,363.85,366.31,368.63,355.35
197,354.01,354.15,357.28,358.87,359.73,363.53,363.86,366.34,368.66,355.39
198,353.99,354.12,357.27,358.86,359.73,363.54,363.88,366.37,368.68,355.44
199,353.96,354.1,357.26,358.85,359.73,363.55,363.9,366.4,368.72,355.47
200,353.95,354.07,357.25,358.86,359.74,363.56,363.93,366.43,368.74,355.51
201,353.92,354.04,357.24,358.86,359.74,363.57,363.96,366.45,368.77,355.57
202,353.89,354.0,357.22,358.85,359.75,363.58,363.99,366.47,368.8,355.62
203,353.86,353.97,357.22,358.85,359.75,363.6,364.0,366.51,368.82,355.65
204,353.85,353.95,357.2,358.85,359.74,363.61,364.03,366.53,368.83,355.67
205,353.82,353.94,357.19,358.84,359.75,363.62,364.04,366.56,368.86,355.7
206,353.8,353.91,357.18,358.83,359.75,363.63,364.06,366.57,368.87,355.73
207,353.79,353.89,357.18,358.83,359.76,363.65,364.08,366.61,368.89,355.76
208,353.77,353.87,357.17,358.83,359.77,363.66,364.1,366.63,368.91,355.79
209,353.75,353.84,357.15,358.83,359.77,363.68,364.14,366.65,368.94,355.83
210,353.71,353.81,357.14,358.83,359.78,363.69,364.17,366.68,368.97,355.9
211,353.69,353.79,357.12,358.82,359.77,363.7,364.19,366.71,368.98,355.92
212,353.68,353.77,357.11,358.83,359.78,363.73,364.22,366.74,369.0,355.99
213,353.66,353.74,357.1,358.82,359.78,363.74,364.25,366.76,369.01,356.01
214,353.65,353.72,357.1,358.81,359.79,363.74,364.29,366.8,369.04,356.05
215,353.63,353.7,357.09,358.81,359.79,363.75,364.31,366.82,369.04,356.08
216,353.61,353.68,357.08,358.81,359.8,363.77,364.34,366.86,369.05,356.1
217,353.58,353.66,357.07,358.8,359.8,363.79,364.36,366.89,369.06,356.11
218,353.55,353.62,357.04,358.81,359.8,363.8,364.39,366.92,369.08,356.14
219,353.52,353.58,357.02,358.81,359.8,363.82,364.42,366.95,369.11,356.19
220,353.5,353.55,357.02,358.82,359.81,363.83,364.44,366.97,369.14,356.23
221,353.48,353.53,357.01,358.81,359.81,363.84,364.46,367.01,369.19,356.25
222,353.45,353.5,357.0,358.81,359.81,363.86,364.49,367.03,369.24,356.3
223,353.44,353.48,356.98,358.8,359.81,363.87,364.52,367.06,369.28,356.35
224,353.42,353.47,356.98,358.79,359.82,363.88,364.54,367.1,369.32,356.4
225,353.39,353.44,356.97,358.79,359.82,363.89,364.57,367.13,369.35,356.44
226,353.38,353.41,356.95,358.79,359.82,363.91,364.57,367.16,369.38,356.47
227,353.35,353.39,356.95,358.78,359.83,363.91,364.61,367.17,369.42,356.54
228,353.32,353.36,356.94,358.77,359.83,363.93,364.63,367.2,369.46,356.62
229,353.3,353.33,356.92,358.79,359.84,363.93,364.65,367.22,369.48,356.66
230,353.28,353.3,356.91,358.78,359.83,363.96,364.67,367.25,369.5,356.71
231,353.26,353.28,356.9,358.78,359.83,363.97,364.68,367.28,369.53,356.77
232,353.25,353.27,356.89,358.78,359.84,363.99,364.72,367.31,369.56,356.81
233,353.22,353.24,356.89,358.77,359.85,364.0,364.74,367.34,369.59,356.87
234,353.2,353.21,356.87,358.78,359.85,364.02,364.75,367.36,369.62,356.92
235,353.18,353.2,356.86,358.77,359.86,364.04,364.79,367.39,369.68,356.98
236,353.16,353.17,356.86,358.77,359.86,364.05,364.82,367.42,369.74,357.06
237,353.13,353.15,356.85,358.76,359.88,364.06,364.87,367.44,369.82,357.15
238,353.11,353.12,356.84,358.75,359.88,364.08,364.89,367.48,369.87,357.21
239,353.09,353.1,356.83,358.75,359.88,364.1,364.9,367.51,369.91,357.27
240,353.07,353.07,356.81,358.75,359.88,364.11,364.93,367.54,369.95,357.33
241,353.07,353.06,356.82,358.75,359.89,364.12,364.95,367.57,370.01,357.39
242,353.04,353.04,356.81,358.75,359.9,364.13,364.98,367.61,370.04,357.44
243,353.02,353.02,356.8,358.76,359.9,364.15,364.99,367.64,370.08,357.49
244,353.0,352.99,356.78,358.75,359.9,364.17,365.0,367.66,370.13,357.53
245,352.98,352.97,356.78,358.75,359.91,364.19,365.03,367.69,370.15,357.57
246,352.96,352.94,356.76,358.75,359.91,364.21,365.05,367.72,370.2,357.65
247,352.93,352.91,356.75,358.74,359.91,364.22,365.08,367.74,370.22,357.71
248,352.91,352.89,356.74,358.74,359.92,364.23,365.11,367.76,370.24,357.75
249,352.89,352.87,356.73,358.73,359.92,364.23,365.13,367.79,370.25,357.78
250,352.87,352.86,356.72,358.73,359.92,364.26,365.14,367.82,370.25,357.8
251,352.85,352.83,356.7,358.73,359.92,364.28,365.16,367.85,370.29,357.85
252,352.84,352.82,356.7,358.73,359.93,364.28,365.19,367.88,370.31,357.88
253,352.82,352.79,356.69,358.72,359.93,364.31,365.21,367.91,370.35,357.91
254,352.8,352.77,356.68,358.72,359.94,364.33,365.25,367.93,370.4,357.94
255,352.76,352.73,356.67,358.72,359.93,364.34,365.27,367.95,370.46,357.99
256,352.74,352.72,356.66,358.72,359.95,364.35,365.3,367.98,370.51,358.01
257,352.73,352.69,356.65,358.72,359.95,364.37,365.32,368.02,370.54,358.03
258,352.71,352.68,356.64,358.72,359.95,364.38,365.34,368.04,370.58,358.05
259,352.69,352.65,356.63,358.71,359.95,364.39,365.37,368.07,370.61,358.07
260,352.67,352.63,356.62,358.7,359.95,364.4,365.39,368.1,370.64,358.09
261,352.66,352.62,356.61,358.71,359.97,364.41,365.41,368.14,370.67,358.12
262,352.63,352.59,356.6,358.71,359.96,364.43,365.42,368.16,370.69,358.13
263,352.6,352.57,356.58,358.71,359.97,364.45,365.45,368.18,370.73,358.16
264,352.58,352.53,356.57,358.7,359.98,364.46,365.49,368.21,370.76,358.19
265,352.56,352.51,356.56,358.71,359.98,364.48,365.51,368.24,370.79,358.2
266,352.55,352.49,356.55,358.7,359.98,364.5,365.54,368.28,370.8,358.24
267,352.54,352.49,356.55,358.7,359.99,364.5,365.55,368.29,370.81,358.26
268,352.51,352.47,356.54,358.7,359.99,364.53,365.57,368.33,370.83,358.3
269,352.5,352.45,356.53,358.69,360.0,364.53,365.59,368.33,370.84,358.35
270,352.48,352.43,356.53,358.68,360.0,364.55,365.61,368.36,370.86,358.37
271,352.46,352.4,356.5,358.68,360.0,364.56,365.61,368.38,370.87,358.39
272,352.44,352.37,356.5,358.69,360.0,364.58,365.64,368.42,370.91,358.45
273,352.42,352.34,356.49,358.68,360.02,364.59,365.68,368.44,370.96,358.51
274,352.4,352.33,356.48,358.68,360.03,364.6,365.7,368.47,371.0,358.53
275,352.38,352.31,356.48,358.69,360.03,364.63,365.73,368.51,371.03,358.56
276,352.36,352.29,356.46,358.68,360.04,364.64,365.74,368.53,371.06,358.59
277,352.35,352.28,356.45,358.68,360.04,364.65,365.77,368.56,371.08,358.63
278,352.32,352.26,356.44,358.67,360.04,364.66,365.78,368.59,371.1,358.68
279,352.31,352.25,356.43,358.66,360.04,364.68,365.79,368.61,371.12,358.73
280,352.3,352.23,356.43,358.66,360.05,364.69,365.81,368.65,371.13,358.8
281,352.26,352.19,356.41,358.65,360.05,364.71,365.82,368.66,371.15,358.87
282,352.24,352.16,356.39,358.65,360.06,364.71,365.85,368.68,371.2,358.93
283,352.22,352.15,356.39,358.64,360.07,364.72,365.88,368.71,371.24,358.97
284,352.19,352.13,356.38,358.64,360.07,364.75,365.9,368.74,371.26,359.0
285,352.18,352.1,356.36,358.63,360.06,364.75,365.91,368.76,371.3,359.06
286,352.16,352.08,356.36,358.63,360.08,364.77,365.94,368.78,371.34,359.12
287,352.14,352.06,356.35,358.63,360.07,364.79,365.95,368.82,371.35,359.17
288,352.13,352.04,356.34,358.63,360.08,364.81,365.98,368.84,371.38,359.23
289,352.1,352.02,356.32,358.64,360.08,364.82,365.98,368.87,371.41,359.29
290,352.07,351.98,356.32,358.62,360.09,364.84,366.01,368.88,371.44,359.38
291,352.05,351.94,356.29,358.62,360.08,364.84,366.03,368.91,371.49,359.47
292,352.03,351.93,356.29,358.62,360.09,364.85,366.06,368.92,371.54,359.51
293,352.01,351.92,356.28,358.61,360.09,364.87,366.08,368.95,371.57,359.56
294,352.01,351.9,356.27,358.62,360.1,364.89,366.12,368.99,371.6,359.62
295,351.99,351.89,356.26,358.61,360.1,364.9,366.14,369.02,371.63,359.65
296,351.98,351.87,356.26,358.61,360.11,364.93,366.16,369.05,371.67,359.69
297,351.96,351.85,356.24,358.62,360.12,364.94,366.16,369.08,371.7,359.73
298,351.95,351.84,356.24,358.62,360.13,364.96,366.19,369.11,371.72,359.78
299,351.91,351.81,356.23,358.61,360.13,364.96,366.22,369.13,371.75,359.84
300,351.9,351.79,356.22,358.61,360.14,364.98,366.26,369.16,371.79,359.92
301,351.88,351.77,356.2,358.61,360.15,365.0,366.28,369.18,371.83,359.96
302,351.86,351.75,356.21,358.61,360.16,365.02,366.31,369.23,371.86,360.01
303,351.85,351.73,356.19,358.61,360.16,365.04,366.33,369.26,371.89,360.05
304,351.83,351.71,356.18,358.6,360.15,365.05,366.36,369.28,371.91,360.1
305,351.81,351.69,356.18,358.6,360.16,365.07,366.37,369.31,371.93,360.15
306,351.78,351.68,356.16,358.6,360.16,365.08,366.38,369.33,371.94,360.19
307,351.77,351.65,356.15,358.59,360.17,365.1,366.41,369.35,371.98,360.23
308,351.75,351.62,356.15,358.59,360.18,365.11,366.44,369.38,372.01,360.28
309,351.73,351.59,356.13,358.59,360.18,365.12,366.48,369.4,372.05,360.32
310,351.71,351.58,356.13,358.6,360.2,365.14,366.51,369.44,372.07,360.34
311,351.7,351.56,356.11,358.59,360.2,365.15,366.53,369.46,372.1,360.38
312,351.68,351.55,356.11,358.59,360.21,365.17,366.55,369.5,372.12,360.41
313,351.65,351.53,356.09,358.6,360.21,365.19,366.57,369.52,372.15,360.45
314,351.64,351.52,356.08,358.6,360.21,365.2,366.6,369.55,372.19,360.5
315,351.62,351.49,356.07,358.6,360.21,365.22,366.61,369.58,372.2,360.53
316,351.6,351.48,356.06,358.6,360.22,365.23,366.63,369.61,372.23,360.56
317,351.58,351.46,356.05,358.61,360.23,365.25,366.67,369.65,372.27,360.6
318,351.55,351.43,356.04,358.6,360.23,365.25,366.71,369.66,372.32,360.64
319,351.54,351.41,356.03,358.6,360.23,365.27,366.73,369.7,372.36,360.67
320,351.51,351.4,356.01,358.61,360.24,365.29,366.75,369.72,372.39,360.7
321,351.5,351.37,356.01,358.59,360.24,365.3,366.75,369.75,372.43,360.71
322,351.49,351.36,356.01,358.59,360.25,365.32,366.79,369.77,372.46,360.73
323,351.48,351.35,355.99,358.59,360.25,365.33,366.8,369.8,372.48,360.73
324,351.45,351.33,355.98,358.59,360.26,365.35,366.82,369.82,372.51,360.71
325,351.45,351.32,355.98,358.59,360.26,365.37,366.84,369.84,372.54,360.71
326,351.42,351.29,355.97,358.58,360.27,365.38,366.88,369.87,372.58,360.71
327,351.4,351.26,355.95,358.58,360.28,365.39,366.92,369.91,372.6,360.69
328,351.38,351.25,355.95,358.58,360.28,365.41,366.94,369.94,372.62,360.69
329,351.35,351.24,355.93,358.58,360.28,365.42,366.96,369.97,372.63,360.69
330,351.33,351.22,355.92,358.58,360.28,365.44,366.97,370.0,372.66,360.7
331,351.32,351.2,355.91,358.59,360.29,365.45,367.0,370.03,372.68,360.7
