time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
99,363.48,360.92,361.34,361.51,361.14,363.03,361.25,362.26,361.45,342.01
100,363.51,360.95,361.35,361.48,361.14,363.0,361.3,362.22,361.49,342.09
101,363.54,360.93,361.35,361.48,361.13,362.98,361.32,362.13,361.52,342.22
102,363.58,360.89,361.35,361.47,361.13,362.95,361.34,362.05,361.55,342.36
103,363.62,360.86,361.35,361.48,361.13,362.94,361.34,362.03,361.55,342.43
104,363.64,360.81,361.34,361.49,361.15,362.93,361.33,361.98,361.55,342.5
105,363.66,360.77,361.35,361.52,361.15,362.93,361.31,361.95,361.53,342.59
106,363.68,360.71,361.33,361.53,361.13,362.94,361.27,361.95,361.52,342.7
107,363.69,360.65,361.32,361.54,361.13,362.94,361.24,361.96,361.53,342.82
108,363.72,360.61,361.3,361.54,361.14,362.95,361.23,361.98,361.54,342.94
109,363.75,360.55,361.28,361.56,361.16,362.95,361.18,362.0,361.56,343.1
110,363.78,360.5,361.28,361.55,361.18,362.95,361.17,362.0,361.6,343.24
111,363.8,360.45,361.27,361.58,361.18,362.95,361.12,361.98,361.6,343.3
112,363.82,360.4,361.26,361.58,361.17,362.96,361.1,361.93,361.61,343.34
113,363.86,360.38,361.25,361.55,361.18,362.96,361.08,361.9,361.61,343.37
114,363.88,360.37,361.25,361.51,361.18,362.96,361.04,361.87,361.61,343.42
115,363.91,360.37,361.24,361.45,361.16,362.94,361.03,361.88,361.59,343.44
116,363.94,360.39,361.23,361.38,361.16,362.93,361.01,361.88,361.58,343.45
117,363.97,360.39,361.23,361.34,361.14,362.92,361.01,361.88,361.59,343.47
118,363.98,360.45,361.25,361.28,361.11,362.91,361.04,361.87,361.57,343.47
119,364.04,360.38,361.25,361.24,361.08,362.91,361.06,361.85,361.55,343.49
120,364.09,360.26,361.23,361.21,361.07,362.89,361.11,361.84,361.55,343.48
121,364.11,360.18,361.2,361.19,361.05,362.88,361.13,361.85,361.54,343.5
122,364.13,360.13,361.19,361.2,361.02,362.87,361.14,361.85,361.53,343.5
123,364.15,360.11,361.19,361.2,361.02,362.87,361.15,361.86,361.5,343.5
124,364.18,360.09,361.19,361.22,361.0,362.87,361.15,361.86,361.49,343.55
125,364.19,360.08,361.18,361.25,360.98,362.87,361.12,361.84,361.48,343.62
126,364.21,360.07,361.18,361.26,360.94,362.87,361.09,361.83,361.48,343.68
127,364.22,360.04,361.17,361.26,360.93,362.87,361.04,361.82,361.49,343.75
128,364.25,359.97,361.16,361.26,360.91,362.86,361.01,361.79,361.5,343.86
129,364.28,359.93,361.15,361.26,360.89,362.85,360.97,361.78,361.51,343.99
130,364.3,359.91,361.14,361.24,360.88,362.83,360.92,361.81,361.52,344.07
131,364.31,359.88,361.12,361.23,360.88,362.83,360.87,361.82,361.51,344.13
132,364.34,359.88,361.1,361.19,360.88,362.82,360.87,361.83,361.53,344.19
133,364.34,359.88,361.07,361.16,360.88,362.81,360.89,361.84,361.54,344.25
134,364.36,359.87,361.04,361.14,360.87,362.8,360.95,361.85,361.58,344.29
135,364.37,359.85,361.0,361.11,360.85,362.8,361.01,361.89,361.61,344.31
136,364.39,359.79,360.96,361.1,360.82,362.78,361.07,361.95,361.66,344.36
137,364.42,359.78,360.92,361.08,360.8,362.76,361.09,361.99,361.68,344.4
138,364.44,359.79,360.91,361.08,360.78,362.75,361.04,362.0,361.69,344.47
139,364.46,359.79,360.92,361.05,360.77,362.73,361.04,361.98,361.72,344.56
140,364.48,359.77,360.92,361.03,360.76,362.72,361.03,361.95,361.74,344.64
141,364.5,359.75,360.93,361.01,360.75,362.7,361.0,361.9,361.75,344.73
142,364.52,359.73,360.92,361.02,360.73,362.69,361.0,361.87,361.76,344.82
143,364.54,359.73,360.91,361.05,360.73,362.68,361.01,361.82,361.78,344.9
144,364.56,359.71,360.89,361.07,360.74,362.67,361.0,361.78,361.79,344.95
145,364.58,359.64,360.87,361.07,360.74,362.66,361.0,361.73,361.8,345.04
146,364.61,359.56,360.83,361.06,360.76,362.65,361.03,361.69,361.82,345.09
147,364.62,359.51,360.81,361.04,360.77,362.65,361.03,361.69,361.84,345.14
148,364.64,359.48,360.8,361.02,360.76,362.65,361.04,361.73,361.86,345.17
149,364.66,359.44,360.79,361.0,360.75,362.65,361.05,361.81,361.88,345.21
150,364.66,359.4,360.79,360.99,360.71,362.65,361.06,361.89,361.88,345.25
151,364.68,359.36,360.8,360.98,360.67,362.66,361.06,361.97,361.87,345.3
152,364.7,359.31,360.81,360.99,360.63,362.65,361.1,362.02,361.85,345.36
153,364.71,359.25,360.82,361.01,360.6,362.63,361.16,362.04,361.84,345.39
154,364.7,359.15,360.82,361.02,360.58,362.6,361.23,362.03,361.87,345.45
155,364.7,359.1,360.81,361.04,360.55,362.56,361.33,362.0,361.9,345.51
156,364.7,359.09,360.79,361.05,360.54,362.52,361.35,361.94,361.89,345.55
157,364.69,359.09,360.76,361.05,360.54,362.46,361.33,361.86,361.89,345.59
158,364.69,359.11,360.75,361.04,360.53,362.41,361.34,361.8,361.91,345.61
159,364.71,359.14,360.74,361.05,360.56,362.39,361.33,361.76,361.92,345.66
160,364.71,359.17,360.71,361.08,360.57,362.35,361.3,361.67,361.93,345.71
161,364.73,359.18,360.68,361.13,360.59,362.32,361.28,361.62,361.95,345.8
162,364.73,359.18,360.67,361.17,360.61,362.3,361.25,361.6,361.94,345.87
163,364.74,359.16,360.64,361.22,360.64,362.3,361.25,361.61,361.91,345.93
164,364.75,359.11,360.61,361.26,360.67,362.32,361.22,361.61,361.84,346.02
165,364.75,359.1,360.59,361.27,360.69,362.36,361.22,361.61,361.81,346.11
166,364.75,359.09,360.58,361.28,360.7,362.39,361.19,361.62,361.8,346.17
167,364.76,359.11,360.59,361.28,360.7,362.43,361.2,361.65,361.81,346.21
168,364.78,359.13,360.6,361.28,360.71,362.47,361.17,361.69,361.82,346.26
169,364.79,359.12,360.61,361.28,360.71,362.51,361.19,361.75,361.8,346.29
170,364.81,359.12,360.62,361.28,360.71,362.55,361.2,361.83,361.78,346.27
171,364.83,359.12,360.64,361.28,360.72,362.58,361.24,361.87,361.74,346.29
172,364.84,359.18,360.66,361.27,360.72,362.6,361.28,361.9,361.7,346.27
173,364.88,359.27,360.66,361.27,360.72,362.62,361.32,361.93,361.6,346.29
174,364.92,359.35,360.67,361.27,360.71,362.63,361.33,361.96,361.51,346.32
175,364.93,359.41,360.65,361.25,360.71,362.63,361.33,361.99,361.5,346.36
176,364.94,359.44,360.66,361.24,360.72,362.63,361.35,362.01,361.51,346.38
177,364.97,359.48,360.67,361.23,360.75,362.63,361.35,362.02,361.54,346.38
178,364.97,359.5,360.67,361.2,360.78,362.63,361.34,362.03,361.56,346.37
179,364.99,359.5,360.67,361.18,360.8,362.63,361.32,362.03,361.56,346.31
180,365.0,359.5,360.68,361.16,360.83,362.64,361.3,362.04,361.55,346.24
181,365.01,359.51,360.7,361.15,360.88,362.66,361.24,362.05,361.55,346.17
182,365.04,359.54,360.72,361.14,360.92,362.67,361.25,362.04,361.54,346.1
183,365.05,359.55,360.73,361.13,360.94,362.66,361.29,361.98,361.55,346.06
184,365.06,359.55,360.75,361.13,360.96,362.67,361.36,361.97,361.56,346.04
185,365.06,359.53,360.76,361.14,360.97,362.71,361.39,362.0,361.57,346.04
186,365.07,359.51,360.78,361.16,360.98,362.74,361.41,361.96,361.57,346.06
187,365.08,359.48,360.8,361.17,361.0,362.75,361.37,361.91,361.6,346.1
188,365.08,359.46,360.84,361.19,360.99,362.77,361.32,361.81,361.62,346.15
189,365.11,359.42,360.89,361.2,360.99,362.78,361.29,361.74,361.65,346.21
190,365.13,359.41,360.95,361.21,360.98,362.8,361.27,361.71,361.71,346.28
191,365.16,359.38,360.98,361.22,360.94,362.82,361.23,361.78,361.76,346.34
192,365.2,359.38,361.0,361.22,360.92,362.84,361.21,361.89,361.77,346.36
193,365.2,359.35,361.0,361.24,360.89,362.85,361.15,361.95,361.77,346.37
194,365.23,359.33,361.03,361.25,360.86,362.87,361.11,361.98,361.76,346.39
195,365.24,359.31,361.02,361.26,360.83,362.87,361.04,361.98,361.76,346.4
196,365.27,359.3,361.03,361.25,360.82,362.87,360.99,361.95,361.78,346.43
197,365.29,359.3,361.04,361.23,360.81,362.86,360.95,361.92,361.78,346.47
198,365.31,359.33,361.04,361.2,360.81,362.85,360.92,361.92,361.78,346.48
199,365.33,359.36,361.05,361.16,360.79,362.83,360.9,361.93,361.78,346.51
200,365.37,359.37,361.05,361.11,360.78,362.81,360.91,361.95,361.78,346.52
201,365.39,359.21,361.02,361.07,360.75,362.79,360.91,361.96,361.78,346.5
202,365.41,359.13,360.99,361.03,360.73,362.78,360.95,361.98,361.78,346.52
203,365.43,359.09,360.95,360.99,360.71,362.76,360.98,362.02,361.79,346.5
204,365.46,359.05,360.9,360.96,360.68,362.76,361.02,362.06,361.78,346.51
205,365.47,359.0,360.89,360.96,360.65,362.76,361.03,362.06,361.75,346.53
206,365.49,358.99,360.88,360.95,360.63,362.75,361.08,362.02,361.73,346.52
207,365.5,359.01,360.86,360.94,360.61,362.74,361.12,361.95,361.69,346.5
208,365.49,359.01,360.84,360.93,360.6,362.73,361.19,361.91,361.67,346.49
209,365.48,359.01,360.8,360.92,360.58,362.7,361.28,361.82,361.65,346.49
210,365.46,358.99,360.78,360.91,360.57,362.68,361.36,361.77,361.62,346.52
211,365.46,358.97,360.76,360.92,360.56,362.66,361.41,361.73,361.59,346.54
212,365.44,358.94,360.77,360.92,360.55,362.62,361.45,361.72,361.55,346.55
213,365.45,358.93,360.77,360.95,360.54,362.59,361.5,361.71,361.49,346.55
214,365.45,358.92,360.79,360.98,360.55,362.58,361.5,361.69,361.4,346.57
215,365.45,358.91,360.78,360.99,360.56,362.56,361.51,361.67,361.33,346.58
216,365.46,358.92,360.79,360.98,360.58,362.56,361.5,361.66,361.3,346.63
217,365.47,358.95,360.78,360.97,360.6,362.57,361.47,361.65,361.33,346.7
218,365.48,358.98,360.79,360.96,360.6,362.6,361.44,361.64,361.4,346.75
219,365.5,359.0,360.82,360.95,360.62,362.63,361.41,361.66,361.47,346.72
220,365.51,359.03,360.84,360.95,360.63,362.67,361.4,361.69,361.5,346.7
221,365.52,359.04,360.87,360.94,360.64,362.69,361.44,361.74,361.54,346.66
222,365.53,359.07,360.9,360.94,360.66,362.7,361.49,361.79,361.57,346.65
223,365.56,359.09,360.91,360.95,360.67,362.7,361.51,361.89,361.61,346.65
224,365.57,359.08,360.96,360.97,360.69,362.71,361.52,362.0,361.64,346.66
225,365.58,359.1,360.99,360.98,360.72,362.71,361.53,362.1,361.63,346.69
226,365.6,359.09,361.03,361.0,360.74,362.71,361.52,362.19,361.58,346.69
227,365.61,359.06,361.07,361.04,360.76,362.72,361.46,362.23,361.5,346.68
228,365.63,359.03,361.09,361.07,360.77,362.74,361.44,362.24,361.45,346.67
229,365.64,359.0,361.1,361.11,360.78,362.77,361.43,362.25,361.41,346.66
230,365.64,358.96,361.11,361.15,360.81,362.78,361.45,362.25,361.37,346.63
231,365.65,358.94,361.12,361.18,360.82,362.79,361.47,362.24,361.34,346.61
232,365.65,358.91,361.13,361.22,360.84,362.8,361.52,362.23,361.34,346.6
233,365.66,358.9,361.14,361.25,360.86,362.81,361.57,362.22,361.37,346.62
234,365.67,358.9,361.15,361.29,360.88,362.82,361.57,362.17,361.39,346.62
235,365.66,358.89,361.15,361.31,360.91,362.83,361.58,362.14,361.41,346.63
236,365.68,358.9,361.16,361.32,360.93,362.84,361.58,362.13,361.47,346.67
237,365.69,358.98,361.17,361.33,360.96,362.87,361.57,362.11,361.54,346.74
238,365.71,359.02,361.17,361.32,360.98,362.9,361.57,362.08,361.6,346.8
239,365.71,359.01,361.16,361.33,361.02,362.91,361.55,362.06,361.65,346.84
240,365.73,358.99,361.15,361.34,361.03,362.92,361.58,362.04,361.72,346.9
241,365.75,358.97,361.14,361.38,361.04,362.94,361.63,362.04,361.79,346.93
242,365.77,358.93,361.12,361.41,361.04,362.94,361.66,362.09,361.83,346.98
243,365.79,358.91,361.12,361.44,361.06,362.94,361.71,362.13,361.87,347.03
244,365.82,358.9,361.11,361.48,361.1,362.94,361.7,362.16,361.89,347.13
245,365.84,358.91,361.11,361.52,361.12,362.93,361.66,362.19,361.89,347.22
246,365.85,358.93,361.12,361.55,361.14,362.91,361.64,362.22,361.91,347.27
247,365.86,358.96,361.14,361.57,361.17,362.91,361.57,362.24,361.93,347.33
248,365.88,358.99,361.17,361.59,361.19,362.91,361.51,362.23,361.95,347.37
249,365.87,359.03,361.17,361.6,361.21,362.92,361.48,362.23,361.97,347.42
250,365.88,359.07,361.18,361.61,361.22,362.93,361.46,362.24,361.98,347.45
251,365.9,359.13,361.17,361.6,361.22,362.95,361.49,362.21,361.99,347.48
252,365.91,359.17,361.17,361.59,361.24,362.97,361.52,362.19,361.99,347.51
253,365.93,359.22,361.16,361.57,361.24,363.0,361.57,362.23,361.97,347.52
254,365.96,359.21,361.15,361.53,361.27,363.02,361.59,362.25,361.96,347.51
255,365.97,359.21,361.15,361.5,361.28,363.04,361.58,362.26,361.96,347.51
256,365.99,359.21,361.15,361.45,361.29,363.06,361.58,362.28,361.98,347.52
257,366.01,359.21,361.14,361.45,361.3,363.08,361.57,362.3,361.97,347.53
258,366.01,359.18,361.14,361.44,361.3,363.1,361.61,362.34,361.95,347.56
259,366.02,359.11,361.12,361.47,361.28,363.12,361.68,362.38,361.9,347.58
260,366.04,359.03,361.12,361.49,361.28,363.15,361.71,362.42,361.86,347.6
261,366.05,358.94,361.11,361.5,361.27,363.16,361.74,362.45,361.87,347.61
262,366.07,358.87,361.12,361.49,361.27,363.17,361.74,362.48,361.92,347.63
263,366.07,358.86,361.13,361.47,361.28,363.18,361.73,362.48,362.02,347.67
264,366.09,358.88,361.14,361.44,361.31,363.18,361.72,362.42,362.07,347.7
265,366.11,358.9,361.13,361.43,361.33,363.17,361.68,362.32,362.11,347.75
266,366.11,358.88,361.12,361.42,361.33,363.19,361.64,362.25,362.12,347.76
267,366.12,358.85,361.12,361.41,361.35,363.2,361.58,362.16,362.11,347.74
268,366.13,358.82,361.12,361.4,361.36,363.22,361.59,362.11,362.08,347.74
269,366.14,358.82,361.12,361.4,361.37,363.25,361.66,362.18,362.05,347.71
270,366.15,358.83,361.11,361.4,361.36,363.25,361.67,362.26,362.01,347.66
271,366.14,358.86,361.1,361.42,361.35,363.26,361.65,362.27,361.97,347.62
272,366.14,358.92,361.07,361.42,361.34,363.28,361.62,362.28,361.9,347.54
273,366.13,358.89,361.06,361.43,361.33,363.28,361.58,362.31,361.86,347.47
274,366.13,358.84,361.05,361.42,361.31,363.28,361.6,362.31,361.85,347.41
275,366.13,358.81,361.03,361.44,361.3,363.28,361.63,362.31,361.85,347.37
276,366.12,358.82,361.0,361.45,361.3,363.29,361.65,362.31,361.85,347.31
277,366.13,358.81,360.99,361.47,361.3,363.28,361.67,362.35,361.85,347.29
278,366.14,358.8,360.99,361.45,361.33,363.29,361.7,362.39,361.86,347.27
279,366.15,358.81,360.99,361.45,361.34,363.3,361.7,362.44,361.89,347.24
280,366.16,358.89,361.01,361.47,361.35,363.31,361.67,362.49,361.95,347.23
281,366.16,359.01,361.03,361.5,361.35,363.31,361.65,362.53,362.02,347.21
282,366.18,359.09,361.06,361.52,361.34,363.3,361.61,362.55,362.04,347.22
283,366.17,359.13,361.12,361.55,361.34,363.31,361.56,362.56,362.07,347.21
284,366.19,359.14,361.15,361.57,361.35,363.29,361.52,362.58,362.08,347.21
285,366.19,359.15,361.16,361.59,361.35,363.29,361.46,362.57,362.06,347.23
286,366.19,359.12,361.16,361.59,361.35,363.27,361.41,362.54,362.03,347.26
287,366.2,359.09,361.2,361.58,361.37,363.26,361.4,362.54,362.0,347.29
288,366.2,359.04,361.21,361.58,361.38,363.25,361.4,362.52,361.97,347.31
289,366.2,358.99,361.22,361.58,361.38,363.25,361.39,362.51,361.92,347.29
290,366.19,358.96,361.24,361.59,361.38,363.25,361.41,362.5,361.86,347.25
291,366.19,358.95,361.26,361.61,361.4,363.26,361.41,362.51,361.79,347.24
292,366.19,358.93,361.27,361.64,361.39,363.25,361.39,362.51,361.7,347.2
293,366.2,358.91,361.3,361.68,361.4,363.27,361.37,362.52,361.65,347.19
294,366.21,358.91,361.33,361.72,361.43,363.28,361.38,362.53,361.62,347.18
295,366.21,358.9,361.35,361.73,361.45,363.28,361.38,362.51,361.61,347.18
296,366.21,358.89,361.37,361.74,361.47,363.3,361.41,362.48,361.6,347.18
297,366.23,358.89,361.37,361.73,361.49,363.32,361.45,362.39,361.61,347.19
298,366.24,358.9,361.39,361.72,361.5,363.34,361.51,362.36,361.64,347.23
299,366.25,358.91,361.4,361.71,361.47,363.35,361.54,362.44,361.64,347.26
300,366.25,358.92,361.39,361.7,361.46,363.37,361.56,362.53,361.64,347.28
301,366.26,358.93,361.4,361.68,361.44,363.36,361.58,362.59,361.66,347.32
302,366.27,358.93,361.4,361.69,361.42,363.36,361.63,362.61,361.71,347.37
303,366.27,358.93,361.42,361.66,361.4,363.35,361.7,362.65,361.78,347.41
304,366.28,358.9,361.41,361.64,361.38,363.34,361.75,362.7,361.83,347.44
305,366.29,358.87,361.42,361.61,361.36,363.33,361.82,362.74,361.87,347.47
306,366.29,358.85,361.44,361.6,361.36,363.32,361.89,362.78,361.93,347.5
307,366.3,358.83,361.44,361.59,361.38,363.31,361.93,362.81,361.99,347.53
308,366.3,358.83,361.44,361.58,361.38,363.32,361.98,362.83,362.03,347.56
309,366.3,358.85,361.44,361.57,361.37,363.33,361.98,362.82,362.04,347.58
310,366.3,358.86,361.44,361.57,361.38,363.35,361.99,362.8,362.06,347.65
311,366.29,358.86,361.45,361.56,361.37,363.35,362.01,362.75,362.06,347.73
312,366.3,358.88,361.44,361.55,361.38,363.35,361.98,362.7,362.08,347.79
313,366.3,358.88,361.43,361.55,361.39,363.34,361.94,362.65,362.12,347.87
314,366.31,358.87,361.43,361.55,361.4,363.34,361.92,362.58,362.16,347.93
315,366.31,358.85,361.42,361.55,361.39,363.33,361.89,362.52,362.19,347.98
316,366.32,358.85,361.43,361.56,361.41,363.32,361.88,362.45,362.2,347.99
317,366.33,358.88,361.41,361.57,361.44,363.32,361.85,362.37,362.21,347.99
318,366.34,358.92,361.41,361.57,361.46,363.3,361.85,362.32,362.23,348.0
319,366.34,358.96,361.39,361.6,361.48,363.31,361.87,362.35,362.24,348.0
320,366.35,359.0,361.4,361.61,361.49,363.31,361.92,362.41,362.26,348.03
321,366.35,359.03,361.39,361.62,361.5,363.32,361.96,362.48,362.27,348.07
322,366.37,359.07,361.39,361.64,361.52,363.33,361.99,362.55,362.3,348.12
323,366.38,359.11,361.39,361.67,361.52,363.35,362.0,362.62,362.31,348.15
324,366.38,359.14,361.38,361.69,361.53,363.37,361.99,362.64,362.31,348.18
325,366.41,359.17,361.36,361.73,361.53,363.38,361.97,362.61,362.24,348.24
326,366.44,359.17,361.36,361.75,361.55,363.4,361.93,362.6,362.19,348.28
327,366.46,359.16,361.37,361.76,361.56,363.42,361.93,362.61,362.16,348.31
328,366.48,359.16,361.38,361.78,361.58,363.44,361.94,362.62,362.16,348.33
329,366.51,359.18,361.4,361.79,361.6,363.46,361.97,362.66,362.18,348.33
330,366.51,359.23,361.43,361.78,361.63,363.49,362.03,362.72,362.23,348.31
331,366.52,359.27,361.44,361.78,361.64,363.51,362.08,362.77,362.28,348.3
