time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
1,358.76,360.03,359.97,360.36,359.65,361.21,358.6,358.65,354.75,333.08
2,358.72,360.16,360.0,360.41,359.68,361.27,358.79,358.91,355.31,332.93
3,358.69,360.37,360.08,360.49,359.76,361.34,359.09,359.2,356.02,332.94
4,358.69,360.51,360.15,360.55,359.83,361.4,359.3,359.42,356.5,333.01
5,358.7,360.63,360.21,360.67,359.9,361.49,359.52,359.74,356.94,333.09
6,358.73,360.75,360.28,360.77,359.98,361.55,359.74,360.04,357.31,333.2
7,358.76,360.84,360.35,360.88,360.07,361.62,359.9,360.3,357.53,333.3
8,358.81,360.88,360.4,361.0,360.15,361.68,360.03,360.52,357.65,333.39
9,358.85,360.94,360.46,361.12,360.23,361.77,360.15,360.73,357.74,333.49
10,358.95,360.94,360.54,361.24,360.36,361.86,360.39,360.91,357.82,333.68
11,359.05,360.89,360.61,361.32,360.46,361.91,360.62,361.02,358.0,333.86
12,359.12,360.83,360.64,361.4,360.52,361.98,360.75,361.17,358.14,333.98
13,359.19,360.8,360.67,361.47,360.58,362.05,360.86,361.31,358.28,334.09
14,359.26,360.8,360.69,361.53,360.64,362.13,360.97,361.41,358.41,334.21
15,359.33,360.83,360.74,361.6,360.69,362.21,361.1,361.45,358.52,334.31
16,359.39,360.87,360.78,361.68,360.73,362.29,361.19,361.42,358.64,334.4
17,359.46,360.9,360.83,361.75,360.77,362.37,361.31,361.4,358.74,334.48
18,359.53,360.92,360.86,361.79,360.8,362.43,361.39,361.43,358.81,334.55
19,359.6,360.93,360.9,361.85,360.82,362.5,361.43,361.55,358.84,334.61
20,359.72,360.94,360.94,361.89,360.89,362.55,361.46,361.74,358.81,334.71
21,359.83,360.95,360.98,361.91,360.94,362.6,361.47,361.87,358.82,334.8
22,359.9,360.97,361.0,361.93,360.97,362.65,361.51,361.92,358.82,334.88
23,359.96,360.99,361.04,361.93,360.99,362.69,361.57,361.98,358.78,334.96
24,360.04,361.02,361.06,361.92,361.01,362.74,361.61,362.05,358.73,335.05
25,360.11,361.08,361.09,361.92,361.03,362.77,361.66,362.09,358.73,335.14
26,360.18,361.11,361.11,361.94,361.04,362.83,361.71,362.13,358.76,335.24
27,360.25,361.12,361.14,361.94,361.07,362.88,361.75,362.12,358.81,335.36
28,360.35,361.15,361.16,361.94,361.1,362.92,361.76,362.13,358.9,335.53
29,360.46,361.21,361.2,361.92,361.11,362.94,361.75,362.18,358.99,335.7
30,360.52,361.25,361.2,361.91,361.1,362.96,361.73,362.21,359.06,335.81
31,360.58,361.27,361.23,361.89,361.09,362.96,361.72,362.2,359.16,335.93
32,360.64,361.31,361.25,361.86,361.07,362.96,361.74,362.18,359.29,336.05
33,360.71,361.35,361.27,361.81,361.05,362.95,361.76,362.15,359.47,336.17
34,360.77,361.4,361.27,361.75,361.03,362.94,361.75,362.16,359.61,336.31
35,360.82,361.42,361.28,361.69,361.01,362.95,361.75,362.2,359.78,336.46
36,360.88,361.43,361.3,361.64,361.02,362.96,361.75,362.27,359.96,336.61
37,360.96,361.41,361.33,361.63,361.03,362.96,361.76,362.34,360.14,336.78
38,361.04,361.38,361.38,361.62,361.04,362.94,361.77,362.38,360.27,336.94
39,361.08,361.33,361.39,361.65,361.05,362.93,361.78,362.36,360.34,337.07
40,361.13,361.27,361.41,361.68,361.07,362.89,361.77,362.27,360.42,337.2
41,361.19,361.19,361.41,361.73,361.07,362.87,361.76,362.29,360.51,337.35
42,361.24,361.1,361.4,361.8,361.08,362.84,361.73,362.39,360.61,337.52
43,361.28,361.05,361.37,361.86,361.09,362.85,361.7,362.44,360.69,337.71
44,361.33,361.05,361.31,361.89,361.1,362.85,361.7,362.44,360.71,337.94
45,361.38,361.08,361.26,361.91,361.1,362.86,361.71,362.46,360.72,338.14
46,361.46,361.11,361.2,361.9,361.12,362.86,361.67,362.48,360.77,338.34
47,361.54,361.12,361.17,361.87,361.15,362.86,361.61,362.48,360.79,338.44
48,361.59,361.14,361.15,361.84,361.17,362.86,361.59,362.46,360.76,338.49
49,361.63,361.13,361.11,361.82,361.18,362.87,361.59,362.42,360.72,338.55
50,361.67,361.15,361.08,361.8,361.2,362.87,361.62,362.35,360.71,338.63
51,361.72,361.17,361.05,361.79,361.2,362.9,361.63,362.16,360.74,338.7
52,361.76,361.18,361.02,361.8,361.21,362.92,361.66,362.05,360.78,338.77
53,361.8,361.19,361.0,361.81,361.21,362.95,361.71,362.05,360.84,338.86
54,361.85,361.21,360.98,361.83,361.2,362.97,361.73,362.12,360.84,338.96
55,361.89,361.21,360.97,361.84,361.2,362.99,361.73,362.22,360.8,339.04
56,361.96,361.12,360.95,361.83,361.18,362.98,361.75,362.33,360.73,339.18
57,362.01,360.99,360.95,361.82,361.15,362.99,361.78,362.37,360.69,339.37
58,362.04,360.92,360.95,361.82,361.13,362.99,361.77,362.25,360.7,339.52
59,362.08,360.87,360.96,361.82,361.09,363.0,361.76,362.22,360.77,339.66
60,362.11,360.82,360.96,361.82,361.06,363.01,361.67,362.24,360.81,339.79
61,362.14,360.78,360.97,361.81,361.04,363.02,361.52,362.31,360.82,339.9
62,362.17,360.76,360.99,361.82,361.04,363.03,361.3,362.37,360.81,340.01
63,362.19,360.72,361.0,361.79,361.04,363.02,361.09,362.31,360.81,340.11
64,362.22,360.67,361.01,361.79,361.06,363.0,360.93,362.23,360.85,340.21
65,362.24,360.57,361.01,361.78,361.07,362.98,360.87,362.18,360.94,340.32
66,362.27,360.5,360.99,361.78,361.06,362.96,360.96,362.13,361.01,340.4
67,362.28,360.47,360.96,361.76,361.07,362.93,361.04,362.1,361.01,340.44
68,362.3,360.42,360.93,361.77,361.07,362.91,361.14,362.11,360.98,340.48
69,362.31,360.4,360.9,361.79,361.08,362.89,361.24,362.13,360.95,340.53
70,362.32,360.38,360.88,361.79,361.09,362.86,361.33,362.14,360.89,340.61
71,362.33,360.33,360.83,361.78,361.1,362.84,361.38,362.15,360.83,340.68
72,362.34,360.31,360.78,361.78,361.12,362.83,361.4,362.18,360.78,340.72
73,362.35,360.28,360.73,361.78,361.13,362.82,361.41,362.2,360.72,340.75
74,362.37,360.22,360.68,361.78,361.17,362.81,361.43,362.19,360.62,340.75
75,362.37,360.13,360.63,361.76,361.17,362.8,361.46,362.16,360.5,340.76
76,362.39,360.1,360.63,361.74,361.18,362.79,361.51,362.12,360.46,340.82
77,362.41,360.06,360.62,361.66,361.18,362.78,361.56,362.09,360.37,340.87
78,362.43,360.02,360.62,361.58,361.17,362.77,361.61,362.09,360.28,340.93
79,362.44,359.99,360.62,361.51,361.14,362.74,361.64,362.09,360.16,340.98
80,362.46,359.97,360.63,361.45,361.13,362.71,361.66,362.1,360.0,341.08
81,362.48,359.95,360.63,361.4,361.09,362.7,361.66,362.11,359.84,341.15
82,362.51,359.92,360.62,361.34,361.05,362.67,361.66,362.07,359.76,341.25
83,362.53,359.89,360.62,361.28,360.97,362.64,361.66,362.01,359.71,341.37
84,362.54,359.88,360.6,361.24,360.89,362.64,361.67,362.0,359.77,341.48
85,362.56,359.88,360.61,361.2,360.84,362.62,361.67,362.01,359.89,341.55
86,362.57,359.89,360.61,361.15,360.78,362.62,361.67,362.05,359.95,341.64
87,362.6,359.89,360.61,361.11,360.75,362.63,361.65,362.1,359.92,341.77
88,362.62,359.88,360.63,361.09,360.72,362.64,361.64,362.13,359.88,341.92
89,362.63,359.91,360.63,361.07,360.69,362.63,361.62,362.15,359.92,342.08
