Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
1299,366.37,25.27,367.39,361.13,209.25,158.76,182.85,379.95,366.41,275.42,173.29,25.34,24.75,364.0,374.125621998985,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,402.842639094822,452.327045621266
1300,366.46,25.25,367.49,361.1,209.35,158.82,182.96,379.98,366.39,275.49,173.39,25.34,24.75,364.04,374.186755696691,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,402.911912216635,452.396318743079
1301,366.6,25.18,367.49,361.1,209.44,158.84,183.03,379.99,366.46,275.55,173.4,25.34,24.75,364.01,374.247874099873,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,402.98116954487,452.465576071314
1302,366.69,25.29,367.47,361.11,209.39,158.86,183.11,380.02,366.52,275.6,173.29,25.34,24.76,363.92,374.308977208959,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,403.050411079003,452.534817605447
1303,366.79,25.2,367.4,361.11,209.16,158.9,183.19,380.03,366.54,275.64,173.26,25.34,24.75,363.82,374.370065024382,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,403.119636818514,452.604043344958
1304,366.89,25.29,367.34,361.11,208.98,158.91,183.25,380.06,366.57,275.65,173.19,25.34,24.75,363.79,374.431137546575,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,403.188846762887,452.673253289332
1305,366.93,25.39,367.29,361.11,208.99,158.93,183.33,380.07,366.61,275.67,173.16,25.35,24.75,363.8,374.492194775973,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,403.258040911607,452.742447438051
1306,366.88,25.26,367.22,361.1,209.32,159.07,183.4,380.09,366.64,275.69,173.4,25.35,24.75,363.85,374.553236713015,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,403.327219264161,452.811625790606
1307,366.81,25.29,367.18,361.08,209.56,159.19,183.48,380.11,366.69,275.7,173.44,25.34,24.76,363.84,374.61426335814,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,403.39638182004,452.880788346484
1308,366.68,25.17,367.13,361.06,209.67,159.23,183.58,380.11,366.73,275.76,173.47,25.34,24.75,363.88,374.67527471179,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,403.465528578735,452.949935105179
1309,366.54,25.22,367.09,361.06,209.6,159.26,183.68,380.11,366.72,275.83,173.52,25.35,24.75,363.88,374.736270774407,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,403.534659539741,453.019066066185
