Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
582,365.37,364.06,338.69,203.95,143.36,100.09,83.52,71.88,60.83,23.27,58.82,374.41159600335,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,432.761123575277
583,365.43,364.1,338.74,204.13,143.65,100.26,83.64,71.93,61.02,23.21,59.17,374.5483539208,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,432.916107853315
584,365.49,364.18,338.81,204.22,143.92,100.41,83.74,71.97,61.19,23.26,59.52,374.685035109354,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,403.476590594114,433.071012870161
585,365.54,364.26,338.88,204.19,144.06,100.54,83.74,72.0,61.26,23.21,59.73,374.821639573987,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,403.631416344075,433.225838620122
586,365.57,364.37,338.96,204.19,144.2,100.65,83.74,72.0,61.32,23.21,59.94,374.958167319726,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,403.786162821522,433.380585097569
587,365.6,364.45,339.03,204.21,144.32,100.77,83.76,71.99,61.4,23.22,60.16,375.094618351648,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,403.940830020883,433.53525229693
588,365.66,364.54,339.11,204.22,144.45,100.84,83.79,72.08,61.5,23.2,60.36,375.230992674881,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,404.095417936648,433.689840212695
589,365.73,364.63,339.23,204.37,144.59,100.97,83.88,72.22,61.64,23.12,60.56,375.367290294604,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,404.249926563367,433.844348839414
590,365.79,364.72,339.29,204.47,144.72,101.09,83.94,72.24,61.74,23.23,60.76,375.503511216047,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,404.404355895651,433.998778171698
591,365.86,364.83,339.38,204.53,144.84,101.2,84.0,72.23,61.79,23.28,60.95,375.639655444489,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,404.558705928171,434.153128204218
592,365.97,364.97,339.56,204.57,144.98,101.32,84.07,72.26,61.87,23.3,61.25,375.775722985261,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,404.712976655657,434.307398931704
593,366.08,365.05,339.72,204.59,145.09,101.43,84.19,72.36,61.98,23.45,61.52,375.911713843742,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,404.867168072902,434.461590348949
594,366.11,365.11,339.73,204.68,145.17,101.54,84.3,72.48,62.09,23.47,61.72,376.047628025366,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,405.021280174756,434.615702450803
595,366.13,365.17,339.75,204.74,145.21,101.62,84.42,72.57,62.22,23.62,61.9,376.183465535613,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,405.175312956133,434.76973523218
596,366.19,365.23,339.83,204.79,145.26,101.73,84.57,72.76,62.39,23.58,62.08,376.319226380016,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,405.329266412004,434.923688688051
597,366.26,365.24,339.91,204.86,145.33,101.84,84.69,72.94,62.56,23.5,62.28,376.454910564158,405.483140537402,405.483140537402,405.483140537402,405.483140537402,405.483140537402,405.483140537402,405.483140537402,405.483140537402,405.483140537402,435.077562813449
