Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
398,359.36,358.83,359.83,360.44,359.88,361.84,359.26,359.61,355.65,331.49,293.404332863753,312.659763743701,312.659763743701,312.659763743701,312.659763743701,312.659763743701,312.659763743701,312.659763743701,312.659763743701,312.659763743701,346.429746375437
399,359.38,358.91,359.83,360.47,359.89,361.86,359.39,359.81,355.45,331.24,293.432726289989,312.691053096216,312.691053096216,312.691053096216,312.691053096216,312.691053096216,312.691053096216,312.691053096216,312.691053096216,312.691053096216,346.461035727952
400,359.45,359.02,359.87,360.52,359.92,361.92,359.54,360.06,355.26,331.06,293.461117072515,312.72233982568,312.72233982568,312.72233982568,312.72233982568,312.72233982568,312.72233982568,312.72233982568,312.72233982568,312.72233982568,346.492322457416
401,359.56,359.17,359.94,360.56,359.97,361.95,359.68,360.15,355.17,330.97,293.489505211252,312.753623931943,312.753623931943,312.753623931943,312.753623931943,312.753623931943,312.753623931943,312.753623931943,312.753623931943,312.753623931943,346.523606563679
402,359.67,359.3,359.99,360.64,360.03,362.03,359.82,360.29,355.21,330.9,293.517890706126,312.784905414855,312.784905414855,312.784905414855,312.784905414855,312.784905414855,312.784905414855,312.784905414855,312.784905414855,312.784905414855,346.554888046591
403,359.78,359.45,360.07,360.73,360.09,362.11,359.95,360.47,355.33,330.84,293.546273557061,312.816184274267,312.816184274267,312.816184274267,312.816184274267,312.816184274267,312.816184274267,312.816184274267,312.816184274267,312.816184274267,346.586166906003
404,359.94,359.64,360.2,360.82,360.19,362.21,360.08,360.65,355.59,330.81,293.574653763981,312.847460510027,312.847460510027,312.847460510027,312.847460510027,312.847460510027,312.847460510027,312.847460510027,312.847460510027,312.847460510027,346.617443141763
405,360.11,359.84,360.33,360.91,360.29,362.31,360.21,360.81,355.87,330.8,293.603031326811,312.878734121987,312.878734121987,312.878734121987,312.878734121987,312.878734121987,312.878734121987,312.878734121987,312.878734121987,312.878734121987,346.648716753723
406,360.21,359.95,360.4,360.97,360.35,362.38,360.26,360.89,355.98,330.79,293.631406245475,312.910005109996,312.910005109996,312.910005109996,312.910005109996,312.910005109996,312.910005109996,312.910005109996,312.910005109996,312.910005109996,346.679987741732
407,360.3,360.05,360.47,361.05,360.4,362.48,360.35,360.97,356.07,330.83,293.659778519897,312.941273473905,312.941273473905,312.941273473905,312.941273473905,312.941273473905,312.941273473905,312.941273473905,312.941273473905,312.941273473905,346.711256105641
408,360.4,360.13,360.53,361.12,360.46,362.57,360.46,361.03,356.18,330.87,293.688148150003,312.972539213564,312.972539213564,312.972539213564,312.972539213564,312.972539213564,312.972539213564,312.972539213564,312.972539213564,312.972539213564,346.7425218453
409,360.5,360.19,360.58,361.2,360.51,362.64,360.56,361.0,356.33,330.91,293.716515135717,313.003802328824,313.003802328824,313.003802328824,313.003802328824,313.003802328824,313.003802328824,313.003802328824,313.003802328824,313.003802328824,346.77378496056
410,360.58,360.21,360.62,361.26,360.55,362.69,360.69,361.0,356.54,330.95,293.744879476964,313.035062819535,313.035062819535,313.035062819535,313.035062819535,313.035062819535,313.035062819535,313.035062819535,313.035062819535,313.035062819535,346.805045451271
411,360.65,360.24,360.69,361.34,360.6,362.75,360.83,361.05,356.75,330.98,293.773241173669,313.066320685548,313.066320685548,313.066320685548,313.066320685548,313.066320685548,313.066320685548,313.066320685548,313.066320685548,313.066320685548,346.836303317284
412,360.74,360.24,360.75,361.43,360.64,362.81,360.94,361.12,356.97,331.01,293.801600225756,313.097575926713,313.097575926713,313.097575926713,313.097575926713,313.097575926713,313.097575926713,313.097575926713,313.097575926713,313.097575926713,346.867558558449
413,360.82,360.24,360.85,361.48,360.73,362.85,360.99,361.17,357.2,331.09,293.829956633151,313.128828542882,313.128828542882,313.128828542882,313.128828542882,313.128828542882,313.128828542882,313.128828542882,313.128828542882,313.128828542882,346.898811174618
414,360.9,360.27,360.94,361.56,360.8,362.9,360.93,361.23,357.37,331.15,293.858310395778,313.160078533905,313.160078533905,313.160078533905,313.160078533905,313.160078533905,313.160078533905,313.160078533905,313.160078533905,313.160078533905,346.930061165641
415,360.93,360.28,360.99,361.64,360.88,362.95,360.87,361.29,357.43,331.18,293.886661513564,313.191325899633,313.191325899633,313.191325899633,313.191325899633,313.191325899633,313.191325899633,313.191325899633,313.191325899633,313.191325899633,346.961308531368
416,360.94,360.3,361.04,361.72,360.93,362.99,360.81,361.32,357.42,331.22,293.915009986433,313.222570639917,313.222570639917,313.222570639917,313.222570639917,313.222570639917,313.222570639917,313.222570639917,313.222570639917,313.222570639917,346.992553271653
417,360.95,360.31,361.09,361.78,360.99,363.02,360.77,361.31,357.36,331.29,293.943355814311,313.253812754608,313.253812754608,313.253812754608,313.253812754608,313.253812754608,313.253812754608,313.253812754608,313.253812754608,313.253812754608,347.023795386344
418,360.99,360.32,361.14,361.81,361.05,363.03,360.73,361.22,357.21,331.36,293.971698997122,313.285052243558,313.285052243558,313.285052243558,313.285052243558,313.285052243558,313.285052243558,313.285052243558,313.285052243558,313.285052243558,347.055034875293
419,361.0,360.32,361.18,361.84,361.1,363.05,360.74,361.07,357.13,331.43,294.000039534793,313.316289106617,313.316289106617,313.316289106617,313.316289106617,313.316289106617,313.316289106617,313.316289106617,313.316289106617,313.316289106617,347.086271738352
420,361.01,360.33,361.21,361.87,361.14,363.07,360.74,361.02,357.09,331.48,294.028377427248,313.347523343636,313.347523343636,313.347523343636,313.347523343636,313.347523343636,313.347523343636,313.347523343636,313.347523343636,313.347523343636,347.117505975372
421,361.0,360.33,361.24,361.89,361.16,363.1,360.8,361.02,357.03,331.54,294.056712674414,313.378754954469,313.378754954469,313.378754954469,313.378754954469,313.378754954469,313.378754954469,313.378754954469,313.378754954469,313.378754954469,347.148737586205
422,361.01,360.36,361.29,361.91,361.2,363.13,361.0,361.03,357.01,331.63,294.085045276216,313.409983938965,313.409983938965,313.409983938965,313.409983938965,313.409983938965,313.409983938965,313.409983938965,313.409983938965,313.409983938965,347.179966570701
423,361.01,360.37,361.28,361.93,361.24,363.17,361.11,361.09,357.0,331.72,294.113375232581,313.441210296977,313.441210296977,313.441210296977,313.441210296977,313.441210296977,313.441210296977,313.441210296977,313.441210296977,313.441210296977,347.211192928713
424,361.02,360.41,361.24,361.96,361.26,363.21,361.19,361.19,356.97,331.77,294.141702543433,313.472434028356,313.472434028356,313.472434028356,313.472434028356,313.472434028356,313.472434028356,313.472434028356,313.472434028356,313.472434028356,347.242416660091
425,361.04,360.46,361.21,361.97,361.29,363.22,361.27,361.34,356.93,331.84,294.170027208698,313.503655132953,313.503655132953,313.503655132953,313.503655132953,313.503655132953,313.503655132953,313.503655132953,313.503655132953,313.503655132953,347.273637764689
426,361.06,360.5,361.17,361.95,361.31,363.22,361.36,361.47,356.91,331.92,294.198349228303,313.53487361062,313.53487361062,313.53487361062,313.53487361062,313.53487361062,313.53487361062,313.53487361062,313.53487361062,313.53487361062,347.304856242356
427,361.09,360.5,361.18,361.91,361.34,363.22,361.41,361.57,356.88,332.0,294.226668602174,313.566089461211,313.566089461211,313.566089461211,313.566089461211,313.566089461211,313.566089461211,313.566089461211,313.566089461211,313.566089461211,347.336072092947
428,361.11,360.5,361.18,361.82,361.36,363.2,361.45,361.69,356.81,332.08,294.254985330237,313.597302684575,313.597302684575,313.597302684575,313.597302684575,313.597302684575,313.597302684575,313.597302684575,313.597302684575,313.597302684575,347.367285316311
429,361.15,360.5,361.2,361.74,361.38,363.2,361.48,361.68,356.72,332.16,294.283299412418,313.628513280566,313.628513280566,313.628513280566,313.628513280566,313.628513280566,313.628513280566,313.628513280566,313.628513280566,313.628513280566,347.398495912302
430,361.19,360.49,361.22,361.7,361.38,363.18,361.5,361.59,356.65,332.25,294.311610848643,313.659721249035,313.659721249035,313.659721249035,313.659721249035,313.659721249035,313.659721249035,313.659721249035,313.659721249035,313.659721249035,347.429703880771
431,361.26,360.48,361.21,361.67,361.38,363.19,361.53,361.6,356.69,332.44,294.339919638839,313.690926589835,313.690926589835,313.690926589835,313.690926589835,313.690926589835,313.690926589835,313.690926589835,313.690926589835,313.690926589835,347.460909221571
432,361.36,360.49,361.2,361.66,361.36,363.19,361.52,361.62,356.84,332.66,294.368225782931,313.722129302818,313.722129302818,313.722129302818,313.722129302818,313.722129302818,313.722129302818,313.722129302818,313.722129302818,313.722129302818,347.492111934554
433,361.43,360.49,361.22,361.67,361.34,363.2,361.5,361.61,356.98,332.83,294.396529280848,313.753329387836,313.753329387836,313.753329387836,313.753329387836,313.753329387836,313.753329387836,313.753329387836,313.753329387836,313.753329387836,347.523312019572
434,361.48,360.51,361.25,361.69,361.32,363.22,361.48,361.63,357.21,333.02,294.424830132514,313.784526844741,313.784526844741,313.784526844741,313.784526844741,313.784526844741,313.784526844741,313.784526844741,313.784526844741,313.784526844741,347.554509476477
435,361.51,360.48,361.25,361.69,361.3,363.24,361.47,361.68,357.5,333.2,294.453128337857,313.815721673387,313.815721673387,313.815721673387,313.815721673387,313.815721673387,313.815721673387,313.815721673387,313.815721673387,313.815721673387,347.585704305123
436,361.53,360.45,361.28,361.71,361.3,363.26,361.44,361.73,357.82,333.37,294.481423896804,313.846913873625,313.846913873625,313.846913873625,313.846913873625,313.846913873625,313.846913873625,313.846913873625,313.846913873625,313.846913873625,347.616896505361
437,361.53,360.39,361.27,361.73,361.29,363.29,361.39,361.77,358.07,333.52,294.509716809281,313.878103445309,313.878103445309,313.878103445309,313.878103445309,313.878103445309,313.878103445309,313.878103445309,313.878103445309,313.878103445309,347.648086077045
438,361.54,360.34,361.26,361.76,361.29,363.31,361.37,361.83,358.25,333.69,294.538007075215,313.909290388291,313.909290388291,313.909290388291,313.909290388291,313.909290388291,313.909290388291,313.909290388291,313.909290388291,313.909290388291,347.679273020027
439,361.48,360.27,361.24,361.76,361.28,363.32,361.35,361.89,358.36,333.86,294.566294694533,313.940474702423,313.940474702423,313.940474702423,313.940474702423,313.940474702423,313.940474702423,313.940474702423,313.940474702423,313.940474702423,347.710457334159
440,361.36,360.19,361.18,361.77,361.26,363.32,361.29,361.94,358.5,334.17,294.594579667162,313.97165638756,313.97165638756,313.97165638756,313.97165638756,313.97165638756,313.97165638756,313.97165638756,313.97165638756,313.97165638756,347.741639019295
441,361.28,360.1,361.13,361.78,361.25,363.32,361.1,361.95,358.58,334.48,294.62286199303,314.002835443553,314.002835443553,314.002835443553,314.002835443553,314.002835443553,314.002835443553,314.002835443553,314.002835443553,314.002835443553,347.772818075288
