Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
487,375.69,382.79,361.42,217.15,159.05,119.49,102.01,92.13,86.83,24.68,90.96,361.069162008504,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,417.677244677093
488,375.72,382.83,361.47,217.17,159.06,119.49,101.95,92.01,86.71,24.63,90.96,361.213224265449,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,417.83972385152
489,375.76,382.88,361.54,217.29,159.07,119.48,101.93,91.97,86.61,24.85,90.96,361.357209556774,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,418.002124583085
490,375.79,382.91,361.6,217.42,159.07,119.48,101.99,92.0,86.55,24.81,90.94,361.501117882495,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,418.164446860298
491,375.83,382.95,361.66,217.56,159.07,119.49,101.97,91.98,86.49,24.69,90.94,361.644949242682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,418.326690671729
492,375.86,382.99,361.72,217.79,159.11,119.5,101.96,92.07,86.48,24.69,90.93,361.78870363746,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,418.48885600601
493,375.92,383.04,361.8,218.06,159.21,119.54,101.99,92.26,86.54,24.81,90.93,361.932381067005,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,418.650942851835
494,375.97,383.08,361.88,218.4,159.34,119.58,102.15,92.46,86.67,24.71,90.94,362.075981531547,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,418.812951197959
495,376.0,383.12,361.9,218.59,159.46,119.62,102.16,92.62,86.79,24.77,90.95,362.21950503137,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,418.974881033198
496,376.02,383.15,361.9,218.76,159.58,119.68,102.18,92.81,86.89,24.7,90.95,362.362951566812,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,419.13673234643
497,376.06,383.19,361.92,218.85,159.69,119.74,102.26,92.99,87.0,24.45,90.95,362.506321138262,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,419.298505126593
498,376.1,383.23,361.95,218.95,159.79,119.8,102.28,93.08,87.06,24.44,90.94,362.649613746166,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,419.46019936269
499,376.14,383.27,362.0,219.08,159.87,119.86,102.36,93.14,87.14,24.62,90.96,362.792829391019,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,419.62181504378
500,376.17,383.3,362.03,219.3,159.92,119.89,102.48,93.28,87.23,24.62,90.97,362.935968073373,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,419.783352158988
501,376.21,383.34,362.06,219.54,159.93,119.9,102.6,93.36,87.35,24.53,91.0,363.079029793831,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,419.944810697498
502,376.25,383.41,362.11,219.65,159.91,119.91,102.65,93.4,87.47,24.73,91.04,363.222014553048,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,420.106190648556
503,376.32,383.5,362.2,219.69,159.87,119.9,102.75,93.37,87.55,24.7,91.09,363.364922351736,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,420.26749200147
504,376.36,383.56,362.26,219.61,159.84,119.9,102.74,93.26,87.52,24.64,91.11,363.507753190659,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,420.428714745608
505,376.39,383.6,362.34,219.48,159.84,119.87,102.68,93.06,87.43,24.77,91.13,363.65050707063,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,420.5898588704
506,376.43,383.65,362.39,219.45,159.86,119.85,102.71,92.93,87.35,24.75,91.16,363.793183992522,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,420.750924365337
507,376.47,383.69,362.47,219.29,159.85,119.82,102.75,92.91,87.29,24.74,91.17,363.935783957254,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,420.911911219973
508,376.5,383.72,362.53,219.07,159.81,119.79,102.76,92.92,87.28,24.83,91.18,364.078306965804,391.478397147875,391.478397147875,391.478397147875,391.478397147875,391.478397147875,391.478397147875,391.478397147875,391.478397147875,391.478397147875,421.072819423922
509,376.54,383.77,362.6,218.98,159.77,119.78,102.84,93.01,87.32,24.77,91.21,364.220753019199,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,421.233648966858
510,376.58,383.8,362.64,219.05,159.74,119.79,102.92,93.11,87.38,24.86,91.23,364.363122118523,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,421.394399838519
511,376.64,383.87,362.72,219.11,159.78,119.81,103.04,93.15,87.4,24.85,91.28,364.505414264907,391.960649752655,391.960649752655,391.960649752655,391.960649752655,391.960649752655,391.960649752655,391.960649752655,391.960649752655,391.960649752655,421.555072028702
512,376.7,383.93,362.81,219.05,159.77,119.81,103.12,93.1,87.44,24.85,91.32,364.647629459541,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,421.715665527267
513,376.73,383.97,362.87,218.88,159.72,119.79,103.14,93.06,87.51,24.94,91.37,364.789767703665,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,421.876180324135
514,376.77,384.0,362.9,218.69,159.66,119.76,103.07,92.96,87.5,24.84,91.39,364.931828998571,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,422.036616409287
515,376.79,384.04,362.96,218.49,159.6,119.75,103.06,93.01,87.53,24.86,91.42,365.073813345607,392.602551496721,392.602551496721,392.602551496721,392.602551496721,392.602551496721,392.602551496721,392.602551496721,392.602551496721,392.602551496721,422.196973772768
516,376.82,384.08,362.99,218.44,159.55,119.75,103.05,93.09,87.57,24.75,91.43,365.215720746171,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,422.35725240468
517,376.85,384.11,363.04,218.54,159.55,119.77,103.04,93.23,87.65,24.83,91.46,365.357551201714,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,422.517452295191
518,376.89,384.16,363.09,218.69,159.59,119.81,103.03,93.34,87.72,25.08,91.48,365.499304713743,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,422.677573434528
519,376.92,384.2,363.15,218.84,159.66,119.86,103.04,93.52,87.8,24.83,91.5,365.640981283814,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,422.837615812978
520,376.98,384.26,363.22,218.99,159.79,119.93,103.16,93.72,87.96,24.75,91.53,365.782580913537,393.403157144845,393.403157144845,393.403157144845,393.403157144845,393.403157144845,393.403157144845,393.403157144845,393.403157144845,393.403157144845,422.997579420892
521,377.04,384.32,363.27,219.11,159.94,119.99,103.32,93.85,88.14,24.69,91.55,365.924103604575,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,423.157464248679
522,377.07,384.35,363.34,219.23,160.02,120.06,103.41,93.95,88.23,24.77,91.58,366.065549358644,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,423.317270286813
523,377.11,384.4,363.44,219.33,160.09,120.1,103.47,94.02,88.32,24.84,91.61,366.206918177511,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.882575249781,393.882575249781,423.476997525828
524,377.15,384.45,363.53,219.57,160.13,120.15,103.49,94.13,88.42,24.91,91.64,366.348210062999,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,423.636645956316
525,377.18,384.49,363.62,219.81,160.19,120.18,103.53,94.23,88.52,24.76,91.67,366.48942501698,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,423.796215568934
526,377.22,384.53,363.7,220.12,160.22,120.22,103.54,94.29,88.58,24.89,91.71,366.630563041381,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,423.9557063544
527,377.26,384.58,363.78,220.42,160.24,120.28,103.58,94.36,88.62,25.02,91.74,366.771624138179,394.520696027445,394.520696027445,394.520696027444,394.520696027445,394.520696027444,394.520696027444,394.520696027444,394.520696027444,394.520696027444,424.115118303491
528,377.3,384.63,363.86,220.7,160.27,120.33,103.53,94.28,88.64,24.94,91.76,366.912608309407,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,424.274451407048
529,377.35,384.68,364.01,220.83,160.37,120.35,103.41,94.05,88.58,24.81,91.84,367.053515557147,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,424.433705655969
530,377.4,384.74,364.16,220.82,160.45,120.35,103.32,93.78,88.45,24.83,91.91,367.194345883537,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,424.592881041218
531,377.44,384.78,364.25,220.76,160.46,120.34,103.37,93.65,88.38,24.65,91.95,367.335099290764,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,424.751977553817
532,377.47,384.84,364.33,220.75,160.46,120.34,103.47,93.69,88.33,24.62,91.99,367.475775781069,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,424.910995184851
533,377.5,384.87,364.39,220.74,160.43,120.34,103.49,93.62,88.26,24.54,92.02,367.616375356747,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,425.069933925464
534,377.54,384.92,364.48,220.58,160.39,120.34,103.44,93.55,88.2,24.7,92.05,367.756898020142,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,425.228793766864
535,377.58,384.97,364.58,220.36,160.35,120.35,103.39,93.51,88.14,24.78,92.07,367.897343773652,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,425.387574700316
536,377.63,385.03,364.67,220.1,160.29,120.35,103.33,93.43,88.11,24.77,92.1,368.037712619729,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,395.951854441105,425.546276717152
537,377.66,385.07,364.75,219.91,160.23,120.35,103.3,93.42,88.07,24.8,92.1,368.178004560874,396.110477532712,396.110477532712,396.110477532712,396.110477532713,396.110477532713,396.110477532713,396.110477532713,396.110477532713,396.110477532713,425.70489980876
538,377.72,385.14,364.85,219.75,160.18,120.35,103.29,93.39,88.06,24.88,92.12,368.318219599642,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,396.269021690543,425.86344396659
539,377.76,385.2,364.95,219.65,160.12,120.36,103.36,93.45,88.09,24.87,92.15,368.458357738642,396.427486906108,396.427486906108,396.427486906108,396.427486906109,396.427486906109,396.427486906109,396.427486906109,396.427486906109,396.427486906109,426.021909182156
540,377.81,385.24,364.99,219.56,160.08,120.38,103.47,93.63,88.15,24.88,92.16,368.59841898053,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,396.585873170982,426.180295447029
541,377.83,385.29,365.05,219.53,160.07,120.43,103.57,93.77,88.19,24.79,92.18,368.73840332802,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,396.744180476797,426.338602752844
542,377.88,385.34,365.11,219.55,160.09,120.47,103.66,93.87,88.23,24.74,92.2,368.878310783875,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,396.90240881525,426.496831091297
543,377.92,385.39,365.17,219.72,160.16,120.54,103.76,93.98,88.29,24.69,92.22,369.018141350911,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,397.060558178096,426.654980454143
544,377.95,385.43,365.22,219.9,160.23,120.59,103.79,93.91,88.31,24.8,92.24,369.157895031995,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,397.218628557154,426.813050833201
