Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
115,361.19,359.0,339.1,194.72,130.0,84.32,66.2,54.16,42.07,348.68,38.93,318.673831177319,340.623396695824,340.284169269365,334.087104582021,325.589827542118,318.284154332948,313.140541946904,310.509077040945,310.309664525273,310.309664525273,313.900660577756
116,361.13,358.89,339.03,194.88,130.07,84.37,66.46,54.43,42.21,350.37,38.97,318.951914077486,340.932579858985,340.591599961248,334.365453538523,325.816768250299,318.457113901701,313.272507540299,310.621112682574,310.420344882835,310.420344882835,314.011340935319
117,361.06,358.8,338.96,195.06,130.15,84.45,66.7,54.66,42.43,351.72,39.03,319.229364588086,341.241117764865,340.898455617903,334.643466212253,326.043671733181,318.630253204624,313.404761265611,310.73347536199,310.531354679085,310.531354679085,314.122350731569
118,360.97,358.71,338.8,195.27,130.24,84.55,66.96,54.93,42.68,353.51,39.14,319.506184731251,341.549012521524,341.204738227693,334.921142872961,326.270536460401,318.803570608406,313.537302146364,310.846164429555,310.642693282994,310.642693282994,314.233689335477
119,360.86,358.62,338.62,195.45,130.33,84.63,67.23,55.12,42.94,354.55,39.24,319.782376524128,341.856266223726,341.510449756169,335.198483794843,326.497360927114,318.977064488507,313.67012919976,310.959179229999,310.754360058274,310.754360058274,314.345356110758
120,360.74,358.54,338.57,195.74,130.46,84.75,67.5,55.37,43.23,355.38,39.37,320.05794197745,342.162880953573,341.815592149192,335.475489257323,326.72414365374,319.150733229305,313.803241436942,311.072519102381,310.866354363303,310.866354363303,314.457350415787
121,360.66,358.46,338.59,196.0,130.59,84.88,67.8,55.66,43.53,356.0,39.51,320.332883099116,342.468858779698,342.12016732705,335.752159542521,326.950883184714,319.324575223995,313.936637863202,311.186183380043,310.978675551054,310.978675551054,314.569671603538
122,360.57,358.39,338.66,196.21,130.74,85.03,68.13,55.93,43.83,357.25,39.68,320.607201889068,342.774201758897,342.42417719408,336.02849493842,327.177578088968,319.498588874888,314.07031747825,311.300171390577,311.091322969024,311.091322969024,314.682319021508
123,360.44,358.28,338.84,196.4,130.99,85.18,68.51,56.13,44.25,358.08,39.95,320.880900343953,343.078911935041,342.727623630893,336.304495735679,327.404226958513,319.672772593248,314.204279276408,311.414482455799,311.204295959186,311.204295959186,314.795292011669
124,360.33,358.2,339.09,196.61,131.26,85.35,68.88,56.34,44.65,358.34,40.24,321.153980455093,343.382991339826,343.030508498427,336.58016222878,327.630828408329,319.84712479943,314.33852224684,311.529115891725,311.317593857935,311.317593857935,314.908589910419
125,360.28,358.17,339.29,196.93,131.48,85.54,69.25,56.62,44.95,358.46,40.46,321.426444206963,343.686441993381,343.332833641143,336.855494716919,327.857381076218,320.021643923005,314.473045373788,311.644071008562,311.431215996052,311.431215996052,315.022212048535
126,360.25,358.17,339.53,197.24,131.75,85.69,69.57,56.85,45.25,358.58,40.69,321.698293579979,343.989265903708,343.634600882545,337.130493502045,328.083883621775,320.196328402661,314.607847636749,311.759347110687,311.54516169866,311.54516169866,315.136157751143
127,360.21,358.17,339.77,197.7,132.03,85.93,69.92,57.17,45.55,358.99,40.95,321.969530550981,344.291465066653,343.935812024583,337.405158888227,328.310334725729,320.371176686158,314.742928010655,311.874943496637,311.659430285187,311.659430285187,315.25042633767
128,360.18,358.2,340.02,198.09,132.33,86.18,70.26,57.5,45.85,359.59,41.22,322.250074193956,344.599785366962,344.218857181645,337.672684008328,328.534523791039,320.545602774821,314.878150710758,311.990824369611,311.773992839971,311.773992839971,315.364988892454
129,360.16,358.23,340.26,198.37,132.63,86.44,70.54,57.77,46.13,360.19,41.5,322.532074286955,344.913565079543,344.497710396317,337.938398890678,328.758149473693,320.720044483333,315.013613386333,312.10701404983,311.888868572663,311.888868572663,315.479864625146
130,360.14,358.28,340.53,198.57,132.92,86.7,70.79,58.02,46.4,360.54,41.8,322.783397145844,345.19332486003,344.829396455332,338.224535231575,328.988506169696,320.896458137707,315.149773414326,312.223632916417,312.004154830448,312.004154830448,315.595150882931
131,360.11,358.32,340.8,198.76,133.23,86.88,71.09,58.23,46.66,360.76,42.12,323.052564965532,345.492958869854,345.127779946296,338.497616313759,329.214650327758,321.071920760892,315.285949438516,312.340501451381,312.119706480472,312.119706480472,315.710702532956
132,360.09,358.4,341.19,199.09,133.71,87.15,71.58,58.54,47.05,360.84,42.62,323.321133844714,345.791978536845,345.425612255183,338.770362143772,329.440734750655,321.247538691596,315.422398085486,312.457686563699,312.235577425011,312.235577425011,315.826573477495
133,360.06,358.47,341.55,199.43,134.18,87.45,72.13,58.94,47.45,361.11,43.16,323.589105682832,346.090385800317,345.722895153537,339.042773072788,329.66675823945,321.423310424365,315.55911830038,312.575187513142,312.351766945352,312.351766945352,315.942762997835
134,360.05,358.52,341.76,199.8,134.52,87.74,72.45,59.21,47.72,361.47,43.53,323.856482374279,346.388182588759,346.019630396097,339.314849454495,329.892719614199,321.59923446319,315.696109025082,312.693003553672,312.468274316971,312.468274316971,316.059270369454
135,360.02,358.55,341.98,200.26,134.85,88.06,72.81,59.57,48.01,361.72,43.91,324.123265807491,346.68537082019,346.315819722683,339.586591645566,330.118617713759,321.775309321539,315.833369198388,312.811133933469,312.585098809548,312.585098809548,316.176094862032
136,360.01,358.59,342.25,200.72,135.18,88.39,73.14,59.89,48.32,362.01,44.32,324.389457865855,346.981952402009,346.611464856785,339.858000004824,330.344451395145,321.951533522273,315.970897756151,312.929577894966,312.702239686984,312.702239686984,316.293235739467
137,359.99,358.65,342.56,201.16,135.56,88.71,73.43,60.18,48.59,362.5,44.75,324.655060428069,347.277929231171,346.906567505566,340.129074893101,330.570219533199,322.127905597636,316.108693631421,313.048334674868,312.819696207399,312.819696207399,316.410692259883
