Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
699,359.62,358.97,359.7,360.16,359.49,361.25,358.81,359.28,355.38,331.87,327.39842200207,350.334398276215,350.335876646516,348.058518304927,337.6168579063,327.755333276815,320.745922625191,318.301902861157,318.301902861157,318.301902861157,323.933442966225
700,359.59,358.89,359.61,360.11,359.47,361.24,358.87,359.46,355.3,331.65,327.455567745522,350.398111589897,350.399610278568,348.122146724549,337.670630634817,327.796136094621,320.777412155793,318.330694078191,318.330694078191,318.330694078191,323.962234183259
701,359.55,358.81,359.55,360.08,359.44,361.24,358.97,359.58,355.46,331.62,327.512692798919,350.461803198483,350.463322328107,348.185759524391,337.724400514309,327.836941775323,320.808906945352,318.359491531715,318.359491531715,318.359491531715,323.991031636783
702,359.53,358.78,359.51,360.05,359.41,361.25,359.04,359.77,355.71,331.69,327.569797170506,350.525473109596,350.527012802378,348.249356703692,337.778167535144,327.877750316008,320.840406992834,318.388295219172,318.388295219172,318.388295219172,324.019835324241
703,359.52,358.75,359.48,360.02,359.4,361.26,359.1,359.94,356.06,331.82,327.626880868485,350.589121330913,350.5906817088,348.312938261803,337.831931687714,327.918561713755,320.871912297201,318.41710513801,318.41710513801,318.41710513801,324.048645243079
704,359.49,358.74,359.45,360.02,359.39,361.27,359.18,360.09,356.43,331.97,327.683943901118,350.652747870023,350.654329054523,348.376504197929,337.885692962405,327.959375965635,320.903422857411,318.445921285681,318.445921285681,318.445921285681,324.077461390749
705,359.47,358.72,359.44,359.99,359.38,361.3,359.25,360.22,356.83,332.1,327.74098627663,350.716352734561,350.717954846844,348.440054511374,337.93945134963,328.000193068713,320.934938672418,318.47474365964,318.47474365964,318.47474365964,324.106283764708
706,359.46,358.7,359.39,359.98,359.37,361.32,359.33,360.36,357.19,332.2,327.798008003213,350.779935932198,350.781559093174,348.503589201516,337.993206839825,328.041013020043,320.966459741172,318.503572257349,318.503572257349,318.503572257349,324.135112362418
707,359.44,358.68,359.36,359.97,359.37,361.35,359.42,360.49,357.52,332.28,327.855009089139,350.843497470491,350.845141800584,348.567108267544,338.046959423413,328.081835816674,320.997986062623,318.532407076276,318.532407076276,318.532407076276,324.163947181344
708,359.42,358.66,359.34,359.96,359.36,361.37,359.49,360.56,357.81,332.37,327.911989542604,350.907037357094,350.908702976443,348.630611708836,338.100709090854,328.122661455647,321.029517635712,318.56124811389,318.56124811389,318.56124811389,324.192788218958
709,359.4,358.64,359.31,359.94,359.35,361.39,359.57,360.68,358.08,332.43,327.968949371828,350.970555599623,350.972242628006,348.694099524711,338.154455832616,328.163489933995,321.061054459381,318.590095367668,318.590095367668,318.590095367668,324.221635472737
710,359.38,358.63,359.27,359.93,359.34,361.41,359.65,360.78,358.47,332.54,328.025888585043,351.03405220567,351.035760762465,348.757571714463,338.208199639172,328.204321248742,321.092596532566,318.61894883509,318.61894883509,318.61894883509,324.250488940158
711,359.35,358.63,359.24,359.92,359.34,361.44,359.73,360.84,358.83,332.64,328.082807190448,351.097527182868,351.099257387138,348.821028277467,338.261940501024,328.245155396907,321.1241438542,318.647808513642,318.647808513642,318.647808513642,324.279348618711
712,359.34,358.62,359.22,359.9,359.34,361.46,359.77,360.9,359.04,332.71,328.13970519625,351.160980538829,351.162732509284,348.884469213079,338.315678408679,328.2859923755,321.155696423213,318.676674400813,318.676674400813,318.676674400813,324.308214505881
713,359.31,358.61,359.17,359.88,359.34,361.47,359.8,360.95,359.24,332.81,328.196582610655,351.224412281165,351.226186136167,348.947894520667,338.369413352662,328.326832181524,321.187254238531,318.705546494097,318.705546494097,318.705546494097,324.337086599166
714,359.3,358.61,359.16,359.85,359.34,361.49,359.85,361.0,359.41,332.9,328.253439441888,351.287822417452,351.289618274951,349.011304199545,338.423145323502,328.367674811975,321.218817299077,318.734424790995,318.734424790995,318.734424790995,324.365964896064
715,359.3,358.6,359.14,359.84,359.33,361.5,359.89,361.03,359.56,333.03,328.310275698125,351.351210955329,351.353028932987,349.074683184536,338.476874311758,328.40852026384,321.25038560377,318.763309289009,318.763309289009,318.763309289009,324.394849394078
716,359.28,358.61,359.13,359.82,359.33,361.51,359.95,361.09,359.69,333.16,328.367091387589,351.414577902363,351.416418117417,349.13803805452,338.530600307987,328.449368534099,321.281959151525,318.792199985648,318.792199985648,318.792199985648,324.423740090716
717,359.27,358.59,359.11,359.79,359.33,361.53,359.98,361.15,359.79,333.31,328.423886518459,351.477923266177,351.479785835557,349.201377213385,338.584323302772,328.490219619726,321.313537941254,318.821096878423,318.821096878423,318.821096878423,324.452636983491
718,359.26,358.59,359.09,359.78,359.32,361.55,360.03,361.2,359.91,333.55,328.48066109893,351.541247054362,351.543132094637,349.264700660578,338.638043286705,328.531073517687,321.345121971866,318.849999964853,318.849999964853,318.849999964853,324.481540069922
719,359.24,358.58,359.07,359.77,359.32,361.57,360.09,361.24,360.04,333.79,328.537415137194,351.604549274511,351.606456901883,349.328008395556,338.691760250391,328.571930224939,321.376711242266,318.878909242459,318.878909242459,318.878909242459,324.510449347528
720,359.22,358.58,359.04,359.76,359.32,361.59,360.13,361.26,360.11,333.96,328.594148641438,351.667829934217,351.669760264537,349.391300417795,338.74547418445,328.612789738435,321.408305751356,318.907824708768,318.907824708768,318.907824708768,324.539364813837
721,359.21,358.57,359.04,359.75,359.32,361.61,360.13,361.28,360.16,334.14,328.650861619851,351.731089041061,351.73304218981,349.454576726761,338.799185079515,328.653652055118,321.439905498033,318.936746361309,318.936746361309,318.936746361309,324.568286466378
722,359.19,358.56,359.02,359.74,359.31,361.62,360.16,361.3,360.19,334.33,328.707554080619,351.794326602626,351.796302684918,349.517837321936,338.852892926232,328.694517171924,321.471510481193,318.965674197619,318.965674197619,318.965674197619,324.597214302687
