Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
505,359.59,359.21,359.6,360.18,359.5,361.49,358.95,359.5,352.75,323.81,302.69560544426,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,319.404315421253,355.561844206141
506,359.57,359.21,359.59,360.17,359.49,361.48,358.97,359.55,352.86,323.76,302.730354433339,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,319.442090206367,355.599618991256
507,359.62,359.29,359.63,360.21,359.52,361.52,359.12,359.72,353.1,323.75,302.765100681669,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,319.47986237731,355.637391162199
508,359.71,359.42,359.69,360.29,359.55,361.58,359.29,359.89,353.37,323.78,302.799844189063,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,319.517631933815,355.675160718704
509,359.89,359.65,359.82,360.37,359.66,361.66,359.57,360.09,353.86,323.86,302.834584955334,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,319.555398875615,355.712927660503
510,360.09,359.88,359.95,360.48,359.79,361.75,359.86,360.28,354.39,323.94,302.869322980298,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,319.593163202441,355.75069198733
511,360.21,360.01,360.06,360.58,359.89,361.85,360.04,360.48,354.76,324.0,302.904058263766,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,319.630924914029,355.788453698918
512,360.33,360.14,360.15,360.65,359.99,361.93,360.2,360.63,355.13,324.1,302.938790805554,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,319.668684010111,355.826212794999
513,360.45,360.27,360.25,360.75,360.1,362.05,360.34,360.85,355.5,324.23,302.973520605475,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,319.70644049042,355.863969275308
514,360.57,360.37,360.35,360.83,360.2,362.16,360.48,361.05,355.88,324.39,303.008247663342,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,319.744194354688,355.901723139577
515,360.68,360.46,360.44,360.9,360.27,362.29,360.59,361.23,356.25,324.57,303.04297197897,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,319.781945602651,355.93947438754
516,360.78,360.54,360.53,360.96,360.37,362.4,360.71,361.37,356.59,324.77,303.077693552174,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,319.819694234042,355.97722301893
