experiment,seq_len,horizon,status,best_epoch,mae_K,rmse_K,r2,physics_loss,power_balance_loss,mean_actual_power_W,mean_predicted_power_W,mean_incoming_power_W,conservation_violations_pct
retrain_TC10_s7,20,900,success,18,7.383841514587402,27.268016815185547,-0.21535098552703857,0.0,0.0,30.92389183025807,-187.93364707150613,217.90658569335938,0.0
