Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,361.67,358.69,337.85,192.15,131.1,89.6,71.99,60.24,49.62,47.38,0.0375,25900,25,0.98
1,361.66,358.8,337.61,191.81,130.97,89.34,72.04,60.41,49.69,47.35,0.0375,25900,25,0.98
2,361.73,358.91,337.5,191.64,130.86,89.23,72.14,60.54,49.82,47.3,0.0375,25900,25,0.98
3,361.84,359.07,337.41,191.48,130.77,89.07,72.27,60.84,49.98,47.27,0.0375,25900,25,0.98
4,361.96,359.24,337.29,191.48,130.74,89.36,72.43,61.02,50.2,47.25,0.0375,25900,25,0.98
5,362.07,359.46,337.16,191.4,130.74,89.31,72.64,61.58,50.45,47.29,0.0375,25900,25,0.98
6,362.16,359.65,337.13,191.63,130.77,89.46,72.89,61.85,50.7,47.31,0.0375,25900,25,0.98
7,362.29,359.85,337.05,191.78,130.9,89.44,73.27,62.05,51.04,47.38,0.0375,25900,25,0.98
8,362.41,359.95,336.83,192.02,131.02,89.38,73.57,62.22,51.35,47.48,0.0375,25900,25,0.98
9,362.54,360.02,336.69,192.11,131.11,89.41,73.77,62.32,51.53,47.55,0.0375,25900,25,0.98
10,362.67,360.12,336.62,192.34,131.21,89.65,73.91,62.54,51.71,47.62,0.0375,25900,25,0.98
11,362.8,360.25,336.56,192.66,131.35,89.78,74.05,62.84,51.9,47.71,0.0375,25900,25,0.98
12,362.9,360.43,336.53,192.93,131.52,89.98,74.19,62.9,52.05,47.81,0.0375,25900,25,0.98
13,362.99,360.63,336.55,193.21,131.71,90.03,74.33,62.98,52.17,47.91,0.0375,25900,25,0.98
14,363.09,360.81,336.6,193.19,131.92,90.27,74.41,62.95,52.27,48.01,0.0375,25900,25,0.98
15,363.21,360.98,336.57,193.34,132.12,90.04,74.49,63.04,52.35,48.13,0.0375,25900,25,0.98
16,363.39,361.22,336.5,193.85,132.44,90.39,74.66,63.19,52.51,48.29,0.0375,25900,25,0.98
17,363.54,361.46,336.49,193.9,132.78,90.28,74.97,63.39,52.72,48.48,0.0375,25900,25,0.98
18,363.61,361.64,336.58,194.28,132.97,90.54,75.16,63.59,52.86,48.62,0.0375,25900,25,0.98
19,363.66,361.81,336.66,194.39,133.14,90.73,75.3,63.75,53.0,48.75,0.0375,25900,25,0.98
20,363.67,361.95,336.71,194.55,133.31,90.77,75.46,63.92,53.16,48.91,0.0375,25900,25,0.98
21,363.73,362.05,336.75,194.73,133.48,90.91,75.67,64.14,53.33,49.06,0.0375,25900,25,0.98
22,363.81,362.13,336.77,194.87,133.69,90.87,75.88,64.35,53.5,49.22,0.0375,25900,25,0.98
23,363.93,362.18,336.77,195.01,133.89,90.64,76.07,64.5,53.67,49.38,0.0375,25900,25,0.98
24,364.05,362.24,336.77,195.1,134.06,91.43,76.21,64.67,53.8,49.55,0.0375,25900,25,0.98
25,364.15,362.36,336.78,195.25,134.32,91.64,76.42,64.8,53.98,49.81,0.0375,25900,25,0.98
26,364.23,362.54,336.84,195.21,134.55,91.22,76.59,64.88,54.13,50.08,0.0375,25900,25,0.98
27,364.28,362.65,336.9,195.44,134.72,92.02,76.69,64.96,54.21,50.24,0.0375,25900,25,0.98
28,364.33,362.76,336.98,195.67,134.89,92.17,76.77,65.23,54.27,50.41,0.0375,25900,25,0.98
29,364.39,362.88,337.02,195.31,135.07,92.27,76.89,65.2,54.36,50.57,0.0375,25900,25,0.98
30,364.46,363.02,337.07,195.45,135.26,92.35,77.01,65.17,54.46,50.77,0.0375,25900,25,0.98
31,364.51,363.14,337.13,195.52,135.45,92.41,77.12,65.35,54.56,50.93,0.0375,25900,25,0.98
32,364.5,363.21,337.17,195.76,135.62,92.27,77.22,65.36,54.66,51.1,0.0375,25900,25,0.98
33,364.53,363.26,337.26,195.85,135.8,92.47,77.39,65.61,54.8,51.27,0.0375,25900,25,0.98
34,364.58,363.24,337.35,195.98,136.04,92.88,77.61,65.78,55.07,51.55,0.0375,25900,25,0.98
35,364.61,363.26,337.46,196.0,136.26,92.97,77.78,65.98,55.32,51.83,0.0375,25900,25,0.98
36,364.63,363.34,337.52,196.11,136.42,93.04,77.84,65.96,55.44,52.02,0.0375,25900,25,0.98
37,364.65,363.4,337.56,196.18,136.57,93.02,77.93,66.02,55.54,52.22,0.0375,25900,25,0.98
38,364.69,363.41,337.65,196.31,136.7,93.31,78.03,66.2,55.66,52.42,0.0375,25900,25,0.98
39,364.78,363.44,337.7,196.39,136.88,93.45,78.16,65.95,55.78,52.61,0.0375,25900,25,0.98
40,364.86,363.5,337.74,196.55,137.04,93.56,78.3,66.46,55.9,52.81,0.0375,25900,25,0.98
41,364.95,363.55,337.81,196.67,137.18,93.71,78.46,66.46,56.03,53.0,0.0375,25900,25,0.98
42,364.99,363.53,337.91,196.7,137.31,94.01,78.6,66.53,56.18,53.19,0.0375,25900,25,0.98
43,365.07,363.58,338.03,196.71,137.53,94.0,78.74,66.56,56.36,53.49,0.0375,25900,25,0.98
44,365.14,363.72,338.14,196.81,137.74,94.19,78.86,66.78,56.51,53.79,0.0375,25900,25,0.98
45,365.16,363.82,338.2,197.01,137.89,93.94,78.87,66.72,56.6,53.99,0.0375,25900,25,0.98
46,365.18,363.88,338.32,197.12,138.02,94.3,78.89,66.79,56.68,54.18,0.0375,25900,25,0.98
47,365.21,363.91,338.54,197.33,138.18,94.59,78.99,66.82,56.78,54.37,0.0375,25900,25,0.98
48,365.23,363.93,338.67,197.68,138.35,94.69,79.16,67.16,56.91,54.57,0.0375,25900,25,0.98
49,365.26,363.97,338.77,197.9,138.52,94.82,79.35,67.25,57.06,54.77,0.0375,25900,25,0.98
50,365.29,364.05,338.91,198.11,138.69,94.99,79.44,67.27,57.2,54.96,0.0375,25900,25,0.98
51,365.34,364.13,339.02,198.37,138.86,95.17,79.57,67.51,57.33,55.14,0.0375,25900,25,0.98
52,365.45,364.25,339.16,198.6,139.04,95.18,79.81,67.54,57.53,55.45,0.0375,25900,25,0.98
53,365.6,364.36,339.28,198.56,139.17,95.36,79.99,67.42,57.75,55.76,0.0375,25900,25,0.98
54,365.71,364.46,339.31,198.84,139.24,95.51,80.09,67.77,57.89,55.96,0.0375,25900,25,0.98
55,365.8,364.6,339.35,198.95,139.29,95.57,80.22,67.93,58.03,56.16,0.0375,25900,25,0.98
56,365.87,364.76,339.42,199.01,139.32,95.59,80.32,67.9,58.16,56.35,0.0375,25900,25,0.98
57,365.92,364.85,339.51,199.24,139.34,95.66,80.39,68.02,58.28,56.56,0.0375,25900,25,0.98
58,365.98,364.87,339.56,199.29,139.39,95.73,80.44,68.05,58.4,56.76,0.0375,25900,25,0.98
59,366.08,364.87,339.66,199.47,139.44,95.95,80.48,68.16,58.5,56.95,0.0375,25900,25,0.98
60,366.19,364.86,339.72,199.82,139.49,96.04,80.55,68.2,58.62,57.15,0.0375,25900,25,0.98
61,366.29,364.92,339.81,199.84,139.65,96.17,80.72,68.49,58.91,57.45,0.0375,25900,25,0.98
62,366.35,364.98,339.89,200.1,139.9,96.28,80.87,68.66,59.2,57.77,0.0375,25900,25,0.98
63,366.38,365.0,340.0,200.15,140.07,96.38,80.96,68.78,59.39,57.98,0.0375,25900,25,0.98
64,366.41,365.05,340.06,200.28,140.22,96.45,81.07,68.85,59.54,58.19,0.0375,25900,25,0.98
65,366.44,365.12,340.14,200.36,140.34,96.68,81.18,68.89,59.69,58.4,0.0375,25900,25,0.98
66,366.5,365.21,340.25,200.5,140.48,96.73,81.26,69.01,59.84,58.62,0.0375,25900,25,0.98
67,366.58,365.32,340.39,200.59,140.63,96.97,81.33,69.17,59.97,58.83,0.0375,25900,25,0.98
68,366.64,365.44,340.49,200.76,140.79,97.05,81.47,69.3,60.1,59.05,0.0375,25900,25,0.98
69,366.7,365.54,340.55,200.97,140.96,97.25,81.61,69.52,60.25,59.26,0.0375,25900,25,0.98
70,366.8,365.61,340.58,200.06,141.27,97.31,81.83,69.6,60.54,59.58,0.0375,25900,25,0.98
71,366.89,365.63,340.66,201.53,141.6,97.46,82.05,69.81,60.83,59.9,0.0375,25900,25,0.98
72,366.92,365.67,340.73,201.83,141.81,97.61,82.21,70.04,61.04,60.12,0.0375,25900,25,0.98
73,366.95,365.75,340.82,201.98,142.03,97.81,82.37,70.23,61.25,60.33,0.0375,25900,25,0.98
74,366.99,365.86,340.9,202.49,142.25,98.09,82.51,70.48,61.44,60.55,0.0375,25900,25,0.98
75,366.99,365.94,340.96,202.63,142.46,97.84,82.63,70.68,61.61,60.76,0.0375,25900,25,0.98
76,367.05,365.98,340.99,202.77,142.68,98.41,82.79,70.86,61.76,60.97,0.0375,25900,25,0.98
77,367.11,366.01,341.04,202.99,142.91,98.6,82.99,71.05,61.95,61.2,0.0375,25900,25,0.98
78,367.17,366.04,341.06,203.21,143.11,98.71,83.2,71.24,62.13,61.42,0.0375,25900,25,0.98
79,367.21,366.1,341.14,203.39,143.43,98.93,83.33,71.25,62.3,61.74,0.0375,25900,25,0.98
80,367.27,366.2,341.29,203.58,143.73,99.13,83.44,71.2,62.43,62.06,0.0375,25900,25,0.98
81,367.37,366.29,341.39,203.47,143.9,99.22,83.52,71.23,62.51,62.27,0.0375,25900,25,0.98
82,367.48,366.37,341.49,203.74,144.04,99.4,83.64,71.37,62.62,62.47,0.0375,25900,25,0.98
83,367.58,366.47,341.54,203.16,144.18,99.61,83.77,71.04,62.76,62.69,0.0375,25900,25,0.98
84,367.65,366.54,341.61,203.73,144.31,99.65,83.9,71.71,62.91,62.89,0.0375,25900,25,0.98
85,367.68,366.6,341.67,203.89,144.45,99.84,84.04,71.84,63.04,63.08,0.0375,25900,25,0.98
86,367.7,366.69,341.73,204.3,144.61,100.1,84.24,72.17,63.2,63.28,0.0375,25900,25,0.98
87,367.75,366.8,341.79,204.41,144.75,100.3,84.42,72.28,63.35,63.48,0.0375,25900,25,0.98
88,367.85,367.01,341.89,204.49,145.01,100.29,84.72,72.39,63.56,63.78,0.0375,25900,25,0.98
89,367.99,367.2,341.99,204.72,145.26,100.58,84.94,72.5,63.73,64.08,0.0375,25900,25,0.98
