Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,359.38,358.62,359.26,359.8,359.14,361.18,358.81,359.44,354.08,303.15,0.1575,25900,3,0.98
1,359.37,358.63,359.26,359.83,359.14,361.19,358.97,359.7,354.18,302.9,0.1575,25900,3,0.98
2,359.41,358.73,359.29,359.9,359.16,361.24,359.19,360.02,354.39,302.72,0.1575,25900,3,0.98
3,359.54,358.93,359.39,360.0,359.23,361.29,359.59,360.32,354.82,302.54,0.1575,25900,3,0.98
4,359.7,359.15,359.48,360.12,359.3,361.36,359.96,360.61,355.3,302.38,0.1575,25900,3,0.98
5,359.81,359.3,359.55,360.24,359.36,361.43,360.18,360.86,355.61,302.35,0.1575,25900,3,0.98
6,359.92,359.43,359.6,360.36,359.43,361.49,360.38,361.06,355.9,302.36,0.1575,25900,3,0.98
7,360.03,359.55,359.65,360.43,359.5,361.54,360.58,361.14,356.14,302.42,0.1575,25900,3,0.98
8,360.12,359.65,359.69,360.53,359.56,361.61,360.71,361.27,356.32,302.48,0.1575,25900,3,0.98
9,360.18,359.73,359.75,360.62,359.63,361.7,360.82,361.36,356.43,302.51,0.1575,25900,3,0.98
10,360.25,359.82,359.81,360.7,359.71,361.8,360.91,361.41,356.48,302.51,0.1575,25900,3,0.98
11,360.34,359.91,359.88,360.78,359.79,361.88,360.99,361.42,356.36,302.5,0.1575,25900,3,0.98
12,360.48,360.04,359.95,360.87,359.9,361.98,361.1,361.45,356.07,302.57,0.1575,25900,3,0.98
13,360.59,360.16,360.05,360.95,360.01,362.07,361.22,361.51,355.84,302.67,0.1575,25900,3,0.98
14,360.7,360.25,360.12,361.0,360.09,362.14,361.28,361.56,355.77,302.71,0.1575,25900,3,0.98
15,360.8,360.34,360.18,361.07,360.19,362.23,361.35,361.62,355.74,302.76,0.1575,25900,3,0.98
16,360.93,360.41,360.24,361.16,360.27,362.31,361.41,361.71,355.71,302.81,0.1575,25900,3,0.98
17,361.04,360.47,360.29,361.26,360.34,362.39,361.44,361.84,355.72,302.87,0.1575,25900,3,0.98
18,361.17,360.52,360.36,361.35,360.43,362.46,361.49,361.99,355.76,302.95,0.1575,25900,3,0.98
