Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,362.26,356.75,333.6,191.41,130.95,87.39,69.53,57.24,46.39,43.65,0.0375,25900,3,0.98
1,362.52,357.01,333.79,191.54,130.96,87.36,69.71,57.47,46.53,43.64,0.0375,25900,3,0.98
2,363.03,357.81,334.2,191.66,131.02,87.29,69.98,57.7,46.8,43.69,0.0375,25900,3,0.98
3,363.51,358.71,334.55,191.85,131.19,87.49,70.3,58.02,47.11,43.77,0.0375,25900,3,0.98
4,363.79,359.29,334.67,192.31,131.36,87.59,70.58,58.41,47.36,43.84,0.0375,25900,3,0.98
5,364.09,359.85,334.78,192.82,131.57,87.81,70.85,58.83,47.66,43.94,0.0375,25900,3,0.98
6,364.38,360.44,334.88,193.23,131.8,87.96,71.15,59.2,47.98,44.06,0.0375,25900,3,0.98
7,364.72,361.08,334.99,193.61,132.06,88.06,71.41,59.56,48.3,44.19,0.0375,25900,3,0.98
8,365.08,361.7,335.15,193.85,132.32,88.13,71.72,59.79,48.61,44.37,0.0375,25900,3,0.98
9,365.46,362.19,335.4,193.58,132.57,88.36,72.06,60.14,48.91,44.55,0.0375,25900,3,0.98
10,365.82,362.69,335.74,194.34,132.82,88.48,72.36,60.28,49.17,44.73,0.0375,25900,3,0.98
11,366.18,363.14,336.06,194.48,133.08,88.79,72.66,60.6,49.41,44.94,0.0375,25900,3,0.98
12,366.68,363.74,336.4,194.61,133.49,89.25,73.11,60.94,49.79,45.29,0.0375,25900,3,0.98
13,367.09,364.23,336.75,195.2,133.88,89.2,73.6,61.09,50.17,45.66,0.0375,25900,3,0.98
14,367.28,364.45,337.02,195.78,134.12,89.22,73.88,61.33,50.44,45.95,0.0375,25900,3,0.98
15,367.47,364.68,337.35,195.86,134.38,89.49,74.14,61.46,50.71,46.24,0.0375,25900,3,0.98
16,367.6,365.0,337.73,196.27,134.67,89.71,74.41,61.67,50.96,46.55,0.0375,25900,3,0.98
17,367.69,365.28,338.14,196.74,134.94,89.89,74.76,62.01,51.24,46.89,0.0375,25900,3,0.98
18,367.65,365.49,338.53,197.36,135.21,90.21,75.12,62.45,51.53,47.23,0.0375,25900,3,0.98
19,367.7,365.62,338.88,197.88,135.51,90.54,75.47,62.81,51.83,47.61,0.0375,25900,3,0.98
20,367.68,365.7,339.35,198.24,135.99,90.71,75.99,63.05,52.29,48.18,0.0375,25900,3,0.98
21,367.52,365.81,339.69,198.86,136.52,91.01,76.49,63.47,52.8,48.81,0.0375,25900,3,0.98
22,367.42,365.99,339.93,199.22,136.85,91.17,76.81,63.78,53.15,49.24,0.0375,25900,3,0.98
23,367.32,366.1,340.15,199.78,137.15,91.41,77.15,64.06,53.49,49.69,0.0375,25900,3,0.98
24,367.17,366.13,340.42,200.24,137.44,91.69,77.46,64.36,53.82,50.16,0.0375,25900,3,0.98
25,367.05,366.11,340.72,200.69,137.74,91.97,77.78,64.7,54.16,50.63,0.0375,25900,3,0.98
26,367.05,366.22,341.03,201.13,138.06,92.34,78.07,65.1,54.49,51.12,0.0375,25900,3,0.98
27,367.06,366.36,341.27,201.48,138.42,92.62,78.36,65.39,54.83,51.63,0.0375,25900,3,0.98
28,367.07,366.51,341.47,201.79,138.76,92.96,78.63,65.63,55.15,52.15,0.0375,25900,3,0.98
29,367.13,366.62,341.62,202.13,139.08,93.07,78.91,65.77,55.44,52.67,0.0375,25900,3,0.98
30,367.37,366.67,341.91,202.52,139.59,93.38,79.34,66.12,55.9,53.49,0.0375,25900,3,0.98
31,367.53,366.63,342.28,202.99,140.15,93.71,79.6,66.42,56.35,54.3,0.0375,25900,3,0.98
32,367.56,366.7,342.52,203.5,140.56,94.04,79.81,66.71,56.65,54.84,0.0375,25900,3,0.98
33,367.64,366.77,342.73,203.88,140.97,94.42,80.04,67.04,56.96,55.39,0.0375,25900,3,0.98
34,367.74,366.89,342.88,204.36,141.39,94.76,80.28,67.36,57.29,55.97,0.0375,25900,3,0.98
35,367.88,366.96,342.93,204.68,141.79,95.06,80.53,67.56,57.6,56.54,0.0375,25900,3,0.98
36,368.0,366.93,342.97,204.86,142.18,95.32,80.82,67.66,57.92,57.14,0.0375,25900,3,0.98
37,368.12,366.89,343.06,205.06,142.54,95.65,81.11,67.94,58.21,57.74,0.0375,25900,3,0.98
38,368.37,366.89,343.19,205.39,142.91,95.56,81.39,68.1,58.52,58.35,0.0375,25900,3,0.98
39,368.71,367.07,343.47,205.82,143.48,96.23,81.82,68.35,58.96,59.28,0.0375,25900,3,0.98
40,368.94,367.11,343.72,206.29,144.06,96.61,82.3,68.66,59.43,60.21,0.0375,25900,3,0.98
41,369.11,367.1,343.84,206.8,144.45,97.0,82.62,69.03,59.74,60.84,0.0375,25900,3,0.98
42,369.38,367.14,343.95,207.23,144.85,97.34,82.94,69.3,60.07,61.47,0.0375,25900,3,0.98
43,369.54,367.15,344.09,207.54,145.22,97.57,83.24,69.5,60.41,62.11,0.0375,25900,3,0.98
