Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,361.19,359.0,339.1,194.72,130.0,84.32,66.2,54.16,42.07,38.93,0.0375,25900,100,0.98
1,361.13,358.89,339.03,194.88,130.07,84.37,66.46,54.43,42.21,38.97,0.0375,25900,100,0.98
2,361.06,358.8,338.96,195.06,130.15,84.45,66.7,54.66,42.43,39.03,0.0375,25900,100,0.98
3,360.97,358.71,338.8,195.27,130.24,84.55,66.96,54.93,42.68,39.14,0.0375,25900,100,0.98
4,360.86,358.62,338.62,195.45,130.33,84.63,67.23,55.12,42.94,39.24,0.0375,25900,100,0.98
5,360.74,358.54,338.57,195.74,130.46,84.75,67.5,55.37,43.23,39.37,0.0375,25900,100,0.98
6,360.66,358.46,338.59,196.0,130.59,84.88,67.8,55.66,43.53,39.51,0.0375,25900,100,0.98
7,360.57,358.39,338.66,196.21,130.74,85.03,68.13,55.93,43.83,39.68,0.0375,25900,100,0.98
8,360.44,358.28,338.84,196.4,130.99,85.18,68.51,56.13,44.25,39.95,0.0375,25900,100,0.98
9,360.33,358.2,339.09,196.61,131.26,85.35,68.88,56.34,44.65,40.24,0.0375,25900,100,0.98
10,360.28,358.17,339.29,196.93,131.48,85.54,69.25,56.62,44.95,40.46,0.0375,25900,100,0.98
11,360.25,358.17,339.53,197.24,131.75,85.69,69.57,56.85,45.25,40.69,0.0375,25900,100,0.98
12,360.21,358.17,339.77,197.7,132.03,85.93,69.92,57.17,45.55,40.95,0.0375,25900,100,0.98
13,360.18,358.2,340.02,198.09,132.33,86.18,70.26,57.5,45.85,41.22,0.0375,25900,100,0.98
14,360.16,358.23,340.26,198.37,132.63,86.44,70.54,57.77,46.13,41.5,0.0375,25900,100,0.98
15,360.14,358.28,340.53,198.57,132.92,86.7,70.79,58.02,46.4,41.8,0.0375,25900,100,0.98
16,360.11,358.32,340.8,198.76,133.23,86.88,71.09,58.23,46.66,42.12,0.0375,25900,100,0.98
17,360.09,358.4,341.19,199.09,133.71,87.15,71.58,58.54,47.05,42.62,0.0375,25900,100,0.98
18,360.06,358.47,341.55,199.43,134.18,87.45,72.13,58.94,47.45,43.16,0.0375,25900,100,0.98
19,360.05,358.52,341.76,199.8,134.52,87.74,72.45,59.21,47.72,43.53,0.0375,25900,100,0.98
20,360.02,358.55,341.98,200.26,134.85,88.06,72.81,59.57,48.01,43.91,0.0375,25900,100,0.98
21,360.01,358.59,342.25,200.72,135.18,88.39,73.14,59.89,48.32,44.32,0.0375,25900,100,0.98
22,359.99,358.65,342.56,201.16,135.56,88.71,73.43,60.18,48.59,44.75,0.0375,25900,100,0.98
23,359.97,358.69,342.9,201.56,135.91,89.03,73.74,60.52,48.88,45.19,0.0375,25900,100,0.98
24,359.96,358.74,343.24,201.91,136.25,89.35,74.05,60.84,49.19,45.65,0.0375,25900,100,0.98
25,359.95,358.78,343.56,202.09,136.55,89.54,74.36,61.1,49.54,46.13,0.0375,25900,100,0.98
26,359.93,358.86,344.01,202.3,136.98,89.84,74.79,61.43,50.05,46.85,0.0375,25900,100,0.98
27,359.9,358.93,344.47,202.51,137.43,90.13,75.21,61.7,50.5,47.61,0.0375,25900,100,0.98
28,359.89,358.97,344.75,202.89,137.75,90.44,75.43,61.98,50.76,48.11,0.0375,25900,100,0.98
29,359.87,359.02,345.03,203.36,138.07,90.76,75.66,62.28,51.05,48.63,0.0375,25900,100,0.98
30,359.85,359.08,345.3,203.82,138.35,91.07,75.98,62.6,51.4,49.16,0.0375,25900,100,0.98
31,359.83,359.13,345.56,204.2,138.6,91.35,76.29,62.91,51.74,49.7,0.0375,25900,100,0.98
32,359.81,359.19,345.81,204.44,138.82,91.55,76.57,63.18,52.1,50.26,0.0375,25900,100,0.98
33,359.8,359.25,346.05,204.83,139.08,91.86,76.8,63.52,52.45,50.8,0.0375,25900,100,0.98
34,359.78,359.3,346.29,205.24,139.38,92.18,77.04,63.86,52.79,51.37,0.0375,25900,100,0.98
35,359.76,359.38,346.66,205.66,139.87,92.53,77.47,64.25,53.35,52.23,0.0375,25900,100,0.98
36,359.73,359.45,347.07,205.95,140.36,92.85,77.85,64.49,53.9,53.12,0.0375,25900,100,0.98
37,359.72,359.51,347.35,206.28,140.69,93.15,78.09,64.57,54.18,53.7,0.0375,25900,100,0.98
38,359.7,359.55,347.65,206.61,141.02,93.46,78.33,64.74,54.48,54.31,0.0375,25900,100,0.98
39,359.69,359.6,347.93,206.84,141.35,93.68,78.58,64.86,54.77,54.9,0.0375,25900,100,0.98
40,359.66,359.65,348.23,207.17,141.7,94.02,78.81,65.04,55.04,55.49,0.0375,25900,100,0.98
41,359.66,359.71,348.51,207.46,142.05,94.32,79.0,65.2,55.29,56.09,0.0375,25900,100,0.98
42,359.63,359.75,348.8,207.78,142.37,94.63,79.18,65.37,55.54,56.66,0.0375,25900,100,0.98
43,359.61,359.8,349.09,208.0,142.68,94.93,79.33,65.5,55.8,57.25,0.0375,25900,100,0.98
44,359.58,359.87,349.53,208.13,143.13,95.23,79.58,65.64,56.17,58.12,0.0375,25900,100,0.98
45,359.54,359.94,349.99,208.28,143.57,95.51,79.79,65.75,56.54,58.98,0.0375,25900,100,0.98
46,359.52,359.99,350.3,208.4,143.85,95.7,79.95,65.85,56.79,59.56,0.0375,25900,100,0.98
47,359.5,360.04,350.59,208.64,144.15,95.98,80.13,66.07,57.06,60.14,0.0375,25900,100,0.98
48,359.48,360.08,350.9,208.83,144.44,96.26,80.29,66.27,57.33,60.71,0.0375,25900,100,0.98
49,359.46,360.12,351.2,209.01,144.7,96.52,80.44,66.47,57.59,61.29,0.0375,25900,100,0.98
50,359.43,360.17,351.48,209.19,144.95,96.78,80.59,66.6,57.86,61.85,0.0375,25900,100,0.98
51,359.41,360.21,351.75,209.38,145.18,97.01,80.7,66.72,58.12,62.41,0.0375,25900,100,0.98
52,359.38,360.26,352.03,209.7,145.43,97.26,80.83,66.86,58.38,63.0,0.0375,25900,100,0.98
53,359.36,360.33,352.42,209.98,145.82,97.44,81.09,66.95,58.8,63.83,0.0375,25900,100,0.98
54,359.33,360.4,352.8,210.41,146.23,97.7,81.39,67.13,59.25,64.69,0.0375,25900,100,0.98
55,359.31,360.45,353.07,210.73,146.48,97.97,81.6,67.34,59.57,65.26,0.0375,25900,100,0.98
56,359.28,360.49,353.32,211.04,146.72,98.24,81.88,67.68,59.9,65.83,0.0375,25900,100,0.98
57,359.26,360.53,353.57,211.26,146.93,98.51,82.14,68.04,60.25,66.4,0.0375,25900,100,0.98
58,359.23,360.57,353.83,211.39,147.09,98.78,82.38,68.39,60.61,66.97,0.0375,25900,100,0.98
59,359.21,360.6,354.08,211.49,147.24,99.03,82.68,68.77,60.99,67.55,0.0375,25900,100,0.98
60,359.19,360.65,354.31,211.67,147.37,99.22,83.01,69.06,61.39,68.14,0.0375,25900,100,0.98
61,359.16,360.69,354.51,212.01,147.48,99.51,83.29,69.49,61.83,68.72,0.0375,25900,100,0.98
62,359.12,360.75,354.8,212.37,147.65,99.79,83.76,69.92,62.53,69.62,0.0375,25900,100,0.98
63,359.09,360.81,355.05,212.72,147.85,100.06,84.12,70.29,63.2,70.49,0.0375,25900,100,0.98
