Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,359.91,359.39,359.93,360.36,359.74,361.81,358.7,358.6,353.51,321.99,0.1575,25900,3,0.76
1,359.89,359.41,359.93,360.39,359.74,361.81,358.79,358.83,353.68,322.02,0.1575,25900,3,0.76
2,359.97,359.53,359.99,360.48,359.79,361.87,359.03,359.14,354.05,322.11,0.1575,25900,3,0.76
3,360.14,359.78,360.12,360.55,359.9,361.93,359.41,359.37,354.85,322.34,0.1575,25900,3,0.76
4,360.33,360.02,360.28,360.69,360.05,362.05,359.78,359.72,355.65,322.68,0.1575,25900,3,0.76
5,360.47,360.18,360.39,360.85,360.17,362.19,360.02,360.03,356.14,322.91,0.1575,25900,3,0.76
6,360.6,360.34,360.5,361.0,360.28,362.34,360.26,360.27,356.58,323.13,0.1575,25900,3,0.76
7,360.73,360.49,360.61,361.15,360.39,362.48,360.5,360.56,357.0,323.36,0.1575,25900,3,0.76
8,360.86,360.66,360.73,361.3,360.51,362.63,360.76,360.82,357.38,323.56,0.1575,25900,3,0.76
9,361.0,360.81,360.85,361.46,360.64,362.79,361.02,361.04,357.69,323.76,0.1575,25900,3,0.76
10,361.13,360.95,360.97,361.56,360.78,362.89,361.27,361.18,357.97,323.96,0.1575,25900,3,0.76
11,361.32,361.15,361.13,361.73,360.97,363.03,361.54,361.42,358.26,324.24,0.1575,25900,3,0.76
12,361.52,361.34,361.27,361.9,361.15,363.17,361.84,361.7,358.48,324.56,0.1575,25900,3,0.76
13,361.64,361.46,361.37,362.04,361.29,363.31,362.05,362.05,358.61,324.8,0.1575,25900,3,0.76
14,361.74,361.56,361.45,362.17,361.4,363.44,362.22,362.35,358.76,325.04,0.1575,25900,3,0.76
15,361.84,361.65,361.53,362.29,361.53,363.58,362.4,362.58,358.95,325.29,0.1575,25900,3,0.76
16,361.94,361.73,361.6,362.41,361.65,363.72,362.58,362.81,359.16,325.52,0.1575,25900,3,0.76
17,362.02,361.8,361.67,362.52,361.76,363.86,362.66,363.0,359.39,325.75,0.1575,25900,3,0.76
18,362.09,361.86,361.74,362.63,361.88,363.98,362.71,363.19,359.63,325.97,0.1575,25900,3,0.76
19,362.16,361.88,361.81,362.71,361.98,364.06,362.76,363.29,359.91,326.21,0.1575,25900,3,0.76
20,362.27,361.92,361.91,362.81,362.12,364.16,362.78,363.41,360.34,326.56,0.1575,25900,3,0.76
21,362.37,361.93,362.0,362.91,362.26,364.28,362.78,363.48,360.76,326.95,0.1575,25900,3,0.76
22,362.43,361.94,362.03,362.98,362.33,364.37,362.81,363.42,360.98,327.2,0.1575,25900,3,0.76
23,362.47,361.95,362.07,363.04,362.4,364.46,362.8,363.4,361.18,327.45,0.1575,25900,3,0.76
24,362.51,361.96,362.11,363.08,362.47,364.56,362.83,363.4,361.35,327.71,0.1575,25900,3,0.76
25,362.58,362.0,362.15,363.12,362.54,364.64,362.9,363.41,361.51,327.96,0.1575,25900,3,0.76
26,362.63,362.01,362.18,363.14,362.59,364.7,362.96,363.44,361.61,328.2,0.1575,25900,3,0.76
27,362.65,362.02,362.22,363.19,362.63,364.78,363.01,363.59,361.7,328.45,0.1575,25900,3,0.76
28,362.66,362.03,362.23,363.23,362.66,364.84,363.1,363.71,361.74,328.68,0.1575,25900,3,0.76
29,362.64,362.05,362.27,363.27,362.71,364.9,363.29,363.85,361.78,329.05,0.1575,25900,3,0.76
30,362.64,362.07,362.3,363.31,362.77,364.95,363.44,363.97,361.85,329.43,0.1575,25900,3,0.76
31,362.64,362.07,362.32,363.33,362.82,364.99,363.53,364.06,361.93,329.7,0.1575,25900,3,0.76
32,362.67,362.06,362.34,363.35,362.86,365.04,363.6,364.17,362.02,329.99,0.1575,25900,3,0.76
33,362.69,362.05,362.35,363.35,362.89,365.08,363.66,364.24,362.11,330.3,0.1575,25900,3,0.76
34,362.74,362.06,362.38,363.35,362.93,365.12,363.71,364.34,362.2,330.62,0.1575,25900,3,0.76
35,362.76,362.07,362.39,363.34,362.96,365.17,363.74,364.39,362.31,330.93,0.1575,25900,3,0.76
36,362.8,362.07,362.41,363.34,362.98,365.23,363.78,364.43,362.44,331.22,0.1575,25900,3,0.76
37,362.82,362.08,362.42,363.34,362.99,365.27,363.78,364.47,362.57,331.48,0.1575,25900,3,0.76
38,362.86,362.09,362.45,363.34,363.0,365.31,363.81,364.51,362.73,331.85,0.1575,25900,3,0.76
39,362.89,362.08,362.46,363.35,363.01,365.34,363.83,364.55,362.82,332.23,0.1575,25900,3,0.76
40,362.91,362.11,362.47,363.36,363.01,365.37,363.84,364.55,362.88,332.51,0.1575,25900,3,0.76
41,362.94,362.13,362.47,363.36,363.02,365.38,363.86,364.41,362.9,332.76,0.1575,25900,3,0.76
42,362.93,362.17,362.47,363.35,363.04,365.39,363.88,364.28,362.94,333.0,0.1575,25900,3,0.76
43,362.93,362.19,362.49,363.34,363.04,365.41,363.91,364.21,362.93,333.23,0.1575,25900,3,0.76
44,362.92,362.18,362.49,363.34,363.02,365.42,363.93,364.24,362.88,333.45,0.1575,25900,3,0.76
45,362.92,362.17,362.49,363.34,363.01,365.44,363.96,364.32,362.78,333.69,0.1575,25900,3,0.76
46,362.93,362.16,362.5,363.35,362.99,365.46,363.97,364.41,362.7,333.93,0.1575,25900,3,0.76
47,362.93,362.12,362.49,363.34,362.95,365.47,363.91,364.44,362.65,334.31,0.1575,25900,3,0.76
48,362.94,362.1,362.47,363.32,362.91,365.5,363.87,364.4,362.73,334.67,0.1575,25900,3,0.76
49,362.96,362.07,362.45,363.29,362.87,365.52,363.81,364.36,362.8,334.92,0.1575,25900,3,0.76
50,362.97,362.06,362.43,363.26,362.84,365.51,363.75,364.4,362.86,335.14,0.1575,25900,3,0.76
51,362.97,362.02,362.4,363.24,362.8,365.49,363.69,364.45,362.85,335.35,0.1575,25900,3,0.76
52,362.97,362.01,362.38,363.22,362.78,365.45,363.61,364.52,362.88,335.55,0.1575,25900,3,0.76
53,362.96,361.99,362.38,363.21,362.77,365.42,363.62,364.54,362.9,335.77,0.1575,25900,3,0.76
54,362.95,362.0,362.36,363.2,362.77,365.41,363.69,364.53,362.95,335.96,0.1575,25900,3,0.76
55,362.93,361.99,362.35,363.19,362.77,365.39,363.74,364.5,363.0,336.13,0.1575,25900,3,0.76
56,362.9,361.96,362.33,363.19,362.79,365.39,363.74,364.43,363.1,336.39,0.1575,25900,3,0.76
57,362.89,361.94,362.35,363.2,362.8,365.38,363.74,364.36,363.2,336.63,0.1575,25900,3,0.76
58,362.88,361.93,362.35,363.2,362.83,365.37,363.75,364.31,363.24,336.82,0.1575,25900,3,0.76
59,362.88,361.93,362.35,363.21,362.86,365.35,363.76,364.29,363.27,337.01,0.1575,25900,3,0.76
60,362.89,361.92,362.38,363.22,362.89,365.34,363.73,364.33,363.31,337.22,0.1575,25900,3,0.76
61,362.89,361.92,362.4,363.23,362.92,365.35,363.71,364.4,363.34,337.43,0.1575,25900,3,0.76
62,362.91,361.92,362.42,363.24,362.96,365.37,363.72,364.46,363.37,337.63,0.1575,25900,3,0.76
63,362.94,361.92,362.44,363.23,362.98,365.39,363.67,364.55,363.42,337.81,0.1575,25900,3,0.76
64,362.96,361.93,362.46,363.24,363.01,365.42,363.63,364.61,363.46,338.01,0.1575,25900,3,0.76
65,363.0,361.93,362.48,363.26,363.03,365.44,363.57,364.62,363.54,338.29,0.1575,25900,3,0.76
66,363.05,361.92,362.5,363.28,363.05,365.45,363.56,364.61,363.61,338.59,0.1575,25900,3,0.76
67,363.09,361.93,362.52,363.31,363.07,365.45,363.57,364.62,363.64,338.78,0.1575,25900,3,0.76
68,363.13,361.94,362.52,363.33,363.09,365.43,363.59,364.64,363.67,338.94,0.1575,25900,3,0.76
69,363.12,361.99,362.52,363.34,363.09,365.41,363.59,364.68,363.69,339.1,0.1575,25900,3,0.76
70,363.1,362.01,362.52,363.35,363.1,365.4,363.65,364.69,363.72,339.27,0.1575,25900,3,0.76
71,363.08,361.99,362.53,363.36,363.13,365.4,363.7,364.62,363.77,339.42,0.1575,25900,3,0.76
72,363.08,361.93,362.52,363.36,363.14,365.41,363.7,364.46,363.83,339.55,0.1575,25900,3,0.76
73,363.12,361.89,362.5,363.35,363.15,365.42,363.67,364.36,363.88,339.69,0.1575,25900,3,0.76
74,363.17,361.85,362.46,363.32,363.15,365.43,363.59,364.33,363.88,339.92,0.1575,25900,3,0.76
75,363.17,361.82,362.44,363.31,363.15,365.43,363.53,364.36,363.77,340.15,0.1575,25900,3,0.76
76,363.14,361.87,362.44,363.3,363.15,365.43,363.54,364.43,363.69,340.31,0.1575,25900,3,0.76
77,363.13,361.92,362.46,363.31,363.17,365.43,363.61,364.47,363.61,340.49,0.1575,25900,3,0.76
78,363.11,361.94,362.46,363.32,363.18,365.42,363.68,364.52,363.59,340.66,0.1575,25900,3,0.76
79,363.09,361.93,362.46,363.32,363.18,365.4,363.71,364.47,363.59,340.8,0.1575,25900,3,0.76
80,363.06,361.96,362.45,363.32,363.18,365.4,363.71,364.42,363.58,340.92,0.1575,25900,3,0.76
81,363.03,362.0,362.44,363.32,363.19,365.42,363.71,364.4,363.56,341.04,0.1575,25900,3,0.76
82,363.0,362.06,362.44,363.34,363.21,365.44,363.68,364.36,363.55,341.17,0.1575,25900,3,0.76
83,362.97,362.08,362.42,363.35,363.22,365.45,363.59,364.31,363.54,341.33,0.1575,25900,3,0.76
84,362.94,362.08,362.39,363.35,363.22,365.45,363.5,364.33,363.54,341.51,0.1575,25900,3,0.76
85,362.94,362.08,362.39,363.34,363.23,365.45,363.47,364.38,363.5,341.64,0.1575,25900,3,0.76
86,362.95,362.06,362.38,363.32,363.24,365.45,363.48,364.42,363.46,341.78,0.1575,25900,3,0.76
87,362.93,362.03,362.37,363.32,363.24,365.45,363.51,364.42,363.44,341.9,0.1575,25900,3,0.76
88,362.9,361.98,362.36,363.34,363.24,365.46,363.5,364.43,363.44,342.0,0.1575,25900,3,0.76
89,362.86,361.94,362.35,363.35,363.24,365.46,363.44,364.4,363.43,342.09,0.1575,25900,3,0.76
90,362.83,361.91,362.35,363.35,363.24,365.45,363.39,364.31,363.43,342.19,0.1575,25900,3,0.76
91,362.8,361.9,362.34,363.36,363.23,365.44,363.34,364.24,363.42,342.25,0.1575,25900,3,0.76
92,362.77,361.87,362.32,363.38,363.22,365.43,363.31,364.25,363.42,342.37,0.1575,25900,3,0.76
93,362.76,361.85,362.3,363.39,363.2,365.41,363.31,364.26,363.42,342.52,0.1575,25900,3,0.76
94,362.75,361.85,362.28,363.4,363.2,365.39,363.32,364.21,363.43,342.62,0.1575,25900,3,0.76
95,362.76,361.86,362.25,363.41,363.21,365.36,363.34,364.12,363.47,342.73,0.1575,25900,3,0.76
96,362.77,361.87,362.24,363.43,363.22,365.34,363.35,364.02,363.51,342.83,0.1575,25900,3,0.76
97,362.78,361.88,362.22,363.43,363.23,365.34,363.36,363.97,363.52,342.92,0.1575,25900,3,0.76
98,362.79,361.88,362.22,363.43,363.25,365.36,363.38,363.94,363.54,343.03,0.1575,25900,3,0.76
99,362.79,361.89,362.23,363.43,363.27,365.38,363.4,363.91,363.53,343.13,0.1575,25900,3,0.76
