Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
0,360.19,23.69,359.67,352.47,175.16,73.44,61.07,359.41,359.62,255.18,124.84,23.76,23.9,359.2,336.086969190305,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,360.031783053165,409.516189579609,0.084,25900,3,0.98
1,360.22,23.57,359.73,352.46,175.29,73.62,61.1,359.38,359.62,255.01,125.14,23.77,23.89,359.32,336.156977716069,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,360.110049186902,409.594455713346,0.084,25900,3,0.98
2,360.36,23.61,359.88,352.5,175.55,73.86,61.16,359.36,359.73,254.86,125.53,23.77,23.89,359.58,336.226971053722,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,360.188300238711,409.672706765155,0.084,25900,3,0.98
3,360.56,23.52,360.05,352.59,175.8,74.19,61.26,359.35,359.85,254.81,125.91,23.77,23.89,359.88,336.296949202451,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,360.266536206667,409.750942733111,0.084,25900,3,0.98
4,360.79,23.53,360.23,352.68,175.81,74.56,61.38,359.39,360.02,254.83,126.27,23.77,23.9,360.17,336.366912161445,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,360.344757088845,409.829163615289,0.084,25900,3,0.98
5,361.04,23.44,360.42,352.78,175.8,74.92,61.53,359.45,360.19,254.94,126.39,23.77,23.89,360.45,336.436859929898,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,360.422962883325,409.907369409769,0.084,25900,3,0.98
6,361.41,23.44,360.72,352.95,175.72,75.35,61.79,359.59,360.32,255.04,126.39,23.76,23.89,360.86,336.506792507001,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,360.501153588188,409.985560114632,0.084,25900,3,0.98
7,361.81,23.62,361.0,353.11,175.9,75.75,62.08,359.76,360.46,255.19,126.53,23.77,23.9,361.22,336.576709891952,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,360.579329201518,410.063735727962,0.084,25900,3,0.98
8,362.14,23.6,361.18,353.23,176.25,75.99,62.29,359.89,360.64,255.42,126.79,23.77,23.9,361.41,336.646612083949,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,360.657489721399,410.141896247844,0.084,25900,3,0.98
9,362.41,23.73,361.35,353.35,176.61,76.2,62.5,360.04,360.82,255.59,126.95,23.77,23.9,361.59,336.716499082193,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,360.735635145922,410.220041672367,0.084,25900,3,0.98
10,362.62,23.67,361.52,353.5,177.01,76.48,62.72,360.2,360.94,255.71,127.33,23.77,23.9,361.76,336.786370885885,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,360.813765473176,410.29817199962,0.084,25900,3,0.98
11,362.81,23.76,361.67,353.66,177.42,76.77,62.95,360.36,361.04,255.84,127.63,23.77,23.9,361.93,336.856227494231,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,360.891880701254,410.376287227698,0.084,25900,3,0.98
12,362.98,23.7,361.75,353.82,177.71,77.13,63.2,360.53,361.17,256.02,128.12,23.77,23.9,362.0,336.926068906438,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,360.969980828252,410.454387354697,0.084,25900,3,0.98
13,363.15,23.64,361.82,353.99,178.2,77.53,63.47,360.7,361.39,256.3,128.91,23.77,23.9,362.04,336.995895121716,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,361.048065852268,410.532472378713,0.084,25900,3,0.98
14,363.35,23.62,361.86,354.16,178.79,77.96,63.74,360.88,361.63,256.57,129.7,23.77,23.9,362.13,337.065706139277,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,361.126135771402,410.610542297846,0.084,25900,3,0.98
15,363.64,23.84,361.9,354.44,179.53,78.58,64.17,361.14,361.8,256.71,130.13,23.78,23.9,362.28,337.135501958333,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,361.204190583756,410.6885971102,0.084,25900,3,0.98
16,363.93,23.77,361.99,354.73,180.12,79.21,64.62,361.4,362.05,256.93,130.75,23.78,23.9,362.47,337.205282578101,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,361.282230287435,410.766636813879,0.084,25900,3,0.98
17,364.18,23.81,362.1,354.9,180.48,79.61,64.95,361.59,362.26,257.14,131.34,23.78,23.9,362.6,337.275047997799,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,361.360254880547,410.844661406991,0.084,25900,3,0.98
18,364.43,23.9,362.19,355.07,180.6,80.0,65.29,361.77,362.39,257.31,131.54,23.77,23.9,362.73,337.344798216648,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,361.438264361201,410.922670887645,0.084,25900,3,0.98
19,364.58,23.86,362.26,355.26,180.65,80.35,65.66,361.95,362.51,257.45,131.49,23.78,23.9,362.92,337.414533233869,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,361.516258727508,411.000665253953,0.084,25900,3,0.98
20,364.59,23.77,362.29,355.43,180.7,80.61,66.04,362.13,362.71,257.64,131.26,23.78,23.9,363.06,337.484253048689,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,361.594237977585,411.078644504029,0.084,25900,3,0.98
21,364.58,23.59,362.29,355.6,180.74,80.82,66.43,362.29,362.87,257.85,131.18,23.77,23.9,363.13,337.553957660333,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,361.672202109547,411.156608635991,0.084,25900,3,0.98
22,364.61,23.64,362.27,355.78,180.89,81.03,66.83,362.48,362.96,258.07,131.33,23.78,23.9,363.2,337.623647068031,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,361.750151121513,411.234557647957,0.084,25900,3,0.98
23,364.61,23.51,362.27,355.96,180.97,81.25,67.24,362.65,363.02,258.35,131.63,23.76,23.89,363.2,337.693321271015,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,361.828085011605,411.312491538049,0.084,25900,3,0.98
24,364.64,23.58,362.26,356.15,181.19,81.45,67.66,362.81,363.07,258.57,131.74,23.77,23.89,363.11,337.762980268519,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,361.906003777947,411.390410304391,0.084,25900,3,0.98
25,364.78,23.67,362.25,356.36,181.59,81.8,68.31,363.05,363.17,258.9,132.09,23.78,23.9,362.94,337.832624059777,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,361.983907418665,411.468313945109,0.084,25900,3,0.98
26,365.09,23.73,362.28,356.54,182.07,82.21,68.99,363.29,363.26,259.26,132.58,23.78,23.91,362.94,337.902252644029,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,362.061795931887,411.546202458332,0.084,25900,3,0.98
27,365.27,23.77,362.29,356.63,182.15,82.48,69.45,363.45,363.31,259.51,132.77,23.78,23.91,363.05,337.971866020514,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,362.139669315746,411.62407584219,0.084,25900,3,0.98
28,365.22,23.8,362.3,356.7,182.16,82.76,69.93,363.61,363.4,259.92,133.11,23.78,23.91,363.13,338.041464188475,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,362.217527568373,411.701934094817,0.084,25900,3,0.98
29,365.12,23.76,362.29,356.74,182.29,83.04,70.39,363.75,363.44,260.34,133.61,23.79,23.91,363.13,338.111047147156,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,362.295370687905,411.779777214349,0.084,25900,3,0.98
30,365.09,23.71,362.3,356.81,182.48,83.35,70.89,363.9,363.42,260.6,133.96,23.78,23.91,363.07,338.180614895805,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,362.37319867248,411.857605198924,0.084,25900,3,0.98
31,365.03,23.9,362.31,356.85,182.86,83.71,71.37,364.04,363.37,260.86,134.51,23.79,23.91,362.92,338.250167433671,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,362.451011520239,411.935418046683,0.084,25900,3,0.98
32,364.96,23.95,362.27,356.84,183.43,84.14,71.88,364.18,363.32,261.11,135.21,23.8,23.91,362.76,338.319704760005,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,362.528809229323,412.013215755768,0.084,25900,3,0.98
33,364.87,24.06,362.26,356.76,184.38,84.71,72.65,364.39,363.26,261.25,135.41,23.79,23.92,362.66,338.38922687406,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,362.60659179788,412.090998324324,0.084,25900,3,0.98
34,364.78,24.05,362.26,356.65,184.99,85.19,73.42,364.58,363.24,261.33,135.61,23.8,23.92,362.64,338.458733775092,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,362.684359224055,412.168765750499,0.084,25900,3,0.98
35,364.66,23.95,362.29,356.6,185.37,85.47,73.96,364.71,363.21,261.42,135.64,23.79,23.92,362.62,338.528225462359,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,362.762111506,412.246518032445,0.084,25900,3,0.98
36,364.56,23.98,362.35,356.57,185.66,85.69,74.5,364.82,363.22,261.51,135.65,23.8,23.92,362.63,338.597701935121,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,362.839848641867,412.324255168311,0.084,25900,3,0.98
37,364.47,23.96,362.4,356.55,185.69,85.91,75.04,364.95,363.21,261.54,135.57,23.79,23.92,362.64,338.667163192642,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,362.91757062981,412.401977156254,0.084,25900,3,0.98
38,364.4,24.0,362.44,356.54,185.66,86.18,75.58,365.07,363.17,261.61,135.81,23.8,23.91,362.58,338.736609234183,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,362.995277467986,412.47968399443,0.084,25900,3,0.98
39,364.33,24.0,362.44,356.52,185.63,86.48,76.15,365.19,363.11,261.69,136.04,23.79,23.91,362.54,338.806040059015,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,363.072969154556,412.557375681,0.084,25900,3,0.98
40,364.31,23.9,362.43,356.49,185.67,86.76,76.7,365.31,363.03,261.79,136.15,23.81,23.92,362.55,338.875455666403,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,363.15064568768,412.635052214124,0.084,25900,3,0.98
41,364.31,23.83,362.44,356.47,185.85,87.02,77.27,365.43,362.89,261.96,136.22,23.8,23.91,362.57,338.944856055621,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,363.228307065524,412.712713591968,0.084,25900,3,0.98
42,364.32,23.94,362.46,356.43,185.98,87.29,77.84,365.55,362.8,262.13,136.22,23.81,23.91,362.59,339.014241225941,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,363.305953286254,412.790359812698,0.084,25900,3,0.98
43,364.28,23.81,362.52,356.39,186.19,87.75,78.71,365.72,362.72,262.24,136.27,23.81,23.91,362.55,339.083611176639,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,363.383584348039,412.867990874483,0.084,25900,3,0.98
44,364.16,23.89,362.63,356.35,186.44,88.24,79.59,365.89,362.61,262.45,136.62,23.8,23.92,362.49,339.152965906992,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,363.46120024905,412.945606775494,0.084,25900,3,0.98
45,364.07,23.82,362.72,356.31,186.66,88.6,80.18,366.0,362.52,262.72,137.15,23.8,23.91,362.49,339.222305416282,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,363.538800987462,413.023207513906,0.084,25900,3,0.98
46,363.97,23.73,362.8,356.26,186.91,88.96,80.78,366.11,362.49,262.91,137.35,23.8,23.91,362.48,339.291629703789,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,363.61638656145,413.100793087894,0.084,25900,3,0.98
47,363.89,23.74,362.86,356.22,187.17,89.25,81.37,366.22,362.5,263.07,137.4,23.8,23.92,362.44,339.360938768799,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,363.693956969194,413.178363495638,0.084,25900,3,0.98
48,363.86,23.8,362.91,356.2,187.51,89.5,81.96,366.32,362.53,263.3,137.5,23.81,23.92,362.44,339.430232610597,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,363.771512208873,413.255918735317,0.084,25900,3,0.98
49,363.86,23.81,362.94,356.19,187.75,89.74,82.54,366.43,362.55,263.53,137.85,23.81,23.92,362.45,339.499511228475,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,363.849052278672,413.333458805116,0.084,25900,3,0.98
50,363.89,23.64,362.96,356.19,188.18,90.08,83.12,366.55,362.58,263.6,138.13,23.8,23.91,362.53,339.568774621719,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,363.926577176776,413.41098370322,0.084,25900,3,0.98
51,363.95,23.73,362.98,356.22,188.94,90.67,83.99,366.7,362.64,263.66,138.56,23.81,23.91,362.57,339.638022789627,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,364.004086901373,413.488493427817,0.084,25900,3,0.98
52,364.02,23.69,362.96,356.25,189.4,91.12,84.85,366.87,362.71,263.71,138.76,23.81,23.91,362.53,339.707255731491,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,364.081581450654,413.565987977098,0.084,25900,3,0.98
53,364.13,23.66,362.94,356.31,189.48,91.41,85.4,366.96,362.83,263.75,138.83,23.8,23.91,362.53,339.776473446611,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,364.159060822812,413.643467349256,0.084,25900,3,0.98
54,364.18,23.71,362.9,356.37,189.53,91.74,85.95,367.08,362.94,263.83,139.09,23.81,23.91,362.58,339.845675934286,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,364.236525016042,413.720931542486,0.084,25900,3,0.98
55,364.25,23.71,362.84,356.46,189.51,92.14,86.5,367.17,363.0,263.93,139.46,23.81,23.91,362.65,339.914863193818,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,364.313974028542,413.798380554986,0.084,25900,3,0.98
56,364.34,23.76,362.76,356.59,189.64,92.57,87.04,367.28,363.07,264.19,139.97,23.81,23.91,362.69,339.984035224511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,364.391407858511,413.875814384955,0.084,25900,3,0.98
57,364.39,23.68,362.65,356.71,189.75,92.96,87.59,367.37,363.15,264.45,140.34,23.8,23.91,362.69,340.053192025672,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,364.468826504152,413.953233030596,0.084,25900,3,0.98
58,364.43,23.74,362.54,356.8,189.95,93.31,88.13,367.47,363.2,264.65,140.62,23.81,23.91,362.66,340.122333596609,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,364.54622996367,414.030636490114,0.084,25900,3,0.98
59,364.41,23.82,362.47,356.84,190.28,93.7,88.67,367.56,363.24,264.82,140.95,23.82,23.92,362.62,340.191459936634,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,364.623618235273,414.108024761717,0.084,25900,3,0.98
60,364.34,23.83,362.39,356.86,191.04,94.34,89.5,367.69,363.25,264.98,141.6,23.81,23.91,362.37,340.260571045058,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,364.700991317169,414.185397843613,0.084,25900,3,0.98
61,364.22,23.82,362.32,356.9,191.71,94.98,90.32,367.82,363.22,265.07,142.07,23.81,23.91,362.12,340.329666921199,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,364.778349207571,414.262755734016,0.084,25900,3,0.98
62,364.08,23.69,362.25,356.92,192.11,95.41,90.88,367.89,363.24,265.16,142.45,23.81,23.91,362.02,340.398747564372,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,364.855691904694,414.340098431138,0.084,25900,3,0.98
63,363.97,23.8,362.16,356.91,192.5,95.81,91.41,367.97,363.25,265.22,142.81,23.81,23.91,362.0,340.4678129739,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,364.933019406753,414.417425933197,0.084,25900,3,0.98
64,363.99,23.79,362.11,356.92,192.87,96.21,91.97,368.04,363.28,265.27,143.16,23.81,23.91,361.97,340.536863149101,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,365.010331711969,414.494738238413,0.084,25900,3,0.98
65,364.01,23.75,362.1,356.95,193.21,96.57,92.52,368.15,363.29,265.32,143.53,23.81,23.91,361.94,340.6058980893,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,365.087628818562,414.572035345006,0.084,25900,3,0.98
66,364.02,23.78,362.12,356.98,193.48,96.93,93.08,368.23,363.31,265.37,143.71,23.82,23.91,361.91,340.674917793826,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,365.164910724757,414.649317251201,0.084,25900,3,0.98
67,364.02,23.85,362.17,357.02,193.75,97.29,93.64,368.32,363.32,265.39,143.94,23.81,23.91,361.89,340.743922262005,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,365.242177428779,414.726583955224,0.084,25900,3,0.98
68,364.07,24.0,362.24,357.05,193.92,97.64,94.2,368.39,363.37,265.44,144.23,23.82,23.92,361.9,340.812911493168,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,365.319428928859,414.803835455303,0.084,25900,3,0.98
69,364.11,24.05,362.31,357.07,194.08,97.93,94.74,368.46,363.39,265.51,144.19,23.81,23.92,361.92,340.881885486649,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,365.396665223226,414.88107174967,0.084,25900,3,0.98
70,364.06,24.12,362.39,357.08,194.25,98.31,95.54,368.56,363.39,265.55,144.17,23.82,23.94,362.03,340.950844241782,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,365.473886310114,414.958292836559,0.084,25900,3,0.98
71,363.93,24.02,362.49,357.08,194.53,98.71,96.33,368.68,363.36,265.58,144.34,23.82,23.93,362.14,341.019787757906,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,365.55109218776,415.035498714204,0.084,25900,3,0.98
72,363.91,24.07,362.55,357.07,194.73,99.07,96.85,368.74,363.28,265.65,144.84,23.82,23.93,362.17,341.088716034358,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,365.628282854401,415.112689380845,0.084,25900,3,0.98
73,363.94,23.97,362.6,357.07,194.94,99.47,97.38,368.82,363.2,265.69,145.32,23.82,23.92,362.24,341.157629070481,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,365.705458308279,415.189864834723,0.084,25900,3,0.98
74,363.99,23.94,362.64,357.03,195.01,99.91,97.91,368.89,363.16,265.75,145.72,23.82,23.92,362.31,341.226526865619,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,365.782618547635,415.267025074079,0.084,25900,3,0.98
75,364.04,23.89,362.67,356.98,194.96,100.38,98.45,368.95,363.11,265.88,146.05,23.83,23.93,362.4,341.295409419119,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,365.859763570717,415.344170097161,0.084,25900,3,0.98
76,364.1,23.73,362.68,356.9,195.12,100.88,98.97,369.0,363.04,266.15,146.53,23.82,23.92,362.46,341.364276730328,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,365.93689337577,415.421299902215,0.084,25900,3,0.98
77,364.14,23.62,362.7,356.79,195.28,101.35,99.51,369.06,362.98,266.35,146.71,23.81,23.91,362.47,341.433128798597,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,366.014007961047,415.498414487491,0.084,25900,3,0.98
78,364.13,23.69,362.67,356.65,195.69,101.92,100.32,369.13,362.94,266.47,146.87,23.82,23.92,362.41,341.501965623279,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,366.0911073248,415.575513851244,0.084,25900,3,0.98
79,364.1,23.76,362.63,356.56,196.17,102.5,101.13,369.21,362.93,266.58,147.25,23.83,23.92,362.38,341.570787203729,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,366.168191465282,415.652597991727,0.084,25900,3,0.98
80,364.07,23.76,362.61,356.53,196.46,102.91,101.66,369.27,362.94,266.7,147.61,23.83,23.92,362.37,341.639593539304,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,366.245260380753,415.729666907198,0.084,25900,3,0.98
81,364.02,23.82,362.64,356.52,196.72,103.31,102.18,369.33,362.95,266.84,147.98,23.82,23.92,362.34,341.708384629363,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,366.322314069472,415.806720595916,0.084,25900,3,0.98
82,363.99,23.91,362.68,356.51,196.9,103.69,102.71,369.39,362.98,266.96,148.14,23.83,23.93,362.26,341.777160473268,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,366.399352529701,415.883759056145,0.084,25900,3,0.98
83,363.95,24.02,362.7,356.54,197.01,104.01,103.23,369.45,362.98,267.07,148.14,23.84,23.92,362.19,341.845921070383,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,366.476375759705,415.960782286149,0.084,25900,3,0.98
84,363.91,24.11,362.7,356.59,196.95,104.29,103.76,369.51,363.02,267.22,148.04,23.84,23.93,362.13,341.914666420073,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,366.55338375775,416.037790284194,0.084,25900,3,0.98
85,363.91,24.02,362.64,356.67,196.72,104.5,104.27,369.58,363.09,267.34,147.82,23.84,23.92,362.08,341.983396521707,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,366.630376522106,416.11478304855,0.084,25900,3,0.98
86,363.86,23.97,362.57,356.76,196.5,104.65,104.78,369.64,363.13,267.43,147.66,23.83,23.92,362.12,342.052111374656,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,366.707354051046,416.19176057749,0.084,25900,3,0.98
87,363.84,23.97,362.48,356.9,196.17,104.93,105.54,369.75,363.15,267.53,147.68,23.84,23.92,362.25,342.120810978291,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,366.784316342842,416.268722869287,0.084,25900,3,0.98
88,363.9,24.05,362.42,357.03,195.93,105.33,106.29,369.86,363.15,267.68,147.81,23.84,23.92,362.19,342.189495331988,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,366.861263395773,416.345669922217,0.084,25900,3,0.98
89,363.97,24.0,362.36,357.07,195.98,105.63,106.8,369.93,363.12,267.78,148.04,23.83,23.93,362.08,342.258164435123,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,366.938195208116,416.42260173456,0.084,25900,3,0.98
90,364.07,24.19,362.35,357.11,195.97,105.95,107.3,369.98,363.12,267.84,148.31,23.84,23.93,362.05,342.326818287076,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,367.015111778154,416.499518304598,0.084,25900,3,0.98
91,364.31,23.95,362.33,357.12,195.77,106.28,107.81,370.05,363.15,267.9,148.49,23.84,23.92,362.09,342.395456887229,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,367.09201310417,416.576419630614,0.084,25900,3,0.98
92,364.4,24.01,362.33,357.13,195.6,106.62,108.31,370.11,363.14,267.96,148.62,23.83,23.92,362.17,342.464080234964,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,367.16889918445,416.653305710894,0.084,25900,3,0.98
