Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
436,359.01,357.17,360.02,360.19,359.96,361.78,361.27,361.56,359.34,348.67,312.428167277918,333.689690894332,333.689690894332,333.689690894332,333.689690894332,333.689690894332,333.689690894332,333.689690894332,333.689690894332,333.689690894332,369.84721967922,0.1575,21250,3,0.98
437,359.01,357.19,360.02,360.16,359.96,361.79,361.3,361.57,359.39,348.71,312.458531357713,333.723363424868,333.723363424868,333.723363424868,333.723363424868,333.723363424868,333.723363424868,333.723363424868,333.723363424868,333.723363424868,369.880892209756,0.1575,21250,3,0.98
438,359.05,357.24,360.03,360.15,359.97,361.82,361.36,361.56,359.46,348.74,312.488892335056,333.757032858052,333.757032858052,333.757032858052,333.757032858052,333.757032858052,333.757032858052,333.757032858052,333.757032858052,333.757032858052,369.914561642941,0.1575,21250,3,0.98
439,359.08,357.27,360.03,360.17,359.96,361.83,361.44,361.56,359.51,348.74,312.519250209876,333.790699193721,333.790699193721,333.790699193721,333.790699193721,333.790699193721,333.790699193721,333.790699193721,333.790699193721,333.790699193721,369.948227978609,0.1575,21250,3,0.98
440,359.14,357.31,360.03,360.19,359.94,361.83,361.51,361.57,359.57,348.76,312.549604982103,333.824362431707,333.824362431707,333.824362431707,333.824362431707,333.824362431707,333.824362431707,333.824362431707,333.824362431707,333.824362431707,369.981891216596,0.1575,21250,3,0.98
441,359.19,357.35,360.02,360.2,359.94,361.84,361.55,361.61,359.65,348.75,312.579956651667,333.858022571847,333.858022571847,333.858022571847,333.858022571847,333.858022571847,333.858022571847,333.858022571847,333.858022571847,333.858022571847,370.015551356735,0.1575,21250,3,0.98
442,359.32,357.38,360.04,360.21,359.93,361.84,361.6,361.68,359.83,348.76,312.610305218497,333.891679613974,333.891679613974,333.891679613974,333.891679613974,333.891679613974,333.891679613974,333.891679613974,333.891679613974,333.891679613974,370.049208398862,0.1575,21250,3,0.98
443,359.48,357.36,360.04,360.22,359.9,361.84,361.61,361.76,360.01,348.76,312.640650682525,333.925333557924,333.925333557924,333.925333557924,333.925333557924,333.925333557924,333.925333557924,333.925333557924,333.925333557924,333.925333557924,370.082862342813,0.1575,21250,3,0.98
444,359.59,357.35,360.07,360.23,359.89,361.85,361.64,361.84,360.09,348.78,312.67099304368,333.958984403533,333.958984403533,333.958984403533,333.958984403533,333.958984403533,333.958984403533,333.958984403533,333.958984403533,333.958984403533,370.116513188422,0.1575,21250,3,0.98
445,359.68,357.33,360.08,360.25,359.88,361.86,361.65,361.87,360.14,348.78,312.701332301892,333.992632150635,333.992632150635,333.992632150635,333.992632150635,333.992632150635,333.992632150635,333.992632150635,333.992632150635,333.992632150635,370.150160935524,0.1575,21250,3,0.98
446,359.74,357.31,360.08,360.26,359.87,361.87,361.65,361.9,360.17,348.77,312.731668457092,334.026276799066,334.026276799066,334.026276799066,334.026276799066,334.026276799066,334.026276799066,334.026276799066,334.026276799066,334.026276799066,370.183805583955,0.1575,21250,3,0.98
447,359.78,357.31,360.08,360.26,359.86,361.88,361.65,361.93,360.18,348.75,312.76200150921,334.059918348662,334.059918348662,334.059918348662,334.059918348662,334.059918348662,334.059918348662,334.059918348662,334.059918348662,334.059918348662,370.217447133551,0.1575,21250,3,0.98
448,359.79,357.3,360.05,360.26,359.84,361.88,361.58,361.94,360.17,348.74,312.792331458178,334.093556799257,334.093556799257,334.093556799257,334.093556799257,334.093556799257,334.093556799257,334.093556799257,334.093556799257,334.093556799257,370.251085584146,0.1575,21250,3,0.98
449,359.79,357.28,360.03,360.26,359.82,361.9,361.51,361.95,360.15,348.74,312.822658303924,334.127192150689,334.127192150689,334.127192150689,334.127192150689,334.127192150689,334.127192150689,334.127192150689,334.127192150689,334.127192150689,370.284720935577,0.1575,21250,3,0.98
450,359.79,357.25,359.99,360.26,359.81,361.9,361.46,361.94,360.16,348.73,312.852982046382,334.160824402791,334.160824402791,334.160824402791,334.160824402791,334.160824402791,334.160824402791,334.160824402791,334.160824402791,334.160824402791,370.31835318768,0.1575,21250,3,0.98
451,359.85,357.2,359.96,360.27,359.8,361.89,361.46,361.9,360.24,348.76,312.88330268548,334.194453555401,334.194453555401,334.194453555401,334.194453555401,334.194453555401,334.194453555401,334.194453555401,334.194453555401,334.194453555401,370.35198234029,0.1575,21250,3,0.98
452,359.89,357.16,359.93,360.29,359.78,361.88,361.45,361.89,360.39,348.77,312.91362022115,334.228079608354,334.228079608354,334.228079608354,334.228079608354,334.228079608354,334.228079608354,334.228079608354,334.228079608354,334.228079608354,370.385608393243,0.1575,21250,3,0.98
453,359.91,357.15,359.92,360.31,359.78,361.86,361.48,361.91,360.53,348.78,312.943934653324,334.261702561487,334.261702561487,334.261702561487,334.261702561487,334.261702561487,334.261702561487,334.261702561487,334.261702561487,334.261702561487,370.419231346376,0.1575,21250,3,0.98
454,359.92,357.13,359.91,360.31,359.8,361.85,361.52,361.92,360.66,348.8,312.974245981932,334.295322414636,334.295322414636,334.295322414636,334.295322414636,334.295322414636,334.295322414636,334.295322414636,334.295322414636,334.295322414636,370.452851199525,0.1575,21250,3,0.98
455,359.9,357.08,359.88,360.32,359.8,361.85,361.55,361.9,360.75,348.82,313.004554206906,334.328939167637,334.328939167637,334.328939167637,334.328939167637,334.328939167637,334.328939167637,334.328939167637,334.328939167637,334.328939167637,370.486467952525,0.1575,21250,3,0.98
456,359.82,357.02,359.86,360.33,359.81,361.86,361.54,361.85,360.82,348.84,313.034859328177,334.362552820325,334.362552820325,334.362552820325,334.362552820325,334.362552820325,334.362552820325,334.362552820325,334.362552820325,334.362552820325,370.520081605214,0.1575,21250,3,0.98
457,359.72,356.99,359.84,360.36,359.82,361.86,361.53,361.77,360.89,348.86,313.065161345676,334.39616337254,334.39616337254,334.39616337254,334.39616337254,334.39616337254,334.39616337254,334.39616337254,334.39616337254,334.39616337254,370.553692157428,0.1575,21250,3,0.98
458,359.62,356.99,359.85,360.38,359.84,361.85,361.54,361.71,360.98,348.89,313.095460259336,334.429770824115,334.429770824115,334.429770824115,334.429770824115,334.429770824115,334.429770824115,334.429770824115,334.429770824115,334.429770824115,370.587299609004,0.1575,21250,3,0.98
459,359.53,356.99,359.85,360.4,359.84,361.83,361.55,361.66,361.02,348.92,313.125756069086,334.463375174889,334.463375174889,334.463375174889,334.463375174889,334.463375174889,334.463375174889,334.463375174889,334.463375174889,334.463375174889,370.620903959777,0.1575,21250,3,0.98
460,359.4,356.98,359.86,360.41,359.83,361.81,361.56,361.65,361.1,348.94,313.156048774861,334.496976424698,334.496976424698,334.496976424698,334.496976424698,334.496976424698,334.496976424698,334.496976424698,334.496976424698,334.496976424698,370.654505209587,0.1575,21250,3,0.98
461,359.3,357.01,359.86,360.42,359.81,361.79,361.61,361.7,361.23,348.96,313.186338376591,334.53057457338,334.53057457338,334.53057457338,334.53057457338,334.53057457338,334.53057457338,334.53057457338,334.53057457338,334.53057457338,370.688103358269,0.1575,21250,3,0.98
462,359.25,357.04,359.85,360.41,359.8,361.78,361.66,361.88,361.28,348.96,313.216624874208,334.56416962077,334.56416962077,334.56416962077,334.56416962077,334.56416962077,334.56416962077,334.56416962077,334.56416962077,334.56416962077,370.721698405659,0.1575,21250,3,0.98
463,359.23,357.09,359.82,360.42,359.79,361.77,361.67,362.02,361.3,348.95,313.246908267645,334.597761566708,334.597761566708,334.597761566708,334.597761566708,334.597761566708,334.597761566708,334.597761566708,334.597761566708,334.597761566708,370.755290351596,0.1575,21250,3,0.98
464,359.25,357.16,359.82,360.42,359.8,361.76,361.69,362.11,361.26,348.95,313.277188556833,334.631350411028,334.631350411028,334.631350411028,334.631350411028,334.631350411028,334.631350411028,334.631350411028,334.631350411028,334.631350411028,370.788879195917,0.1575,21250,3,0.98
465,359.25,357.23,359.82,360.43,359.81,361.75,361.65,362.16,361.18,348.96,313.307465741704,334.66493615357,334.66493615357,334.66493615357,334.66493615357,334.66493615357,334.66493615357,334.66493615357,334.66493615357,334.66493615357,370.822464938458,0.1575,21250,3,0.98
466,359.24,357.29,359.81,360.41,359.82,361.74,361.62,362.19,361.05,348.98,313.337739822192,334.69851879417,334.69851879417,334.69851879417,334.69851879417,334.69851879417,334.69851879417,334.69851879417,334.69851879417,334.69851879417,370.856047579059,0.1575,21250,3,0.98
467,359.24,357.3,359.82,360.42,359.85,361.74,361.6,362.07,360.86,349.01,313.368010798228,334.732098332667,334.732098332667,334.732098332667,334.732098332667,334.732098332667,334.732098332667,334.732098332667,334.732098332667,334.732098332667,370.889627117555,0.1575,21250,3,0.98
468,359.24,357.26,359.82,360.41,359.87,361.73,361.56,361.95,360.61,349.01,313.398278669745,334.765674768897,334.765674768897,334.765674768897,334.765674768897,334.765674768897,334.765674768897,334.765674768897,334.765674768897,334.765674768897,370.923203553786,0.1575,21250,3,0.98
469,359.23,357.24,359.84,360.4,359.89,361.71,361.55,361.85,360.22,348.97,313.428543436676,334.799248102699,334.799248102699,334.799248102699,334.799248102699,334.799248102699,334.799248102699,334.799248102699,334.799248102699,334.799248102699,370.956776887587,0.1575,21250,3,0.98
470,359.19,357.26,359.87,360.41,359.91,361.7,361.42,361.82,359.9,348.93,313.458805098953,334.83281833391,334.83281833391,334.83281833391,334.83281833391,334.83281833391,334.83281833391,334.83281833391,334.83281833391,334.83281833391,370.990347118799,0.1575,21250,3,0.98
471,359.18,357.29,359.91,360.39,359.93,361.69,361.25,361.84,359.74,348.91,313.489063656509,334.866385462369,334.866385462369,334.866385462369,334.866385462369,334.866385462369,334.866385462369,334.866385462369,334.866385462369,334.866385462369,371.023914247258,0.1575,21250,3,0.98
472,359.17,357.31,359.94,360.37,359.93,361.69,361.06,361.93,359.65,348.91,313.519319109277,334.899949487913,334.899949487913,334.899949487913,334.899949487913,334.899949487913,334.899949487913,334.899949487913,334.899949487913,334.899949487913,371.057478272802,0.1575,21250,3,0.98
473,359.21,357.32,359.95,360.36,359.93,361.71,360.98,362.02,359.57,348.9,313.54957145719,334.933510410382,334.933510410382,334.933510410382,334.933510410382,334.933510410382,334.933510410382,334.933510410382,334.933510410382,334.933510410382,371.09103919527,0.1575,21250,3,0.98
474,359.22,357.32,359.96,360.35,359.93,361.72,360.98,362.02,359.47,348.9,313.579820700182,334.967068229612,334.967068229612,334.967068229612,334.967068229612,334.967068229612,334.967068229612,334.967068229612,334.967068229612,334.967068229612,371.124597014501,0.1575,21250,3,0.98
475,359.23,357.34,359.97,360.36,359.93,361.74,361.05,361.97,359.35,348.92,313.610066838185,335.000622945443,335.000622945443,335.000622945443,335.000622945443,335.000622945443,335.000622945443,335.000622945443,335.000622945443,335.000622945443,371.158151730332,0.1575,21250,3,0.98
476,359.24,357.36,359.98,360.36,359.94,361.76,361.11,361.84,359.24,348.93,313.640309871133,335.034174557713,335.034174557713,335.034174557713,335.034174557713,335.034174557713,335.034174557713,335.034174557713,335.034174557713,335.034174557713,371.191703342602,0.1575,21250,3,0.98
477,359.26,357.39,360.01,360.36,359.94,361.77,361.15,361.77,359.2,348.95,313.670549798959,335.067723066261,335.067723066261,335.067723066261,335.067723066261,335.067723066261,335.067723066261,335.067723066261,335.067723066261,335.067723066261,371.22525185115,0.1575,21250,3,0.98
478,359.26,357.41,360.03,360.37,359.95,361.79,361.06,361.73,359.19,348.99,313.700786621596,335.101268470925,335.101268470925,335.101268470925,335.101268470925,335.101268470925,335.101268470925,335.101268470925,335.101268470925,335.101268470925,371.258797255814,0.1575,21250,3,0.98
479,359.25,357.44,360.05,360.38,359.96,361.81,361.06,361.7,359.22,349.03,313.731020338979,335.134810771545,335.134810771545,335.134810771545,335.134810771545,335.134810771545,335.134810771545,335.134810771545,335.134810771545,335.134810771545,371.292339556434,0.1575,21250,3,0.98
480,359.24,357.48,360.05,360.38,359.95,361.82,361.05,361.74,359.23,349.06,313.761250951041,335.168349967959,335.168349967959,335.168349967959,335.168349967959,335.168349967959,335.168349967959,335.168349967959,335.168349967959,335.168349967959,371.325878752848,0.1575,21250,3,0.98
481,359.22,357.53,360.05,360.37,359.96,361.84,361.07,361.78,359.25,349.08,313.791478457716,335.201886060006,335.201886060006,335.201886060006,335.201886060006,335.201886060006,335.201886060006,335.201886060006,335.201886060006,335.201886060006,371.359414844895,0.1575,21250,3,0.98
482,359.2,357.58,360.04,360.36,359.97,361.83,361.12,361.8,359.27,349.06,313.821702858937,335.235419047526,335.235419047526,335.235419047526,335.235419047526,335.235419047526,335.235419047526,335.235419047526,335.235419047526,335.235419047526,371.392947832415,0.1575,21250,3,0.98
483,359.21,357.62,360.06,360.35,359.98,361.8,361.19,361.8,359.31,349.05,313.851924154639,335.268948930358,335.268948930358,335.268948930358,335.268948930358,335.268948930358,335.268948930358,335.268948930358,335.268948930358,335.268948930358,371.426477715247,0.1575,21250,3,0.98
484,359.24,357.63,360.07,360.34,360.0,361.76,361.25,361.79,359.4,349.03,313.882142344756,335.302475708341,335.302475708341,335.302475708341,335.302475708341,335.302475708341,335.302475708341,335.302475708341,335.302475708341,335.302475708341,371.460004493229,0.1575,21250,3,0.98
485,359.28,357.61,360.08,360.34,360.01,361.7,361.26,361.79,359.52,349.03,313.912357429222,335.335999381314,335.335999381314,335.335999381314,335.335999381314,335.335999381314,335.335999381314,335.335999381314,335.335999381314,335.335999381314,371.493528166203,0.1575,21250,3,0.98
486,359.31,357.57,360.09,360.33,360.01,361.65,361.25,361.8,359.66,349.03,313.942569407971,335.369519949118,335.369519949118,335.369519949118,335.369519949118,335.369519949118,335.369519949118,335.369519949118,335.369519949118,335.369519949118,371.527048734006,0.1575,21250,3,0.98
487,359.29,357.52,360.12,360.34,360.01,361.62,361.23,361.8,359.91,349.03,313.972778280938,335.403037411591,335.403037411591,335.403037411591,335.403037411591,335.403037411591,335.403037411591,335.403037411591,335.403037411591,335.403037411591,371.56056619648,0.1575,21250,3,0.98
