Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
33,367.62,365.43,342.15,201.2,137.55,89.42,74.46,60.74,50.19,-5.09,48.81,366.630563041381,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,423.9557063544,0.0375,25900,25,0.98
34,367.78,365.69,342.41,201.59,138.03,89.86,74.81,61.07,50.58,-3.51,49.63,366.771624138179,394.520696027445,394.520696027445,394.520696027444,394.520696027445,394.520696027444,394.520696027444,394.520696027444,394.520696027444,394.520696027444,424.115118303491,0.0375,25900,25,0.98
35,367.91,365.96,342.7,201.77,138.52,90.05,75.24,61.25,50.98,-2.39,50.44,366.912608309407,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,424.274451407048,0.0375,25900,25,0.98
36,367.97,366.12,342.88,202.11,138.86,90.42,75.49,61.55,51.26,-2.46,51.01,367.053515557147,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,424.433705655969,0.0375,25900,25,0.98
37,368.0,366.22,343.03,202.32,139.17,90.77,75.75,61.73,51.52,-3.61,51.56,367.194345883537,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,394.998458765171,424.592881041218,0.0375,25900,25,0.98
38,368.03,366.28,343.08,202.58,139.51,90.97,76.05,62.03,51.8,-2.75,52.12,367.335099290764,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,395.15755527777,424.751977553817,0.0375,25900,25,0.98
39,368.03,366.36,343.03,203.0,139.84,91.21,76.32,62.41,52.11,-4.27,52.68,367.475775781069,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,395.316572908804,424.910995184851,0.0375,25900,25,0.98
40,368.02,366.43,343.0,203.52,140.2,91.58,76.6,62.67,52.45,-2.78,53.27,367.616375356747,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,395.475511649417,425.069933925464,0.0375,25900,25,0.98
41,368.06,366.48,343.02,203.97,140.56,92.01,76.86,62.99,52.79,-3.7,53.85,367.756898020142,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,395.634371490817,425.228793766864,0.0375,25900,25,0.98
42,368.16,366.52,343.11,204.16,140.93,92.11,77.13,63.16,53.12,-4.19,54.44,367.897343773652,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,395.793152424269,425.387574700316,0.0375,25900,25,0.98
