Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
23,364.09,362.91,340.2,198.38,131.38,84.04,68.51,56.05,46.13,22.92,43.28,315.7273257247,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,337.350334397769,366.944756673816,0.0375,25900,25,0.98
24,364.2,363.04,340.29,198.6,131.64,84.3,68.79,56.3,46.38,22.88,43.68,315.893633552965,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,337.534972060898,367.129394336945,0.0375,25900,25,0.98
25,364.31,363.18,340.38,198.86,131.93,84.57,69.02,56.51,46.62,22.71,44.09,316.059866756937,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,337.719537223829,367.313959499876,0.0375,25900,25,0.98
26,364.41,363.32,340.49,199.13,132.22,84.82,69.24,56.72,46.85,22.76,44.54,316.226025320557,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,337.904029857719,367.498452133766,0.0375,25900,25,0.98
27,364.48,363.45,340.61,199.34,132.49,85.07,69.48,57.05,47.12,22.68,44.97,316.392109227826,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,338.088449933778,367.682872209825,0.0375,25900,25,0.98
28,364.56,363.54,340.73,199.52,132.78,85.26,69.73,57.31,47.41,22.73,45.43,316.558118462796,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,338.272797423275,367.867219699322,0.0375,25900,25,0.98
29,364.64,363.62,340.82,199.84,133.11,85.56,70.0,57.7,47.74,22.54,45.88,316.724053009577,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,338.457072297531,368.051494573578,0.0375,25900,25,0.98
30,364.74,363.73,340.92,200.17,133.62,85.86,70.39,58.03,48.24,22.42,46.62,316.88991285233,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,338.641274527923,368.23569680397,0.0375,25900,25,0.98
31,364.86,363.85,341.01,200.44,134.12,86.17,70.85,58.39,48.75,22.37,47.39,317.055697975273,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,338.825404085883,368.41982636193,0.0375,25900,25,0.98
32,364.96,363.92,341.1,200.7,134.41,86.49,71.21,58.73,49.07,22.64,47.92,317.221408362679,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,339.009460942899,368.603883218946,0.0375,25900,25,0.98
33,365.06,363.98,341.21,200.97,134.72,86.81,71.51,59.05,49.41,22.66,48.46,317.387043998874,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,339.193445070514,368.787867346561,0.0375,25900,25,0.98
