Time,TC1_tip,TC_9_5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
16,359.36,363.84,358.58,350.73,173.45,74.38,61.35,358.29,358.08,252.39,120.19,24.44,27.98,358.02,416.814680917448,451.598040829379,428.292723235642,384.496800519623,348.396286829207,325.368470707569,312.623135093711,306.228100462022,303.456637289683,302.955466223743,303.161693980372,0.084,25900,90,0.98
17,359.34,364.2,358.57,350.91,173.77,74.71,61.73,358.27,358.1,252.6,120.51,24.44,27.98,357.99,416.905162568618,451.702224540075,428.410707569955,384.599995211749,348.47030532606,325.414091499666,312.648449093225,306.241587932052,303.464693541482,302.962551887385,303.168779644014,0.084,25900,90,0.98
18,359.32,364.49,358.54,351.08,174.04,75.01,62.11,358.23,358.11,252.81,120.83,24.44,27.97,357.95,416.995518745701,451.806268684728,428.528574357963,384.703130854716,348.544316633576,325.459730232319,312.673784514286,306.255091943531,303.472761950782,302.969648765786,303.175876522415,0.084,25900,90,0.98
19,359.3,364.74,358.51,351.27,174.41,75.33,62.51,358.19,358.15,253.06,121.22,24.43,27.97,357.92,417.08574967801,451.910173503243,428.646323724934,384.806207427356,348.618320664196,325.505386835876,312.69914132983,306.268612496904,303.480842527626,302.976756870246,303.182984626875,0.084,25900,90,0.98
20,359.29,364.87,358.49,351.47,174.78,75.66,62.92,358.15,358.16,253.24,121.47,24.44,27.97,357.88,417.175855592809,452.013939237741,428.763955797712,384.909224909467,348.692317330877,325.551061240826,312.724519512745,306.282149592554,303.488935282027,302.983876212044,303.190103968672,0.084,25900,90,0.98
21,359.27,365.07,358.46,351.66,175.11,75.97,63.33,358.12,358.19,253.5,121.85,24.44,27.96,357.86,417.265836718591,452.117566126948,428.881470701354,385.012183280506,348.766306546686,325.5967533777,312.749919035866,306.295703230806,303.497040223971,302.991006802438,303.197234559067,0.084,25900,90,0.98
22,359.25,365.3,358.43,351.86,175.42,76.28,63.77,358.07,358.23,253.78,122.16,24.45,27.97,357.84,417.355693282517,452.221054410542,428.998868561739,385.115082520588,348.840288225109,325.64246317715,312.775339871981,306.309273411926,303.505157363412,302.998148652666,303.204376409295,0.084,25900,90,0.98
23,359.22,365.51,358.38,352.17,175.91,76.76,64.44,358.04,358.26,254.07,122.45,24.44,27.97,357.8,417.445425511887,452.324404326728,429.116149504102,385.21792260992,348.91426227987,325.688190569902,312.800781993828,306.322860136122,303.513286710278,303.005301773946,303.211529530574,0.084,25900,90,0.98
24,359.2,365.71,358.34,352.46,176.3,77.31,65.14,357.99,358.3,254.33,122.82,24.44,27.96,357.77,417.535033630918,452.427616117315,429.233313655978,385.320703529936,348.988228625299,325.733935486857,312.826245374118,306.336463403542,303.521428274466,303.012466177472,303.2186939341,0.084,25900,90,0.98
25,359.2,365.82,358.33,352.66,176.6,77.71,65.65,357.97,358.33,254.62,123.27,24.44,27.96,357.77,417.624517867108,452.53069001745,429.35036114123,385.423425260999,349.062187175592,325.779697858887,312.851729985484,306.350083214276,303.529582065844,303.019641874419,303.225869631047,0.084,25900,90,0.98
26,359.17,365.97,358.3,352.83,176.96,78.1,66.14,357.93,358.36,254.92,123.74,24.43,27.96,357.74,417.713878445595,452.633626264859,429.467292085471,385.526087784477,349.136137845495,325.825477617035,312.877235800535,306.363719568356,303.537748094248,303.026828875939,303.233056632568,0.084,25900,90,0.98
27,359.15,366.24,358.27,353.01,177.43,78.52,66.66,357.9,358.4,255.33,124.3,24.44,27.96,357.73,417.803115589815,452.736425099198,429.584106615736,385.628691082636,349.210080550213,325.871274692459,312.90276279183,306.377372465755,303.54592636949,303.034027193166,303.240254949794,0.084,25900,90,0.98
28,359.14,366.58,358.25,353.17,177.91,78.93,67.17,357.86,358.45,255.75,124.77,24.44,27.97,357.72,417.892229525843,452.839086753928,429.700804855524,385.731235136687,349.284015204846,325.917089016313,312.928310931869,306.391041906385,303.554116901346,303.041236837207,303.247464593836,0.084,25900,90,0.98
29,359.12,366.87,358.23,353.33,178.33,79.35,67.72,357.83,358.47,256.01,125.06,24.44,27.97,357.7,417.981220475759,452.941611467972,429.817386931831,385.833719929582,349.357941725291,325.96292051999,312.953880193135,306.404727890108,303.562319699566,303.048457819152,303.25468557578,0.084,25900,90,0.98
30,359.1,367.3,358.21,353.49,178.79,79.76,68.26,357.8,358.51,256.41,125.57,24.45,27.97,357.69,418.070088663181,453.043999476583,429.93385296969,385.936145443766,349.431860027427,326.008769134871,312.979470548046,306.418430416722,303.57053477387,303.055690150066,303.261917906695,0.084,25900,90,0.98
31,359.09,367.71,358.19,353.64,179.25,80.16,68.81,357.77,358.53,256.78,126.06,24.44,27.97,357.68,418.158834311389,453.146251014202,430.050203093921,386.038511662022,349.505770027515,326.054634792471,313.005081968981,306.432149485968,303.578762133947,303.062933840995,303.269161597623,0.084,25900,90,0.98
32,359.08,368.06,358.18,353.9,179.73,80.73,69.65,357.73,358.57,257.1,126.41,24.45,27.97,357.67,418.247457642374,453.248366316085,430.166437429956,386.140818567607,349.579671642118,326.100517424382,313.030714428273,306.445885097531,303.587001789457,303.07018890296,303.276416659588,0.084,25900,90,0.98
33,359.06,368.42,358.15,354.15,180.06,81.2,70.49,357.68,358.6,257.35,126.55,24.44,27.97,357.66,418.335958878444,453.350345615975,430.282556102684,386.243066143973,349.653564788112,326.146416962313,313.056367898218,306.459637251037,303.595253750028,303.077455346961,303.28368310359,0.084,25900,90,0.98
34,359.05,368.7,358.14,354.34,180.19,81.43,71.07,357.66,358.63,257.57,126.51,24.45,27.97,357.66,418.42433823848,453.452189151518,430.398559239396,386.345254375816,349.727449382974,326.192353343498,313.082042351084,306.473405946059,303.603518025261,303.084733183977,303.290960940606,0.084,25900,90,0.98
35,359.04,368.89,358.13,354.51,180.37,81.62,71.63,357.62,358.66,257.76,126.55,24.44,27.97,357.65,418.512595946888,453.553897150516,430.514446961842,386.447383245956,349.801325343754,326.238338578253,313.107737759052,306.487191182105,303.611794624725,303.092022424963,303.298250181592,0.084,25900,90,0.98
36,359.04,368.96,358.11,354.69,180.36,81.83,72.18,357.6,358.68,257.85,126.63,24.44,27.98,357.64,418.600732221319,453.65546984996,430.630219397339,386.549452739761,349.875192588573,326.284340578423,313.133454094315,306.500992958636,303.620083557957,303.099323080851,303.305550837479,0.084,25900,90,0.98
37,359.04,369.07,358.11,354.88,180.25,82.08,72.75,357.56,358.71,258.04,126.81,24.45,27.98,357.64,418.688747283358,453.756907480024,430.745876669531,386.65146284147,349.94905103536,326.330359275675,313.159191328983,306.514811275048,303.628384834467,303.106635162552,303.31286291918,0.084,25900,90,0.98
38,359.03,369.26,358.09,355.06,180.04,82.32,73.32,357.53,358.74,258.33,127.09,24.45,27.98,357.64,418.77664134946,453.858210277233,430.861418905926,386.75341353716,350.022900602866,326.376394601935,313.184949435171,306.528646130687,303.636698463733,303.113958680952,303.320186437581,0.084,25900,90,0.98
39,359.02,369.47,358.08,355.22,179.85,82.58,73.88,357.5,358.77,258.7,127.42,24.45,27.98,357.63,418.864414643454,453.959378465215,430.976846226577,386.855304810276,350.096741209173,326.422446488958,313.210728384886,306.542497524834,303.645024455201,303.121293646917,303.327521403545,0.084,25900,90,0.98
40,359.01,369.62,358.08,355.4,179.96,82.89,74.46,357.48,358.8,259.12,127.85,24.45,27.98,357.63,418.952067377728,454.060412285041,431.092158762234,386.957136648835,350.170572774068,326.468514868973,313.236528150185,306.556365456728,303.653362818291,303.128640071288,303.334867827917,0.084,25900,90,0.98
41,359.0,369.76,358.06,355.63,180.41,83.46,75.34,357.43,358.82,259.4,128.14,24.45,27.98,357.62,419.039599775595,454.161311958625,431.20735663234,387.058909036693,350.244395216187,326.514599673931,313.262348702994,306.570249925534,303.661713562386,303.135997964883,303.342225721512,0.084,25900,90,0.98
42,358.97,369.88,358.04,355.85,181.11,84.12,76.24,357.39,358.85,259.83,128.78,24.45,27.97,357.6,419.127012049655,454.262077723991,431.322439966192,387.160621961915,350.318208455743,326.560700836219,313.288190015286,306.58415093038,303.670076696844,303.143367338499,303.349595095127,0.084,25900,90,0.98
43,358.96,370.01,358.03,356.0,181.62,84.61,76.86,357.36,358.87,260.25,129.48,24.45,27.96,357.6,419.21430442222,454.362709802388,431.437408883255,387.262275408978,350.392012411957,326.606818287975,313.314052058907,306.598068470319,303.678452230989,303.150748202905,303.356975959534,0.084,25900,90,0.98
44,358.96,370.13,358.02,356.15,182.16,85.12,77.48,357.33,358.91,260.64,130.12,24.45,27.96,357.59,419.301477104142,454.46320843232,431.552263513606,387.363869366921,350.465807005785,326.652951961836,313.339934805764,306.612002544368,303.686840174116,303.158140568852,303.36436832548,0.084,25900,90,0.98
45,358.95,370.32,358.01,356.31,182.55,85.63,78.09,357.3,358.94,261.05,130.75,24.45,27.97,357.58,419.388530314694,454.5635738375,431.667003978592,387.465403821583,350.539592157295,326.699101790204,313.365838227644,306.625953151472,303.695240535486,303.165544447063,303.371772203692,0.084,25900,90,0.98
46,358.93,370.48,358.0,356.46,182.75,86.14,78.74,357.28,358.96,261.47,131.25,24.46,27.97,357.58,419.475464268537,454.663806247725,431.781630403426,387.566942937546,350.613367787411,326.745267705749,313.391762296339,306.63992029053,303.703653324334,303.172959848241,303.379187604869,0.084,25900,90,0.98
47,358.92,370.71,358.0,356.62,183.13,86.64,79.39,357.26,359.0,261.88,131.73,24.46,27.98,357.56,419.562279181152,454.763905890546,431.896142912237,387.668427656911,350.687133817186,326.791449641194,313.417706983593,306.653903960383,303.712078549859,303.180386783061,303.38661453969,0.084,25900,90,0.98
48,358.9,370.97,358.0,356.78,183.54,87.14,80.05,357.23,359.03,262.31,132.24,24.46,27.98,357.56,419.648975268891,454.863872990393,432.010541627337,387.769852659438,350.76089016775,326.8376475293,313.443672261099,306.667904159816,303.720516221231,303.187825262179,303.394053018808,0.084,25900,90,0.98
49,358.9,371.19,357.99,356.95,183.87,87.67,80.71,357.21,359.05,262.77,132.78,24.46,27.98,357.55,419.735552741095,454.963707782309,432.124826677816,387.87121793528,350.834636761433,326.883861303182,313.469658100576,306.681920887568,303.728966347591,303.195275296224,303.401503052853,0.084,25900,90,0.98
50,358.87,371.34,357.97,357.18,184.7,88.45,81.73,357.17,359.08,263.09,133.1,24.46,27.98,357.54,419.822011816326,455.063410485307,432.238998183225,387.972523471108,350.90837351958,326.930090895697,313.495664473615,306.695954142306,303.737428938045,303.202736895802,303.40896465243,0.084,25900,90,0.98
51,358.85,371.65,357.96,357.41,185.62,89.26,82.77,357.13,359.1,263.53,133.64,24.46,27.97,357.53,419.908352704855,455.162981330096,432.35305627035,388.073769256798,350.982100364831,326.976336240092,313.521691351852,306.710003922661,303.745904001671,303.210210071494,303.416437828122,0.084,25900,90,0.98
52,358.84,371.87,357.95,357.56,186.19,89.78,83.45,357.11,359.12,263.92,134.2,24.46,27.97,357.51,419.994575620537,455.262420540803,432.467001062263,388.174955281021,351.055817219609,327.022597269581,313.547738706852,306.724070227198,303.754391547512,303.217694833856,303.423922590484,0.084,25900,90,0.98
53,358.82,371.95,357.94,357.71,186.7,90.26,84.14,357.07,359.15,264.25,134.65,24.46,27.96,357.51,420.080680775023,455.361728343895,432.580832683627,388.27608153341,351.129524006838,327.068873917513,313.573806510148,306.738153054433,303.762891584583,303.225191193424,303.431418950052,0.084,25900,90,0.98
54,358.81,372.04,357.93,357.86,187.15,90.7,84.81,357.05,359.18,264.54,134.93,24.45,27.96,357.5,420.166668380136,455.460904963868,432.694551258037,388.37714800348,351.203220649653,327.11516611736,313.599894733258,306.752252402828,303.771404121866,303.232699160702,303.438926917331,0.084,25900,90,0.98
55,358.78,372.13,357.91,358.0,187.52,91.09,85.47,357.02,359.2,264.69,135.14,24.45,27.97,357.48,420.25253864725,455.559950625464,432.808156909573,388.478154681227,351.276907071481,327.161473802658,313.626003347645,306.766368270788,303.779929168312,303.240218746178,303.446446502806,0.084,25900,90,0.98
56,358.78,372.29,357.91,358.14,187.75,91.44,86.14,356.99,359.23,264.68,135.15,24.46,27.96,357.47,420.338291788489,455.65886555083,432.921649760883,388.579101556379,351.350583195879,327.207796907016,313.652132324738,306.780500656665,303.78846673284,303.247749960308,303.453977716937,0.084,25900,90,0.98
57,358.75,372.4,357.89,358.26,187.89,91.71,86.8,356.96,359.26,264.6,135.0,24.46,27.97,357.45,420.423928013921,455.757649964155,433.035029936063,388.679988619558,351.424248946908,327.254135364215,313.678281635951,306.79464955876,303.797016824338,303.255292813529,303.461520570157,0.084,25900,90,0.98
58,358.73,372.56,357.89,358.39,187.95,91.98,87.45,356.94,359.29,264.59,134.94,24.46,27.98,357.44,420.509447531438,455.856304091615,433.148297560534,388.780815862202,351.497904249112,327.300489108195,313.704451252681,306.808814975323,303.80557945166,303.262847316248,303.469075072876,0.084,25900,90,0.98
59,358.7,372.7,357.88,358.6,188.11,92.4,88.43,356.89,359.31,264.65,134.88,24.46,27.97,357.43,420.594850551137,455.954828155365,433.261452757631,388.881583275211,351.571549027003,327.346858072892,313.730641146262,306.822996904545,303.814154623633,303.27041347885,303.476641235479,0.084,25900,90,0.98
60,358.67,372.84,357.87,358.79,188.28,92.85,89.4,356.84,359.34,264.64,134.93,24.46,27.98,357.41,420.680137285438,456.053222372201,433.374495647457,388.982290848495,351.645183204987,327.393242192258,313.756851287982,306.837195344562,303.822742349047,303.277991311696,303.484219068324,0.084,25900,90,0.98
61,358.64,372.97,357.86,358.9,188.38,93.14,90.03,356.83,359.37,264.64,135.0,24.45,27.98,357.39,420.765307939786,456.151486969039,433.487426356582,389.082938574849,351.718806708631,327.439641400585,313.783081649154,306.851410293469,303.831342636663,303.285580825119,303.491808581748,0.084,25900,90,0.98
62,358.62,373.06,357.84,359.03,188.49,93.48,90.69,356.79,359.39,264.63,135.09,24.46,27.97,357.38,420.850362721156,456.249622169243,433.600245009607,389.183526446572,351.792419463527,327.486055632198,313.809332201045,306.8656417493,303.839955495211,303.293182029429,303.499409786058,0.084,25900,90,0.98
63,358.6,373.18,357.83,359.16,188.61,93.83,91.32,356.77,359.42,264.62,135.25,24.47,27.98,357.36,420.935301841392,456.347628187023,433.712951725619,389.284054454048,351.866021394812,327.532484821326,313.83560291484,306.879889710033,303.848580933385,303.300794934908,303.507022691537,0.084,25900,90,0.98
64,358.57,373.25,357.83,359.27,188.76,94.17,91.97,356.75,359.44,264.65,135.36,24.46,27.98,357.35,421.020125504639,456.445505248132,433.825546631127,389.38452259093,351.93961242891,327.578928902568,313.861893761765,306.894154173603,303.857218959853,303.308419551817,303.514647308445,0.084,25900,90,0.98
65,358.55,373.33,357.83,359.39,188.88,94.51,92.61,356.72,359.47,264.69,135.47,24.47,27.99,357.35,421.104833917913,456.54325357231,433.938029849064,389.484930849718,352.013192492062,327.625387810516,313.888204712986,306.908435137887,303.865869583245,303.316055890386,303.522283647015,0.084,25900,90,0.98
66,358.52,373.43,357.81,359.5,189.0,94.84,93.25,356.69,359.5,264.76,135.68,24.48,27.99,357.32,421.189427287798,456.640873378941,434.050401502345,389.585279223196,352.086761510778,327.671861479852,313.914535739638,306.922732600712,303.874532812163,303.323703960824,303.529931717452,0.084,25900,90,0.98
67,358.51,373.57,357.81,359.62,189.11,95.17,93.87,356.67,359.53,264.84,135.92,24.47,27.99,357.29,421.273905819803,456.738364887827,434.162661714328,389.685567704646,352.16031941196,327.718349845405,313.940886812841,306.937046559854,303.883208655175,303.331363773312,303.53759152994,0.084,25900,90,0.98
68,358.47,373.68,357.8,359.79,189.23,95.67,94.82,356.63,359.57,264.95,136.18,24.47,27.98,357.27,421.358269723615,456.835728311242,434.27481060391,389.785796285784,352.233866122122,327.764852841909,313.967257903635,306.951377013028,303.891897120817,303.339035338005,303.545263094634,0.084,25900,90,0.98
69,358.42,373.76,357.78,359.94,189.55,96.17,95.75,356.59,359.58,265.05,136.43,24.47,27.99,357.23,421.442519196092,456.932963880266,434.386848301821,389.885964963447,352.307401569774,327.811370404708,313.993648983161,306.965723957919,303.900598217592,303.346718665033,303.552946421662,0.084,25900,90,0.98
70,358.4,373.9,357.78,360.05,189.76,96.49,96.36,356.56,359.62,265.19,136.7,24.47,27.98,357.22,421.526654448506,457.030071802682,434.498774924607,389.986073728981,352.380925681671,327.857902468651,314.02006002238,306.980087392136,303.909311953974,303.354413764501,303.56064152113,0.084,25900,90,0.98
71,358.37,374.04,357.77,360.16,189.86,96.83,96.97,356.54,359.66,265.27,136.87,24.48,27.98,357.19,421.610675683581,457.124537616099,434.608512236794,390.086471708656,352.456206716981,327.905882768392,314.046926225218,306.994265711358,303.917642506108,303.361704432817,303.567932189446,0.084,25900,90,0.98
72,358.33,374.17,357.76,360.26,189.96,97.2,97.57,356.51,359.69,265.35,137.1,24.48,27.98,357.17,421.694583105511,457.221316578932,434.720125325707,390.186472467462,352.529783431726,327.952507776875,314.073398424084,307.008654233577,303.926363902016,303.36940430677,303.575632063399,0.084,25900,90,0.98
73,358.31,374.32,357.76,360.38,190.14,97.54,98.16,356.48,359.73,265.39,137.36,24.48,27.97,357.15,421.777275677136,457.319379249311,434.832717752616,390.286859182282,352.603505363046,327.999192599088,314.099902235701,307.023061369479,303.935098146239,303.377115901457,303.583343658086,0.084,25900,90,0.98
74,358.29,374.46,357.76,360.5,190.28,97.87,98.75,356.47,359.75,265.45,137.52,24.48,27.97,357.13,421.860912033775,457.415928928204,434.944153248405,390.386758413539,352.677066131397,328.045849031446,314.126415253321,307.037483029574,303.943844671382,303.384839116015,303.591066872643,0.084,25900,90,0.98
75,358.25,374.64,357.75,360.62,190.45,98.17,99.34,356.45,359.78,265.5,137.69,24.47,27.96,357.11,421.944435012424,457.512351870179,435.055478011414,390.486597639129,352.750615501644,328.092520095352,314.152948381255,307.051921206835,303.952603766539,303.392574014018,303.598801770646,0.084,25900,90,0.98
76,358.21,374.82,357.74,360.72,190.6,98.47,99.91,356.42,359.82,265.58,137.99,24.48,27.96,357.09,422.027844818869,457.608648287381,435.166692162099,390.586376851919,352.824153400311,328.139205725481,314.179501591144,307.066375899645,303.961375440483,303.400320605726,303.606548362355,0.084,25900,90,0.98
77,358.16,374.95,357.72,360.89,190.86,98.99,100.78,356.38,359.83,265.69,138.32,24.48,27.95,357.05,422.111141649711,457.704818404971,435.277795829201,390.686096048418,352.897679755362,328.18590585694,314.206074854683,307.080847106354,303.970159701966,303.408078901383,303.614306658011,0.084,25900,90,0.98
78,358.12,374.99,357.72,361.05,191.13,99.55,101.63,356.35,359.86,265.78,138.54,24.48,27.96,357.02,422.19432571308,457.800862428986,435.388789129662,390.785755220625,352.971194493381,328.232620424462,314.232668143409,307.095334825234,303.978956559703,303.415848911205,303.622076667834,0.084,25900,90,0.98
79,358.08,375.11,357.71,361.16,191.21,99.95,102.2,356.32,359.88,265.92,138.93,24.47,27.95,356.99,422.277397206045,457.896780581765,435.499672190888,390.885354365091,353.044697542734,328.279349363311,314.259281428938,307.109839054527,303.987766022389,303.423630645395,303.629858402024,0.084,25900,90,0.98
80,358.03,375.24,357.69,361.25,191.37,100.35,102.76,356.29,359.91,266.11,139.29,24.48,27.94,356.96,422.360356331928,457.992573074305,435.610445133233,390.98489347578,353.118188831069,328.326092608568,314.285914682781,307.124359792412,303.99658809869,303.431424114133,303.637651870761,0.084,25900,90,0.98
81,358.0,375.39,357.68,361.36,191.58,100.72,103.33,356.26,359.93,266.33,139.57,24.48,27.95,356.95,422.443203295267,458.088240115309,435.721108075917,391.084372546447,353.191668286124,328.372850095348,314.312567876397,307.138897037009,304.005422797239,303.439229327574,303.645457084202,0.084,25900,90,0.98
82,357.96,375.55,357.68,361.47,191.73,101.07,103.9,356.24,359.96,266.49,139.78,24.48,27.95,356.93,422.525938285799,458.1837819352,435.83166115205,391.183791576893,353.265135837996,328.419621759489,314.339240981375,307.153450786418,304.014270126645,303.447046295854,303.653274052483,0.084,25900,90,0.98
83,357.93,375.75,357.68,361.58,191.8,101.43,104.46,356.21,359.99,266.61,139.95,24.47,27.95,356.91,422.60856151088,458.279198735494,435.942104476565,391.283150559671,353.338591414372,328.466407536138,314.365933969069,307.168021038652,304.023130095489,303.454875029091,303.66110278572,0.084,25900,90,0.98
84,357.89,375.9,357.67,361.69,192.02,101.74,105.03,356.18,360.01,266.75,140.07,24.47,27.95,356.88,422.691073171296,458.374490727497,436.052425682039,391.382449490333,353.412034944202,328.513207360829,314.392646810871,307.182607791682,304.032002712319,303.462715537378,303.668943294007,0.084,25900,90,0.98
85,357.85,376.01,357.65,361.78,192.17,102.04,105.57,356.15,360.04,266.84,140.15,24.48,27.95,356.85,422.773473461807,458.469658130147,436.162479741239,391.481688366696,353.485466357413,328.560021169411,314.419379478205,307.197211043444,304.040887985662,303.47056783079,303.676795587418,0.084,25900,90,0.98
86,357.8,376.17,357.65,361.95,192.43,102.52,106.42,356.12,360.07,267.02,140.25,24.49,27.96,356.83,422.855762583252,458.564701152312,436.272424200354,391.580867184379,353.55888558335,328.60684889758,314.446131942392,307.211830791805,304.04978592401,303.478431919375,303.684659676004,0.084,25900,90,0.98
87,357.75,376.3,357.65,362.11,192.56,103.02,107.23,356.08,360.1,267.18,140.36,24.48,27.96,356.8,422.937940728549,458.659620013805,436.382259187704,391.679985942183,353.632292552674,328.653690481444,314.472904174808,307.2264670346,304.058696535832,303.486307813166,303.692535569794,0.084,25900,90,0.98
88,357.72,376.43,357.64,362.22,192.73,103.39,107.79,356.07,360.13,267.33,140.65,24.49,27.96,356.77,423.020008108333,458.754414905884,436.491984813531,391.77904463173,353.70568719364,328.700545856414,314.499696146589,307.241119769574,304.067619829563,303.494195522171,303.7004232788,0.084,25900,90,0.98
89,357.69,376.53,357.63,362.32,192.88,103.76,108.32,356.04,360.15,267.47,140.94,24.49,27.96,356.75,423.101964901538,458.849086068336,436.601601219444,391.878043257879,353.779069439449,328.747414959393,314.526507829205,307.255788994488,304.076555813615,303.502095056376,303.708322813005,0.084,25900,90,0.98
90,357.64,376.64,357.62,362.42,193.08,104.13,108.85,356.0,360.19,267.59,141.2,24.49,27.96,356.72,423.183811319732,458.943633688627,436.711108513538,391.976981811928,353.852439218624,328.794297725921,314.553339193715,307.270474706982,304.085504496365,303.510006425745,303.716234182374,0.084,25900,90,0.98
