Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,359.62,358.97,359.7,360.16,359.49,361.25,358.81,359.28,355.38,331.87,0.1575,25900,20,0.98
1,359.59,358.89,359.61,360.11,359.47,361.24,358.87,359.46,355.3,331.65,0.1575,25900,20,0.98
2,359.55,358.81,359.55,360.08,359.44,361.24,358.97,359.58,355.46,331.62,0.1575,25900,20,0.98
3,359.53,358.78,359.51,360.05,359.41,361.25,359.04,359.77,355.71,331.69,0.1575,25900,20,0.98
4,359.52,358.75,359.48,360.02,359.4,361.26,359.1,359.94,356.06,331.82,0.1575,25900,20,0.98
5,359.49,358.74,359.45,360.02,359.39,361.27,359.18,360.09,356.43,331.97,0.1575,25900,20,0.98
6,359.47,358.72,359.44,359.99,359.38,361.3,359.25,360.22,356.83,332.1,0.1575,25900,20,0.98
7,359.46,358.7,359.39,359.98,359.37,361.32,359.33,360.36,357.19,332.2,0.1575,25900,20,0.98
8,359.44,358.68,359.36,359.97,359.37,361.35,359.42,360.49,357.52,332.28,0.1575,25900,20,0.98
9,359.42,358.66,359.34,359.96,359.36,361.37,359.49,360.56,357.81,332.37,0.1575,25900,20,0.98
10,359.4,358.64,359.31,359.94,359.35,361.39,359.57,360.68,358.08,332.43,0.1575,25900,20,0.98
11,359.38,358.63,359.27,359.93,359.34,361.41,359.65,360.78,358.47,332.54,0.1575,25900,20,0.98
12,359.35,358.63,359.24,359.92,359.34,361.44,359.73,360.84,358.83,332.64,0.1575,25900,20,0.98
13,359.34,358.62,359.22,359.9,359.34,361.46,359.77,360.9,359.04,332.71,0.1575,25900,20,0.98
14,359.31,358.61,359.17,359.88,359.34,361.47,359.8,360.95,359.24,332.81,0.1575,25900,20,0.98
15,359.3,358.61,359.16,359.85,359.34,361.49,359.85,361.0,359.41,332.9,0.1575,25900,20,0.98
16,359.3,358.6,359.14,359.84,359.33,361.5,359.89,361.03,359.56,333.03,0.1575,25900,20,0.98
17,359.28,358.61,359.13,359.82,359.33,361.51,359.95,361.09,359.69,333.16,0.1575,25900,20,0.98
18,359.27,358.59,359.11,359.79,359.33,361.53,359.98,361.15,359.79,333.31,0.1575,25900,20,0.98
19,359.26,358.59,359.09,359.78,359.32,361.55,360.03,361.2,359.91,333.55,0.1575,25900,20,0.98
