Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,360.3,359.65,360.26,360.84,360.12,362.06,359.22,359.69,355.57,331.31,0.1575,25900,100,0.98
1,360.24,359.56,360.22,360.82,360.09,362.05,359.18,359.66,355.58,331.21,0.1575,25900,100,0.98
2,360.18,359.5,360.17,360.81,360.06,362.04,359.09,359.61,355.7,331.2,0.1575,25900,100,0.98
3,360.14,359.44,360.14,360.76,360.03,362.02,358.98,359.53,355.87,331.27,0.1575,25900,100,0.98
4,360.1,359.38,360.11,360.74,360.01,361.99,358.89,359.46,356.08,331.38,0.1575,25900,100,0.98
5,360.06,359.33,360.07,360.72,359.97,361.98,358.85,359.39,356.33,331.53,0.1575,25900,100,0.98
6,360.02,359.28,360.02,360.68,359.93,361.94,358.83,359.27,356.59,331.7,0.1575,25900,100,0.98
7,359.99,359.24,359.97,360.65,359.88,361.9,358.8,359.2,356.81,331.86,0.1575,25900,100,0.98
8,359.95,359.21,359.92,360.63,359.84,361.85,358.79,359.19,357.01,332.01,0.1575,25900,100,0.98
9,359.91,359.15,359.85,360.61,359.78,361.81,358.76,359.18,357.32,332.2,0.1575,25900,100,0.98
10,359.87,359.12,359.81,360.56,359.73,361.74,358.74,359.18,357.59,332.34,0.1575,25900,100,0.98
11,359.85,359.1,359.76,360.53,359.69,361.68,358.73,359.19,357.71,332.4,0.1575,25900,100,0.98
12,359.83,359.08,359.74,360.5,359.66,361.66,358.73,359.21,357.8,332.43,0.1575,25900,100,0.98
13,359.81,359.05,359.69,360.47,359.63,361.63,358.71,359.23,357.87,332.49,0.1575,25900,100,0.98
14,359.79,359.03,359.65,360.42,359.59,361.57,358.7,359.25,357.96,332.6,0.1575,25900,100,0.98
15,359.76,359.0,359.62,360.38,359.54,361.52,358.7,359.28,358.1,332.79,0.1575,25900,100,0.98
16,359.73,358.98,359.59,360.35,359.51,361.5,358.71,359.32,358.28,333.03,0.1575,25900,100,0.98
17,359.72,358.97,359.56,360.31,359.48,361.47,358.73,359.34,358.43,333.31,0.1575,25900,100,0.98
18,359.7,358.95,359.53,360.27,359.45,361.43,358.75,359.37,358.55,333.62,0.1575,25900,100,0.98
19,359.67,358.93,359.48,360.21,359.41,361.4,358.76,359.39,358.68,334.06,0.1575,25900,100,0.98
20,359.63,358.9,359.45,360.2,359.37,361.4,358.78,359.43,358.8,334.48,0.1575,25900,100,0.98
21,359.63,358.89,359.43,360.15,359.35,361.36,358.78,359.47,358.85,334.71,0.1575,25900,100,0.98
22,359.6,358.88,359.39,360.12,359.32,361.33,358.79,359.52,358.91,334.91,0.1575,25900,100,0.98
23,359.58,358.86,359.36,360.09,359.3,361.31,358.78,359.53,358.97,335.1,0.1575,25900,100,0.98
24,359.56,358.84,359.34,360.06,359.28,361.3,358.78,359.56,359.03,335.29,0.1575,25900,100,0.98
25,359.53,358.82,359.31,360.03,359.25,361.28,358.78,359.58,359.09,335.51,0.1575,25900,100,0.98
26,359.51,358.81,359.3,359.99,359.24,361.26,358.79,359.58,359.16,335.75,0.1575,25900,100,0.98
27,359.47,358.78,359.26,359.98,359.21,361.25,358.79,359.59,359.31,336.11,0.1575,25900,100,0.98
28,359.44,358.76,359.23,359.96,359.18,361.24,358.8,359.6,359.51,336.49,0.1575,25900,100,0.98
