Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,h,flux,abs,surf
0,367.64,366.94,367.07,367.54,366.82,368.76,366.19,366.4,362.93,328.8,0.1575,25900,3,0.76
1,367.61,366.9,367.04,367.51,366.79,368.75,366.19,366.44,363.01,328.6,0.1575,25900,3,0.76
2,367.57,366.85,367.02,367.49,366.77,368.74,366.17,366.48,363.03,328.49,0.1575,25900,3,0.76
3,367.51,366.8,367.01,367.48,366.75,368.73,366.16,366.45,363.02,328.42,0.1575,25900,3,0.76
4,367.46,366.74,366.99,367.46,366.73,368.71,366.14,366.42,362.97,328.39,0.1575,25900,3,0.76
5,367.37,366.69,366.98,367.45,366.71,368.68,366.13,366.44,362.93,328.34,0.1575,25900,3,0.76
6,367.26,366.64,366.95,367.43,366.7,368.66,366.1,366.5,362.93,328.29,0.1575,25900,3,0.76
7,367.19,366.59,366.91,367.42,366.69,368.63,366.09,366.55,362.95,328.22,0.1575,25900,3,0.76
8,367.12,366.56,366.88,367.4,366.67,368.6,366.06,366.57,362.95,328.09,0.1575,25900,3,0.76
9,367.05,366.51,366.85,367.38,366.62,368.57,366.0,366.56,362.91,327.91,0.1575,25900,3,0.76
10,366.99,366.47,366.81,367.36,366.6,368.56,365.93,366.54,362.83,327.7,0.1575,25900,3,0.76
11,366.97,366.44,366.79,367.34,366.58,368.53,365.9,366.49,362.73,327.58,0.1575,25900,3,0.76
12,366.96,366.42,366.75,367.31,366.55,368.51,365.87,366.43,362.63,327.47,0.1575,25900,3,0.76
13,366.93,366.38,366.71,367.29,366.53,368.49,365.85,366.37,362.57,327.39,0.1575,25900,3,0.76
14,366.91,366.36,366.69,367.27,366.51,368.46,365.83,366.31,362.52,327.33,0.1575,25900,3,0.76
15,366.9,366.34,366.67,367.23,366.49,368.43,365.81,366.28,362.46,327.25,0.1575,25900,3,0.76
16,366.88,366.32,366.63,367.2,366.46,368.39,365.79,366.26,362.38,327.15,0.1575,25900,3,0.76
17,366.86,366.3,366.61,367.18,366.45,368.38,365.77,366.25,362.32,327.04,0.1575,25900,3,0.76
18,366.84,366.27,366.56,367.16,366.42,368.36,365.74,366.24,362.18,326.85,0.1575,25900,3,0.76
19,366.82,366.23,366.49,367.13,366.39,368.34,365.7,366.21,361.95,326.63,0.1575,25900,3,0.76
20,366.8,366.21,366.47,367.1,366.37,368.32,365.69,366.17,361.71,326.5,0.1575,25900,3,0.76
21,366.8,366.18,366.43,367.07,366.37,368.29,365.67,366.13,361.36,326.38,0.1575,25900,3,0.76
22,366.77,366.17,366.4,367.04,366.35,368.25,365.63,366.07,360.95,326.26,0.1575,25900,3,0.76
23,366.75,366.14,366.38,367.01,366.33,368.2,365.59,366.02,360.57,326.14,0.1575,25900,3,0.76
24,366.73,366.12,366.36,366.99,366.3,368.17,365.56,366.0,360.28,326.01,0.1575,25900,3,0.76
25,366.71,366.1,366.34,366.97,366.28,368.16,365.51,365.96,360.05,325.9,0.1575,25900,3,0.76
26,366.66,366.1,366.32,366.94,366.26,368.12,365.44,365.91,359.93,325.84,0.1575,25900,3,0.76
27,366.58,366.02,366.28,366.9,366.19,368.09,365.28,365.83,359.97,325.78,0.1575,25900,3,0.76
28,366.52,365.97,366.22,366.85,366.13,368.06,365.22,365.73,360.18,325.86,0.1575,25900,3,0.76
29,366.47,365.92,366.19,366.79,366.08,368.01,365.2,365.63,360.22,326.03,0.1575,25900,3,0.76
30,366.43,365.88,366.17,366.74,366.04,367.96,365.19,365.6,360.33,326.21,0.1575,25900,3,0.76
