Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
2346,375.01,374.04,376.88,377.11,376.85,378.65,378.49,378.66,377.89,368.86,388.92295798611,419.655315264037,419.655315264037,419.655315264037,419.655315264037,419.655315264037,419.655315264037,419.655315264037,419.655315264037,419.655315264037,461.597820062328,0.1575,25900,3,0.98
2347,374.97,374.08,376.91,377.14,376.87,378.65,378.59,378.71,377.93,368.93,388.953536698868,419.690153381891,419.690153381891,419.690153381891,419.690153381891,419.690153381891,419.690153381891,419.690153381891,419.690153381891,419.690153381891,461.632658180182,0.1575,25900,3,0.98
2348,375.0,374.11,376.94,377.17,376.9,378.64,378.68,378.79,377.95,368.96,388.984111108966,419.724986991213,419.724986991213,419.724986991213,419.724986991213,419.724986991213,419.724986991213,419.724986991213,419.724986991213,419.724986991213,461.667491789503,0.1575,25900,3,0.98
2349,375.04,374.1,376.94,377.2,376.9,378.63,378.68,378.95,377.9,368.95,389.014681216542,419.75981609201,419.75981609201,419.75981609201,419.75981609201,419.75981609201,419.75981609201,419.75981609201,419.75981609201,419.75981609201,461.702320890301,0.1575,25900,3,0.98
2350,375.07,374.1,376.96,377.23,376.91,378.62,378.66,379.12,377.86,368.93,389.045247021735,419.794640684294,419.794640684294,419.794640684294,419.794640684294,419.794640684294,419.794640684294,419.794640684294,419.794640684294,419.794640684294,461.737145482584,0.1575,25900,3,0.98
2351,375.1,374.11,376.97,377.28,376.92,378.63,378.67,379.25,377.86,368.91,389.075808524682,419.829460768075,419.829460768075,419.829460768075,419.829460768075,419.829460768075,419.829460768075,419.829460768075,419.829460768075,419.829460768075,461.771965566365,0.1575,25900,3,0.98
2352,375.03,374.13,376.98,377.31,376.93,378.66,378.71,379.24,377.86,368.88,389.106365725524,419.864276343363,419.864276343363,419.864276343363,419.864276343363,419.864276343363,419.864276343363,419.864276343363,419.864276343363,419.864276343363,461.806781141653,0.1575,25900,3,0.98
2353,374.97,374.15,376.97,377.31,376.96,378.67,378.72,379.16,377.82,368.83,389.136918624398,419.899087410168,419.899087410168,419.899087410168,419.899087410168,419.899087410168,419.899087410168,419.899087410168,419.899087410168,419.899087410168,461.841592208459,0.1575,25900,3,0.98
2354,374.96,374.18,376.99,377.32,376.98,378.67,378.72,379.21,377.76,368.79,389.167467221445,419.933893968502,419.933893968502,419.933893968502,419.933893968502,419.933893968502,419.933893968502,419.933893968502,419.933893968502,419.933893968502,461.876398766793,0.1575,25900,3,0.98
2355,374.96,374.2,377.0,377.31,377.01,378.68,378.7,379.16,377.66,368.73,389.198011516803,419.968696018375,419.968696018375,419.968696018375,419.968696018375,419.968696018375,419.968696018375,419.968696018375,419.968696018375,419.968696018375,461.911200816665,0.1575,25900,3,0.98
