Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
13,363.58,359.9,330.95,186.3,122.79,77.93,61.81,50.42,39.77,20.96,36.16,354.801684006479,381.022184029113,381.022184029113,381.022184029113,381.022184029113,381.022184029113,381.022184029113,381.022184029113,381.022184029113,381.022184029113,435.963836190061,0.0375,25900,3,0.98
14,363.8,360.24,331.22,186.67,123.12,77.51,62.15,50.68,40.04,17.08,36.4,354.949055038475,381.188024504842,381.188024504842,381.188024504842,381.188024504842,381.188024504842,381.188024504842,381.188024504842,381.188024504842,381.188024504842,436.129676665791,0.0375,25900,3,0.98
15,364.17,360.78,331.73,186.95,123.63,78.23,62.59,51.06,40.42,18.91,36.79,355.096349155032,381.353787089914,381.353787089914,381.353787089914,381.353787089914,381.353787089914,381.353787089914,381.353787089914,381.353787089914,381.353787089914,436.295439250862,0.0375,25900,3,0.98
16,364.64,361.25,332.17,187.41,124.17,77.05,63.02,51.17,40.81,21.5,37.21,355.243566353846,381.519471770196,381.519471770196,381.519471770196,381.519471770196,381.519471770196,381.519471770196,381.519471770196,381.519471770196,381.519471770196,436.461123931145,0.0375,25900,3,0.98
17,364.9,361.52,332.53,188.06,124.56,78.9,63.35,51.49,41.05,21.32,37.51,355.390706632667,381.685078531618,381.685078531618,381.685078531618,381.685078531618,381.685078531618,381.685078531618,381.685078531618,381.685078531618,381.685078531618,436.626730692566,0.0375,25900,3,0.98
18,365.13,361.72,332.95,188.68,124.97,79.15,63.72,51.68,41.3,21.81,37.84,355.537769989302,381.850607360171,381.850607360171,381.850607360171,381.850607360171,381.850607360171,381.850607360171,381.850607360171,381.850607360171,381.850607360171,436.79225952112,0.0375,25900,3,0.98
19,365.35,361.84,333.39,189.28,125.4,79.52,64.06,52.11,41.55,21.71,38.18,355.684756421611,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,382.016058241908,436.957710402857,0.0375,25900,3,0.98
20,365.54,361.91,333.82,189.92,125.81,79.73,64.39,52.4,41.81,16.42,38.55,355.831665927508,382.181431162944,382.181431162944,382.181431162944,382.181431162944,382.181431162944,382.181431162944,382.181431162944,382.181431162944,382.181431162944,437.123083323893,0.0375,25900,3,0.98
21,365.72,362.03,334.23,190.3,126.21,80.07,64.68,52.49,42.06,21.56,38.92,355.978498504962,382.346726109452,382.346726109452,382.346726109452,382.346726109452,382.346726109452,382.346726109452,382.346726109452,382.346726109452,382.346726109452,437.2883782704,0.0375,25900,3,0.98
22,365.87,362.11,334.62,190.88,126.59,80.41,64.93,52.93,42.29,20.18,39.29,356.125254151994,382.51194306767,382.51194306767,382.51194306767,382.51194306767,382.51194306767,382.51194306767,382.51194306767,382.51194306767,382.51194306767,437.453595228619,0.0375,25900,3,0.98
23,366.0,362.27,334.96,191.23,126.98,80.53,65.24,53.16,42.56,20.54,39.7,356.271932866684,382.677082023897,382.677082023897,382.677082023897,382.677082023897,382.677082023897,382.677082023897,382.677082023897,382.677082023897,382.677082023897,437.618734184846,0.0375,25900,3,0.98
24,366.15,362.41,335.22,191.76,127.4,80.91,65.56,53.51,42.84,21.0,40.12,356.418534647161,382.842142964491,382.842142964491,382.842142964491,382.842142964491,382.842142964491,382.842142964491,382.842142964491,382.842142964491,382.842142964491,437.78379512544,0.0375,25900,3,0.98
25,366.21,362.62,335.55,192.14,128.05,81.27,66.12,53.91,43.29,5.44,40.78,356.565059491611,383.007125875874,383.007125875874,383.007125875874,383.007125875874,383.007125875874,383.007125875874,383.007125875874,383.007125875874,383.007125875874,437.948778036823,0.0375,25900,3,0.98
26,366.24,362.75,336.03,192.87,128.67,81.63,66.73,54.33,43.8,21.87,41.48,356.711507398274,383.172030744528,383.172030744528,383.172030744528,383.172030744528,383.172030744528,383.172030744528,383.172030744528,383.172030744528,383.172030744528,438.113682905477,0.0375,25900,3,0.98
27,366.29,362.87,336.33,193.38,129.1,82.01,67.11,54.86,44.17,22.47,41.95,356.857878365444,383.336857556997,383.336857556997,383.336857556997,383.336857556997,383.336857556997,383.336857556997,383.336857556997,383.336857556997,383.336857556997,438.278509717945,0.0375,25900,3,0.98
28,366.39,363.0,336.61,193.99,129.55,82.31,67.47,55.21,44.58,18.85,42.47,357.004172391469,383.501606299886,383.501606299886,383.501606299886,383.501606299886,383.501606299886,383.501606299886,383.501606299886,383.501606299886,383.501606299886,438.443258460834,0.0375,25900,3,0.98
29,366.37,363.13,336.89,194.62,130.0,82.71,67.78,55.59,44.94,20.92,42.99,357.150389474751,383.666276959862,383.666276959862,383.666276959862,383.666276959862,383.666276959862,383.666276959862,383.666276959862,383.666276959862,383.666276959862,438.60792912081,0.0375,25900,3,0.98
30,366.43,363.31,337.13,194.95,130.45,82.93,68.09,55.69,45.27,22.74,43.53,357.296529613747,383.830869523652,383.830869523652,383.830869523652,383.830869523652,383.830869523652,383.830869523652,383.830869523652,383.830869523652,383.830869523652,438.7725216846,0.0375,25900,3,0.98
31,366.44,363.34,337.33,195.38,130.87,83.3,68.42,55.97,45.58,19.97,44.08,357.442592806967,383.995383978046,383.995383978046,383.995383978046,383.995383978046,383.995383978046,383.995383978046,383.995383978046,383.995383978046,383.995383978046,438.937036138995,0.0375,25900,3,0.98
32,366.34,363.27,337.45,195.82,131.26,83.65,68.72,56.28,45.88,17.15,44.62,357.588579052974,384.159820309895,384.159820309895,384.159820309895,384.159820309895,384.159820309895,384.159820309895,384.159820309895,384.159820309895,384.159820309895,439.101472470844,0.0375,25900,3,0.98
33,366.16,363.26,337.68,196.16,131.86,83.98,69.12,56.44,46.32,20.49,45.46,357.73448835039,384.324178506112,384.324178506112,384.324178506112,384.324178506112,384.324178506112,384.324178506112,384.324178506112,384.324178506112,384.324178506112,439.265830667061,0.0375,25900,3,0.98
34,366.09,363.34,337.96,196.57,132.42,84.33,69.48,56.81,46.79,21.2,46.31,357.880320697884,384.48845855367,384.48845855367,384.48845855367,384.48845855367,384.48845855367,384.48845855367,384.48845855367,384.48845855367,384.48845855367,439.430110714618,0.0375,25900,3,0.98
35,366.02,363.48,338.07,196.84,132.79,84.71,69.79,57.17,47.12,20.05,46.9,358.026076094185,384.652660439603,384.652660439603,384.652660439603,384.652660439603,384.652660439603,384.652660439603,384.652660439603,384.652660439603,384.652660439603,439.594312600552,0.0375,25900,3,0.98
36,365.89,363.6,338.1,197.21,133.17,84.97,70.12,57.53,47.48,6.16,47.48,358.171754538073,384.81678415101,384.81678415101,384.81678415101,384.81678415101,384.81678415101,384.81678415101,384.81678415101,384.81678415101,384.81678415101,439.758436311958,0.0375,25900,3,0.98
37,365.76,363.62,338.16,197.58,133.59,85.34,70.46,57.94,47.85,21.41,48.08,358.317356028382,384.980829675047,384.980829675047,384.980829675047,384.980829675047,384.980829675047,384.980829675047,384.980829675047,384.980829675047,384.980829675047,439.922481835995,0.0375,25900,3,0.98
38,365.64,363.65,338.23,198.25,134.02,85.79,70.83,58.38,48.23,15.98,48.69,358.462880564001,385.144796998934,385.144796998934,385.144796998934,385.144796998934,385.144796998934,385.144796998934,385.144796998934,385.144796998934,385.144796998934,440.086449159882,0.0375,25900,3,0.98
39,365.54,363.64,338.24,198.91,134.45,86.13,71.18,58.78,48.62,18.27,49.3,358.608328143873,385.308686109952,385.308686109952,385.308686109952,385.308686109952,385.308686109952,385.308686109952,385.308686109952,385.308686109952,385.308686109952,440.2503382709,0.0375,25900,3,0.98
40,365.46,363.61,338.3,199.43,134.89,86.54,71.48,58.98,48.96,21.59,49.93,358.753698766993,385.472496995443,385.472496995443,385.472496995443,385.472496995443,385.472496995443,385.472496995443,385.472496995443,385.472496995443,385.472496995443,440.414149156391,0.0375,25900,3,0.98
41,365.39,363.55,338.35,199.77,135.29,86.98,71.74,59.23,49.28,22.21,50.55,358.898992432413,385.636229642811,385.636229642811,385.636229642811,385.636229642811,385.636229642811,385.636229642811,385.636229642811,385.636229642811,385.636229642811,440.577881803759,0.0375,25900,3,0.98
42,365.4,363.51,338.43,199.95,135.66,87.25,71.99,59.42,49.57,13.76,51.18,359.044209139236,385.799884039521,385.799884039521,385.799884039521,385.799884039521,385.799884039521,385.799884039521,385.799884039521,385.799884039521,385.799884039521,440.74153620047,0.0375,25900,3,0.98
43,365.47,363.39,338.64,199.15,136.24,87.61,72.33,59.53,50.01,22.41,52.12,359.189348886621,385.9634601731,385.9634601731,385.9634601731,385.9634601731,385.9634601731,385.9634601731,385.9634601731,385.9634601731,385.9634601731,440.905112334048,0.0375,25900,3,0.98
44,365.58,363.38,338.76,200.29,136.78,87.9,72.65,59.69,50.43,22.83,53.05,359.334411673779,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,386.126958031134,441.068610192083,0.0375,25900,3,0.98
45,365.73,363.34,338.74,200.47,137.13,88.22,72.86,59.82,50.72,21.57,53.67,359.479397499977,386.290377601276,386.290377601276,386.290377601276,386.290377601276,386.290377601276,386.290377601276,386.290377601276,386.290377601276,386.290377601276,441.232029762224,0.0375,25900,3,0.98
46,365.91,363.28,338.77,200.8,137.5,88.52,73.16,60.19,51.06,21.83,54.3,359.624306364532,386.453718871234,386.453718871234,386.453718871234,386.453718871234,386.453718871234,386.453718871234,386.453718871234,386.453718871234,386.453718871234,441.395371032182,0.0375,25900,3,0.98
47,366.08,363.29,338.79,201.33,137.85,88.99,73.53,60.62,51.46,19.89,54.94,359.769138266819,386.616981828781,386.616981828781,386.616981828781,386.616981828781,386.616981828781,386.616981828781,386.616981828781,386.616981828781,386.616981828781,441.558633989729,0.0375,25900,3,0.98
48,366.31,363.38,338.78,201.79,138.22,89.34,73.85,60.91,51.84,20.72,55.59,359.913893206265,386.78016646175,386.78016646175,386.78016646175,386.78016646175,386.78016646175,386.78016646175,386.78016646175,386.78016646175,386.78016646175,441.721818622699,0.0375,25900,3,0.98
49,366.66,363.47,338.81,202.19,138.6,89.7,74.15,61.17,52.25,19.51,56.24,360.058571182351,386.943272758039,386.943272758039,386.943272758039,386.943272758039,386.943272758039,386.943272758039,386.943272758039,386.943272758039,386.943272758039,441.884924918987,0.0375,25900,3,0.98
50,367.09,363.59,338.83,202.25,138.92,90.04,74.4,61.45,52.6,21.48,56.9,360.20317219461,387.1063007056,387.1063007056,387.1063007056,387.1063007056,387.1063007056,387.1063007056,387.1063007056,387.1063007056,387.1063007056,442.047952866549,0.0375,25900,3,0.98
51,367.45,363.71,338.88,202.27,139.24,90.15,74.65,61.16,52.95,21.35,57.55,360.347696242632,387.269250292456,387.269250292456,387.269250292456,387.269250292456,387.269250292456,387.269250292456,387.269250292456,387.269250292456,387.269250292456,442.210902453404,0.0375,25900,3,0.98
52,367.7,363.69,339.16,202.39,139.69,90.52,75.02,61.68,53.43,21.94,58.54,360.492143326056,387.432121506682,387.432121506682,387.432121506682,387.432121506682,387.432121506682,387.432121506682,387.432121506682,387.432121506682,387.432121506682,442.37377366763,0.0375,25900,3,0.98
53,367.82,363.78,339.41,202.58,140.13,90.86,75.31,61.82,53.89,21.16,59.54,360.636513444581,387.594914336422,387.594914336422,387.594914336422,387.594914336422,387.594914336422,387.594914336422,387.594914336422,387.594914336422,387.594914336422,442.53656649737,0.0375,25900,3,0.98
54,367.85,363.91,339.51,202.77,140.43,91.08,75.5,61.98,54.19,18.88,60.17,360.780806597952,387.757628769876,387.757628769876,387.757628769876,387.757628769876,387.757628769876,387.757628769876,387.757628769876,387.757628769876,387.757628769876,442.699280930825,0.0375,25900,3,0.98
55,367.71,364.08,339.61,202.9,140.71,91.38,75.68,62.2,54.49,19.65,60.81,360.925022785974,387.920264795309,387.920264795309,387.920264795309,387.920264795309,387.920264795309,387.920264795309,387.920264795309,387.920264795309,387.920264795309,442.861916956258,0.0375,25900,3,0.98
56,367.35,364.23,339.69,203.27,140.99,91.62,75.86,62.33,54.81,20.13,61.44,361.069162008504,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,388.082822401046,443.024474561995,0.0375,25900,3,0.98
57,367.11,364.34,339.81,203.48,141.28,91.83,76.06,62.64,55.19,19.78,62.09,361.213224265449,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,388.245301575473,443.186953736421,0.0375,25900,3,0.98
58,367.12,364.36,339.91,203.63,141.54,92.11,76.25,62.72,55.62,18.19,62.75,361.357209556774,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,388.407702307038,443.349354467987,0.0375,25900,3,0.98
59,367.07,364.35,340.04,203.84,141.82,92.46,76.43,63.13,56.03,17.39,63.41,361.501117882495,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,388.570024584251,443.511676745199,0.0375,25900,3,0.98
60,367.0,364.37,340.16,204.17,142.11,92.65,76.65,63.21,56.41,18.12,64.06,361.644949242683,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,388.732268395682,443.67392055663,0.0375,25900,3,0.98
61,366.84,364.43,340.25,204.2,142.52,93.12,76.93,63.52,56.89,11.73,65.04,361.78870363746,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,388.894433729963,443.836085890911,0.0375,25900,3,0.98
62,366.65,364.58,340.28,204.41,142.9,92.81,77.28,63.7,57.36,18.19,66.01,361.932381067005,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,389.056520575788,443.998172736737,0.0375,25900,3,0.98
63,366.6,364.65,340.35,204.5,143.16,93.64,77.5,63.86,57.65,16.16,66.64,362.075981531547,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,389.218528921912,444.160181082861,0.0375,25900,3,0.98
64,366.63,364.64,340.4,204.57,143.41,93.95,77.65,64.04,57.95,17.43,67.28,362.21950503137,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,389.380458757151,444.322110918099,0.0375,25900,3,0.98
65,366.59,364.62,340.44,204.75,143.65,94.21,77.79,64.15,58.24,15.28,67.88,362.362951566812,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,389.542310070383,444.483962231331,0.0375,25900,3,0.98
66,366.45,364.6,340.43,205.05,143.91,94.2,77.92,64.29,58.54,18.73,68.51,362.506321138262,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,389.704082850546,444.645735011495,0.0375,25900,3,0.98
67,366.44,364.54,340.4,205.16,144.15,94.77,78.06,64.44,58.83,19.18,69.13,362.649613746166,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,389.865777086643,444.807429247591,0.0375,25900,3,0.98
68,366.54,364.48,340.43,205.3,144.36,94.98,78.19,64.47,59.11,19.34,69.73,362.792829391019,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,390.027392767733,444.969044928682,0.0375,25900,3,0.98
69,366.67,364.45,340.45,205.47,144.58,95.22,78.33,64.66,59.39,20.88,70.34,362.935968073373,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,390.188929882941,445.130582043889,0.0375,25900,3,0.98
70,366.99,364.42,340.48,205.57,144.88,95.45,78.55,64.92,59.86,18.57,71.24,363.07902979383,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,390.350388421451,445.2920405824,0.0375,25900,3,0.98
71,367.32,364.23,340.55,205.76,145.15,95.69,78.74,65.23,60.36,21.35,72.14,363.222014553048,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,390.511768372509,445.453420533458,0.0375,25900,3,0.98
72,367.53,364.05,340.55,205.69,145.33,94.56,78.92,65.18,60.69,17.6,72.74,363.364922351737,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,390.673069725423,445.614721886372,0.0375,25900,3,0.98
73,367.69,363.93,340.6,205.91,145.51,95.96,79.2,65.74,61.1,20.6,73.34,363.507753190659,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,390.834292469561,445.775944630509,0.0375,25900,3,0.98
74,367.81,363.97,340.64,206.07,145.68,96.27,79.4,66.04,61.49,16.59,73.92,363.65050707063,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,390.995436594353,445.937088755301,0.0375,25900,3,0.98
75,367.94,364.22,340.69,206.07,145.85,96.63,79.54,65.79,61.88,20.03,74.52,363.793183992521,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,391.15650208929,446.098154250239,0.0375,25900,3,0.98
76,368.08,364.43,340.76,206.52,146.04,96.95,79.7,66.63,62.29,-0.67,75.1,363.935783957254,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,391.317488943926,446.259141104875,0.0375,25900,3,0.98
77,368.36,364.53,340.84,206.78,146.28,97.16,79.87,66.87,62.67,21.49,75.7,364.078306965804,391.478397147874,391.478397147874,391.478397147874,391.478397147874,391.478397147874,391.478397147874,391.478397147874,391.478397147874,391.478397147874,446.420049308823,0.0375,25900,3,0.98
78,368.61,364.54,340.92,207.01,146.5,97.47,80.04,67.14,63.03,16.78,76.32,364.2207530192,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,391.639226690811,446.580878851759,0.0375,25900,3,0.98
79,368.53,364.39,341.01,207.06,146.83,97.47,80.35,67.24,63.55,20.62,77.21,364.363122118523,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,391.799977562471,446.74162972342,0.0375,25900,3,0.98
80,368.29,364.4,341.12,206.67,147.15,97.85,80.7,67.38,64.05,19.78,78.1,364.505414264907,391.960649752654,391.960649752654,391.960649752654,391.960649752654,391.960649752654,391.960649752654,391.960649752654,391.960649752654,391.960649752654,446.902301913603,0.0375,25900,3,0.98
81,368.16,364.48,341.17,207.48,147.37,97.98,80.93,67.71,64.41,18.33,78.69,364.647629459541,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,392.12124325122,447.062895412168,0.0375,25900,3,0.98
82,367.99,364.61,341.25,207.84,147.62,98.34,81.15,67.87,64.77,17.33,79.28,364.789767703665,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,392.281758048088,447.223410209036,0.0375,25900,3,0.98
83,367.75,364.6,341.32,208.21,147.85,98.56,81.39,68.24,65.16,17.69,79.86,364.931828998571,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,392.44219413324,447.383846294189,0.0375,25900,3,0.98
84,367.53,364.49,341.4,208.6,148.1,99.07,81.64,68.53,65.57,13.85,80.46,365.073813345607,392.60255149672,392.60255149672,392.60255149672,392.60255149672,392.60255149672,392.60255149672,392.60255149672,392.60255149672,392.60255149672,447.544203657669,0.0375,25900,3,0.98
85,367.36,364.45,341.46,208.74,148.32,99.29,81.87,68.75,65.96,21.17,81.04,365.21572074617,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,392.762830128633,447.704482289582,0.0375,25900,3,0.98
86,367.28,364.44,341.5,208.79,148.54,99.53,82.1,68.95,66.31,20.36,81.62,365.357551201714,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,392.923030019144,447.864682180093,0.0375,25900,3,0.98
87,367.06,364.37,341.52,208.9,148.74,99.68,82.33,69.15,66.69,20.85,82.2,365.499304713743,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,393.083151158481,448.024803319429,0.0375,25900,3,0.98
88,366.78,364.27,341.52,208.88,149.01,99.86,82.56,69.25,67.17,21.06,83.06,365.640981283814,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,393.243193536931,448.184845697879,0.0375,25900,3,0.98
89,366.56,364.21,341.4,209.12,149.28,100.18,82.84,69.3,67.66,18.0,83.92,365.782580913536,393.403157144844,393.403157144844,393.403157144844,393.403157144844,393.403157144844,393.403157144844,393.403157144844,393.403157144844,393.403157144844,448.344809305793,0.0375,25900,3,0.98
90,366.52,364.2,341.38,209.17,149.43,100.3,82.96,69.64,67.96,13.44,84.49,365.924103604574,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,393.563041972632,448.504694133581,0.0375,25900,3,0.98
91,366.7,364.27,341.38,209.4,149.59,100.68,83.1,69.68,68.27,17.97,85.04,366.065549358643,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,393.722848010766,448.664500171715,0.0375,25900,3,0.98
92,366.84,364.38,341.45,209.61,149.73,100.85,83.23,69.82,68.57,18.66,85.59,366.206918177511,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,393.88257524978,448.824227410729,0.0375,25900,3,0.98
93,366.88,364.34,341.55,208.99,149.87,100.93,83.34,69.96,68.87,20.91,86.14,366.348210062999,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,394.042223680269,448.983875841217,0.0375,25900,3,0.98
94,366.85,364.17,341.66,209.63,150.02,101.12,83.44,70.2,69.15,19.15,86.67,366.48942501698,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,394.201793292887,449.143445453836,0.0375,25900,3,0.98
95,366.79,363.92,341.67,209.9,150.16,101.31,83.54,70.25,69.42,19.23,87.22,366.630563041381,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,394.361284078353,449.302936239301,0.0375,25900,3,0.98
96,366.79,363.82,341.64,209.77,150.28,101.42,83.63,70.41,69.69,20.67,87.75,366.771624138179,394.520696027444,394.520696027444,394.520696027444,394.520696027444,394.520696027444,394.520696027444,394.520696027444,394.520696027444,394.520696027444,449.462348188393,0.0375,25900,3,0.98
97,366.88,363.85,341.67,209.73,150.41,101.64,83.74,70.47,70.09,19.91,88.53,366.912608309407,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,394.680029131,449.621681291949,0.0375,25900,3,0.98
98,367.08,363.94,341.64,209.97,150.52,101.72,83.83,70.54,70.47,18.62,89.31,367.053515557148,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,394.839283379922,449.780935540871,0.0375,25900,3,0.98
