Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
16,361.12,360.52,360.26,360.65,359.89,361.65,360.38,361.35,359.02,334.13,342.29,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.50344818219,360.497414298967,360.497414298967,360.497414298967,360.497414298967,360.497414298967,360.497414298967,360.497414298967,360.497414298967,360.497414298967,396.654943083856
17,361.23,360.57,360.33,360.7,359.98,361.73,360.48,361.37,359.14,334.21,342.29,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.531228422737,360.528475514546,360.528475514546,360.528475514546,360.528475514546,360.528475514546,360.528475514546,360.528475514546,360.528475514546,360.528475514546,396.686004299434
18,361.34,360.63,360.38,360.75,360.07,361.82,360.59,361.39,359.29,334.29,342.3,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.559005535739,360.559533532234,360.559533532234,360.559533532234,360.559533532234,360.559533532234,360.559533532234,360.559533532234,360.559533532234,360.559533532234,396.717062317123
19,361.43,360.69,360.43,360.78,360.14,361.92,360.71,361.38,359.42,334.38,342.39,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.586779521205,360.590588351955,360.590588351955,360.590588351955,360.590588351955,360.590588351955,360.590588351955,360.590588351955,360.590588351955,360.590588351955,396.748117136844
20,361.53,360.76,360.44,360.82,360.21,361.98,360.87,361.38,359.61,334.5,342.42,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.614550379143,360.621639973632,360.621639973632,360.621639973632,360.621639973632,360.621639973632,360.621639973632,360.621639973632,360.621639973632,360.621639973632,396.779168758521
21,361.58,360.88,360.42,360.88,360.25,362.07,361.01,361.42,359.78,334.64,342.38,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.642318109564,360.652688397188,360.652688397188,360.652688397188,360.652688397188,360.652688397188,360.652688397188,360.652688397188,360.652688397188,360.652688397188,396.810217182077
22,361.6,360.94,360.4,360.94,360.28,362.12,361.01,361.52,359.87,334.74,342.44,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.670082712475,360.683733622546,360.683733622546,360.683733622546,360.683733622546,360.683733622546,360.683733622546,360.683733622546,360.683733622546,360.683733622546,396.841262407435
23,361.63,360.94,360.39,360.97,360.31,362.18,361,361.65,359.94,334.85,342.42,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.697844187889,360.71477564963,360.71477564963,360.71477564963,360.71477564963,360.71477564963,360.71477564963,360.71477564963,360.71477564963,360.71477564963,396.872304434518
24,361.66,360.91,360.38,360.97,360.36,362.2,360.92,361.75,360.01,334.96,342.43,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.725602535812,360.745814478362,360.745814478362,360.745814478362,360.745814478362,360.745814478362,360.745814478362,360.745814478362,360.745814478362,360.745814478362,396.90334326325
25,361.71,360.87,360.39,360.95,360.38,362.21,360.83,361.79,360.04,335.08,342.42,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.753357756256,360.776850108666,360.776850108666,360.776850108666,360.776850108666,360.776850108666,360.776850108666,360.776850108666,360.776850108666,360.776850108666,396.934378893554
26,361.75,360.84,360.42,360.94,360.41,362.21,360.81,361.84,360.08,335.18,342.4,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.781109849231,360.807882540466,360.807882540466,360.807882540466,360.807882540466,360.807882540466,360.807882540466,360.807882540466,360.807882540466,360.807882540466,396.965411325355
27,361.77,360.88,360.43,360.96,360.4,362.2,360.84,361.85,360.12,335.28,342.46,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.808858814746,360.838911773686,360.838911773686,360.838911773686,360.838911773686,360.838911773686,360.838911773686,360.838911773686,360.838911773686,360.838911773686,396.996440558574
28,361.8,360.89,360.46,360.98,360.39,362.2,360.89,361.77,360.15,335.39,342.5,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.836604652811,360.869937808249,360.869937808249,360.869937808249,360.869937808249,360.869937808249,360.869937808249,360.869937808249,360.869937808249,360.869937808249,397.027466593138
29,361.83,360.83,360.5,361.02,360.39,362.2,360.95,361.67,360.18,335.51,342.42,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.864347363436,360.90096064408,360.90096064408,360.90096064408,360.90096064408,360.90096064408,360.90096064408,360.90096064408,360.90096064408,360.90096064408,397.058489428969
30,361.85,360.79,360.56,361.07,360.37,362.21,360.97,361.63,360.16,335.61,342.58,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.892086946632,360.931980281102,360.931980281102,360.931980281102,360.931980281102,360.931980281102,360.931980281102,360.931980281102,360.931980281102,360.931980281102,397.089509065991
31,361.84,360.74,360.6,361.13,360.37,362.22,360.93,361.65,360.1,335.68,342.47,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.919823402408,360.96299671924,360.96299671924,360.96299671924,360.96299671924,360.96299671924,360.96299671924,360.96299671924,360.96299671924,360.96299671924,397.120525504128
32,361.8,360.71,360.63,361.16,360.4,362.19,360.85,361.72,360.02,335.77,342.52,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.947556730777,360.994009958418,360.994009958418,360.994009958418,360.994009958418,360.994009958418,360.994009958418,360.994009958418,360.994009958418,360.994009958418,397.151538743306
33,361.72,360.67,360.66,361.2,360.4,362.13,360.74,361.75,359.93,335.83,342.49,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.975286931746,361.02501999856,361.02501999856,361.02501999856,361.02501999856,361.02501999856,361.02501999856,361.02501999856,361.02501999856,361.02501999856,397.182548783448
34,361.6,360.64,360.67,361.21,360.42,362.09,360.64,361.73,359.87,335.94,342.32,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.003014005328,361.05602683959,361.05602683959,361.05602683959,361.05602683959,361.05602683959,361.05602683959,361.05602683959,361.05602683959,361.05602683959,397.213555624479
35,361.51,360.58,360.69,361.19,360.44,362,360.6,361.68,359.85,336.05,342.4,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.030737951532,361.087030481434,361.087030481434,361.087030481434,361.087030481434,361.087030481434,361.087030481434,361.087030481434,361.087030481434,361.087030481434,397.244559266323
36,361.43,360.53,360.69,361.15,360.46,361.94,360.6,361.66,359.84,336.15,342.49,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.058458770371,361.118030924016,361.118030924016,361.118030924016,361.118030924016,361.118030924016,361.118030924016,361.118030924016,361.118030924016,361.118030924016,397.275559708905
37,361.37,360.47,360.69,361.13,360.47,361.91,360.65,361.64,359.86,336.26,342.54,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.086176461854,361.149028167261,361.149028167261,361.149028167261,361.149028167261,361.149028167261,361.149028167261,361.149028167261,361.149028167261,361.149028167261,397.306556952149
38,361.29,360.41,360.67,361.1,360.46,361.89,360.71,361.66,359.9,336.38,342.43,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.113891025992,361.180022211094,361.180022211094,361.180022211094,361.180022211094,361.180022211094,361.180022211094,361.180022211094,361.180022211094,361.180022211094,397.337550995982
39,361.21,360.41,360.63,361.09,360.44,361.88,360.75,361.7,359.99,336.52,342.51,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.141602462797,361.211013055439,361.211013055439,361.211013055439,361.211013055439,361.211013055439,361.211013055439,361.211013055439,361.211013055439,361.211013055439,397.368541840327
40,361.18,360.43,360.61,361.09,360.42,361.88,360.81,361.74,360.03,336.63,342.54,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.169310772279,361.242000700222,361.242000700222,361.242000700222,361.242000700222,361.242000700222,361.242000700222,361.242000700222,361.242000700222,361.242000700222,397.39952948511
41,361.16,360.43,360.58,361.11,360.41,361.89,360.86,361.75,360.05,336.76,342.45,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.19701595445,361.272985145368,361.272985145368,361.272985145368,361.272985145368,361.272985145368,361.272985145368,361.272985145368,361.272985145368,361.272985145368,397.430513930257
42,361.14,360.43,360.55,361.13,360.38,361.9,360.89,361.69,360.05,336.9,342.53,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.224718009322,361.303966390803,361.303966390803,361.303966390803,361.303966390803,361.303966390803,361.303966390803,361.303966390803,361.303966390803,361.303966390803,397.461495175691
43,361.13,360.43,360.53,361.14,360.35,361.91,360.9,361.63,360.03,336.99,342.48,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.252416936905,361.334944436451,361.334944436451,361.334944436451,361.334944436451,361.334944436451,361.334944436451,361.334944436451,361.334944436451,361.334944436451,397.49247322134
44,361.12,360.42,360.51,361.14,360.35,361.93,360.89,361.53,360.03,337.08,342.51,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.280112737211,361.365919282239,361.365919282239,361.365919282239,361.365919282239,361.365919282239,361.365919282239,361.365919282239,361.365919282239,361.365919282239,397.523448067127
45,361.11,360.41,360.49,361.14,360.34,361.94,360.88,361.39,360.04,337.14,342.59,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.307805410252,361.396890928092,361.396890928092,361.396890928092,361.396890928092,361.396890928092,361.396890928092,361.396890928092,361.396890928092,361.396890928092,397.55441971298
46,361.1,360.43,360.48,361.16,360.34,361.96,360.89,361.27,360.09,337.21,342.57,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.335494956038,361.427859373935,361.427859373935,361.427859373935,361.427859373935,361.427859373935,361.427859373935,361.427859373935,361.427859373935,361.427859373935,397.585388158824
47,361.1,360.44,360.47,361.18,360.35,361.98,360.93,361.16,360.17,337.34,342.54,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.363181374584,361.458824619695,361.458824619695,361.458824619695,361.458824619695,361.458824619695,361.458824619695,361.458824619695,361.458824619695,361.458824619695,397.616353404584
48,361.1,360.48,360.48,361.19,360.38,362,360.95,361.11,360.26,337.51,342.54,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.390864665898,361.489786665298,361.489786665298,361.489786665298,361.489786665298,361.489786665298,361.489786665298,361.489786665298,361.489786665298,361.489786665298,397.647315450187
49,361.11,360.51,360.5,361.2,360.39,362.02,360.93,361.02,360.31,337.64,342.66,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.418544829996,361.52074551067,361.52074551067,361.52074551067,361.52074551067,361.52074551067,361.52074551067,361.52074551067,361.52074551067,361.52074551067,397.678274295559
50,361.1,360.51,360.52,361.21,360.41,362.06,360.88,360.94,360.34,337.74,342.65,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.446221866887,361.551701155737,361.551701155737,361.551701155737,361.551701155737,361.551701155737,361.551701155737,361.551701155737,361.551701155737,361.551701155737,397.709229940625
51,361.1,360.48,360.52,361.25,360.41,362.1,360.78,360.91,360.33,337.84,342.7,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.473895776584,361.582653600424,361.582653600424,361.582653600424,361.582653600424,361.582653600424,361.582653600424,361.582653600424,361.582653600424,361.582653600424,397.740182385313
52,361.12,360.46,360.54,361.27,360.41,362.13,360.71,360.86,360.31,337.96,342.71,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.501566559099,361.61360284466,361.61360284466,361.61360284466,361.61360284466,361.61360284466,361.61360284466,361.61360284466,361.61360284466,361.61360284466,397.771131629548
53,361.16,360.45,360.55,361.29,360.4,362.17,360.69,360.84,360.3,338.07,342.75,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.529234214446,361.644548888369,361.644548888369,361.644548888369,361.644548888369,361.644548888369,361.644548888369,361.644548888369,361.644548888369,361.644548888369,397.802077673258
54,361.19,360.46,360.56,361.28,360.41,362.21,360.68,360.93,360.29,338.19,342.76,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.556898742635,361.675491731479,361.675491731479,361.675491731479,361.675491731479,361.675491731479,361.675491731479,361.675491731479,361.675491731479,361.675491731479,397.833020516368
55,361.22,360.45,360.58,361.27,360.39,362.25,360.74,361.04,360.27,338.37,342.86,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.58456014368,361.706431373917,361.706431373917,361.706431373917,361.706431373917,361.706431373917,361.706431373917,361.706431373917,361.706431373917,361.706431373917,397.863960158806
56,361.25,360.43,360.59,361.28,360.37,362.29,360.82,361.18,360.27,338.55,342.88,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.612218417593,361.737367815609,361.737367815609,361.737367815609,361.737367815609,361.737367815609,361.737367815609,361.737367815609,361.737367815609,361.737367815609,397.894896600497
57,361.29,360.41,360.59,361.28,360.36,362.32,360.88,361.26,360.28,338.68,342.9,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.639873564388,361.768301056482,361.768301056482,361.768301056482,361.768301056482,361.768301056482,361.768301056482,361.768301056482,361.768301056482,361.768301056482,397.92582984137
58,361.33,360.42,360.57,361.29,360.34,362.35,360.9,361.25,360.29,338.8,342.92,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.667525584076,361.799231096463,361.799231096463,361.799231096463,361.799231096463,361.799231096463,361.799231096463,361.799231096463,361.799231096463,361.799231096463,397.956759881351
59,361.38,360.43,360.56,361.31,360.35,362.39,360.9,361.24,360.27,338.9,342.89,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.695174476671,361.83015793548,361.83015793548,361.83015793548,361.83015793548,361.83015793548,361.83015793548,361.83015793548,361.83015793548,361.83015793548,397.987686720368
60,361.43,360.43,360.54,361.31,360.37,362.39,360.91,361.23,360.24,339,342.96,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.722820242185,361.861081573459,361.861081573459,361.861081573459,361.861081573459,361.861081573459,361.861081573459,361.861081573459,361.861081573459,361.861081573459,398.018610358347
61,361.49,360.45,360.5,361.31,360.39,362.39,360.97,361.25,360.21,339.1,342.87,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.750462880632,361.892002010328,361.892002010328,361.892002010328,361.892002010328,361.892002010328,361.892002010328,361.892002010328,361.892002010328,361.892002010328,398.049530795217
62,361.59,360.48,360.48,361.33,360.4,362.38,361.02,361.29,360.17,339.21,343,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.778102392026,361.922919246015,361.922919246015,361.922919246015,361.922919246015,361.922919246015,361.922919246015,361.922919246015,361.922919246015,361.922919246015,398.080448030903
63,361.71,360.51,360.45,361.32,360.42,362.36,360.99,361.32,360.12,339.31,342.99,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.805738776378,361.953833280446,361.953833280446,361.953833280446,361.953833280446,361.953833280446,361.953833280446,361.953833280446,361.953833280446,361.953833280446,398.111362065335
64,361.82,360.56,360.43,361.32,360.43,362.33,360.9,361.41,360.07,339.4,343.01,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.833372033703,361.984744113551,361.984744113551,361.984744113551,361.984744113551,361.984744113551,361.984744113551,361.984744113551,361.984744113551,361.984744113551,398.142272898439
65,361.93,360.64,360.39,361.32,360.43,362.31,360.69,361.45,360.03,339.55,343.04,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.861002164014,362.015651745256,362.015651745256,362.015651745256,362.015651745256,362.015651745256,362.015651745256,362.015651745256,362.015651745256,362.015651745256,398.173180530144
66,361.98,360.69,360.39,361.31,360.41,362.27,360.36,361.38,360.01,339.74,343.03,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.888629167324,362.046556175489,362.046556175489,362.046556175489,362.046556175489,362.046556175489,362.046556175489,362.046556175489,362.046556175489,362.046556175489,398.204084960377
67,361.97,360.67,360.4,361.28,360.42,362.25,360.21,361.3,360,339.87,342.97,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.916253043648,362.077457404179,362.077457404179,362.077457404179,362.077457404179,362.077457404179,362.077457404179,362.077457404179,362.077457404179,362.077457404179,398.234986189067
