Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
0,360.64,359.8,359.8,359.93,359.42,360.94,358.32,358.7,356.14,336.16,342.44,0.1575,21250,3,0.98,,,,,,,,,,,,,,,,,,,,,,
1,360.65,359.84,359.79,359.92,359.4,360.93,358.44,358.85,356.06,336.03,342.64,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.08636926254,360.031112371244,360.031112371244,360.031112371244,360.031112371244,360.031112371244,360.031112371244,360.031112371244,360.031112371244,360.031112371244,396.188641156133
2,360.71,359.97,359.83,359.97,359.43,360.95,358.7,359.23,356.19,335.99,342.71,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.11419641731,360.062221545848,360.062221545848,360.062221545848,360.062221545848,360.062221545848,360.062221545848,360.062221545848,360.062221545848,360.062221545848,396.219750330736
3,360.81,360.14,359.91,360.06,359.47,361.01,358.96,359.61,356.46,335.99,342.78,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.142020444409,360.09332752373,360.09332752373,360.09332752373,360.09332752373,360.09332752373,360.09332752373,360.09332752373,360.09332752373,360.09332752373,396.250856308618
4,360.91,360.3,359.98,360.17,359.53,361.09,359.21,359.97,356.84,336.04,342.81,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.169841343842,360.124430304813,360.124430304813,360.124430304813,360.124430304813,360.124430304813,360.124430304813,360.124430304813,360.124430304813,360.124430304813,396.281959089702
5,361.02,360.46,360.05,360.29,359.59,361.2,359.44,360.3,357.24,336.13,342.96,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.19765911562,360.155529889019,360.155529889019,360.155529889019,360.155529889019,360.155529889019,360.155529889019,360.155529889019,360.155529889019,360.155529889019,396.313058673907
6,361.15,360.66,360.18,360.42,359.68,361.34,359.79,360.57,357.79,336.16,343.09,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.225473759748,360.186626276268,360.186626276268,360.186626276268,360.186626276268,360.186626276268,360.186626276268,360.186626276268,360.186626276268,360.186626276268,396.344155061156
7,361.28,360.7,360.3,360.55,359.8,361.44,360.1,360.78,358.27,336.07,343.04,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.253285276237,360.217719466482,360.217719466482,360.217719466482,360.217719466482,360.217719466482,360.217719466482,360.217719466482,360.217719466482,360.217719466482,396.375248251371
8,361.39,360.7,360.36,360.64,359.88,361.52,360.26,360.86,358.5,335.95,343.06,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.281093665094,360.248809459584,360.248809459584,360.248809459584,360.248809459584,360.248809459584,360.248809459584,360.248809459584,360.248809459584,360.248809459584,396.406338244472
9,361.46,360.73,360.4,360.77,359.97,361.63,360.42,360.92,358.72,335.84,343.09,0.1575,21250,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.308898926325,360.279896255494,360.279896255494,360.279896255494,360.279896255494,360.279896255494,360.279896255494,360.279896255494,360.279896255494,360.279896255494,396.437425040383
