Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
53,361.3,360.76,360.62,361.14,360.51,362.19,360.7,361.11,358.76,337.05,343.05,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.32927750742,361.420905650695,361.420905650695,361.420905650695,361.420905650695,361.420905650695,361.420905650695,361.420905650695,361.420905650695,361.420905650695,395.19088828243
54,361.24,360.68,360.58,361.14,360.52,362.19,360.66,361.1,358.63,337.1,342.91,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.353181634245,361.447640603,361.447640603,361.447640603,361.447640603,361.447640603,361.447640603,361.447640603,361.447640603,361.447640603,395.217623234736
55,361.18,360.61,360.55,361.11,360.5,362.17,360.62,361.06,358.51,337.15,342.82,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.377083092538,361.474372792462,361.474372792462,361.474372792462,361.474372792462,361.474372792462,361.474372792462,361.474372792462,361.474372792462,361.474372792462,395.244355424198
56,361.12,360.58,360.51,361.1,360.49,362.13,360.61,360.92,358.46,337.24,342.89,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.400981882343,361.501102219064,361.501102219064,361.501102219064,361.501102219064,361.501102219064,361.501102219064,361.501102219064,361.501102219064,361.501102219064,395.2710848508
57,361.07,360.6,360.46,361.1,360.51,362.06,360.61,360.74,358.47,337.35,342.8,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.424878003704,361.527828882789,361.527828882789,361.527828882789,361.527828882789,361.527828882789,361.527828882789,361.527828882789,361.527828882789,361.527828882789,395.297811514525
58,361.01,360.65,360.41,361.09,360.51,362.01,360.61,360.63,358.51,337.47,342.91,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.448771456666,361.554552783622,361.554552783622,361.554552783622,361.554552783622,361.554552783622,361.554552783622,361.554552783622,361.554552783622,361.554552783622,395.324535415358
59,360.98,360.68,360.35,361.08,360.51,361.95,360.59,360.5,358.56,337.58,343.03,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.472662241272,361.581273921547,361.581273921547,361.581273921547,361.581273921547,361.581273921547,361.581273921547,361.581273921547,361.581273921547,361.581273921547,395.351256553283
60,360.98,360.65,360.28,361.06,360.5,361.89,360.57,360.44,358.64,337.7,343.05,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.496550357569,361.607992296549,361.607992296549,361.607992296549,361.607992296549,361.607992296549,361.607992296549,361.607992296549,361.607992296549,361.607992296549,395.377974928285
61,361.01,360.58,360.18,361.04,360.47,361.86,360.54,360.41,358.72,337.85,343.17,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.520435805599,361.63470790861,361.63470790861,361.63470790861,361.63470790861,361.63470790861,361.63470790861,361.63470790861,361.63470790861,361.63470790861,395.404690540346
62,361.03,360.49,360.1,361.03,360.42,361.84,360.49,360.37,358.78,337.97,343.09,0.1575,19400,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.544318585408,361.661420757717,361.661420757717,361.661420757717,361.661420757717,361.661420757717,361.661420757717,361.661420757717,361.661420757717,361.661420757717,395.431403389452
