Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
23,361.65,361.47,360.27,361.7,361.28,361.67,361.21,362.31,360.51,352.2,343.52,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.916336173302,360.959097090481,360.959097090481,360.959097090481,360.959097090481,360.959097090481,360.959097090481,360.959097090481,360.959097090481,360.959097090481,402.901601888772
24,361.61,361.43,360.21,361.69,361.26,361.63,361.13,362.28,360.48,352.49,343.07,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.953579842266,361.000745438851,361.000745438851,361.000745438851,361.000745438851,361.000745438851,361.000745438851,361.000745438851,361.000745438851,361.000745438851,402.943250237141
25,361.59,361.43,360.19,361.67,361.24,361.6,361.1,362.24,360.45,352.64,342.92,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.990819188459,361.042389491049,361.042389491049,361.042389491049,361.042389491049,361.042389491049,361.042389491049,361.042389491049,361.042389491049,361.042389491049,402.984894289339
26,361.57,361.41,360.16,361.65,361.2,361.58,361.06,362.2,360.43,352.63,342.98,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.028054211762,361.084029246785,361.084029246785,361.084029246785,361.084029246785,361.084029246785,361.084029246785,361.084029246785,361.084029246785,361.084029246785,403.026534045076
27,361.55,361.39,360.14,361.63,361.18,361.55,361.01,362.13,360.4,352.78,342.99,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.065284912055,361.125664705773,361.125664705773,361.125664705773,361.125664705773,361.125664705773,361.125664705773,361.125664705773,361.125664705773,361.125664705773,403.068169504064
28,361.52,361.36,360.11,361.62,361.13,361.52,360.96,362.06,360.37,352.76,343.05,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.10251128922,361.167295867726,361.167295867726,361.167295867726,361.167295867726,361.167295867726,361.167295867726,361.167295867726,361.167295867726,361.167295867726,403.109800666016
29,361.5,361.33,360.07,361.59,361.11,361.47,360.92,361.99,360.34,352.7,343.08,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.139733343137,361.208922732353,361.208922732353,361.208922732353,361.208922732353,361.208922732353,361.208922732353,361.208922732353,361.208922732353,361.208922732353,403.151427530644
30,361.48,361.31,360.05,361.56,361.1,361.44,360.89,361.95,360.28,352.51,343.18,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.176951073687,361.25054529937,361.25054529937,361.25054529937,361.25054529937,361.25054529937,361.25054529937,361.25054529937,361.25054529937,361.25054529937,403.193050097661
31,361.46,361.3,360.03,361.54,361.08,361.41,360.85,361.91,360.22,352.4,343.22,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.214164480751,361.292163568489,361.292163568489,361.292163568489,361.292163568489,361.292163568489,361.292163568489,361.292163568489,361.292163568489,361.292163568489,403.234668366779
32,361.42,361.26,359.98,361.53,361.05,361.37,360.83,361.9,360.19,352.46,343.21,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.251373564213,361.333777539421,361.333777539421,361.333777539421,361.333777539421,361.333777539421,361.333777539421,361.333777539421,361.333777539421,361.333777539421,403.276282337712
33,361.4,361.22,359.95,361.49,361.01,361.36,360.82,361.89,360.18,352.52,343.2,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.288578323952,361.375387211882,361.375387211882,361.375387211882,361.375387211882,361.375387211882,361.375387211882,361.375387211882,361.375387211882,361.375387211882,403.317892010172
34,361.36,361.2,359.92,361.47,360.97,361.35,360.81,361.86,360.15,352.66,343.13,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.325778759851,361.416992585583,361.416992585583,361.416992585583,361.416992585583,361.416992585583,361.416992585583,361.416992585583,361.416992585583,361.416992585583,403.359497383874
35,361.36,361.19,359.9,361.44,360.93,361.34,360.8,361.84,360.11,352.73,343.29,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.362974871792,361.458593660239,361.458593660239,361.458593660239,361.458593660239,361.458593660239,361.458593660239,361.458593660239,361.458593660239,361.458593660239,403.40109845853
36,361.35,361.18,359.89,361.41,360.92,361.32,360.78,361.82,360.07,352.53,318.64,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.400166659657,361.500190435564,361.500190435564,361.500190435564,361.500190435564,361.500190435564,361.500190435564,361.500190435564,361.500190435564,361.500190435564,403.442695233854
37,361.33,361.17,359.88,361.4,360.93,361.31,360.77,361.81,360.02,352.33,331.89,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.437354123329,361.541782911271,361.541782911271,361.541782911271,361.541782911271,361.541782911271,361.541782911271,361.541782911271,361.541782911271,361.541782911271,403.484287709561
38,361.32,361.16,359.86,361.38,360.92,361.28,360.76,361.79,359.98,352.13,345.05,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.474537262689,361.583371087074,361.583371087074,361.583371087074,361.583371087074,361.583371087074,361.583371087074,361.583371087074,361.583371087074,361.583371087074,403.525875885365
39,361.3,361.15,359.85,361.36,360.86,361.26,360.73,361.78,359.93,351.9,345.98,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.511716077622,361.624954962688,361.624954962688,361.624954962688,361.624954962688,361.624954962688,361.624954962688,361.624954962688,361.624954962688,361.624954962688,403.567459760979
40,361.3,361.14,359.84,361.35,360.8,361.24,360.71,361.77,359.88,351.54,345.45,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.548890568009,361.666534537828,361.666534537828,361.666534537828,361.666534537828,361.666534537828,361.666534537828,361.666534537828,361.666534537828,361.666534537828,403.609039336118
41,361.28,361.12,359.81,361.32,360.78,361.21,360.67,361.77,359.81,351.41,345.14,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.586060733734,361.708109812208,361.708109812208,361.708109812208,361.708109812208,361.708109812208,361.708109812208,361.708109812208,361.708109812208,361.708109812208,403.650614610498
42,361.28,361.12,359.8,361.3,360.83,361.21,360.64,361.78,359.76,351.49,345.17,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.623226574681,361.749680785542,361.749680785542,361.749680785542,361.749680785542,361.749680785542,361.749680785542,361.749680785542,361.749680785542,361.749680785542,403.692185583832
43,361.27,361.11,359.79,361.27,360.73,361.2,360.62,361.76,359.72,351.5,345.22,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.660388090732,361.791247457547,361.791247457547,361.791247457547,361.791247457547,361.791247457547,361.791247457547,361.791247457547,361.791247457547,361.791247457547,403.733752255837
44,361.25,361.1,359.77,361.26,360.57,361.18,360.6,361.77,359.65,351.41,345.33,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.697545281772,361.832809827937,361.832809827937,361.832809827937,361.832809827937,361.832809827937,361.832809827937,361.832809827937,361.832809827937,361.832809827937,403.775314626227
45,361.21,361.08,359.74,361.24,360.52,361.14,360.58,361.77,359.6,351.42,345.55,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.734698147684,361.874367896428,361.874367896428,361.874367896428,361.874367896428,361.874367896428,361.874367896428,361.874367896428,361.874367896428,361.874367896428,403.816872694719
46,361.17,361.08,359.72,361.24,360.54,361.11,360.54,361.76,359.56,351.54,343.88,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.771846688352,361.915921662736,361.915921662736,361.915921662736,361.915921662736,361.915921662736,361.915921662736,361.915921662736,361.915921662736,361.915921662736,403.858426461026
47,361.12,361.06,359.69,361.23,360.57,361.1,360.48,361.7,359.54,351.6,343.65,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.80899090366,361.957471126576,361.957471126576,361.957471126576,361.957471126576,361.957471126576,361.957471126576,361.957471126576,361.957471126576,361.957471126576,403.899975924866
48,361.03,360.95,359.68,361.2,360.48,361.08,360.44,361.63,359.56,351.18,344.17,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.846130793494,361.999016287664,361.999016287664,361.999016287664,361.999016287664,361.999016287664,361.999016287664,361.999016287664,361.999016287664,361.999016287664,403.941521085955
49,360.96,360.9,359.64,361.18,360.43,361.05,360.38,361.58,359.62,350.81,344.71,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.883266357736,362.040557145718,362.040557145718,362.040557145718,362.040557145718,362.040557145718,362.040557145718,362.040557145718,362.040557145718,362.040557145718,403.983061944008
50,360.87,360.85,359.59,361.13,360.4,360.98,360.31,361.55,359.71,350.08,344.96,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.920397596274,362.082093700453,362.082093700453,362.082093700453,362.082093700453,362.082093700453,362.082093700453,362.082093700453,362.082093700453,362.082093700453,404.024598498743
51,360.78,360.8,359.55,361.09,360.42,360.93,360.24,361.55,359.75,349.66,344.88,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.95752450899,362.123625951585,362.123625951585,362.123625951585,362.123625951585,362.123625951585,362.123625951585,362.123625951585,362.123625951585,362.123625951585,404.066130749876
52,360.75,360.76,359.52,361.05,360.42,360.87,360.22,361.52,359.76,349.57,344.77,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.99464709577,362.165153898832,362.165153898832,362.165153898832,362.165153898832,362.165153898832,362.165153898832,362.165153898832,362.165153898832,362.165153898832,404.107658697123
53,360.72,360.73,359.49,361.02,360.41,360.82,360.23,361.52,359.75,349.4,344.83,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.031765356499,362.206677541911,362.206677541911,362.206677541911,362.206677541911,362.206677541911,362.206677541911,362.206677541911,362.206677541911,362.206677541911,404.149182340202
54,360.71,360.7,359.45,360.99,360.37,360.8,360.21,361.53,359.73,349.15,344.92,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.068879291064,362.248196880539,362.248196880539,362.248196880539,362.248196880539,362.248196880539,362.248196880539,362.248196880539,362.248196880539,362.248196880539,404.19070167883
55,360.7,360.68,359.42,360.98,360.33,360.75,360.2,361.53,359.7,348.95,344.73,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.105988899348,362.289711914434,362.289711914434,362.289711914434,362.289711914434,362.289711914434,362.289711914434,362.289711914434,362.289711914434,362.289711914434,404.232216712724
56,360.69,360.66,359.4,360.95,360.31,360.7,360.2,361.53,359.67,348.75,344.74,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.143094181239,362.331222643312,362.331222643312,362.331222643312,362.331222643312,362.331222643312,362.331222643312,362.331222643312,362.331222643312,362.331222643312,404.273727441603
57,360.68,360.64,359.37,360.94,360.31,360.68,360.18,361.53,359.63,348.43,344.73,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.180195136623,362.372729066892,362.372729066892,362.372729066892,362.372729066892,362.372729066892,362.372729066892,362.372729066892,362.372729066892,362.372729066892,404.315233865183
58,360.66,360.61,359.35,360.92,360.31,360.66,360.18,361.53,359.58,347.96,344.59,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.217291765385,362.414231184892,362.414231184892,362.414231184892,362.414231184892,362.414231184892,362.414231184892,362.414231184892,362.414231184892,362.414231184892,404.356735983183
59,360.63,360.58,359.3,360.9,360.32,360.64,360.16,361.52,359.51,347.27,344.41,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.254384067411,362.45572899703,362.45572899703,362.45572899703,362.45572899703,362.45572899703,362.45572899703,362.45572899703,362.45572899703,362.45572899703,404.398233795321
60,360.61,360.56,359.26,360.88,360.34,360.61,360.13,361.51,359.42,346.49,344.49,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.291472042589,362.497222503024,362.497222503024,362.497222503024,362.497222503024,362.497222503024,362.497222503024,362.497222503024,362.497222503024,362.497222503024,404.439727301315
61,360.59,360.53,359.23,360.87,360.34,360.59,360.1,361.5,359.37,346.04,344.58,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.328555690805,362.538711702593,362.538711702593,362.538711702593,362.538711702593,362.538711702593,362.538711702593,362.538711702593,362.538711702593,362.538711702593,404.481216500884
62,360.59,360.51,359.22,360.86,360.33,360.56,360.08,361.49,359.31,345.69,344.66,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.365635011945,362.580196595456,362.580196595456,362.580196595456,362.580196595456,362.580196595456,362.580196595456,362.580196595456,362.580196595456,362.580196595456,404.522701393746
63,360.57,360.49,359.19,360.84,360.28,360.53,360.06,361.48,359.24,345.27,344.55,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.402710005898,362.621677181331,362.621677181331,362.621677181331,362.621677181331,362.621677181331,362.621677181331,362.621677181331,362.621677181331,362.621677181331,404.564181979622
64,360.56,360.47,359.18,360.82,360.26,360.52,360.04,361.46,359.15,344.85,344.61,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.439780672549,362.663153459938,362.663153459938,362.663153459938,362.663153459938,362.663153459938,362.663153459938,362.663153459938,362.663153459938,362.663153459938,404.605658258229
65,360.55,360.46,359.15,360.81,360.25,360.5,360.03,361.44,359.08,344.44,344.63,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.476847011787,362.704625430997,362.704625430997,362.704625430997,362.704625430997,362.704625430997,362.704625430997,362.704625430997,362.704625430997,362.704625430997,404.647130229287
66,360.54,360.45,359.14,360.78,360.24,360.49,360.03,361.42,358.98,344.06,344.44,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.5139090235,362.746093094225,362.746093094225,362.746093094225,362.746093094225,362.746093094225,362.746093094225,362.746093094225,362.746093094225,362.746093094225,404.688597892516
67,360.52,360.43,359.12,360.75,360.23,360.48,360.02,361.39,358.9,343.8,344.4,0.1575,25900,3,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.550966707574,362.787556449344,362.787556449344,362.787556449344,362.787556449344,362.787556449344,362.787556449344,362.787556449344,362.787556449344,362.787556449344,404.730061247635
