Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
20,361.55,360.98,361.23,361.72,360.99,363.01,361.19,361.99,357.91,326.41,203.07,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.47467719116,360.693417779919,360.693417779919,360.693417779919,360.693417779919,360.693417779919,360.693417779919,360.693417779919,360.693417779919,360.693417779919,396.850946564807
21,361.59,360.99,361.28,361.79,361.05,363.04,361.18,362.03,358.01,326.54,203.64,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.506200947072,360.728058551508,360.728058551508,360.728058551508,360.728058551508,360.728058551508,360.728058551508,360.728058551508,360.728058551508,360.728058551508,396.885587336396
22,361.64,360.97,361.34,361.89,361.14,363.1,361.2,362.08,358.14,326.71,203.97,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.537721800089,360.762696453463,360.762696453463,360.762696453463,360.762696453463,360.762696453463,360.762696453463,360.762696453463,360.762696453463,360.762696453463,396.920225238352
23,361.69,360.92,361.38,361.97,361.21,363.15,361.22,362.09,358.27,326.88,204.45,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.569239750114,360.797331485607,360.797331485607,360.797331485607,360.797331485607,360.797331485607,360.797331485607,360.797331485607,360.797331485607,360.797331485607,396.954860270496
24,361.73,360.93,361.39,362.04,361.25,363.21,361.24,362.1,358.37,327,205,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.600754797051,360.831963647761,360.831963647761,360.831963647761,360.831963647761,360.831963647761,360.831963647761,360.831963647761,360.831963647761,360.831963647761,396.98949243265
25,361.76,360.96,361.4,362.1,361.29,363.25,361.25,362.13,358.44,327.1,205.44,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.632266940803,360.866592939748,360.866592939748,360.866592939748,360.866592939748,360.866592939748,360.866592939748,360.866592939748,360.866592939748,360.866592939748,397.024121724637
26,361.79,361,361.41,362.16,361.33,363.3,361.29,362.19,358.52,327.22,205.85,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.663776181275,360.90121936139,360.90121936139,360.90121936139,360.90121936139,360.90121936139,360.90121936139,360.90121936139,360.90121936139,360.90121936139,397.058748146278
27,361.82,361.05,361.42,362.21,361.36,363.34,361.33,362.24,358.54,327.35,206.34,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.69528251837,360.935842912509,360.935842912509,360.935842912509,360.935842912509,360.935842912509,360.935842912509,360.935842912509,360.935842912509,360.935842912509,397.093371697397
28,361.86,361.09,361.44,362.25,361.39,363.37,361.4,362.25,358.5,327.49,206.82,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.726785951993,360.970463592928,360.970463592928,360.970463592928,360.970463592928,360.970463592928,360.970463592928,360.970463592928,360.970463592928,360.970463592928,397.127992377816
29,361.89,361.11,361.44,362.27,361.42,363.42,361.46,362.25,358.41,327.61,207.24,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.758286482046,361.005081402468,361.005081402468,361.005081402468,361.005081402468,361.005081402468,361.005081402468,361.005081402468,361.005081402468,361.005081402468,397.162610187356
30,361.89,361.05,361.44,362.31,361.45,363.47,361.5,362.33,358.27,327.74,207.77,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.789784108435,361.039696340953,361.039696340953,361.039696340953,361.039696340953,361.039696340953,361.039696340953,361.039696340953,361.039696340953,361.039696340953,397.197225125841
31,361.91,360.98,361.44,362.31,361.51,363.51,361.51,362.38,358.08,327.94,208.22,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.821278831064,361.074308408206,361.074308408206,361.074308408206,361.074308408206,361.074308408206,361.074308408206,361.074308408206,361.074308408206,361.074308408206,397.231837193094
32,361.91,360.94,361.46,362.32,361.56,363.53,361.54,362.42,357.97,328.15,208.56,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.852770649837,361.108917604048,361.108917604048,361.108917604048,361.108917604048,361.108917604048,361.108917604048,361.108917604048,361.108917604048,361.108917604048,397.266446388937
33,361.89,360.93,361.48,362.33,361.58,363.57,361.57,362.46,358.01,328.29,208.95,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.884259564658,361.143523928303,361.143523928303,361.143523928303,361.143523928303,361.143523928303,361.143523928303,361.143523928303,361.143523928303,361.143523928303,397.301052713192
34,361.86,360.9,361.49,362.34,361.59,363.61,361.59,362.48,358.09,328.44,209.47,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.915745575432,361.178127380795,361.178127380795,361.178127380795,361.178127380795,361.178127380795,361.178127380795,361.178127380795,361.178127380795,361.178127380795,397.335656165683
35,361.83,360.86,361.5,362.35,361.59,363.63,361.61,362.48,358.2,328.6,209.9,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.947228682063,361.212727961345,361.212727961345,361.212727961345,361.212727961345,361.212727961345,361.212727961345,361.212727961345,361.212727961345,361.212727961345,397.370256746234
36,361.81,360.82,361.5,362.36,361.59,363.67,361.63,362.5,358.33,328.77,210.24,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.978708884456,361.247325669777,361.247325669777,361.247325669777,361.247325669777,361.247325669777,361.247325669777,361.247325669777,361.247325669777,361.247325669777,397.404854454665
37,361.79,360.77,361.5,362.35,361.59,363.7,361.67,362.52,358.48,328.95,210.6,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.010186182515,361.281920505914,361.281920505914,361.281920505914,361.281920505914,361.281920505914,361.281920505914,361.281920505914,361.281920505914,361.281920505914,397.439449290802
38,361.79,360.74,361.5,362.33,361.59,363.72,361.71,362.56,358.62,329.11,211.05,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.041660576146,361.316512469579,361.316512469579,361.316512469579,361.316512469579,361.316512469579,361.316512469579,361.316512469579,361.316512469579,361.316512469579,397.474041254468
39,361.79,360.72,361.48,362.31,361.58,363.72,361.77,362.62,358.73,329.28,211.52,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.073132065253,361.351101560596,361.351101560596,361.351101560596,361.351101560596,361.351101560596,361.351101560596,361.351101560596,361.351101560596,361.351101560596,397.508630345485
40,361.82,360.72,361.48,362.28,361.59,363.71,361.86,362.67,358.87,329.55,211.96,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.104600649741,361.385687778788,361.385687778788,361.385687778788,361.385687778788,361.385687778788,361.385687778788,361.385687778788,361.385687778788,361.385687778788,397.543216563677
41,361.83,360.73,361.47,362.26,361.59,363.69,361.9,362.71,359.03,329.82,212.37,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.136066329516,361.420271123979,361.420271123979,361.420271123979,361.420271123979,361.420271123979,361.420271123979,361.420271123979,361.420271123979,361.420271123979,397.577799908868
42,361.85,360.74,361.47,362.25,361.6,363.68,361.91,362.72,359.12,329.97,212.85,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.167529104482,361.454851595992,361.454851595992,361.454851595992,361.454851595992,361.454851595992,361.454851595992,361.454851595992,361.454851595992,361.454851595992,397.612380380881
43,361.84,360.76,361.49,362.24,361.61,363.66,361.88,362.68,359.21,330.11,213.14,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.198988974545,361.489429194651,361.489429194651,361.489429194651,361.489429194651,361.489429194651,361.489429194651,361.489429194651,361.489429194651,361.489429194651,397.64695797954
44,361.84,360.79,361.5,362.24,361.61,363.65,361.84,362.65,359.28,330.25,213.54,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.230445939609,361.52400391978,361.52400391978,361.52400391978,361.52400391978,361.52400391978,361.52400391978,361.52400391978,361.52400391978,361.52400391978,397.681532704668
45,361.87,360.8,361.49,362.24,361.61,363.63,361.82,362.62,359.34,330.37,213.95,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.261899999581,361.558575771202,361.558575771202,361.558575771202,361.558575771202,361.558575771202,361.558575771202,361.558575771202,361.558575771202,361.558575771202,397.716104556091
46,361.9,360.82,361.5,362.25,361.61,363.63,361.77,362.61,359.38,330.51,214.2,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.293351154365,361.593144748742,361.593144748742,361.593144748742,361.593144748742,361.593144748742,361.593144748742,361.593144748742,361.593144748742,361.593144748742,397.75067353363
47,361.95,360.84,361.49,362.27,361.6,363.62,361.77,362.61,359.41,330.65,214.64,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.324799403867,361.627710852223,361.627710852223,361.627710852223,361.627710852223,361.627710852223,361.627710852223,361.627710852223,361.627710852223,361.627710852223,397.785239637112
48,362.03,360.88,361.51,362.27,361.61,363.61,361.75,362.6,359.52,330.88,214.85,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.356244747993,361.66227408147,361.66227408147,361.66227408147,361.66227408147,361.66227408147,361.66227408147,361.66227408147,361.66227408147,361.66227408147,397.819802866359
49,362.08,360.9,361.51,362.27,361.59,363.6,361.71,362.59,359.65,331.09,215.2,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.387687186649,361.696834436307,361.696834436307,361.696834436307,361.696834436307,361.696834436307,361.696834436307,361.696834436307,361.696834436307,361.696834436307,397.854363221196
50,362.12,360.92,361.52,362.26,361.59,363.59,361.65,362.58,359.73,331.25,215.51,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.41912671974,361.731391916558,361.731391916558,361.731391916558,361.731391916558,361.731391916558,361.731391916558,361.731391916558,361.731391916558,361.731391916558,397.888920701447
51,362.14,360.93,361.52,362.25,361.58,363.56,361.6,362.57,359.81,331.43,215.78,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.450563347172,361.765946522048,361.765946522048,361.765946522048,361.765946522048,361.765946522048,361.765946522048,361.765946522048,361.765946522048,361.765946522048,397.923475306936
52,362.17,360.92,361.52,362.23,361.57,363.52,361.56,362.57,359.91,331.64,216.24,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.481997068851,361.8004982526,361.8004982526,361.8004982526,361.8004982526,361.8004982526,361.8004982526,361.8004982526,361.8004982526,361.8004982526,397.958027037488
53,362.2,360.9,361.53,362.21,361.57,363.49,361.52,362.58,359.98,331.85,216.6,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.513427884683,361.83504710804,361.83504710804,361.83504710804,361.83504710804,361.83504710804,361.83504710804,361.83504710804,361.83504710804,361.83504710804,397.992575892929
54,362.21,360.87,361.54,362.18,361.57,363.45,361.49,362.59,360,332.05,216.91,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.544855794574,361.869593088193,361.869593088193,361.869593088193,361.869593088193,361.869593088193,361.869593088193,361.869593088193,361.869593088193,361.869593088193,398.027121873081
55,362.21,360.84,361.54,362.16,361.54,363.42,361.47,362.56,359.95,332.22,217.29,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.576280798431,361.904136192882,361.904136192882,361.904136192882,361.904136192882,361.904136192882,361.904136192882,361.904136192882,361.904136192882,361.904136192882,398.06166497777
56,362.23,360.84,361.55,362.14,361.54,363.41,361.49,362.5,359.91,332.38,217.75,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.607702896159,361.938676421933,361.938676421933,361.938676421933,361.938676421933,361.938676421933,361.938676421933,361.938676421933,361.938676421933,361.938676421933,398.096205206821
57,362.27,360.83,361.56,362.11,361.5,363.39,361.49,362.46,359.9,332.58,217.96,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.639122087666,361.97321377517,361.97321377517,361.97321377517,361.97321377517,361.97321377517,361.97321377517,361.97321377517,361.97321377517,361.97321377517,398.130742560059
58,362.28,360.83,361.56,362.07,361.45,363.37,361.45,362.44,359.9,332.77,218.39,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.670538372856,362.007748252419,362.007748252419,362.007748252419,362.007748252419,362.007748252419,362.007748252419,362.007748252419,362.007748252419,362.007748252419,398.165277037308
59,362.29,360.82,361.55,362.05,361.4,363.34,361.4,362.44,359.88,332.9,218.71,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.701951751638,362.042279853505,362.042279853505,362.042279853505,362.042279853505,362.042279853505,362.042279853505,362.042279853505,362.042279853505,362.042279853505,398.199808638394
60,362.32,360.85,361.55,362.01,361.35,363.3,361.33,362.44,359.87,333.01,219.07,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.733362223917,362.076808578253,362.076808578253,362.076808578253,362.076808578253,362.076808578253,362.076808578253,362.076808578253,362.076808578253,362.076808578253,398.234337363141
61,362.32,360.86,361.56,361.97,361.29,363.25,361.3,362.42,359.85,333.12,219.37,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.7647697896,362.111334426487,362.111334426487,362.111334426487,362.111334426487,362.111334426487,362.111334426487,362.111334426487,362.111334426487,362.111334426487,398.268863211376
62,362.31,360.86,361.54,361.93,361.22,363.21,361.29,362.4,359.83,333.23,219.73,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.796174448594,362.145857398034,362.145857398034,362.145857398034,362.145857398034,362.145857398034,362.145857398034,362.145857398034,362.145857398034,362.145857398034,398.303386182922
63,362.31,360.86,361.56,361.89,361.16,363.18,361.3,362.39,359.82,333.34,220,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.827576200806,362.180377492719,362.180377492719,362.180377492719,362.180377492719,362.180377492719,362.180377492719,362.180377492719,362.180377492719,362.180377492719,398.337906277607
64,362.3,360.84,361.54,361.85,361.09,363.12,361.31,362.35,359.8,333.42,220.23,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.858975046143,362.214894710366,362.214894710366,362.214894710366,362.214894710366,362.214894710366,362.214894710366,362.214894710366,362.214894710366,362.214894710366,398.372423495255
65,362.29,360.81,361.52,361.8,361.03,363.07,361.32,362.31,359.75,333.53,220.39,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.890370984511,362.249409050803,362.249409050803,362.249409050803,362.249409050803,362.249409050803,362.249409050803,362.249409050803,362.249409050803,362.249409050803,398.406937835691
66,362.29,360.79,361.52,361.77,360.96,363.02,361.32,362.23,359.63,333.69,220.98,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.921764015818,362.283920513854,362.283920513854,362.283920513854,362.283920513854,362.283920513854,362.283920513854,362.283920513854,362.283920513854,362.283920513854,398.441449298743
67,362.29,360.78,361.49,361.76,360.9,362.98,361.32,362.15,359.47,333.82,221.31,0.1575,21250,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.953154139972,362.318429099346,362.318429099346,362.318429099346,362.318429099346,362.318429099346,362.318429099346,362.318429099346,362.318429099346,362.318429099346,398.475957884234
