Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
0,359.69,358.86,359.54,359.7,359.24,361.21,358.8,359.25,355.91,335.72,345,0.1575,25900,20,0.98,,,,,,,,,,,,,,,,,,,,,,
1,359.64,358.84,359.51,359.65,359.23,361.21,358.82,359.3,355.74,335.33,345,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.097580773129,360.077863002014,360.099384839431,360.07252994872,360.052931545909,360.03862884862,360.028190899095,360.021891188717,360.021891188717,360.021891188717,365.653431293786
2,359.61,358.76,359.47,359.62,359.22,361.22,358.93,359.43,355.74,334.97,345,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.161386265028,360.139222113373,360.166255215582,360.145065065281,360.10586692151,360.077260557748,360.056383927773,360.043895102527,360.043895102527,360.043895102527,365.675435207596
3,359.6,358.73,359.44,359.6,359.21,361.23,359.04,359.5,355.88,334.72,345,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.170555197893,360.125228372325,360.125228372325,360.125228372325,360.125228372325,360.125228372325,360.125228372325,360.125228372325,360.125228372325,360.125228372325,365.756768477393
4,359.6,358.76,359.4,359.6,359.2,361.26,359.22,359.69,356.2,334.5,345,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.207885296887,360.166962583336,360.166962583336,360.166962583336,360.166962583336,360.166962583336,360.166962583336,360.166962583336,360.166962583336,360.166962583336,365.798502688405
5,359.58,358.74,359.35,359.61,359.2,361.29,359.35,359.88,356.51,334.31,345,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.24521107554,360.208692503978,360.208692503978,360.208692503978,360.208692503978,360.208692503978,360.208692503978,360.208692503978,360.208692503978,360.208692503978,365.840232609047
6,359.56,358.72,359.32,359.63,359.21,361.34,359.4,360.07,356.72,334.22,345,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.282532533727,360.250418133959,360.250418133959,360.250418133959,360.250418133959,360.250418133959,360.250418133959,360.250418133959,360.250418133959,360.250418133959,365.881958239027
7,359.55,358.7,359.3,359.64,359.22,361.38,359.47,360.22,356.98,334.19,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.319849671327,360.292139472987,360.292139472987,360.292139472987,360.292139472987,360.292139472987,360.292139472987,360.292139472987,360.292139472987,360.292139472987,365.923679578055
8,359.54,358.69,359.28,359.68,359.24,361.43,359.55,360.35,357.27,334.25,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.357162488215,360.33385652077,360.33385652077,360.33385652077,360.33385652077,360.33385652077,360.33385652077,360.33385652077,360.33385652077,360.33385652077,365.965396625839
9,359.53,358.69,359.27,359.72,359.27,361.49,359.63,360.48,357.59,334.35,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.39447098427,360.375569277018,360.375569277018,360.375569277018,360.375569277018,360.375569277018,360.375569277018,360.375569277018,360.375569277018,360.375569277018,366.007109382087
10,359.52,358.69,359.26,359.74,359.3,361.52,359.69,360.57,357.91,334.47,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.43177515937,360.417277741439,360.417277741439,360.417277741439,360.417277741439,360.417277741439,360.417277741439,360.417277741439,360.417277741439,360.417277741439,366.048817846507
11,359.51,358.7,359.25,359.76,359.32,361.56,359.76,360.64,358.2,334.59,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.46907501339,360.458981913741,360.458981913741,360.458981913741,360.458981913741,360.458981913741,360.458981913741,360.458981913741,360.458981913741,360.458981913741,366.09052201881
12,359.5,358.72,359.25,359.8,359.36,361.62,359.8,360.69,358.43,334.7,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.733536651376,360.754686302379,360.754686302379,360.754686302379,360.635432425094,360.46374651927,360.33843744792,360.266983599226,360.266983599226,360.266983599226,365.898523704294
13,359.5,358.74,359.25,359.84,359.4,361.67,359.79,360.77,358.76,334.8,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.78979243885,360.817591486466,360.817591486466,360.817591486466,360.688409166072,360.502412721996,360.366654820725,360.289509401118,360.289509401118,360.289509401118,365.921049506186
14,359.5,358.76,359.25,359.87,359.45,361.72,359.82,360.88,359.1,334.86,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.84606452524,360.880516123507,360.880516123507,360.880516123507,360.741391407726,360.541081252309,360.394875058529,360.312067116349,360.312067116349,360.312067116349,365.943607221418
15,359.51,358.79,359.27,359.9,359.49,361.75,359.85,360.94,359.32,334.86,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.90262682203,360.943766517281,360.943766517281,360.943766517281,360.794393227856,360.579753158011,360.423097342645,360.334655955852,360.334655955852,360.334655955852,365.966196060921
16,359.52,358.8,359.27,359.92,359.53,361.78,359.94,360.95,359.52,334.85,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.959279470292,361.007119189553,361.007119189553,361.007119189553,360.84740400948,360.618427845619,360.451321631085,360.357275379882,360.357275379882,360.357275379882,365.988815484951
17,359.53,358.81,359.27,359.94,359.55,361.8,360.03,360.97,359.7,334.84,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.015423433674,361.06990424533,361.06990424533,361.06990424533,360.900400691505,360.657106025141,360.479548095127,360.379922603897,360.379922603897,360.379922603897,366.011462708965
18,359.53,358.83,359.28,359.96,359.59,361.84,360.14,361.06,359.86,334.86,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.07154970672,361.132670740224,361.132670740224,361.132670740224,360.953401745323,360.695786991152,360.507777029311,360.402597894157,360.402597894157,360.402597894157,366.034137999225
19,359.54,358.84,359.29,359.97,359.62,361.87,360.22,361.19,359.97,334.88,346,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.127658115023,361.195418478144,361.195418478144,361.195418478144,361.006406334932,360.734471031368,360.536008213215,360.425300561287,360.425300561287,360.425300561287,366.056840666356
20,359.56,358.85,359.29,360,359.64,361.91,360.27,361.31,360.03,334.94,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.183748663233,361.258147463238,361.258147463238,361.258147463238,361.05941430863,360.773158145743,360.564241647995,360.448029925792,360.448029925792,360.448029925792,366.079570030861
21,359.56,358.86,359.3,360.01,359.68,361.93,360.31,361.41,360.05,335,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.239821356002,361.320857699655,361.320857699655,361.320857699655,361.112425500548,360.811848334232,360.592477335115,360.470785359916,360.470785359916,360.470785359916,366.102325464985
22,359.57,358.89,359.3,360.04,359.7,361.95,360.31,361.48,360.04,335.11,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.295876197981,361.383549191542,361.383549191542,361.383549191542,361.165439731684,360.850541596792,360.6207152764,360.493566281404,360.493566281404,360.493566281404,366.125106386472
23,359.57,358.9,359.31,360.05,359.72,361.97,360.3,361.53,360.01,335.19,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.351913193821,361.446221943049,361.446221943049,361.446221943049,361.218456811004,360.889237933379,360.648955474082,360.516372148261,360.516372148261,360.516372148261,366.147912253329
24,359.57,358.91,359.31,360.06,359.74,361.98,360.31,361.53,359.97,335.27,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.407932348175,361.508875958327,361.508875958327,361.508875958327,361.271476536594,360.927937343948,360.677197930844,360.539202454329,360.539202454329,360.539202454329,366.170742559398
25,359.57,358.91,359.31,360.06,359.73,361.98,360.31,361.51,359.94,335.34,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.463933665693,361.571511241527,361.571511241527,361.571511241527,361.324498696816,360.966639828457,360.705442649868,360.562056725508,360.562056725508,360.562056725508,366.193596830577
26,359.57,358.93,359.31,360.06,359.74,361.99,360.32,361.54,359.92,335.43,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.519917151029,361.634127796801,361.634127796801,361.634127796801,361.37752307145,361.00534538686,360.733689634872,360.584934516516,360.584934516516,360.584934516516,366.216474621585
27,359.57,358.94,359.31,360.06,359.75,362,360.33,361.63,359.93,335.53,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.575882808835,361.696725628302,361.696725628302,361.696725628302,361.430549432799,361.044054019115,360.761938890144,360.607835408088,360.607835408088,360.607835408088,366.239375513156
28,359.57,358.94,359.3,360.06,359.74,362.01,360.36,361.72,359.93,335.62,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.631830643762,361.759304740183,361.759304740183,361.759304740183,361.483577546751,361.082765725179,360.790190420575,360.630759004541,360.630759004541,360.630759004541,366.262299109609
29,359.56,358.93,359.31,360.07,359.75,362.04,360.4,361.82,359.94,335.71,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.687760660463,361.821865136598,361.821865136598,361.821865136598,361.53660717378,361.121480505007,360.818444231686,360.653704931652,360.653704931652,360.653704931652,366.28524503672
30,359.56,358.92,359.31,360.07,359.75,362.06,360.44,361.9,359.96,335.82,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.743569233383,361.884290902988,361.884290902988,361.884290902988,361.589683730006,361.160198464794,360.846701053393,360.676673315416,360.676673315416,360.676673315416,366.308213420485
31,359.53,358.88,359.3,360.07,359.77,362.07,360.52,361.93,359.99,336.02,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.799459330779,361.946809072263,361.946809072263,361.946809072263,361.642723870173,361.198919506734,360.874959446376,360.699662866152,360.699662866152,360.699662866152,366.33120297122
32,359.51,358.87,359.29,360.07,359.77,362.08,360.61,361.99,360.1,336.26,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.855331569794,362.00930847782,362.00930847782,362.00930847782,361.695765689034,361.237643629506,360.90322013914,360.722673735888,360.722673735888,360.722673735888,366.354213840957
33,359.48,358.86,359.28,360.08,359.78,362.1,360.67,362.02,360.22,336.44,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.911185955105,362.07178912384,362.07178912384,362.07178912384,361.748808976574,361.276370833068,360.931483139894,360.745705619608,360.745705619608,360.745705619608,366.377245724676
34,359.47,358.86,359.29,360.07,359.79,362.12,360.71,362.06,360.41,336.62,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.967022491388,362.134251014502,362.134251014502,362.134251014502,361.80185351973,361.315101117378,360.95974845754,360.768758226314,360.768758226314,360.768758226314,366.400298331382
35,359.45,358.86,359.29,360.06,359.81,362.13,360.77,362.13,360.61,336.8,347,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.022841183321,362.196694153988,362.196694153988,362.196694153988,361.854899102965,361.353834482396,360.988016101673,360.791831277997,360.791831277997,360.791831277997,366.423371383065
36,359.43,358.87,359.29,360.07,359.82,362.15,360.82,362.19,360.8,336.97,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.078642035578,362.259118546476,362.259118546476,362.259118546476,361.907945508817,361.392570928077,361.016286082577,360.814924508693,360.814924508693,360.814924508693,366.446464613762
37,359.41,358.88,359.3,360.07,359.83,362.16,360.87,362.24,360.98,337.14,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.134092105209,362.321151716961,362.321151716961,362.321151716961,361.961078501822,361.431309462075,361.044557694489,360.83803820479,360.83803820479,360.83803820479,366.469578309859
38,359.4,358.88,359.3,360.08,359.84,362.17,360.91,362.27,361.14,337.32,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.18984731554,362.383527459424,362.383527459424,362.383527459424,362.01413683285,361.470051903457,361.072832333306,360.86117104728,360.86117104728,360.86117104728,366.492711152348
39,359.4,358.89,359.32,360.09,359.86,362.2,360.95,362.29,361.27,337.5,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.245584649021,362.445884409724,362.445884409724,362.445884409724,362.067196259761,361.508797418196,361.101109342144,360.884323335062,360.884323335062,360.884323335062,366.515863440131
40,359.37,358.89,359.31,360.09,359.87,362.22,360.99,362.33,361.47,337.78,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.301304110357,362.50822257207,362.50822257207,362.50822257207,362.120256594202,361.547546006254,361.129388733937,360.907494842702,360.907494842702,360.907494842702,366.53903494777
41,359.35,358.89,359.31,360.09,359.88,362.24,361.03,362.37,361.68,338.07,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.357005704247,362.570541950669,362.570541950669,362.570541950669,362.173317646731,361.586297667597,361.157670522252,360.93068535331,360.93068535331,360.93068535331,366.562225458378
42,359.35,358.88,359.32,360.1,359.9,362.27,361.07,362.42,361.8,338.28,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.412689435387,362.632842549726,362.632842549726,362.632842549726,362.226379464811,361.625052402184,361.185954721268,360.953894658018,360.953894658018,360.953894658018,366.585434763087
43,359.34,358.89,359.31,360.11,359.91,362.29,361.11,362.46,361.92,338.5,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.468355308476,362.695124373447,362.695124373447,362.695124373447,362.279441885834,361.663810209976,361.214241345759,360.977122555503,360.977122555503,360.977122555503,366.608662660572
44,359.33,358.88,359.31,360.1,359.91,362.31,361.13,362.49,362.01,338.7,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.524003328216,362.757387426042,362.757387426042,362.757387426042,362.332504458186,361.70257109093,361.242530411071,361.000368851539,361.000368851539,361.000368851539,366.631908956608
45,359.33,358.89,359.33,360.11,359.93,362.34,361.18,362.51,362.09,338.92,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.579633499304,362.819631711719,362.819631711719,362.819631711719,362.385566989364,361.741335045,361.270821933105,361.023633358597,361.023633358597,361.023633358597,366.655173463665
46,359.32,358.88,359.32,360.11,359.94,362.36,361.22,362.54,362.16,339.12,348,0.1575,25900,20,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.635245826439,362.881857234687,362.881857234687,362.881857234687,362.438629287159,361.780102072138,361.299115928291,361.046915895464,361.046915895464,361.046915895464,366.678456000533
