Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
25,361.13,361.02,361.26,362.21,361.58,363.57,361.65,362.38,360.19,332.9,208.82,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.536106629001,360.760921552792,360.760921552792,360.760921552792,360.760921552792,360.760921552792,360.760921552792,360.760921552792,360.760921552792,360.760921552792,394.530904184527
26,361.15,361,361.28,362.23,361.61,363.61,361.69,362.39,360.17,332.96,209.41,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.563774472555,360.791325676626,360.791325676626,360.791325676626,360.791325676626,360.791325676626,360.791325676626,360.791325676626,360.791325676626,360.791325676626,394.561308308362
27,361.18,360.97,361.3,362.25,361.63,363.65,361.71,362.43,360.14,333.02,209.81,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.591439798956,360.821727281124,360.821727281124,360.821727281124,360.821727281124,360.821727281124,360.821727281124,360.821727281124,360.821727281124,360.821727281124,394.59170991286
28,361.2,360.98,361.33,362.24,361.66,363.69,361.74,362.48,360.12,333.11,210.24,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.619102608154,360.852126366172,360.852126366172,360.852126366172,360.852126366172,360.852126366172,360.852126366172,360.852126366172,360.852126366172,360.852126366172,394.622108997908
29,361.21,360.97,361.35,362.24,361.67,363.73,361.76,362.53,360.06,333.22,210.83,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.646762900099,360.882522931661,360.882522931661,360.882522931661,360.882522931661,360.882522931661,360.882522931661,360.882522931661,360.882522931661,360.882522931661,394.652505563397
30,361.21,360.96,361.35,362.25,361.67,363.77,361.8,362.59,359.99,333.34,211.39,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.674420674741,360.912916977477,360.912916977477,360.912916977477,360.912916977477,360.912916977477,360.912916977477,360.912916977477,360.912916977477,360.912916977477,394.682899609213
31,361.24,360.98,361.36,362.25,361.69,363.8,361.85,362.65,359.82,333.51,211.91,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.702075932029,360.943308503511,360.943308503511,360.943308503511,360.943308503511,360.943308503511,360.943308503511,360.943308503511,360.943308503511,360.943308503511,394.713291135247
32,361.27,360.99,361.35,362.24,361.7,363.81,361.87,362.67,359.62,333.66,212.56,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.729728671914,360.973697509651,360.973697509651,360.973697509651,360.973697509651,360.973697509651,360.973697509651,360.973697509651,360.973697509651,360.973697509651,394.743680141386
33,361.29,361,361.35,362.23,361.69,363.82,361.85,362.68,359.5,333.75,213.03,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.757378894345,361.004083995785,361.004083995785,361.004083995785,361.004083995785,361.004083995785,361.004083995785,361.004083995785,361.004083995785,361.004083995785,394.77406662752
34,361.3,361,361.33,362.24,361.68,363.84,361.81,362.69,359.45,333.83,213.35,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.785026599273,361.034467961802,361.034467961802,361.034467961802,361.034467961802,361.034467961802,361.034467961802,361.034467961802,361.034467961802,361.034467961802,394.804450593537
35,361.33,361.01,361.32,362.24,361.66,363.84,361.78,362.68,359.38,333.9,213.83,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.812671786647,361.064849407591,361.064849407591,361.064849407591,361.064849407591,361.064849407591,361.064849407591,361.064849407591,361.064849407591,361.064849407591,394.834832039327
36,361.36,361.02,361.3,362.25,361.65,363.85,361.74,362.65,359.34,333.97,214.26,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.840314456417,361.095228333041,361.095228333041,361.095228333041,361.095228333041,361.095228333041,361.095228333041,361.095228333041,361.095228333041,361.095228333041,394.865210964777
37,361.39,361.05,361.27,362.25,361.65,363.85,361.71,362.58,359.31,334.03,214.53,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.867954608535,361.125604738042,361.125604738042,361.125604738042,361.125604738042,361.125604738042,361.125604738042,361.125604738042,361.125604738042,361.125604738042,394.895587369778
38,361.44,361.07,361.25,362.26,361.66,363.84,361.69,362.52,359.27,334.11,215,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.89559224295,361.155978622482,361.155978622482,361.155978622482,361.155978622482,361.155978622482,361.155978622482,361.155978622482,361.155978622482,361.155978622482,394.925961254218
39,361.47,361.08,361.24,362.25,361.66,363.84,361.71,362.47,359.22,334.19,215.31,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.923227359612,361.186349986251,361.186349986251,361.186349986251,361.186349986251,361.186349986251,361.186349986251,361.186349986251,361.186349986251,361.186349986251,394.956332617987
40,361.53,361.09,361.22,362.26,361.66,363.81,361.75,362.45,359.16,334.32,215.82,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.950859958472,361.216718829237,361.216718829237,361.216718829237,361.216718829237,361.216718829237,361.216718829237,361.216718829237,361.216718829237,361.216718829237,394.986701460973
41,361.59,361.11,361.22,362.27,361.67,363.81,361.77,362.47,359.1,334.44,216.28,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,340.978490039481,361.247085151331,361.247085151331,361.247085151331,361.247085151331,361.247085151331,361.247085151331,361.247085151331,361.247085151331,361.247085151331,395.017067783067
42,361.61,361.12,361.22,362.27,361.66,363.79,361.79,362.53,359.05,334.5,216.7,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.006117602588,361.277448952421,361.277448952421,361.277448952421,361.277448952421,361.277448952421,361.277448952421,361.277448952421,361.277448952421,361.277448952421,395.047431584156
43,361.64,361.15,361.23,362.26,361.67,363.76,361.79,362.53,359.01,334.56,217.08,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.033742647744,361.307810232396,361.307810232396,361.307810232396,361.307810232396,361.307810232396,361.307810232396,361.307810232396,361.307810232396,361.307810232396,395.077792864132
44,361.63,361.16,361.24,362.26,361.68,363.74,361.79,362.49,359.01,334.63,217.59,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.061365174902,361.338168991148,361.338168991148,361.338168991148,361.338168991148,361.338168991148,361.338168991148,361.338168991148,361.338168991148,361.338168991148,395.108151622883
45,361.62,361.17,361.25,362.26,361.68,363.72,361.76,362.45,359.03,334.68,218.05,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.08898518401,361.368525228564,361.368525228564,361.368525228564,361.368525228564,361.368525228564,361.368525228564,361.368525228564,361.368525228564,361.368525228564,395.1385078603
46,361.61,361.16,361.27,362.25,361.68,363.69,361.74,362.39,359.03,334.75,218.35,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.116602675019,361.398878944535,361.398878944535,361.398878944535,361.398878944535,361.398878944535,361.398878944535,361.398878944535,361.398878944535,361.398878944535,395.168861576271
47,361.59,361.16,361.27,362.24,361.68,363.66,361.71,362.34,359.03,334.84,218.69,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.14421764788,361.42923013895,361.42923013895,361.42923013895,361.42923013895,361.42923013895,361.42923013895,361.42923013895,361.42923013895,361.42923013895,395.199212770686
48,361.59,361.11,361.27,362.24,361.67,363.64,361.69,362.32,359.05,334.94,219.08,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.171830102546,361.4595788117,361.4595788117,361.4595788117,361.4595788117,361.4595788117,361.4595788117,361.4595788117,361.4595788117,361.4595788117,395.229561443436
49,361.59,361.07,361.26,362.24,361.67,363.61,361.65,362.31,359.11,335.12,219.34,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.199440038964,361.489924962673,361.489924962673,361.489924962673,361.489924962673,361.489924962673,361.489924962673,361.489924962673,361.489924962673,361.489924962673,395.259907594409
50,361.59,361.02,361.23,362.24,361.66,363.58,361.61,362.29,359.13,335.32,219.57,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.227047457089,361.520268591761,361.520268591761,361.520268591761,361.520268591761,361.520268591761,361.520268591761,361.520268591761,361.520268591761,361.520268591761,395.290251223496
51,361.59,361,361.21,362.22,361.65,363.56,361.59,362.27,359.17,335.45,220.09,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.25465235687,361.550609698852,361.550609698852,361.550609698852,361.550609698852,361.550609698852,361.550609698852,361.550609698852,361.550609698852,361.550609698852,395.320592330588
52,361.61,360.98,361.2,362.2,361.66,363.56,361.6,362.27,359.21,335.59,220.49,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.282254738259,361.580948283837,361.580948283837,361.580948283837,361.580948283837,361.580948283837,361.580948283837,361.580948283837,361.580948283837,361.580948283837,395.350930915573
53,361.61,360.98,361.19,362.19,361.65,363.56,361.59,362.25,359.25,335.71,220.89,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.309854601206,361.611284346607,361.611284346607,361.611284346607,361.611284346607,361.611284346607,361.611284346607,361.611284346607,361.611284346607,361.611284346607,395.381266978343
54,361.64,361,361.21,362.17,361.64,363.57,361.62,362.22,359.29,335.85,221.3,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.337451945664,361.64161788705,361.64161788705,361.64161788705,361.64161788705,361.64161788705,361.64161788705,361.64161788705,361.64161788705,361.64161788705,395.411600518786
55,361.66,361.01,361.22,362.16,361.64,363.58,361.63,362.26,359.33,335.96,221.71,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.365046771582,361.671948905058,361.671948905058,361.671948905058,361.671948905058,361.671948905058,361.671948905058,361.671948905058,361.671948905058,361.671948905058,395.441931536794
56,361.7,361.02,361.22,362.17,361.64,363.6,361.61,362.32,359.39,336.08,222.15,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.392639078914,361.702277400521,361.702277400521,361.702277400521,361.702277400521,361.702277400521,361.702277400521,361.702277400521,361.702277400521,361.702277400521,395.472260032257
57,361.73,361.05,361.21,362.15,361.63,363.6,361.58,362.38,359.47,336.21,222.49,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.42022886761,361.732603373329,361.732603373329,361.732603373329,361.732603373329,361.732603373329,361.732603373329,361.732603373329,361.732603373329,361.732603373329,395.502586005065
58,361.77,361.1,361.22,362.14,361.61,363.6,361.48,362.38,359.61,336.38,222.76,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.447816137621,361.762926823373,361.762926823373,361.762926823373,361.762926823373,361.762926823373,361.762926823373,361.762926823373,361.762926823373,361.762926823373,395.532909455109
59,361.83,361.12,361.25,362.1,361.59,363.58,361.41,362.39,359.8,336.55,223.25,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.4754008889,361.793247750543,361.793247750543,361.793247750543,361.793247750543,361.793247750543,361.793247750543,361.793247750543,361.793247750543,361.793247750543,395.563230382279
60,361.89,361.14,361.27,362.08,361.57,363.57,361.36,362.37,359.9,336.67,223.61,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.502983121398,361.82356615473,361.82356615473,361.82356615473,361.82356615473,361.82356615473,361.82356615473,361.82356615473,361.82356615473,361.82356615473,395.593548786466
61,361.96,361.14,361.3,362.06,361.53,363.55,361.31,362.33,359.97,336.79,224.03,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.530562835066,361.853882035824,361.853882035824,361.853882035824,361.853882035824,361.853882035824,361.853882035824,361.853882035824,361.853882035824,361.853882035824,395.62386466756
62,362,361.16,361.31,362.05,361.49,363.55,361.28,362.27,360.04,336.9,224.33,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.558140029857,361.884195393716,361.884195393716,361.884195393716,361.884195393716,361.884195393716,361.884195393716,361.884195393716,361.884195393716,361.884195393716,395.654178025452
63,362.04,361.17,361.32,362.04,361.45,363.54,361.26,362.19,360.1,336.98,224.72,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.585714705723,361.914506228298,361.914506228298,361.914506228298,361.914506228298,361.914506228298,361.914506228298,361.914506228298,361.914506228298,361.914506228298,395.684488860034
64,362.04,361.18,361.32,362.05,361.42,363.52,361.23,362.12,360.12,337.05,224.95,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.613286862614,361.944814539459,361.944814539459,361.944814539459,361.944814539459,361.944814539459,361.944814539459,361.944814539459,361.944814539459,361.944814539459,395.714797171195
65,362.05,361.2,361.32,362.05,361.39,363.49,361.19,362.09,360.13,337.1,225.17,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.640856500484,361.975120327091,361.975120327091,361.975120327091,361.975120327091,361.975120327091,361.975120327091,361.975120327091,361.975120327091,361.975120327091,395.745102958826
66,362.04,361.2,361.32,362.06,361.37,363.45,361.16,362.06,360.1,337.14,225.51,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.668423619284,362.005423591084,362.005423591084,362.005423591084,362.005423591084,362.005423591084,362.005423591084,362.005423591084,362.005423591084,362.005423591084,395.77540622282
67,362.02,361.19,361.33,362.06,361.35,363.42,361.19,362.03,359.98,337.18,225.87,0.1575,19400,3,0.76,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,341.695988218966,362.03572433133,362.03572433133,362.03572433133,362.03572433133,362.03572433133,362.03572433133,362.03572433133,362.03572433133,362.03572433133,395.805706963066
