Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
39,358.23,357.74,358.53,359.23,358.65,360.63,358.3,359.16,361.48,345.01,364,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,346.549055404002,367.759954013041,361.621436957926,360.335619708831,360.069480079829,360.014383976732,360.002977759278,360.000616441804,360.000127610494,360.000026528799,360.000461511966
40,358.2,357.72,358.52,359.21,358.65,360.6,358.3,359.15,361.58,345.33,364,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,346.80538501307,367.962207507959,361.66464888788,360.344565848766,360.071333960781,360.014767702057,360.003057186385,360.000632882752,360.000131013753,360.000027243361,360.000462029455
41,358.17,357.7,358.5,359.19,358.63,360.57,358.28,359.14,361.68,345.67,364,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,347.06110617994,368.164515063874,361.707944066073,360.35354036045,360.073191509741,360.015152186889,360.003136770761,360.000649356265,360.000134423755,360.000027959849,360.000462549415
42,358.14,357.68,358.49,359.18,358.61,360.56,358.26,359.14,361.79,346.02,365,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,347.31622063059,368.366871660577,361.751322671467,360.362532616608,360.075052733308,360.015537432677,360.003216512717,360.000665862411,360.000137840514,360.000028678274,360.000463071837
43,358.11,357.66,358.47,359.16,358.61,360.55,358.27,359.13,361.9,346.38,365,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,347.574019791266,368.568673337176,361.79482513299,360.3715356439,360.076916636696,360.015923309559,360.003296397594,360.000682399944,360.00014126399,360.000029398646,360.000463596702
44,358.08,357.63,358.45,359.14,358.59,360.53,358.25,359.11,362.07,346.86,366,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,347.832115505665,368.770291668913,361.83842308689,360.380554780854,360.078783986477,360.016309918797,360.003376437118,360.000698969938,360.000144694239,360.000030120976,360.000464124003
45,358.04,357.6,358.42,359.12,358.57,360.52,358.23,359.1,362.25,347.32,366,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,348.089778999184,368.971902801136,361.881593328321,360.389485116501,360.080632962926,360.016692726194,360.00345568989,360.000715377107,360.000148090786,360.000030833658,360.000464639012
46,358.02,357.59,358.41,359.12,358.56,360.51,358.22,359.1,362.37,347.63,366,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,348.332282079382,369.176437086721,361.9252244998,360.398565178636,360.082510994537,360.017081219634,360.003536066957,360.000732009289,360.000151532984,360.000031559345,360.000465170579
47,357.99,357.57,358.4,359.11,358.55,360.5,358.21,359.08,362.49,347.95,367,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,348.584545784016,369.378964936609,361.96907498914,360.407641356257,360.084389613115,360.017470070377,360.003616555871,360.000748670176,360.000154981794,360.000032287003,360.000465704528
48,357.97,357.56,358.4,359.1,358.53,360.49,358.21,359.08,362.61,348.26,367,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,348.836218710513,369.581513968882,362.013011452042,360.416735353777,360.086271923536,360.017859685914,360.003697203202,360.000765363874,360.0001584374,360.000033016639,360.000466240862
49,357.95,357.55,358.4,359.07,358.54,360.47,358.22,359.06,362.71,348.57,368,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,349.087302577779,369.784080125433,362.057034034398,360.42584720414,360.088157932887,360.018250067755,360.003778009271,360.000782090451,360.000161899814,360.000033748261,360.000466779571
50,357.92,357.53,358.39,359.04,358.52,360.45,358.2,359.05,362.81,348.86,368,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,349.34001513179,369.986187045048,362.101119780624,360.434973461616,360.090047155757,360.018641153814,360.00385896734,360.000798849394,360.000165369034,360.000034481878,360.000467320646
51,357.89,357.51,358.36,359.04,358.51,360.44,358.19,359.04,362.9,349.15,368,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,349.594480979749,370.18774343073,362.145268385001,360.444114094976,360.091939590758,360.019032944632,360.003940077647,360.000815640768,360.000168845074,360.000035217497,360.000467864077
52,357.86,357.49,358.35,359.02,358.5,360.43,358.18,359.04,362.99,349.43,369,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,349.848519377021,370.389204141717,362.189503017492,360.453272606049,360.0938357363,360.019425505212,360.004021347566,360.000832465222,360.000172327967,360.000035955126,360.00046840986
53,357.81,357.46,358.33,359.01,358.48,360.42,358.17,359.02,363.12,349.85,369,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,350.086545188158,370.594895504384,362.233981674601,360.462472778625,360.095738958865,360.019819270243,360.004102825366,360.000849326739,360.000175817842,360.000036694765,360.000468958003
54,357.76,357.42,358.3,358.99,358.46,360.4,358.14,359.02,363.25,350.27,369,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,350.334834937904,370.797618387514,362.27843633161,360.471674288019,360.097643555777,360.020213504701,360.004184429783,360.000866218713,360.000179314515,360.000037436432,360.000469508472
55,357.73,357.4,358.3,358.99,358.45,360.4,358.14,359.02,363.33,350.57,370,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,350.582550383875,371.000328974936,362.322978066256,360.480893864207,360.099551896663,360.020608514911,360.004266194912,360.000883143977,360.000182818083,360.000038180131,360.00047006127
56,357.7,357.39,358.29,358.97,358.44,360.38,358.14,359.01,363.41,350.85,370,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,350.829693225754,371.203023829338,362.367607033964,360.490131542798,360.101463989034,360.021004302448,360.004348121083,360.000900102599,360.000186328559,360.000038925868,360.000470616392
57,357.67,357.36,358.28,358.96,358.44,360.37,358.12,358.99,363.5,351.12,370,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,351.077662853318,371.405834335636,362.411456282221,360.49920831224,360.10334288189,360.021393235865,360.004428631312,360.000916768525,360.000189778491,360.000039653818,360.00047115087
58,357.64,357.34,358.26,358.95,358.43,360.36,358.12,358.98,363.59,351.4,371,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,351.324559818425,371.6082667371,362.456222179343,360.508474766881,360.105261001541,360.021790282934,360.004510820094,360.000933781779,360.000193300307,360.000040402882,360.000471709872
