Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,h,flux,abs,surf,Depth_1,Depth_2,Depth_3,Depth_4,Depth_5,Depth_6,Depth_7,Depth_8,Depth_9,Depth_10,Depth_11,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11
0,359.89,359.47,360.69,361.14,360.26,362.14,359.46,359.77,357.6,335.79,347,0.1575,25900,100,0.98,,,,,,,,,,,,,,,,,,,,,,
1,359.85,359.41,360.62,361.12,360.22,362.11,359.46,359.72,357.85,335.56,348,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.115148271792,360.053822425683,360.043270547949,360.032718670215,360.022166792481,360.011614914748,360.001063037014,360.000015213639,360.000003149339,360.000000651937,360.000443957153
2,359.81,359.37,360.56,361.12,360.18,362.09,359.44,359.69,358.09,335.53,348,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.621433535121,360.387231802679,360.080155941375,360.016592231231,360.003435074523,360.000710914777,360.000147199875,360.000030468725,360.000006307381,360.000001305757,360.000444350417
3,359.79,359.34,360.52,361.09,360.16,362.05,359.41,359.63,358.23,335.61,348,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,336.90310185399,360.581438818072,360.120335657851,360.024915984114,360.005156456383,360.001067702658,360.00022097291,360.000045753197,360.000009469478,360.000001960611,360.000444748618
4,359.79,359.33,360.49,361.06,360.14,362.02,359.39,359.62,358.35,335.7,349,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.183513820469,360.775906282175,360.160643715706,360.033247555856,360.006883786059,360.001424913632,360.000294961218,360.000061064707,360.000012637955,360.000002616769,360.000445152809
5,359.78,359.31,360.47,361.04,360.12,362,359.36,359.63,358.47,335.81,349,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.462775419638,360.970994945407,360.20097286761,360.04160701661,360.008613370977,360.00178260986,360.000369098593,360.000076404078,360.000015814183,360.000003274237,360.000445562323
6,359.77,359.29,360.44,361.02,360.11,361.96,359.34,359.63,358.57,335.93,350,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,337.74148269835,361.166282219776,360.241399738243,360.049980916655,360.010345839784,360.002141435901,360.00044336832,360.00009177367,360.000018996465,360.000003933018,360.000445976698
7,359.77,359.27,360.41,360.99,360.09,361.94,359.33,359.65,358.65,336.08,350,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.019252696164,361.361810229174,360.281949721494,360.058369600207,360.012081162254,360.002501028127,360.000517781832,360.000107172258,360.000022185214,360.000004593126,360.000446395605
8,359.77,359.26,360.39,360.95,360.07,361.92,359.32,359.67,358.7,336.25,350,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.295980932901,361.557933965937,360.322570345698,360.066771848833,360.013819406008,360.002861329226,360.000592336383,360.00012259958,360.000025380423,360.000005254575,360.000446818782
9,359.76,359.25,360.36,360.93,360.04,361.91,359.32,359.69,358.75,336.46,351,0.1575,25900,100,0.98,-0,-0.01575,-0.0315,-0.04725,-0.063,-0.07875,-0.0945,-0.11025,-0.126,-0.14175,-0.1575,338.57155832846,361.754564757278,360.363253726401,360.075186415978,360.015564134966,360.003222316322,360.000667029185,360.000138055371,360.000028582087,360.00000591738,360.000447246021
