Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
0,359.85,359.19,360.4,360.94,360.09,362.16,359.5,359.75,356.3,360.8,334.56,0.1575,25900,100,0.98
1,359.81,359.14,360.36,360.91,360.07,362.15,359.48,359.6,356.17,363.98,334.55,0.1575,25900,100,0.98
2,359.75,359.07,360.34,360.88,360.05,362.13,359.48,359.35,356.19,365.82,334.64,0.1575,25900,100,0.98
3,359.69,359.03,360.32,360.85,360.05,362.11,359.47,359.25,356.33,367.13,334.82,0.1575,25900,100,0.98
4,359.62,358.95,360.28,360.81,360.03,362.09,359.43,359.32,356.55,369.02,335.0,0.1575,25900,100,0.98
5,359.58,358.9,360.26,360.77,360.01,362.09,359.41,359.42,356.83,370.54,335.23,0.1575,25900,100,0.98
6,359.5,358.84,360.21,360.73,359.94,362.07,359.38,359.47,357.24,371.17,335.57,0.1575,25900,100,0.98
7,359.42,358.78,360.13,360.69,359.86,362.06,359.36,359.53,357.6,371.74,335.89,0.1575,25900,100,0.98
8,359.37,358.73,360.04,360.62,359.8,362.03,359.33,359.6,357.77,373.07,336.08,0.1575,25900,100,0.98
9,359.3,358.67,359.95,360.52,359.74,361.99,359.33,359.65,357.94,374.01,336.23,0.1575,25900,100,0.98
10,359.22,358.63,359.89,360.48,359.7,361.96,359.33,359.69,358.1,374.54,336.41,0.1575,25900,100,0.98
11,359.16,358.62,359.83,360.44,359.68,361.93,359.31,359.73,358.23,374.88,336.6,0.1575,25900,100,0.98
12,359.09,358.6,359.78,360.38,359.65,361.89,359.29,359.79,358.35,375.09,336.79,0.1575,25900,100,0.98
13,359.04,358.57,359.73,360.35,359.62,361.85,359.27,359.85,358.46,375.12,336.94,0.1575,25900,100,0.98
14,359.0,358.54,359.69,360.32,359.61,361.83,359.25,359.88,358.56,374.97,337.07,0.1575,25900,100,0.98
15,358.96,358.49,359.64,360.3,359.57,361.8,359.24,359.87,358.74,374.76,337.36,0.1575,25900,100,0.98
16,358.92,358.44,359.58,360.28,359.56,361.76,359.22,359.89,358.93,374.57,337.76,0.1575,25900,100,0.98
17,358.92,358.42,359.56,360.26,359.54,361.72,359.2,359.88,359.07,374.63,338.09,0.1575,25900,100,0.98
18,358.91,358.4,359.55,360.23,359.52,361.7,359.18,359.89,359.21,374.87,338.44,0.1575,25900,100,0.98
19,358.89,358.37,359.52,360.22,359.51,361.67,359.16,359.88,359.35,375.04,338.83,0.1575,25900,100,0.98
20,358.88,358.36,359.5,360.19,359.49,361.63,359.12,359.86,359.49,375.61,339.24,0.1575,25900,100,0.98
21,358.85,358.35,359.48,360.17,359.48,361.58,359.1,359.86,359.64,376.73,339.68,0.1575,25900,100,0.98
22,358.85,358.34,359.47,360.16,359.47,361.57,359.08,359.86,359.82,377.64,340.13,0.1575,25900,100,0.98
23,358.83,358.34,359.45,360.14,359.45,361.53,359.06,359.85,360.01,378.58,340.58,0.1575,25900,100,0.98
24,358.8,358.33,359.43,360.11,359.43,361.5,359.04,359.84,360.3,379.66,341.2,0.1575,25900,100,0.98
25,358.76,358.3,359.4,360.08,359.4,361.45,359.03,359.83,360.56,379.87,341.79,0.1575,25900,100,0.98
26,358.74,358.29,359.4,360.05,359.37,361.43,359.02,359.83,360.7,379.9,342.15,0.1575,25900,100,0.98
27,358.69,358.28,359.37,360.04,359.36,361.4,359.02,359.83,360.81,380.32,342.47,0.1575,25900,100,0.98
28,358.66,358.26,359.36,360.01,359.34,361.38,359.02,359.83,360.91,381.18,342.77,0.1575,25900,100,0.98
29,358.61,358.25,359.34,359.98,359.31,361.34,359.0,359.82,361.0,381.3,343.02,0.1575,25900,100,0.98
30,358.56,358.22,359.32,359.93,359.27,361.33,359.0,359.81,361.08,381.43,343.3,0.1575,25900,100,0.98
31,358.53,358.22,359.3,359.91,359.27,361.31,359.0,359.81,361.16,381.74,343.6,0.1575,25900,100,0.98
32,358.49,358.2,359.29,359.9,359.24,361.3,358.98,359.82,361.23,382.03,343.89,0.1575,25900,100,0.98
33,358.43,358.16,359.26,359.86,359.21,361.27,358.98,359.82,361.33,382.36,344.38,0.1575,25900,100,0.98
34,358.38,358.14,359.24,359.84,359.18,361.26,358.97,359.83,361.46,382.68,344.92,0.1575,25900,100,0.98
35,358.35,358.13,359.22,359.83,359.17,361.24,358.97,359.83,361.57,383.11,345.26,0.1575,25900,100,0.98
36,358.31,358.1,359.21,359.81,359.15,361.23,358.97,359.85,361.69,383.54,345.61,0.1575,25900,100,0.98
37,358.29,358.09,359.19,359.78,359.14,361.22,358.96,359.84,361.81,383.53,345.96,0.1575,25900,100,0.98
38,358.25,358.07,359.16,359.77,359.12,361.2,358.96,359.85,361.93,383.63,346.29,0.1575,25900,100,0.98
39,358.22,358.05,359.14,359.75,359.1,361.19,358.97,359.85,362.05,383.85,346.6,0.1575,25900,100,0.98
40,358.18,358.03,359.13,359.72,359.08,361.17,358.96,359.85,362.15,384.13,346.92,0.1575,25900,100,0.98
41,358.16,358.03,359.11,359.71,359.08,361.17,358.97,359.86,362.27,384.41,347.26,0.1575,25900,100,0.98
42,358.11,357.99,359.07,359.7,359.06,361.16,358.97,359.86,362.42,384.58,347.76,0.1575,25900,100,0.98
43,358.06,357.96,359.05,359.68,359.04,361.15,358.97,359.86,362.58,384.69,348.31,0.1575,25900,100,0.98
44,358.03,357.94,359.02,359.66,359.03,361.12,358.97,359.85,362.69,384.96,348.7,0.1575,25900,100,0.98
45,358.0,357.93,359.01,359.63,359.02,361.11,358.97,359.84,362.79,385.57,349.09,0.1575,25900,100,0.98
46,357.98,357.92,358.99,359.62,359.02,361.1,358.97,359.83,362.9,386.05,349.45,0.1575,25900,100,0.98
47,357.94,357.91,358.98,359.6,359.0,361.08,358.97,359.83,363.01,386.35,349.79,0.1575,25900,100,0.98
48,357.91,357.88,358.96,359.59,358.99,361.07,358.97,359.82,363.14,386.91,350.14,0.1575,25900,100,0.98
49,357.89,357.86,358.94,359.57,358.99,361.05,358.96,359.8,363.25,387.51,350.5,0.1575,25900,100,0.98
50,357.85,357.85,358.93,359.56,358.98,361.05,358.96,359.8,363.36,387.6,350.84,0.1575,25900,100,0.98
51,357.8,357.83,358.9,359.54,358.96,361.04,358.94,359.79,363.51,387.76,351.31,0.1575,25900,100,0.98
52,357.75,357.79,358.87,359.52,358.95,361.02,358.93,359.78,363.65,388.18,351.77,0.1575,25900,100,0.98
53,357.72,357.76,358.86,359.51,358.94,361.01,358.93,359.77,363.74,388.55,352.06,0.1575,25900,100,0.98
54,357.69,357.74,358.85,359.49,358.92,361.0,358.93,359.78,363.83,388.84,352.35,0.1575,25900,100,0.98
55,357.65,357.71,358.82,359.48,358.91,361.0,358.91,359.77,363.91,389.13,352.64,0.1575,25900,100,0.98
56,357.62,357.68,358.81,359.47,358.91,360.98,358.91,359.77,364.0,389.74,352.94,0.1575,25900,100,0.98
57,357.58,357.65,358.8,359.45,358.89,360.96,358.9,359.74,364.09,390.28,353.24,0.1575,25900,100,0.98
58,357.54,357.64,358.79,359.43,358.88,360.95,358.88,359.75,364.18,390.41,353.53,0.1575,25900,100,0.98
59,357.51,357.6,358.77,359.42,358.87,360.94,358.88,359.73,364.26,390.62,353.82,0.1575,25900,100,0.98
60,357.46,357.55,358.74,359.4,358.85,360.92,358.86,359.72,364.39,390.81,354.26,0.1575,25900,100,0.98
61,357.4,357.51,358.72,359.38,358.84,360.89,358.84,359.71,364.52,391.12,354.71,0.1575,25900,100,0.98
62,357.37,357.49,358.71,359.37,358.82,360.88,358.84,359.7,364.61,391.14,355.01,0.1575,25900,100,0.98
63,357.34,357.45,358.71,359.36,358.81,360.87,358.83,359.69,364.7,391.28,355.31,0.1575,25900,100,0.98
64,357.3,357.43,358.68,359.33,358.8,360.85,358.81,359.68,364.78,391.64,355.59,0.1575,25900,100,0.98
65,357.26,357.39,358.67,359.32,358.78,360.84,358.8,359.67,364.87,392.13,355.89,0.1575,25900,100,0.98
66,357.22,357.36,358.66,359.3,358.77,360.82,358.8,359.66,364.96,392.09,356.19,0.1575,25900,100,0.98
67,357.17,357.33,358.64,359.28,358.75,360.81,358.77,359.66,365.04,392.19,356.47,0.1575,25900,100,0.98
68,357.12,357.29,358.62,359.27,358.73,360.8,358.77,359.66,365.12,392.66,356.75,0.1575,25900,100,0.98
69,357.07,357.25,358.6,359.25,358.73,360.78,358.76,359.64,365.24,393.2,357.15,0.1575,25900,100,0.98
70,357.0,357.21,358.58,359.23,358.71,360.76,358.75,359.64,365.37,393.63,357.52,0.1575,25900,100,0.98
71,356.97,357.18,358.57,359.22,358.69,360.76,358.75,359.64,365.46,393.96,357.74,0.1575,25900,100,0.98
72,356.92,357.15,358.55,359.2,358.69,360.74,358.74,359.63,365.54,394.14,357.94,0.1575,25900,100,0.98
73,356.88,357.13,358.54,359.18,358.67,360.72,358.72,359.63,365.63,394.26,358.13,0.1575,25900,100,0.98
74,356.83,357.09,358.53,359.17,358.66,360.71,358.72,359.62,365.71,394.49,358.33,0.1575,25900,100,0.98
75,356.79,357.06,358.51,359.16,358.65,360.7,358.71,359.62,365.77,394.59,358.53,0.1575,25900,100,0.98
76,356.75,357.04,358.5,359.14,358.64,360.68,358.7,359.61,365.84,394.51,358.71,0.1575,25900,100,0.98
77,356.7,357.01,358.48,359.12,358.63,360.67,358.7,359.61,365.91,394.74,358.92,0.1575,25900,100,0.98
78,356.65,356.97,358.47,359.12,358.62,360.65,358.69,359.6,366.04,395.17,359.22,0.1575,25900,100,0.98
79,356.6,356.93,358.44,359.09,358.6,360.63,358.68,359.6,366.16,395.52,359.5,0.1575,25900,100,0.98
