Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
1009,336.61,339.08,345.72,350.23,352.61,360.69,365.61,376.14,404.87,431.53,407.56,0.1575,25900,100,0.98
1010,336.6,339.09,345.72,350.22,352.62,360.7,365.62,376.16,404.88,431.6,407.59,0.1575,25900,100,0.98
1011,336.59,339.07,345.7,350.21,352.61,360.7,365.65,376.18,404.89,431.63,407.62,0.1575,25900,100,0.98
1012,336.59,339.06,345.71,350.21,352.61,360.71,365.65,376.19,404.9,431.63,407.61,0.1575,25900,100,0.98
1013,336.58,339.05,345.7,350.2,352.61,360.71,365.67,376.21,404.92,431.65,407.6,0.1575,25900,100,0.98
1014,336.57,339.04,345.68,350.21,352.61,360.72,365.69,376.23,404.93,431.67,407.57,0.1575,25900,100,0.98
1015,336.55,339.03,345.67,350.21,352.61,360.74,365.69,376.26,404.95,431.68,407.57,0.1575,25900,100,0.98
1016,336.53,339.02,345.64,350.21,352.59,360.74,365.71,376.28,404.97,431.68,407.61,0.1575,25900,100,0.98
1017,336.51,339.0,345.63,350.2,352.6,360.75,365.72,376.29,404.98,431.67,407.63,0.1575,25900,100,0.98
1018,336.51,338.98,345.62,350.21,352.59,360.77,365.74,376.32,404.98,431.69,407.67,0.1575,25900,100,0.98
1019,336.5,338.98,345.62,350.19,352.6,360.76,365.75,376.33,405.0,431.73,407.68,0.1575,25900,100,0.98
1020,336.5,338.97,345.61,350.19,352.59,360.77,365.77,376.34,405.02,431.75,407.69,0.1575,25900,100,0.98
1021,336.48,338.96,345.6,350.18,352.6,360.78,365.79,376.35,405.04,431.78,407.66,0.1575,25900,100,0.98
1022,336.46,338.95,345.59,350.18,352.6,360.79,365.8,376.38,405.06,431.78,407.64,0.1575,25900,100,0.98
1023,336.45,338.95,345.59,350.17,352.59,360.8,365.81,376.4,405.07,431.8,407.63,0.1575,25900,100,0.98
1024,336.43,338.93,345.57,350.16,352.59,360.82,365.82,376.42,405.1,431.81,407.65,0.1575,25900,100,0.98
1025,336.41,338.92,345.56,350.16,352.6,360.83,365.82,376.44,405.12,431.82,407.67,0.1575,25900,100,0.98
1026,336.4,338.91,345.55,350.16,352.59,360.84,365.83,376.46,405.13,431.85,407.67,0.1575,25900,100,0.98
1027,336.37,338.89,345.53,350.15,352.59,360.85,365.83,376.47,405.16,431.86,407.65,0.1575,25900,100,0.98
1028,336.36,338.88,345.52,350.15,352.58,360.85,365.84,376.49,405.18,431.88,407.65,0.1575,25900,100,0.98
1029,336.34,338.87,345.52,350.13,352.59,360.86,365.85,376.5,405.2,431.9,407.65,0.1575,25900,100,0.98
1030,336.35,338.87,345.53,350.12,352.6,360.87,365.86,376.52,405.22,431.98,407.66,0.1575,25900,100,0.98
1031,336.33,338.85,345.5,350.13,352.59,360.87,365.87,376.53,405.22,432.01,407.65,0.1575,25900,100,0.98
1032,336.32,338.84,345.5,350.12,352.58,360.88,365.88,376.54,405.25,432.04,407.66,0.1575,25900,100,0.98
1033,336.3,338.83,345.48,350.11,352.58,360.88,365.89,376.56,405.27,432.06,407.67,0.1575,25900,100,0.98
1034,336.3,338.81,345.46,350.12,352.57,360.89,365.9,376.58,405.29,432.09,407.69,0.1575,25900,100,0.98
1035,336.28,338.8,345.45,350.1,352.57,360.89,365.91,376.59,405.31,432.11,407.71,0.1575,25900,100,0.98
1036,336.27,338.8,345.45,350.1,352.58,360.89,365.93,376.61,405.32,432.11,407.71,0.1575,25900,100,0.98
1037,336.26,338.78,345.44,350.08,352.57,360.9,365.93,376.62,405.33,432.17,407.72,0.1575,25900,100,0.98
1038,336.25,338.77,345.43,350.09,352.57,360.9,365.95,376.64,405.35,432.22,407.72,0.1575,25900,100,0.98
1039,336.24,338.77,345.44,350.08,352.58,360.91,365.96,376.66,405.36,432.23,407.72,0.1575,25900,100,0.98
1040,336.23,338.76,345.42,350.07,352.58,360.92,365.98,376.67,405.36,432.26,407.71,0.1575,25900,100,0.98
1041,336.21,338.74,345.41,350.07,352.57,360.94,365.98,376.7,405.38,432.3,407.7,0.1575,25900,100,0.98
1042,336.2,338.73,345.4,350.06,352.57,360.95,366.0,376.71,405.39,432.31,407.66,0.1575,25900,100,0.98
1043,336.17,338.7,345.38,350.05,352.56,360.95,366.02,376.73,405.39,432.28,407.61,0.1575,25900,100,0.98
1044,336.17,338.69,345.38,350.05,352.57,360.95,366.03,376.74,405.41,432.26,407.56,0.1575,25900,100,0.98
1045,336.14,338.69,345.37,350.04,352.56,360.97,366.04,376.77,405.42,432.22,407.53,0.1575,25900,100,0.98
1046,336.14,338.67,345.36,350.03,352.56,360.97,366.05,376.78,405.43,432.21,407.52,0.1575,25900,100,0.98
1047,336.13,338.66,345.35,350.02,352.56,360.97,366.06,376.79,405.44,432.2,407.51,0.1575,25900,100,0.98
1048,336.12,338.65,345.35,350.02,352.56,360.98,366.08,376.82,405.45,432.21,407.53,0.1575,25900,100,0.98
1049,336.11,338.64,345.34,350.01,352.57,360.99,366.09,376.83,405.47,432.22,407.55,0.1575,25900,100,0.98
1050,336.09,338.63,345.33,350.01,352.57,361.0,366.1,376.86,405.48,432.25,407.56,0.1575,25900,100,0.98
1051,336.08,338.62,345.32,350.0,352.57,361.01,366.13,376.88,405.51,432.26,407.55,0.1575,25900,100,0.98
1052,336.07,338.6,345.31,350.01,352.57,361.01,366.14,376.89,405.53,432.26,407.54,0.1575,25900,100,0.98
1053,336.06,338.59,345.29,349.99,352.56,361.02,366.16,376.91,405.55,432.24,407.55,0.1575,25900,100,0.98
1054,336.04,338.58,345.29,349.98,352.56,361.03,366.17,376.94,405.57,432.19,407.58,0.1575,25900,100,0.98
1055,336.04,338.56,345.28,349.98,352.57,361.03,366.18,376.94,405.58,432.17,407.59,0.1575,25900,100,0.98
1056,336.02,338.56,345.27,349.98,352.56,361.04,366.2,376.96,405.59,432.15,407.59,0.1575,25900,100,0.98
1057,336.0,338.53,345.25,349.97,352.55,361.05,366.2,376.98,405.61,432.11,407.58,0.1575,25900,100,0.98
1058,335.99,338.52,345.25,349.97,352.56,361.06,366.21,377.01,405.62,432.07,407.6,0.1575,25900,100,0.98
1059,335.98,338.5,345.24,349.96,352.56,361.06,366.22,377.01,405.63,432.04,407.61,0.1575,25900,100,0.98
1060,335.96,338.49,345.23,349.96,352.56,361.06,366.25,377.03,405.66,432.01,407.62,0.1575,25900,100,0.98
1061,335.95,338.48,345.22,349.95,352.55,361.07,366.26,377.05,405.68,431.98,407.63,0.1575,25900,100,0.98
1062,335.94,338.47,345.21,349.94,352.56,361.07,366.27,377.07,405.71,431.93,407.65,0.1575,25900,100,0.98
1063,335.92,338.45,345.2,349.94,352.56,361.08,366.28,377.07,405.72,431.92,407.67,0.1575,25900,100,0.98
1064,335.92,338.45,345.2,349.94,352.56,361.09,366.29,377.09,405.74,431.9,407.71,0.1575,25900,100,0.98
1065,335.9,338.43,345.18,349.93,352.56,361.1,366.31,377.11,405.74,431.89,407.74,0.1575,25900,100,0.98
1066,335.88,338.42,345.16,349.93,352.56,361.11,366.31,377.14,405.77,431.88,407.77,0.1575,25900,100,0.98
1067,335.88,338.41,345.16,349.93,352.55,361.12,366.32,377.15,405.78,431.92,407.77,0.1575,25900,100,0.98
1068,335.87,338.39,345.15,349.92,352.55,361.12,366.33,377.17,405.79,431.97,407.75,0.1575,25900,100,0.98
1069,335.85,338.39,345.14,349.92,352.56,361.13,366.35,377.17,405.81,432.02,407.71,0.1575,25900,100,0.98
1070,335.83,338.37,345.13,349.91,352.57,361.13,366.38,377.19,405.84,432.07,407.69,0.1575,25900,100,0.98
1071,335.83,338.37,345.13,349.9,352.57,361.15,366.39,377.22,405.85,432.12,407.7,0.1575,25900,100,0.98
1072,335.82,338.35,345.12,349.9,352.57,361.16,366.39,377.24,405.86,432.12,407.7,0.1575,25900,100,0.98
1073,335.81,338.35,345.11,349.89,352.56,361.16,366.4,377.25,405.87,432.1,407.71,0.1575,25900,100,0.98
1074,335.79,338.33,345.1,349.89,352.56,361.18,366.41,377.27,405.89,432.07,407.72,0.1575,25900,100,0.98
1075,335.78,338.32,345.09,349.89,352.56,361.18,366.42,377.29,405.92,432.08,407.75,0.1575,25900,100,0.98
1076,335.77,338.32,345.09,349.88,352.57,361.18,366.44,377.3,405.94,432.11,407.77,0.1575,25900,100,0.98
1077,335.75,338.31,345.08,349.88,352.56,361.19,366.45,377.32,405.95,432.16,407.79,0.1575,25900,100,0.98
1078,335.73,338.29,345.06,349.88,352.56,361.21,366.47,377.35,405.97,432.22,407.79,0.1575,25900,100,0.98
1079,335.72,338.28,345.05,349.87,352.56,361.21,366.48,377.36,405.99,432.26,407.79,0.1575,25900,100,0.98
1080,335.71,338.27,345.04,349.87,352.56,361.23,366.49,377.37,406.01,432.28,407.79,0.1575,25900,100,0.98
1081,335.7,338.26,345.04,349.87,352.56,361.23,366.51,377.39,406.02,432.3,407.76,0.1575,25900,100,0.98
1082,335.69,338.25,345.04,349.86,352.57,361.24,366.53,377.41,406.04,432.34,407.72,0.1575,25900,100,0.98
1083,335.69,338.25,345.03,349.87,352.57,361.25,366.54,377.44,406.06,432.39,407.68,0.1575,25900,100,0.98
1084,335.68,338.23,345.03,349.86,352.57,361.25,366.55,377.43,406.07,432.42,407.67,0.1575,25900,100,0.98
1085,335.67,338.22,345.01,349.85,352.56,361.26,366.57,377.46,406.08,432.42,407.66,0.1575,25900,100,0.98
1086,335.66,338.22,345.0,349.85,352.56,361.26,366.57,377.48,406.09,432.43,407.7,0.1575,25900,100,0.98
1087,335.64,338.2,344.98,349.84,352.56,361.27,366.59,377.5,406.1,432.48,407.77,0.1575,25900,100,0.98
1088,335.63,338.19,344.97,349.85,352.56,361.27,366.61,377.51,406.12,432.5,407.84,0.1575,25900,100,0.98
1089,335.63,338.18,344.97,349.85,352.57,361.28,366.63,377.53,406.14,432.48,407.87,0.1575,25900,100,0.98
1090,335.61,338.16,344.94,349.85,352.55,361.29,366.64,377.56,406.15,432.55,407.89,0.1575,25900,100,0.98
1091,335.61,338.16,344.94,349.84,352.56,361.29,366.66,377.57,406.16,432.58,407.89,0.1575,25900,100,0.98
1092,335.59,338.15,344.93,349.84,352.55,361.3,366.67,377.58,406.17,432.6,407.88,0.1575,25900,100,0.98
1093,335.58,338.15,344.93,349.83,352.55,361.3,366.68,377.6,406.18,432.55,407.89,0.1575,25900,100,0.98
1094,335.57,338.13,344.91,349.84,352.55,361.31,366.69,377.62,406.2,432.46,407.91,0.1575,25900,100,0.98
1095,335.56,338.13,344.91,349.83,352.55,361.32,366.72,377.64,406.21,432.41,407.94,0.1575,25900,100,0.98
1096,335.54,338.11,344.89,349.83,352.55,361.34,366.72,377.66,406.24,432.41,407.98,0.1575,25900,100,0.98
1097,335.53,338.1,344.89,349.82,352.55,361.35,366.75,377.68,406.27,432.45,408.01,0.1575,25900,100,0.98
1098,335.52,338.09,344.87,349.82,352.55,361.35,366.76,377.69,406.28,432.44,408.04,0.1575,25900,100,0.98
1099,335.5,338.08,344.86,349.82,352.55,361.37,366.76,377.71,406.29,432.45,408.06,0.1575,25900,100,0.98
1100,335.49,338.07,344.86,349.8,352.55,361.37,366.78,377.72,406.31,432.47,408.08,0.1575,25900,100,0.98
1101,335.48,338.06,344.85,349.8,352.55,361.39,366.78,377.75,406.31,432.49,408.1,0.1575,25900,100,0.98
1102,335.46,338.05,344.84,349.8,352.54,361.4,366.79,377.77,406.34,432.43,408.13,0.1575,25900,100,0.98
1103,335.45,338.04,344.84,349.79,352.55,361.41,366.81,377.79,406.36,432.39,408.18,0.1575,25900,100,0.98
1104,335.44,338.04,344.84,349.78,352.56,361.41,366.83,377.79,406.37,432.37,408.22,0.1575,25900,100,0.98
1105,335.41,338.02,344.82,349.77,352.55,361.42,366.82,377.8,406.39,432.44,408.29,0.1575,25900,100,0.98
1106,335.39,338.01,344.81,349.77,352.55,361.43,366.84,377.81,406.41,432.47,408.33,0.1575,25900,100,0.98
1107,335.38,338.01,344.8,349.77,352.56,361.43,366.86,377.83,406.44,432.49,408.34,0.1575,25900,100,0.98
1108,335.38,337.99,344.78,349.77,352.55,361.44,366.84,377.85,406.44,432.5,408.33,0.1575,25900,100,0.98
1109,335.35,337.97,344.78,349.76,352.55,361.45,366.86,377.86,406.46,432.52,408.37,0.1575,25900,100,0.98
1110,335.35,337.98,344.78,349.75,352.56,361.45,366.87,377.88,406.47,432.53,408.38,0.1575,25900,100,0.98
1111,335.34,337.97,344.77,349.74,352.55,361.45,366.89,377.88,406.49,432.53,408.37,0.1575,25900,100,0.98
1112,335.33,337.95,344.76,349.75,352.55,361.46,366.89,377.9,406.48,432.54,408.36,0.1575,25900,100,0.98
1113,335.32,337.94,344.76,349.74,352.55,361.48,366.9,377.9,406.5,432.56,408.35,0.1575,25900,100,0.98
1114,335.29,337.92,344.73,349.72,352.55,361.48,366.91,377.92,406.52,432.61,408.37,0.1575,25900,100,0.98
1115,335.28,337.89,344.72,349.72,352.53,361.49,366.92,377.96,406.54,432.64,408.4,0.1575,25900,100,0.98
1116,335.28,337.89,344.71,349.71,352.54,361.5,366.94,377.97,406.56,432.67,408.39,0.1575,25900,100,0.98
1117,335.27,337.87,344.71,349.71,352.55,361.5,366.96,377.98,406.58,432.69,408.4,0.1575,25900,100,0.98
1118,335.26,337.87,344.71,349.69,352.55,361.51,366.97,377.99,406.59,432.72,408.38,0.1575,25900,100,0.98
1119,335.25,337.86,344.7,349.68,352.55,361.51,366.98,378.01,406.6,432.75,408.36,0.1575,25900,100,0.98
1120,335.23,337.84,344.69,349.68,352.54,361.52,366.99,378.02,406.61,432.78,408.36,0.1575,25900,100,0.98
1121,335.22,337.83,344.67,349.67,352.54,361.53,366.99,378.05,406.62,432.79,408.32,0.1575,25900,100,0.98
1122,335.2,337.82,344.66,349.67,352.54,361.53,367.01,378.07,406.64,432.8,408.32,0.1575,25900,100,0.98
1123,335.19,337.8,344.65,349.67,352.54,361.54,367.03,378.09,406.65,432.81,408.32,0.1575,25900,100,0.98
1124,335.17,337.79,344.63,349.67,352.54,361.54,367.05,378.1,406.67,432.85,408.32,0.1575,25900,100,0.98
1125,335.17,337.78,344.61,349.67,352.54,361.55,367.06,378.12,406.68,432.83,408.31,0.1575,25900,100,0.98
1126,335.15,337.77,344.6,349.67,352.53,361.56,367.07,378.14,406.69,432.84,408.3,0.1575,25900,100,0.98
1127,335.15,337.76,344.6,349.68,352.53,361.57,367.09,378.16,406.7,432.89,408.31,0.1575,25900,100,0.98
1128,335.14,337.76,344.59,349.67,352.54,361.58,367.1,378.18,406.72,432.9,408.3,0.1575,25900,100,0.98
1129,335.13,337.74,344.59,349.67,352.54,361.58,367.12,378.2,406.72,432.92,408.31,0.1575,25900,100,0.98
1130,335.13,337.73,344.57,349.67,352.53,361.61,367.13,378.23,406.73,432.93,408.35,0.1575,25900,100,0.98
1131,335.12,337.72,344.57,349.68,352.54,361.61,367.15,378.24,406.76,432.94,408.39,0.1575,25900,100,0.98
1132,335.1,337.72,344.57,349.66,352.54,361.61,367.17,378.25,406.78,432.93,408.45,0.1575,25900,100,0.98
1133,335.08,337.71,344.55,349.66,352.54,361.61,367.19,378.26,406.8,432.92,408.5,0.1575,25900,100,0.98
1134,335.07,337.69,344.53,349.66,352.54,361.64,367.19,378.29,406.82,432.89,408.55,0.1575,25900,100,0.98
1135,335.06,337.67,344.53,349.65,352.53,361.64,367.2,378.3,406.83,432.92,408.57,0.1575,25900,100,0.98
1136,335.05,337.66,344.52,349.65,352.54,361.65,367.23,378.32,406.84,432.93,408.57,0.1575,25900,100,0.98
1137,335.04,337.67,344.53,349.65,352.55,361.65,367.25,378.34,406.86,432.9,408.56,0.1575,25900,100,0.98
1138,335.03,337.65,344.51,349.64,352.54,361.67,367.25,378.35,406.88,432.85,408.6,0.1575,25900,100,0.98
1139,335.02,337.64,344.51,349.63,352.54,361.66,367.26,378.37,406.89,432.82,408.62,0.1575,25900,100,0.98
1140,335.0,337.62,344.49,349.63,352.54,361.68,367.27,378.38,406.9,432.81,408.62,0.1575,25900,100,0.98
1141,334.98,337.6,344.49,349.63,352.54,361.68,367.28,378.4,406.92,432.84,408.64,0.1575,25900,100,0.98
1142,334.98,337.6,344.48,349.62,352.54,361.69,367.31,378.42,406.94,432.89,408.65,0.1575,25900,100,0.98
1143,334.96,337.59,344.46,349.62,352.54,361.7,367.31,378.43,406.95,432.88,408.64,0.1575,25900,100,0.98
1144,334.95,337.58,344.47,349.61,352.54,361.71,367.32,378.44,406.97,432.91,408.62,0.1575,25900,100,0.98
1145,334.93,337.57,344.45,349.61,352.53,361.7,367.34,378.45,406.98,432.9,408.61,0.1575,25900,100,0.98
1146,334.92,337.56,344.44,349.6,352.54,361.72,367.35,378.47,407.0,432.93,408.61,0.1575,25900,100,0.98
1147,334.91,337.54,344.43,349.59,352.53,361.73,367.35,378.49,407.0,432.93,408.61,0.1575,25900,100,0.98
1148,334.9,337.53,344.42,349.59,352.53,361.74,367.36,378.5,407.03,432.95,408.66,0.1575,25900,100,0.98
1149,334.89,337.53,344.41,349.59,352.53,361.74,367.37,378.52,407.03,432.95,408.71,0.1575,25900,100,0.98
1150,334.87,337.51,344.4,349.58,352.54,361.76,367.39,378.54,407.05,432.98,408.79,0.1575,25900,100,0.98
1151,334.85,337.49,344.39,349.58,352.54,361.75,367.4,378.55,407.06,433.01,408.83,0.1575,25900,100,0.98
1152,334.83,337.48,344.37,349.58,352.54,361.76,367.41,378.56,407.08,433.03,408.86,0.1575,25900,100,0.98
1153,334.83,337.48,344.37,349.57,352.53,361.77,367.41,378.58,407.09,433.1,408.85,0.1575,25900,100,0.98
1154,334.81,337.46,344.36,349.56,352.53,361.77,367.43,378.6,407.1,433.15,408.82,0.1575,25900,100,0.98
1155,334.8,337.46,344.36,349.55,352.53,361.78,367.45,378.62,407.12,433.16,408.77,0.1575,25900,100,0.98
1156,334.8,337.45,344.35,349.56,352.54,361.79,367.45,378.62,407.14,433.12,408.72,0.1575,25900,100,0.98
1157,334.79,337.44,344.35,349.55,352.55,361.79,367.48,378.64,407.15,433.12,408.65,0.1575,25900,100,0.98
1158,334.78,337.44,344.34,349.55,352.54,361.81,367.48,378.66,407.15,433.13,408.57,0.1575,25900,100,0.98
1159,334.77,337.42,344.33,349.55,352.54,361.82,367.5,378.68,407.17,433.12,408.53,0.1575,25900,100,0.98
1160,334.76,337.41,344.32,349.55,352.55,361.83,367.51,378.7,407.19,433.1,408.55,0.1575,25900,100,0.98
1161,334.75,337.41,344.31,349.54,352.54,361.84,367.52,378.71,407.19,433.13,408.57,0.1575,25900,100,0.98
1162,334.74,337.4,344.31,349.53,352.54,361.84,367.55,378.73,407.21,433.17,408.58,0.1575,25900,100,0.98
1163,334.73,337.38,344.29,349.54,352.54,361.85,367.55,378.74,407.21,433.16,408.58,0.1575,25900,100,0.98
1164,334.71,337.38,344.28,349.53,352.55,361.86,367.56,378.75,407.24,433.14,408.58,0.1575,25900,100,0.98
1165,334.7,337.36,344.27,349.52,352.54,361.86,367.56,378.77,407.25,433.08,408.62,0.1575,25900,100,0.98
1166,334.69,337.35,344.27,349.52,352.54,361.87,367.58,378.79,407.26,433.05,408.67,0.1575,25900,100,0.98
1167,334.69,337.34,344.26,349.52,352.54,361.88,367.59,378.82,407.29,433.04,408.73,0.1575,25900,100,0.98
1168,334.67,337.33,344.25,349.51,352.55,361.88,367.61,378.82,407.31,433.05,408.77,0.1575,25900,100,0.98
1169,334.64,337.31,344.23,349.5,352.54,361.89,367.62,378.84,407.32,433.16,408.76,0.1575,25900,100,0.98
1170,334.64,337.3,344.23,349.5,352.55,361.89,367.64,378.86,407.34,433.25,408.75,0.1575,25900,100,0.98
1171,334.64,337.3,344.23,349.5,352.55,361.91,367.65,378.88,407.36,433.27,408.76,0.1575,25900,100,0.98
1172,334.63,337.29,344.22,349.5,352.55,361.92,367.67,378.89,407.38,433.28,408.78,0.1575,25900,100,0.98
1173,334.62,337.28,344.21,349.49,352.55,361.93,367.68,378.91,407.39,433.27,408.83,0.1575,25900,100,0.98
1174,334.62,337.27,344.21,349.49,352.55,361.93,367.69,378.93,407.4,433.22,408.89,0.1575,25900,100,0.98
1175,334.61,337.26,344.2,349.5,352.55,361.95,367.7,378.95,407.42,433.19,408.96,0.1575,25900,100,0.98
1176,334.59,337.25,344.19,349.49,352.55,361.95,367.71,378.96,407.44,433.19,409.05,0.1575,25900,100,0.98
1177,334.57,337.24,344.18,349.47,352.56,361.95,367.73,378.98,407.47,433.14,409.2,0.1575,25900,100,0.98
1178,334.55,337.22,344.17,349.46,352.56,361.96,367.74,378.98,407.49,433.1,409.31,0.1575,25900,100,0.98
1179,334.55,337.22,344.16,349.47,352.56,361.97,367.76,379.0,407.51,433.09,409.39,0.1575,25900,100,0.98
1180,334.54,337.21,344.16,349.47,352.56,361.98,367.76,379.02,407.52,433.12,409.46,0.1575,25900,100,0.98
1181,334.52,337.2,344.15,349.47,352.55,362.0,367.76,379.04,407.55,433.21,409.51,0.1575,25900,100,0.98
1182,334.5,337.18,344.13,349.46,352.55,362.0,367.77,379.05,407.55,433.27,409.54,0.1575,25900,100,0.98
1183,334.48,337.17,344.12,349.46,352.56,362.01,367.77,379.07,407.57,433.26,409.57,0.1575,25900,100,0.98
1184,334.48,337.16,344.12,349.45,352.55,362.01,367.77,379.08,407.58,433.25,409.63,0.1575,25900,100,0.98
1185,334.46,337.14,344.1,349.45,352.55,362.02,367.78,379.1,407.6,433.27,409.7,0.1575,25900,100,0.98
1186,334.44,337.13,344.1,349.43,352.55,362.03,367.79,379.12,407.62,433.32,409.76,0.1575,25900,100,0.98
1187,334.42,337.12,344.09,349.43,352.55,362.03,367.81,379.12,407.65,433.34,409.8,0.1575,25900,100,0.98
1188,334.41,337.11,344.09,349.43,352.55,362.04,367.81,379.14,407.66,433.35,409.83,0.1575,25900,100,0.98
1189,334.42,337.11,344.09,349.42,352.57,362.05,367.84,379.14,407.7,433.37,409.85,0.1575,25900,100,0.98
1190,334.38,337.09,344.07,349.42,352.56,362.05,367.84,379.16,407.71,433.39,409.88,0.1575,25900,100,0.98
1191,334.39,337.08,344.07,349.4,352.57,362.06,367.86,379.18,407.71,433.39,409.89,0.1575,25900,100,0.98
1192,334.38,337.07,344.07,349.41,352.57,362.07,367.87,379.2,407.74,433.36,409.92,0.1575,25900,100,0.98
1193,334.37,337.06,344.05,349.4,352.57,362.08,367.88,379.22,407.74,433.28,409.94,0.1575,25900,100,0.98
1194,334.35,337.04,344.05,349.38,352.56,362.08,367.89,379.23,407.76,433.26,410.0,0.1575,25900,100,0.98
1195,334.34,337.03,344.03,349.38,352.56,362.09,367.9,379.24,407.78,433.29,410.05,0.1575,25900,100,0.98
1196,334.33,337.02,344.02,349.38,352.57,362.1,367.92,379.26,407.8,433.32,410.08,0.1575,25900,100,0.98
1197,334.33,337.01,344.02,349.37,352.58,362.09,367.95,379.27,407.82,433.3,410.11,0.1575,25900,100,0.98
1198,334.32,337.0,344.01,349.37,352.57,362.11,367.96,379.3,407.84,433.36,410.14,0.1575,25900,100,0.98
1199,334.3,336.99,344.0,349.36,352.57,362.12,367.96,379.32,407.84,433.39,410.15,0.1575,25900,100,0.98
1200,334.29,336.98,343.99,349.36,352.56,362.12,367.97,379.33,407.86,433.36,410.18,0.1575,25900,100,0.98
1201,334.29,336.97,343.98,349.36,352.56,362.13,367.97,379.34,407.88,433.35,410.2,0.1575,25900,100,0.98
1202,334.28,336.96,343.98,349.36,352.57,362.13,368.0,379.36,407.9,433.33,410.23,0.1575,25900,100,0.98
1203,334.26,336.96,343.96,349.35,352.57,362.14,368.01,379.38,407.91,433.33,410.25,0.1575,25900,100,0.98
1204,334.25,336.95,343.95,349.35,352.57,362.15,368.03,379.38,407.93,433.31,410.29,0.1575,25900,100,0.98
1205,334.24,336.93,343.94,349.35,352.57,362.15,368.05,379.41,407.95,433.25,410.34,0.1575,25900,100,0.98
1206,334.23,336.92,343.93,349.34,352.58,362.16,368.05,379.43,407.97,433.23,410.37,0.1575,25900,100,0.98
1207,334.22,336.92,343.93,349.34,352.59,362.17,368.07,379.44,407.99,433.2,410.41,0.1575,25900,100,0.98
1208,334.21,336.91,343.93,349.35,352.58,362.18,368.08,379.45,408.0,433.17,410.43,0.1575,25900,100,0.98
1209,334.2,336.9,343.92,349.34,352.58,362.19,368.09,379.47,408.02,433.19,410.46,0.1575,25900,100,0.98
1210,334.19,336.89,343.91,349.35,352.57,362.2,368.1,379.5,408.04,433.24,410.48,0.1575,25900,100,0.98
1211,334.18,336.88,343.89,349.34,352.58,362.21,368.11,379.5,408.05,433.25,410.52,0.1575,25900,100,0.98
1212,334.17,336.86,343.89,349.33,352.58,362.2,368.12,379.52,408.07,433.28,410.55,0.1575,25900,100,0.98
1213,334.14,336.85,343.87,349.33,352.59,362.21,368.15,379.54,408.09,433.33,410.58,0.1575,25900,100,0.98
1214,334.13,336.83,343.86,349.33,352.59,362.23,368.15,379.55,408.11,433.42,410.58,0.1575,25900,100,0.98
1215,334.12,336.83,343.86,349.32,352.59,362.23,368.16,379.56,408.12,433.44,410.57,0.1575,25900,100,0.98
1216,334.11,336.81,343.86,349.32,352.59,362.24,368.18,379.58,408.14,433.43,410.58,0.1575,25900,100,0.98
1217,334.1,336.81,343.84,349.32,352.59,362.25,368.19,379.6,408.16,433.46,410.6,0.1575,25900,100,0.98
1218,334.08,336.81,343.84,349.31,352.59,362.26,368.2,379.62,408.17,433.51,410.59,0.1575,25900,100,0.98
1219,334.08,336.8,343.84,349.3,352.6,362.27,368.21,379.63,408.18,433.56,410.56,0.1575,25900,100,0.98
1220,334.06,336.77,343.82,349.3,352.59,362.28,368.21,379.65,408.19,433.59,410.55,0.1575,25900,100,0.98
1221,334.06,336.78,343.83,349.29,352.61,362.29,368.23,379.66,408.2,433.68,410.54,0.1575,25900,100,0.98
1222,334.04,336.75,343.81,349.28,352.59,362.3,368.25,379.68,408.21,433.8,410.51,0.1575,25900,100,0.98
1223,334.02,336.74,343.8,349.28,352.6,362.3,368.26,379.7,408.23,433.85,410.54,0.1575,25900,100,0.98
1224,334.01,336.73,343.8,349.27,352.6,362.31,368.27,379.71,408.24,433.83,410.58,0.1575,25900,100,0.98
1225,334.0,336.72,343.8,349.27,352.6,362.32,368.28,379.72,408.26,433.75,410.61,0.1575,25900,100,0.98
1226,333.99,336.7,343.78,349.26,352.6,362.33,368.29,379.74,408.27,433.74,410.68,0.1575,25900,100,0.98
1227,333.99,336.71,343.79,349.26,352.6,362.33,368.3,379.75,408.29,433.73,410.73,0.1575,25900,100,0.98
1228,333.98,336.69,343.78,349.26,352.6,362.33,368.31,379.77,408.29,433.73,410.76,0.1575,25900,100,0.98
1229,333.96,336.69,343.76,349.26,352.61,362.35,368.32,379.78,408.31,433.72,410.78,0.1575,25900,100,0.98
1230,333.95,336.67,343.75,349.25,352.6,362.36,368.34,379.8,408.34,433.71,410.84,0.1575,25900,100,0.98
1231,333.93,336.65,343.74,349.25,352.6,362.37,368.34,379.82,408.36,433.74,410.9,0.1575,25900,100,0.98
1232,333.91,336.65,343.73,349.26,352.61,362.37,368.36,379.83,408.38,433.76,410.95,0.1575,25900,100,0.98
1233,333.92,336.64,343.72,349.25,352.61,362.37,368.38,379.84,408.39,433.81,411.0,0.1575,25900,100,0.98
1234,333.91,336.64,343.71,349.24,352.6,362.38,368.38,379.86,408.4,433.83,411.02,0.1575,25900,100,0.98
1235,333.9,336.63,343.71,349.24,352.61,362.39,368.41,379.88,408.42,433.83,411.06,0.1575,25900,100,0.98
1236,333.89,336.62,343.71,349.24,352.61,362.39,368.41,379.88,408.44,433.82,411.12,0.1575,25900,100,0.98
