experiment,seq_len,horizon,status,best_epoch,mae_K,rmse_K,r2,physics_loss,power_balance_loss,mean_actual_power_W,mean_predicted_power_W,mean_incoming_power_W,conservation_violations_pct
tc10_all_H480_s123,20,480,success,1,6.3919997215271,8.167885780334473,0.8539445698261261,0.0,0.0,-79.25989154353738,-58.66373571194708,163.2196044921875,0.0
