Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
0,365.6,368.39,368.91,369.7,369.19,371.17,369.18,370.07,368.97,354.5
1,365.57,368.38,368.92,369.7,369.2,371.18,369.18,370.05,369.1,354.59
2,365.55,368.37,368.93,369.7,369.2,371.17,369.18,370.04,369.22,354.67
3,365.53,368.35,368.93,369.7,369.21,371.17,369.18,370.04,369.31,354.72
4,365.46,368.32,368.93,369.7,369.2,371.17,369.16,370.04,369.37,354.77
5,365.4,368.31,368.92,369.69,369.19,371.16,369.16,370.01,369.38,354.8
6,365.33,368.29,368.93,369.68,369.19,371.16,369.16,369.99,369.36,354.8
7,365.23,368.27,368.95,369.67,369.18,371.16,369.17,369.98,369.4,354.79
8,365.16,368.26,368.97,369.66,369.18,371.17,369.18,369.95,369.55,354.8
9,365.12,368.22,368.97,369.64,369.17,371.17,369.18,369.93,369.66,354.9
10,365.1,368.17,368.97,369.63,369.18,371.16,369.17,369.92,369.69,355.02
11,365.08,368.13,368.98,369.61,369.18,371.16,369.16,369.92,369.71,355.1
12,365.06,368.08,368.97,369.59,369.17,371.17,369.16,369.94,369.74,355.14
13,365.05,368.03,368.97,369.56,369.17,371.17,369.16,370.0,369.8,355.16
14,365.03,367.99,368.95,369.56,369.19,371.17,369.17,370.09,369.81,355.15
15,365.01,367.96,368.94,369.54,369.18,371.17,369.16,370.14,369.8,355.16
16,364.98,367.91,368.92,369.52,369.18,371.17,369.17,370.17,369.75,355.21
17,364.91,367.86,368.89,369.52,369.17,371.16,369.19,370.2,369.68,355.27
18,364.85,367.84,368.87,369.53,369.18,371.16,369.24,370.22,369.67,355.32
19,364.79,367.81,368.85,369.53,369.18,371.17,369.27,370.24,369.69,355.37
20,364.72,367.8,368.85,369.53,369.19,371.18,369.3,370.26,369.71,355.38
21,364.64,367.78,368.83,369.54,369.19,371.19,369.35,370.29,369.74,355.46
22,364.58,367.75,368.8,369.54,369.19,371.21,369.36,370.31,369.77,355.53
23,364.52,367.73,368.79,369.55,369.2,371.23,369.4,370.33,369.85,355.61
24,364.46,367.69,368.77,369.56,369.2,371.24,369.42,370.35,369.9,355.68
25,364.39,367.65,368.75,369.56,369.2,371.26,369.44,370.35,370.01,355.75
26,364.33,367.6,368.72,369.58,369.2,371.27,369.47,370.36,370.1,355.79
27,364.29,367.58,368.7,369.58,369.2,371.27,369.51,370.37,370.12,355.8
28,364.27,367.53,368.69,369.58,369.2,371.28,369.52,370.37,370.13,355.81
29,364.24,367.51,368.67,369.59,369.21,371.27,369.52,370.39,370.13,355.83
