Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
93	374.9	382.57	378.21	376.76	184.79	69.45	56.6	367.99	379.36	280.36	122.69	25.22	27.86	376.86
94	374.87	382.46	378.24	376.81	185.01	69.74	56.71	367.96	379.42	280.48	122.84	25.22	27.86	376.87
95	374.86	382.43	378.32	376.9	185.06	70.02	56.84	367.97	379.6	280.61	122.98	25.23	27.86	376.86
96	374.93	382.06	378.34	376.92	185.14	70.19	56.94	367.99	379.82	280.7	123.21	25.23	27.87	376.92
97	375.07	381.01	378.34	376.87	185.3	70.32	57.05	368.05	379.96	280.75	123.4	25.23	27.86	377.05
98	375.31	380.26	378.39	376.76	185.43	70.45	57.15	368.11	380.01	280.75	123.58	25.22	27.86	377.16
99	375.58	380.26	378.47	376.62	185.65	70.61	57.27	368.21	380	280.77	123.88	25.23	27.87	377.25
100	375.86	380.33	378.58	376.49	185.83	70.76	57.38	368.3	379.98	280.75	124.1	25.23	27.87	377.36
101	376.16	380.29	378.68	376.35	186	70.9	57.5	368.4	379.95	280.7	124.22	25.23	27.87	377.46
102	376.45	380.11	378.74	376.23	186.14	71.05	57.62	368.51	379.88	280.61	124.36	25.23	27.89	377.58
103	376.82	380.05	378.84	376.04	186.33	71.24	57.79	368.66	379.81	280.53	124.53	25.24	27.89	377.72
104	377.13	380.09	378.92	375.87	186.4	71.41	57.96	368.82	379.77	280.5	124.59	25.24	27.89	377.86
105	377.31	379.89	378.98	375.77	186.23	71.48	58.07	368.91	379.71	280.42	124.48	25.24	27.9	377.92
106	377.44	379.78	379.03	375.68	186.03	71.54	58.18	368.99	379.67	280.34	124.44	25.24	27.89	377.97
107	377.56	379.96	379.06	375.59	185.89	71.56	58.28	369.05	379.63	280.31	124.41	25.24	27.9	378.03
108	377.65	380.3	379.08	375.51	185.76	71.61	58.37	369.11	379.61	280.31	124.36	25.24	27.9	378.09
109	377.74	380.45	379.08	375.45	185.59	71.64	58.45	369.16	379.56	280.42	124.31	25.24	27.89	378.14
110	377.8	380.19	379.08	375.38	185.51	71.7	58.54	369.2	379.52	280.51	124.19	25.23	27.89	378.19
111	377.82	380.27	379.1	375.34	185.54	71.76	58.61	369.24	379.49	280.58	124.23	25.24	27.89	378.19
112	377.89	381.27	379.12	375.28	185.56	71.92	58.73	369.28	379.46	280.65	124.4	25.24	27.9	378.21
113	377.92	382.09	379.12	375.22	185.76	72.14	58.84	369.31	379.43	280.75	124.78	25.24	27.9	378.25
114	377.9	382.25	379.11	375.21	185.99	72.29	58.92	369.32	379.4	280.92	125.15	25.24	27.89	378.25
115	377.88	382.33	379.11	375.18	186.12	72.43	59	369.34	379.38	281	125.38	25.24	27.89	378.24
116	377.87	382.47	379.11	375.19	186.23	72.59	59.1	369.35	379.35	281.08	125.58	25.24	27.9	378.22
117	377.86	382.39	379.1	375.2	186.46	72.75	59.22	369.35	379.34	281.14	125.77	25.24	27.9	378.23
118	377.84	382.42	379.09	375.21	186.69	72.91	59.32	369.34	379.35	281.27	125.97	25.24	27.89	378.24
119	377.83	382.48	379.09	375.2	186.81	73.01	59.43	369.34	379.37	281.38	125.98	25.24	27.9	378.25
120	377.79	382.53	379.07	375.21	186.83	73.09	59.52	369.34	379.37	281.39	125.96	25.25	27.9	378.25
121	377.77	382.45	379.07	375.25	186.7	73.2	59.68	369.32	379.38	281.37	125.92	25.24	27.9	378.25
122	377.71	382.33	379.06	375.38	186.64	73.3	59.83	369.32	379.38	281.35	125.92	25.23	27.89	378.23
123	377.67	382.11	379.06	375.51	186.65	73.4	59.94	369.3	379.4	281.35	126.01	25.24	27.89	378.22
124	377.64	381.79	379.05	375.65	186.56	73.49	60.05	369.3	379.41	281.37	126.03	25.24	27.9	378.21
125	377.6	381.25	379.05	375.77	186.23	73.59	60.15	369.3	379.44	281.41	126.07	25.24	27.9	378.21
126	377.56	381.09	379.05	375.89	185.58	73.68	60.24	369.29	379.47	281.31	126.09	25.24	27.9	378.19
127	377.53	381.2	379.06	376	184.88	73.74	60.33	369.27	379.5	281.06	125.96	25.24	27.89	378.19
128	377.47	381.5	379.06	376.13	184.15	73.8	60.41	369.27	379.53	280.75	125.74	25.24	27.9	378.18
129	377.42	381.69	379.06	376.25	183.38	73.86	60.49	369.26	379.54	280.52	125.62	25.23	27.9	378.15
130	377.32	381.69	379.06	376.36	182.35	73.93	60.6	369.24	379.55	280.15	125.57	25.24	27.89	378.13
131	377.2	381.69	379.05	376.41	181.8	74.05	60.72	369.22	379.57	279.81	125.54	25.25	27.9	378.11
132	377.14	381.77	379.05	376.44	181.83	74.16	60.81	369.21	379.59	279.53	125.6	25.24	27.9	378.11
133	377.05	381.85	379.04	376.48	182.05	74.27	60.88	369.2	379.6	279.33	125.83	25.24	27.9	378.1
134	376.97	381.92	379.03	376.53	182.2	74.37	60.94	369.18	379.61	279.22	125.9	25.24	27.89	378.1
135	376.87	382.05	379.03	376.58	182.14	74.47	61.02	369.16	379.62	279.17	125.89	25.24	27.9	378.07
136	376.78	382.17	379.02	376.65	182.28	74.56	61.1	369.15	379.64	279.19	125.94	25.24	27.9	378.06
137	376.71	382.05	379.02	376.74	182.59	74.67	61.17	369.14	379.7	279.27	126.04	25.23	27.89	378.04
138	376.69	381.82	379.02	376.81	182.79	74.79	61.24	369.14	379.77	279.36	126.12	25.25	27.89	378.01
139	376.78	381.67	379.08	376.85	183.21	74.97	61.39	369.18	379.8	279.44	126.2	25.24	27.89	378.02
140	377.01	381.35	379.14	376.82	183.59	75.15	61.53	369.25	379.84	279.53	126.31	25.24	27.89	378.13
141	377.14	380.92	379.18	376.75	183.89	75.32	61.63	369.29	379.92	279.64	126.51	25.24	27.9	378.25
142	377.32	380.59	379.25	376.65	184.21	75.47	61.74	369.33	379.99	279.74	126.66	25.25	27.89	378.37
143	377.52	380.45	379.34	376.58	184.51	75.6	61.84	369.4	380.01	279.74	126.62	25.25	27.9	378.49
144	377.73	380.51	379.41	376.49	184.8	75.72	61.96	369.46	380.01	279.71	126.61	25.24	27.89	378.6
145	377.95	380.66	379.45	376.39	185.02	75.83	62.05	369.52	380.02	279.72	126.56	25.23	27.89	378.7
146	378.11	380.54	379.48	376.28	185.12	75.9	62.15	369.58	379.99	279.72	126.5	25.24	27.88	378.77
147	378.26	380.24	379.52	376.18	185.16	75.97	62.26	369.65	379.96	279.68	126.48	25.25	27.89	378.79
148	378.41	379.91	379.57	376.02	185.15	76	62.39	369.77	379.94	279.66	126.33	25.25	27.89	378.8
149	378.5	379.71	379.63	375.89	185.09	75.94	62.5	369.87	379.92	279.65	126.18	25.26	27.89	378.81
150	378.51	380.35	379.66	375.82	185.09	75.92	62.57	369.93	379.91	279.67	126.12	25.25	27.89	378.84
151	378.51	381.15	379.69	375.77	185.09	75.91	62.64	369.97	379.91	279.72	126.09	25.25	27.9	378.86
152	378.51	381.56	379.72	375.71	184.91	75.88	62.7	370.01	379.9	279.73	125.99	25.24	27.89	378.87
153	378.54	381.88	379.74	375.66	184.85	75.88	62.78	370.03	379.88	279.75	125.92	25.24	27.89	378.88
154	378.54	382	379.74	375.58	184.76	75.89	62.82	370.05	379.84	279.74	125.94	25.24	27.89	378.89
155	378.54	382.19	379.73	375.56	184.78	75.94	62.89	370.07	379.82	279.77	125.96	25.24	27.89	378.91
156	378.55	382.26	379.73	375.54	184.83	75.93	62.95	370.08	379.79	279.84	125.92	25.25	27.89	378.92
157	378.57	382.27	379.72	375.51	184.95	75.95	63.05	370.1	379.78	279.92	125.95	25.25	27.89	378.94
158	378.56	381.98	379.71	375.47	185.11	76	63.12	370.1	379.73	280.02	126.12	25.24	27.89	378.96
159	378.55	381.6	379.68	375.48	185.22	76.07	63.18	370.1	379.7	280.09	126.24	25.25	27.89	378.96
160	378.55	381.61	379.66	375.5	185.33	76.17	63.25	370.09	379.68	280.15	126.31	25.25	27.89	378.96
161	378.53	381.57	379.66	375.5	185.57	76.3	63.31	370.09	379.68	280.26	126.52	25.25	27.9	378.96
162	378.51	381.63	379.65	375.52	185.81	76.42	63.37	370.08	379.68	280.49	126.92	25.25	27.89	378.95
163	378.46	381.96	379.65	375.54	186.01	76.55	63.42	370.08	379.7	280.66	127.28	25.25	27.89	378.94
164	378.4	382.04	379.66	375.56	186.24	76.66	63.49	370.08	379.71	280.75	127.53	25.25	27.9	378.93
165	378.35	381.98	379.65	375.6	186.5	76.74	63.55	370.07	379.75	280.88	127.77	25.25	27.89	378.92
166	378.3	381.99	379.64	375.68	186.95	76.78	63.64	370.06	379.77	281.02	127.91	25.25	27.9	378.9
167	378.24	381.99	379.63	375.83	187.28	76.8	63.73	370.05	379.79	281.13	128.01	25.25	27.89	378.87
168	378.2	381.93	379.63	375.98	187.35	76.81	63.78	370.05	379.8	281.21	127.99	25.25	27.89	378.85
169	378.14	381.45	379.62	376.14	187.41	76.82	63.85	370.05	379.81	281.24	127.95	25.25	27.89	378.81
170	378.07	380.98	379.63	376.3	187.51	76.85	63.89	370.03	379.82	281.28	127.94	25.25	27.89	378.8
171	378	381.13	379.62	376.42	187.63	76.94	63.94	370.03	379.83	281.27	128.07	25.25	27.89	378.77
172	377.92	381.62	379.6	376.51	187.68	77.01	63.98	370.02	379.88	281.22	128.04	25.25	27.89	378.74
173	377.82	381.91	379.59	376.6	187.59	77.01	64.02	370.01	379.94	281.16	127.86	25.26	27.89	378.69
174	377.74	382.08	379.57	376.67	187.48	76.98	64.07	370	380.01	281.08	127.54	25.25	27.89	378.66
175	377.61	382.38	379.56	376.83	187.33	76.91	64.12	369.97	380.07	281.01	127.25	25.26	27.88	378.6
176	377.47	382.61	379.54	377	187.18	76.84	64.16	369.96	380.12	280.99	127.06	25.25	27.88	378.55
177	377.38	382.8	379.54	377.06	187.2	76.87	64.2	369.94	380.19	281.02	127.13	25.26	27.88	378.53
178	377.3	382.92	379.53	377.1	187.17	76.95	64.24	369.93	380.24	281.06	127.39	25.25	27.88	378.5
179	377.22	382.88	379.51	377.1	187.23	77.03	64.27	369.91	380.28	281.11	127.61	25.26	27.87	378.49
180	377.15	382.85	379.51	377.11	187.39	77.16	64.33	369.9	380.29	281.16	127.82	25.26	27.88	378.47
181	377.1	382.84	379.52	377.11	187.48	77.25	64.38	369.89	380.29	281.21	128	25.25	27.88	378.47
182	377.03	382.53	379.52	377.11	187.56	77.29	64.43	369.88	380.31	281.22	128.04	25.25	27.87	378.47
183	376.98	381.9	379.53	377.07	187.56	77.32	64.47	369.86	380.32	281.18	128.13	25.25	27.87	378.45
184	376.85	381.75	379.55	377.01	187.66	77.35	64.56	369.85	380.33	281.12	128.16	25.25	27.87	378.46
185	376.75	381.68	379.56	376.95	187.71	77.35	64.64	369.82	380.34	281.07	128.21	25.25	27.88	378.46
186	376.65	381.84	379.56	376.92	187.8	77.39	64.7	369.82	380.34	280.99	128.17	25.25	27.87	378.44
187	376.6	382.04	379.56	376.91	187.89	77.43	64.73	369.79	380.36	280.93	128.17	25.26	27.87	378.44
188	376.75	381.77	379.52	376.91	187.98	77.53	64.79	369.78	380.41	280.92	128.21	25.25	27.87	378.37
189	376.88	381.13	379.48	376.85	188.07	77.62	64.85	369.78	380.45	280.88	128.21	25.26	27.88	378.3
190	377.09	380.67	379.46	376.75	188.12	77.7	64.91	369.81	380.41	280.98	128.24	25.25	27.87	378.24
191	377.33	380.12	379.49	376.64	188.09	77.77	64.98	369.89	380.37	281.13	128.3	25.26	27.86	378.28
192	377.61	380.02	379.53	376.52	188.12	77.84	65.04	369.96	380.33	281.2	128.31	25.25	27.86	378.38
193	377.96	379.83	379.55	376.33	188.14	77.91	65.13	370.11	380.26	281.26	128.3	25.25	27.87	378.48
194	378.25	379.6	379.57	376.14	188.25	77.99	65.21	370.25	380.2	281.31	128.4	25.25	27.86	378.56
195	378.4	379.39	379.57	376.02	188.3	78.06	65.27	370.35	380.1	281.32	128.52	25.25	27.86	378.6
196	378.53	379.19	379.57	375.9	188.32	78.14	65.34	370.44	380	281.26	128.52	25.25	27.86	378.64
197	378.66	378.94	379.56	375.77	188.22	78.21	65.39	370.53	379.9	281.14	128.48	25.25	27.85	378.67
198	378.73	378.93	379.53	375.64	188.14	78.25	65.45	370.61	379.79	281.06	128.44	25.24	27.85	378.67
199	378.79	378.84	379.52	375.52	188.08	78.29	65.52	370.71	379.7	281.01	128.41	25.25	27.86	378.67
200	378.83	378.64	379.49	375.41	188.03	78.31	65.57	370.78	379.59	280.96	128.38	25.25	27.86	378.64
201	378.84	378.6	379.44	375.29	188.04	78.34	65.64	370.86	379.53	280.91	128.37	25.25	27.85	378.62
202	378.83	378.43	379.37	375.1	188.09	78.43	65.73	370.97	379.41	280.77	128.41	25.25	27.86	378.58
203	378.81	378.28	379.3	374.93	188.04	78.49	65.82	371.08	379.28	280.65	128.46	25.25	27.86	378.53
204	378.8	378.3	379.24	374.82	188.01	78.53	65.87	371.13	379.19	280.59	128.54	25.25	27.86	378.48
205	378.77	378.18	379.17	374.73	187.99	78.58	65.92	371.19	379.09	280.55	128.47	25.26	27.86	378.41
206	378.73	378.17	379.12	374.62	187.98	78.62	65.97	371.25	378.99	280.49	128.4	25.25	27.86	378.36
207	378.71	377.94	379.06	374.52	187.96	78.67	66.02	371.3	378.88	280.36	128.37	25.25	27.86	378.31
208	378.68	377.85	379	374.42	187.89	78.76	66.08	371.36	378.82	280.27	128.38	25.26	27.85	378.26
209	378.66	377.84	378.93	374.32	187.85	78.81	66.13	371.41	378.72	280.18	128.44	25.26	27.85	378.2
210	378.63	377.67	378.88	374.24	187.82	78.84	66.19	371.47	378.61	280.14	128.51	25.26	27.86	378.13
211	378.58	377.66	378.78	374.1	187.75	78.87	66.26	371.55	378.51	280.15	128.53	25.26	27.86	378.04
212	378.52	377.63	378.67	373.94	187.67	78.94	66.32	371.62	378.41	280.18	128.55	25.26	27.86	377.95
213	378.46	377.66	378.6	373.83	187.6	78.96	66.36	371.66	378.3	280.24	128.64	25.25	27.86	377.87
214	378.39	377.45	378.53	373.73	187.57	78.99	66.42	371.72	378.2	280.32	128.72	25.27	27.86	377.8
215	378.35	377.4	378.45	373.64	187.54	79.04	66.45	371.77	378.12	280.34	128.79	25.25	27.86	377.73
216	378.28	377.28	378.37	373.54	187.41	79.04	66.5	371.8	378.02	280.3	128.73	25.26	27.86	377.66
217	378.23	377.2	378.3	373.46	187.32	79.04	66.53	371.84	377.93	280.24	128.69	25.26	27.86	377.59
218	378.18	377.12	378.24	373.38	187.12	79.04	66.56	371.87	377.83	280.13	128.63	25.26	27.86	377.53
219	378.13	376.95	378.16	373.29	187.08	79.06	66.6	371.91	377.74	280.01	128.66	25.27	27.86	377.47
220	378.04	376.89	378.06	373.18	187.17	79.09	66.66	371.97	377.64	279.84	128.71	25.25	27.86	377.36
221	377.96	376.78	377.96	373.06	187.23	79.16	66.72	372.02	377.53	279.64	128.75	25.25	27.84	377.26
222	377.9	376.75	377.89	372.98	187.2	79.26	66.77	372.05	377.47	279.58	128.79	25.25	27.85	377.19
223	377.83	376.64	377.81	372.89	187.23	79.35	66.81	372.07	377.39	279.43	128.88	25.25	27.85	377.12
224	377.78	376.51	377.74	372.79	187.19	79.43	66.86	372.08	377.31	279.26	128.91	25.25	27.85	377.04
225	377.72	376.39	377.66	372.71	187.05	79.45	66.92	372.11	377.22	279.1	128.87	25.26	27.85	376.98
226	377.66	376.27	377.6	372.64	186.97	79.43	66.95	372.12	377.14	278.92	128.81	25.26	27.86	376.91
227	377.6	376.09	377.52	372.55	186.93	79.4	67	372.15	377.08	278.8	128.82	25.26	27.86	376.86
228	377.55	376.03	377.46	372.45	186.92	79.41	67.03	372.15	376.99	278.68	128.9	25.27	27.86	376.8
229	377.46	376.05	377.36	372.37	186.96	79.46	67.07	372.18	376.91	278.57	129.01	25.27	27.85	376.7
230	377.38	376.06	377.27	372.29	187.16	79.54	67.12	372.19	376.82	278.5	129.11	25.26	27.85	376.6
231	377.31	376.04	377.18	372.21	187.28	79.58	67.15	372.2	376.73	278.43	129.16	25.27	27.85	376.53
232	377.25	375.9	377.1	372.14	187.31	79.63	67.17	372.19	376.64	278.31	129.18	25.27	27.85	376.46
233	377.18	375.8	377.02	372.08	187.32	79.64	67.2	372.2	376.55	278.18	129.14	25.27	27.85	376.38
234	377.12	375.76	376.95	372.01	187.33	79.68	67.24	372.21	376.49	278.1	129.13	25.27	27.86	376.31
235	377.04	375.68	376.89	371.94	187.37	79.71	67.27	372.2	376.42	277.96	129.15	25.27	27.85	376.23
236	376.98	375.56	376.82	371.85	187.37	79.75	67.31	372.2	376.33	277.75	129.07	25.26	27.85	376.16
237	376.91	375.48	376.75	371.77	187.32	79.75	67.34	372.21	376.26	277.53	128.93	25.26	27.86	376.1
