Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
Seconds	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C
														
0	380.15	384.78	382.15	378.45	183.07	64.24	53.07	375.05	382.54	281.4	118.02	23.96	28.09	381.26
1	380.1	384.92	382.15	378.5	183.16	64.23	53.07	375.02	382.55	281.39	118	23.96	28.09	381.23
2	380.05	385.01	382.13	378.53	183.17	64.22	53.07	374.99	382.57	281.3	118.06	23.96	28.09	381.2
3	380.01	385.22	382.11	378.55	183.16	64.23	53.07	374.96	382.58	281.16	118.09	23.96	28.08	381.18
4	379.96	385.25	382.11	378.58	183.12	64.25	53.08	374.93	382.59	281.01	118.03	23.96	28.09	381.16
5	379.91	385.13	382.1	378.58	183.04	64.26	53.08	374.91	382.59	280.81	117.91	23.95	28.09	381.14
6	379.87	385.01	382.1	378.63	182.94	64.28	53.1	374.89	382.59	280.68	117.79	23.95	28.08	381.13
7	379.82	384.94	382.09	378.68	182.77	64.3	53.11	374.87	382.58	280.54	117.7	23.95	28.08	381.12
8	379.76	385.19	382.09	378.78	182.61	64.31	53.12	374.82	382.56	280.46	117.65	23.96	28.08	381.1
9	379.69	385.48	382.09	378.86	182.48	64.36	53.13	374.78	382.56	280.33	117.67	23.97	28.08	381.07
10	379.64	385.55	382.08	378.86	182.37	64.39	53.13	374.76	382.56	280.22	117.71	23.96	28.08	381.05
11	379.61	385.5	382.08	378.83	182.35	64.41	53.14	374.73	382.56	280.15	117.74	23.97	28.07	381.04
12	379.57	385.41	382.08	378.79	182.35	64.42	53.14	374.7	382.57	280.07	117.75	23.97	28.06	381.02
13	379.53	385.26	382.08	378.72	182.3	64.44	53.13	374.68	382.58	280.04	117.76	23.96	28.06	381.01
14	379.48	384.93	382.07	378.68	182.1	64.43	53.14	374.66	382.6	279.94	117.6	23.97	28.06	381
15	379.44	384.85	382.09	378.64	181.93	64.44	53.14	374.64	382.61	279.81	117.4	23.96	28.05	380.98
16	379.42	384.86	382.09	378.61	181.77	64.46	53.16	374.62	382.6	279.69	117.4	23.97	28.05	380.97
17	379.36	384.92	382.09	378.53	181.64	64.49	53.17	374.58	382.59	279.65	117.42	23.96	28.05	380.94
18	379.3	385.01	382.08	378.43	181.48	64.54	53.18	374.55	382.58	279.63	117.41	23.97	28.05	380.91
19	379.26	385.2	382.08	378.36	181.42	64.61	53.19	374.52	382.58	279.67	117.54	23.97	28.05	380.89
20	379.21	385.15	382.08	378.27	181.3	64.74	53.21	374.5	382.6	279.7	117.76	23.97	28.05	380.87
21	379.18	385.2	382.07	378.18	181.23	64.87	53.24	374.47	382.63	279.69	117.87	23.97	28.05	380.85
22	379.13	385.25	382.07	378.09	181.23	65.02	53.27	374.45	382.65	279.67	117.97	23.97	28.05	380.84
23	379.1	385.15	382.07	377.98	181.27	65.13	53.31	374.42	382.66	279.7	118.02	23.97	28.04	380.81
24	379.05	385.2	382.07	377.9	181.43	65.18	53.33	374.39	382.67	279.69	118.07	23.97	28.05	380.79
25	379.01	385.24	382.06	377.85	181.68	65.21	53.37	374.37	382.68	279.68	118.18	23.97	28.04	380.77
26	378.95	385.17	382.04	377.78	181.93	65.27	53.42	374.33	382.68	279.66	118.23	23.97	28.05	380.74
27	378.89	385	382.03	377.71	182.09	65.31	53.46	374.29	382.69	279.66	118.26	23.96	28.04	380.71
28	378.86	384.75	382.04	377.64	182.18	65.35	53.5	374.27	382.72	279.64	118.34	23.98	28.05	380.69
29	378.83	384.6	382.02	377.52	182.22	65.38	53.53	374.23	382.73	279.64	118.34	23.98	28.05	380.67
30	378.79	384.54	382.03	377.42	182.31	65.42	53.56	374.21	382.74	279.69	118.45	23.98	28.05	380.66
31	378.75	384.76	382.01	377.35	182.37	65.44	53.58	374.18	382.75	279.72	118.53	23.98	28.05	380.63
32	378.72	385.09	382.01	377.3	182.39	65.42	53.6	374.16	382.76	279.68	118.42	23.98	28.05	380.61
33	378.69	385.33	382.01	377.29	182.37	65.38	53.63	374.13	382.75	279.56	118.23	23.98	28.05	380.6
34	378.66	385.35	382.01	377.28	182.37	65.31	53.63	374.11	382.74	279.45	118.12	23.97	28.04	380.57
35	378.62	385.23	381.99	377.23	182.39	65.24	53.65	374.07	382.75	279.29	118.1	23.97	28.04	380.54
36	378.57	384.94	381.98	377.12	182.36	65.16	53.65	374.02	382.74	279.19	118.07	23.98	28.05	380.52
37	378.53	384.65	381.98	377.02	182.33	65.13	53.67	374	382.72	279.08	118.03	23.98	28.05	380.49
38	378.49	384.6	381.97	376.95	182.32	65.09	53.68	373.97	382.71	278.98	117.98	23.98	28.05	380.47
39	378.47	384.81	381.96	376.89	182.27	65.07	53.69	373.95	382.7	278.87	117.92	23.98	28.05	380.45
40	378.43	384.98	381.95	376.82	182.22	65.01	53.69	373.92	382.69	278.81	117.9	23.99	28.05	380.43
41	378.4	384.97	381.95	376.79	182.19	64.94	53.68	373.9	382.69	278.77	117.92	23.98	28.05	380.4
42	378.37	384.88	381.95	376.77	182.07	64.9	53.69	373.89	382.68	278.65	117.77	23.98	28.06	380.4
43	378.35	384.79	381.95	376.77	181.86	64.84	53.68	373.86	382.66	278.53	117.61	23.98	28.05	380.38
44	378.3	384.7	381.95	376.8	181.59	64.82	53.67	373.82	382.65	278.49	117.59	23.98	28.05	380.34
45	378.24	384.7	381.93	376.85	181.32	64.86	53.66	373.77	382.64	278.49	117.67	23.98	28.05	380.3
46	378.21	384.6	381.92	376.86	181.17	64.87	53.65	373.74	382.64	278.55	117.72	23.98	28.05	380.27
47	378.18	384.64	381.92	376.86	181.15	64.88	53.65	373.73	382.62	278.62	117.67	23.98	28.05	380.25
48	378.14	384.66	381.91	376.9	181.22	64.88	53.65	373.7	382.63	278.65	117.58	23.98	28.05	380.22
49	378.13	384.57	381.91	376.94	181.3	64.9	53.65	373.67	382.61	278.7	117.57	23.98	28.05	380.21
50	378.1	384.43	381.91	376.99	181.4	64.92	53.64	373.65	382.59	278.72	117.59	23.98	28.05	380.18
51	378.06	384.48	381.9	377.02	181.31	64.92	53.64	373.62	382.57	278.67	117.51	23.98	28.05	380.17
52	378.04	384.85	381.9	377.06	181.32	64.94	53.64	373.6	382.55	278.7	117.56	23.98	28.05	380.16
53	378.01	385	381.89	377.04	181.59	64.95	53.63	373.56	382.53	278.74	117.6	23.98	28.05	380.13
54	377.98	384.9	381.88	376.99	181.72	64.98	53.64	373.51	382.51	278.73	117.59	23.98	28.05	380.1
55	377.94	384.76	381.87	377.01	181.71	65	53.64	373.48	382.51	278.69	117.53	23.98	28.04	380.08
56	377.91	384.82	381.86	377.03	181.68	65.02	53.65	373.45	382.5	278.67	117.51	23.98	28.05	380.06
57	377.91	384.87	381.85	377.05	181.67	65.01	53.65	373.43	382.5	278.69	117.43	23.98	28.05	379.96
58	378.01	384.95	381.79	377.13	181.61	64.99	53.65	373.41	382.48	278.76	117.31	23.98	28.05	379.84
59	378.08	384.49	381.72	377.24	181.43	64.96	53.65	373.4	382.46	278.86	117.18	23.98	28.04	379.83
60	378.24	383.82	381.72	377.35	181.22	64.92	53.65	373.4	382.45	278.96	117.08	23.98	28.05	379.92
61	378.5	383.3	381.7	377.44	181.09	64.89	53.65	373.4	382.47	279.14	117.16	23.98	28.06	380.03
62	378.86	383.03	381.71	377.53	181.14	64.88	53.63	373.43	382.48	279.27	117.19	23.98	28.05	380.15
63	379.24	382.76	381.73	377.55	181.22	64.85	53.62	373.48	382.46	279.48	117.19	23.99	28.06	380.28
64	379.49	382.66	381.78	377.53	181.11	64.82	53.62	373.53	382.45	279.76	117.17	23.98	28.06	380.5
65	379.75	382.49	381.87	377.5	180.9	64.8	53.61	373.59	382.43	280.09	117.08	23.99	28.06	380.7
66	379.97	382.44	381.95	377.47	180.73	64.76	53.61	373.65	382.4	280.46	116.89	23.98	28.06	380.81
67	380.18	382.43	382.02	377.44	180.75	64.72	53.61	373.71	382.37	280.89	116.84	23.99	28.06	380.9
68	380.4	382.36	382.06	377.42	180.76	64.68	53.6	373.78	382.32	281.26	116.75	23.99	28.06	380.96
69	380.55	382.29	382.08	377.41	180.86	64.64	53.59	373.85	382.3	281.47	116.71	23.99	28.06	381.03
70	380.66	382.3	382.12	377.41	180.95	64.59	53.57	373.9	382.26	281.66	116.6	23.99	28.07	381.16
71	380.83	382.02	382.17	377.39	181.06	64.53	53.57	373.99	382.23	281.73	116.51	23.99	28.06	381.19
72	380.93	382.01	382.18	377.36	181.18	64.53	53.55	374.07	382.21	281.8	116.54	23.99	28.06	381.22
73	381	381.97	382.21	377.36	181.32	64.53	53.55	374.15	382.18	281.85	116.55	24	28.06	381.28
74	381.08	381.98	382.24	377.35	181.38	64.53	53.54	374.22	382.16	281.86	116.51	24	28.07	381.35
75	381.15	382.03	382.24	377.34	181.39	64.56	53.54	374.3	382.15	281.79	116.5	24	28.07	381.37
76	381.2	382	382.25	377.33	181.33	64.64	53.55	374.36	382.14	281.79	116.51	23.99	28.09	381.39
77	381.24	382.07	382.26	377.32	181.37	64.75	53.56	374.45	382.15	281.96	116.59	24	28.08	381.45
78	381.3	382.02	382.29	377.32	181.48	64.84	53.6	374.51	382.14	282.18	116.69	24	28.07	381.5
79	381.38	382.1	382.31	377.32	181.6	64.92	53.62	374.57	382.15	282.42	116.7	24	28.07	381.55
80	381.51	381.89	382.34	377.33	181.77	64.94	53.66	374.66	382.15	282.67	116.72	23.99	28.08	381.64
81	381.64	381.83	382.37	377.34	181.85	64.96	53.69	374.74	382.14	282.86	116.69	24	28.08	381.67
82	381.7	381.85	382.39	377.36	181.92	64.99	53.73	374.81	382.12	283	116.67	24	28.07	381.7
83	381.72	381.76	382.39	377.36	182	64.99	53.76	374.85	382.1	283.05	116.67	24.01	28.08	381.71
84	381.7	381.83	382.41	377.35	182.01	65.03	53.79	374.91	382.1	283.09	116.63	24.01	28.08	381.72
85	381.7	381.77	382.4	377.34	181.97	65.04	53.82	374.95	382.1	283.05	116.59	24	28.07	381.73
86	381.73	382.12	382.4	377.32	181.96	65.04	53.85	374.99	382.1	282.96	116.55	24	28.06	381.73
87	381.73	382.49	382.4	377.29	182	65.04	53.87	375.05	382.07	282.87	116.52	24.01	28.06	381.74
88	381.72	382.56	382.4	377.27	182.02	65.03	53.88	375.1	382.06	282.81	116.51	23.99	28.06	381.75
89	381.72	382.44	382.38	377.22	182.08	65	53.89	375.2	382.05	282.71	116.48	24	28.06	381.72
90	381.77	382.06	382.36	377.15	182.18	64.93	53.89	375.32	382.05	282.66	116.59	24.01	28.06	381.71
91	381.83	381.8	382.36	377.13	182.24	64.91	53.9	375.41	382.05	282.59	116.58	24	28.06	381.72
92	381.92	381.97	382.37	377.11	182.27	64.9	53.9	375.48	382.04	282.49	116.53	24	28.06	381.74
93	381.97	382.18	382.37	377.1	182.32	64.88	53.89	375.55	382.03	282.39	116.6	24	28.05	381.75
