Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10
0,373.93,375.61,377.01,378.24,378.01,380.51,378.0,378.67,377.87,372.24,362.36
1,373.85,375.62,377.0,378.24,378.02,380.5,377.97,378.62,377.88,372.22,362.38
2,373.75,375.63,377.0,378.24,378.0,380.5,377.94,378.58,377.93,372.19,362.4
3,373.65,375.64,376.98,378.25,378.01,380.5,377.92,378.56,377.99,372.2,362.43
4,373.52,375.61,376.97,378.23,377.97,380.49,377.89,378.53,378.04,372.2,362.54
5,373.41,375.59,376.95,378.24,377.95,380.49,377.86,378.52,378.1,372.26,362.74
6,373.35,375.57,376.94,378.23,377.92,380.49,377.84,378.52,378.14,372.37,362.91
7,373.29,375.54,376.93,378.21,377.9,380.48,377.82,378.49,378.21,372.55,363.09
8,373.22,375.52,376.91,378.21,377.88,380.48,377.8,378.5,378.24,372.69,363.23
9,373.16,375.49,376.88,378.19,377.85,380.47,377.77,378.48,378.26,372.79,363.36
10,373.1,375.46,376.87,378.18,377.83,380.46,377.76,378.47,378.28,372.83,363.47
11,373.05,375.43,376.85,378.17,377.81,380.44,377.73,378.46,378.28,372.8,363.55
12,372.99,375.4,376.84,378.16,377.8,380.44,377.73,378.48,378.33,372.78,363.58
13,372.94,375.38,376.82,378.15,377.79,380.43,377.75,378.51,378.37,372.78,363.62
14,372.87,375.32,376.8,378.15,377.77,380.43,377.8,378.55,378.43,372.8,363.68
15,372.79,375.28,376.79,378.15,377.76,380.42,377.86,378.57,378.49,372.82,363.73
16,372.73,375.24,376.77,378.14,377.76,380.42,377.87,378.59,378.5,372.85,363.74
17,372.68,375.21,376.76,378.15,377.75,380.42,377.87,378.61,378.49,372.86,363.77
18,372.62,375.18,376.76,378.14,377.75,380.42,377.86,378.63,378.48,372.89,363.8
19,372.57,375.15,376.74,378.13,377.75,380.43,377.85,378.66,378.44,372.93,363.83
20,372.53,375.12,376.74,378.14,377.76,380.43,377.84,378.67,378.41,372.97,363.82
21,372.48,375.1,376.73,378.14,377.76,380.42,377.83,378.67,378.45,373.03,363.79
22,372.45,375.08,376.73,378.13,377.77,380.43,377.83,378.69,378.52,373.07,363.76
23,372.4,375.05,376.72,378.13,377.77,380.43,377.81,378.69,378.58,373.11,363.75
24,372.36,375.02,376.71,378.13,377.78,380.42,377.8,378.7,378.62,373.12,363.75
25,372.32,375.0,376.7,378.13,377.78,380.43,377.8,378.7,378.65,373.13,363.76
26,372.28,374.97,376.7,378.14,377.78,380.42,377.79,378.7,378.65,373.17,363.81
27,372.25,374.95,376.69,378.13,377.78,380.42,377.79,378.71,378.67,373.23,363.84
28,372.2,374.91,376.68,378.13,377.78,380.4,377.77,378.7,378.69,373.23,363.87
29,372.16,374.88,376.67,378.12,377.78,380.41,377.78,378.72,378.72,373.18,363.91
30,372.11,374.85,376.66,378.12,377.78,380.4,377.77,378.74,378.73,373.14,363.94
31,372.09,374.84,376.66,378.11,377.78,380.4,377.78,378.75,378.74,373.15,363.97
32,372.05,374.8,376.64,378.11,377.78,380.39,377.78,378.76,378.73,373.15,363.97
33,372.01,374.77,376.62,378.11,377.78,380.4,377.77,378.77,378.73,373.13,363.98
34,371.98,374.74,376.6,378.09,377.77,380.39,377.77,378.79,378.76,373.12,363.99
35,371.96,374.71,376.59,378.09,377.76,380.4,377.77,378.8,378.77,373.1,364.02
36,371.93,374.69,376.57,378.07,377.75,380.38,377.78,378.8,378.84,373.12,364.1
37,371.89,374.67,376.55,378.06,377.74,380.38,377.78,378.79,378.85,373.32,364.17
38,371.88,374.64,376.54,378.07,377.74,380.36,377.75,378.79,378.81,373.47,364.22
39,371.9,374.57,376.52,378.07,377.73,380.36,377.86,378.91,378.76,373.67,364.26
40,372.02,374.4,376.45,378.07,377.71,380.36,377.85,379.03,378.78,373.84,364.32
41,372.26,374.41,376.39,378.08,377.73,380.37,377.94,379.17,378.88,373.98,364.43
42,372.58,374.47,376.35,378.07,377.73,380.38,378.01,379.26,379.04,374.05,364.54
43,372.87,374.58,376.31,378.03,377.72,380.39,378.06,379.21,379.11,374.07,364.6
44,373.23,374.7,376.33,377.98,377.75,380.41,378.17,379.18,379.12,374.07,364.64
45,373.61,374.85,376.3,377.98,377.8,380.46,378.27,379.25,379.06,373.96,364.6
46,373.94,375.02,376.33,378.0,377.85,380.52,378.32,379.3,378.92,373.78,364.54
47,374.18,375.21,376.37,378.03,377.88,380.56,378.36,379.27,378.75,373.69,364.43
48,374.38,375.35,376.44,378.06,377.94,380.58,378.33,379.19,378.62,373.61,364.32
49,374.65,375.55,376.61,378.09,377.97,380.61,378.3,379.18,378.41,373.51,364.07
50,374.94,375.73,376.72,378.13,378.01,380.62,378.28,379.16,378.19,373.33,363.84
51,375.1,375.84,376.77,378.14,378.01,380.64,378.29,379.16,378.02,373.12,363.71
52,375.24,375.92,376.84,378.13,378.0,380.65,378.31,379.12,377.92,372.98,363.56
53,375.4,376.02,376.89,378.17,378.01,380.68,378.31,379.09,377.81,372.81,363.33
54,375.52,376.13,376.94,378.24,378.04,380.73,378.46,379.09,377.66,372.45,363.06
55,375.6,376.21,377.0,378.33,378.07,380.79,378.7,379.29,377.4,372.16,362.76
56,375.66,376.3,377.05,378.39,378.1,380.84,378.87,379.49,377.19,372.0,362.46
57,375.68,376.36,377.1,378.44,378.13,380.88,378.92,379.61,377.1,371.9,362.18
58,375.7,376.41,377.15,378.48,378.15,380.93,378.96,379.88,376.96,371.88,361.96
59,375.7,376.49,377.21,378.51,378.17,380.95,378.91,379.91,376.74,371.77,361.66
60,375.68,376.54,377.26,378.53,378.19,380.97,378.82,379.83,376.59,371.51,361.43
61,375.63,376.51,377.29,378.54,378.19,380.97,378.77,379.73,376.65,371.31,361.38
62,375.54,376.47,377.32,378.55,378.18,380.95,378.69,379.64,376.74,371.31,361.37
63,375.43,376.43,377.34,378.56,378.18,380.93,378.61,379.48,376.85,371.52,361.41
