Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
0,369.42,371.45,372.65,373.61,373.2,375.38,373.42,374.31,372.82,355.64
1,369.32,371.42,372.64,373.6,373.19,375.39,373.43,374.38,372.7,355.67
2,369.25,371.41,372.65,373.59,373.19,375.39,373.44,374.44,372.63,355.67
3,369.2,371.4,372.64,373.57,373.19,375.41,373.45,374.45,372.57,355.65
4,369.15,371.36,372.64,373.56,373.19,375.43,373.46,374.48,372.5,355.65
5,369.09,371.33,372.64,373.55,373.18,375.45,373.48,374.5,372.45,355.67
6,369.03,371.3,372.63,373.56,373.18,375.47,373.51,374.53,372.4,355.72
7,368.98,371.27,372.62,373.55,373.17,375.48,373.53,374.56,372.35,355.78
8,368.89,371.2,372.61,373.54,373.16,375.49,373.52,374.59,372.35,355.82
9,368.83,371.14,372.6,373.52,373.16,375.5,373.53,374.62,372.42,355.78
10,368.78,371.08,372.57,373.52,373.16,375.51,373.54,374.65,372.48,355.72
11,368.76,371.03,372.56,373.49,373.15,375.52,373.55,374.67,372.52,355.67
12,368.72,370.99,372.52,373.45,373.15,375.52,373.55,374.68,372.52,355.6
13,368.69,370.95,372.5,373.43,373.15,375.51,373.56,374.72,372.54,355.54
14,368.68,370.92,372.47,373.41,373.13,375.5,373.56,374.75,372.53,355.47
15,368.66,370.91,372.43,373.41,373.14,375.51,373.58,374.76,372.47,355.44
16,368.65,370.89,372.41,373.41,373.14,375.5,373.57,374.73,372.43,355.46
17,368.62,370.85,372.36,373.4,373.12,375.5,373.56,374.69,372.42,355.54
18,368.58,370.81,372.31,373.39,373.1,375.5,373.55,374.66,372.41,355.6
19,368.56,370.8,372.29,373.38,373.09,375.49,373.57,374.69,372.42,355.6
20,368.54,370.79,372.26,373.36,373.08,375.47,373.59,374.75,372.46,355.59
21,368.51,370.78,372.23,373.34,373.07,375.47,373.64,374.82,372.5,355.56
22,368.5,370.78,372.21,373.33,373.07,375.46,373.68,374.87,372.54,355.54
23,368.46,370.76,372.18,373.31,373.05,375.46,373.72,374.92,372.55,355.53
24,368.42,370.74,372.17,373.3,373.04,375.47,373.75,374.93,372.57,355.56
25,368.38,370.72,372.15,373.29,373.03,375.47,373.77,374.94,372.6,355.64
26,368.34,370.69,372.13,373.26,373.01,375.46,373.77,374.94,372.64,355.7
27,368.27,370.65,372.12,373.26,373.01,375.47,373.74,374.93,372.77,355.79
28,368.2,370.6,372.11,373.25,373.01,375.46,373.7,374.91,372.91,355.85
29,368.15,370.56,372.1,373.27,373.0,375.48,373.69,374.89,372.99,355.9
30,368.11,370.54,372.09,373.28,373.0,375.47,373.67,374.88,373.07,355.92
31,368.05,370.49,372.09,373.29,373.0,375.48,373.67,374.88,373.12,355.99
32,368.0,370.47,372.08,373.31,373.01,375.48,373.64,374.88,373.17,356.05
33,367.94,370.43,372.07,373.33,373.0,375.47,373.63,374.89,373.25,356.11
34,367.91,370.39,372.07,373.33,373.0,375.46,373.61,374.89,373.34,356.12
35,367.84,370.35,372.04,373.33,372.99,375.45,373.56,374.87,373.31,356.12
36,367.79,370.3,372.02,373.33,372.98,375.43,373.51,374.86,373.26,356.16
37,367.78,370.3,372.02,373.33,372.99,375.41,373.5,374.84,373.26,356.19
38,367.75,370.26,372.0,373.33,372.97,375.41,373.46,374.83,373.3,356.27
39,367.73,370.24,372.0,373.32,372.96,375.39,373.44,374.82,373.39,356.41
40,367.71,370.23,371.99,373.32,372.96,375.38,373.42,374.83,373.55,356.54
41,367.69,370.2,371.99,373.32,372.96,375.37,373.39,374.83,373.69,356.66
42,367.66,370.18,371.97,373.31,372.94,375.36,373.38,374.83,373.8,356.76
43,367.64,370.16,371.96,373.3,372.94,375.34,373.38,374.82,373.94,356.81
44,367.58,370.12,371.95,373.29,372.92,375.34,373.36,374.81,374.09,356.88
45,367.55,370.09,371.93,373.29,372.91,375.33,373.36,374.81,374.21,357.02
46,367.52,370.06,371.92,373.28,372.9,375.32,373.36,374.81,374.27,357.16
47,367.5,370.05,371.91,373.26,372.89,375.31,373.39,374.81,374.39,357.26
48,367.48,370.03,371.9,373.26,372.89,375.31,373.4,374.82,374.52,357.31
49,367.45,370.0,371.88,373.26,372.89,375.3,373.41,374.82,374.61,357.36
50,367.43,369.99,371.88,373.25,372.88,375.3,373.43,374.82,374.64,357.43
51,367.4,369.97,371.87,373.24,372.88,375.3,373.44,374.82,374.65,357.48
52,367.37,369.94,371.86,373.24,372.87,375.31,373.46,374.82,374.66,357.57
53,367.32,369.9,371.83,373.23,372.87,375.3,373.47,374.81,374.72,357.69
54,367.29,369.88,371.83,373.23,372.86,375.3,373.48,374.82,374.87,357.8
55,367.26,369.86,371.82,373.21,372.87,375.3,373.48,374.82,374.97,357.85
