Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
94	373.64	25.09	376.97	373.85	191.27	75.85	63.66	367.86	377.7	285.49	129.23	27.26	28.02	375.5
95	373.59	25.13	376.97	373.86	191.03	75.81	63.64	367.84	377.73	285.43	129.11	27.27	28.02	375.48
96	373.55	25.25	376.98	373.89	190.72	75.72	63.62	367.83	377.74	285.39	129.07	27.27	28.03	375.45
97	373.51	25.31	376.98	373.9	190.74	75.67	63.6	367.82	377.75	285.33	129.15	27.27	28.03	375.43
98	373.47	25.2	376.98	373.86	190.77	75.67	63.58	367.81	377.76	285.24	129.24	27.27	28.03	375.42
99	373.42	25.2	376.98	373.72	190.86	75.8	63.58	367.78	377.78	285.21	129.42	27.26	28.02	375.38
100	373.36	25.32	376.99	373.55	190.7	75.98	63.59	367.75	377.79	285.26	129.57	27.27	28.03	375.34
101	373.33	25.31	376.99	373.52	190.48	76.06	63.6	367.74	377.8	285.39	129.53	27.27	28.02	375.32
102	373.3	25.22	377	373.52	190.25	76.06	63.61	367.73	377.81	285.56	129.41	27.27	28.02	375.3
103	373.28	25.16	377	373.51	190.16	76.03	63.62	367.72	377.8	285.74	129.34	27.26	28.02	375.29
104	373.26	25.17	377.01	373.46	190.14	76.04	63.63	367.71	377.81	285.93	129.46	27.27	28.03	375.28
105	373.24	25.31	377.02	373.45	190.37	76.03	63.62	367.69	377.81	286.02	129.55	27.28	28.04	375.26
106	373.22	25.32	377.02	373.45	190.51	76.06	63.64	367.69	377.81	286.1	129.68	27.27	28.03	375.25
107	373.2	25.42	377.02	373.46	190.8	76.13	63.65	367.67	377.82	286.12	129.71	27.28	28.03	375.23
108	373.17	25.27	377.03	373.47	191.34	76.23	63.68	367.67	377.82	286.08	129.8	27.26	28.03	375.21
109	373.15	25.25	377.03	373.5	191.72	76.34	63.7	367.64	377.81	286.02	129.94	27.27	28.03	375.19
110	373.12	25.49	377.02	373.5	191.96	76.37	63.72	367.64	377.8	285.94	129.88	27.26	28.04	375.19
111	373.09	25.52	377.03	373.52	192.02	76.37	63.74	367.62	377.79	285.86	129.72	27.27	28.04	375.17
112	373.07	25.37	377.03	373.54	191.98	76.33	63.75	367.61	377.78	285.77	129.5	27.26	28.04	375.16
113	373.04	25.27	377.03	373.51	191.98	76.28	63.76	367.59	377.77	285.68	129.31	27.27	28.04	375.15
114	373.01	25.28	377.03	373.52	191.87	76.2	63.76	367.57	377.79	285.64	129.16	27.26	28.04	375.16
115	373.04	25.43	377.04	373.6	191.8	76.12	63.76	367.57	377.78	285.55	128.95	27.27	28.05	375.26
116	373.44	25.46	377.08	373.73	191.63	75.96	63.75	367.57	377.76	285.43	128.71	27.26	28.05	375.48
117	373.94	25.53	377.08	373.8	191.25	75.79	63.72	367.59	377.75	285.31	128.46	27.27	28.05	375.5
118	374.21	25.58	377.06	373.83	191.09	75.77	63.72	367.65	377.73	285.31	128.46	27.26	28.06	375.54
119	374.52	25.59	377.09	373.84	191.03	75.78	63.7	367.73	377.7	285.48	128.53	27.27	28.06	375.65
120	374.77	25.39	377.1	373.84	191.05	75.8	63.69	367.82	377.65	285.72	128.7	27.27	28.05	375.68
121	374.99	25.38	377.11	373.81	191.11	75.88	63.67	367.9	377.6	285.95	128.89	27.26	28.05	375.73
122	375.24	25.41	377.1	373.76	191.2	75.99	63.66	367.97	377.55	286.21	129.02	27.27	28.05	375.8
123	375.43	25.43	377.1	373.71	191.04	76.09	63.67	368.06	377.48	286.38	129.04	27.26	28.05	375.85
124	375.59	25.43	377.09	373.63	190.98	76.11	63.68	368.17	377.4	286.39	128.93	27.27	28.05	375.89
125	375.73	25.45	377.09	373.58	190.97	76.13	63.7	368.25	377.31	286.28	128.84	27.26	28.05	375.91
126	375.89	25.45	377.07	373.47	191	76.12	63.7	368.39	377.21	286.16	128.75	27.25	28.05	375.93
127	375.97	25.37	377.03	373.36	190.9	76.06	63.71	368.5	377.13	286.11	128.61	27.25	28.05	375.95
128	375.97	25.34	376.99	373.28	190.76	75.96	63.71	368.57	377.08	286.04	128.46	27.25	28.04	375.93
129	375.99	25.42	376.96	373.18	190.62	75.86	63.71	368.66	376.99	285.86	128.2	27.26	28.05	375.89
130	376.04	25.6	376.91	373.09	190.54	75.77	63.7	368.73	376.89	285.69	127.99	27.27	28.06	375.86
131	376.06	25.57	376.87	373	190.42	75.67	63.68	368.82	376.78	285.55	127.87	27.26	28.05	375.83
132	376.09	25.56	376.82	372.91	190.27	75.6	63.66	368.9	376.67	285.37	127.72	27.26	28.05	375.8
133	376.1	25.38	376.77	372.81	190.2	75.55	63.64	368.98	376.57	285.19	127.62	27.25	28.04	375.77
134	376.12	25.41	376.71	372.73	190.1	75.52	63.62	369.06	376.47	285.02	127.55	27.26	28.04	375.74
135	376.11	25.37	376.62	372.58	190	75.49	63.59	369.17	376.41	285	127.55	27.25	28.04	375.67
136	376.05	25.43	376.53	372.43	189.75	75.44	63.56	369.27	376.3	284.98	127.41	27.26	28.05	375.59
137	376.02	25.43	376.48	372.36	189.6	75.42	63.55	369.35	376.2	284.91	127.23	27.25	28.05	375.55
138	376	25.38	376.41	372.29	189.36	75.37	63.53	369.4	376.1	284.78	126.95	27.26	28.04	375.5
139	375.97	25.54	376.36	372.21	189.18	75.31	63.5	369.47	376.01	284.63	126.69	27.26	28.05	375.45
140	375.95	25.41	376.3	372.13	189	75.25	63.48	369.51	375.91	284.51	126.66	27.25	28.04	375.38
141	375.92	25.37	376.23	372.05	188.87	75.23	63.45	369.57	375.8	284.49	126.74	27.26	28.04	375.33
142	375.87	25.25	376.17	371.98	188.81	75.25	63.42	369.62	375.74	284.5	126.86	27.25	28.04	375.28
143	375.83	25.41	376.1	371.9	188.73	75.28	63.4	369.67	375.65	284.52	126.99	27.25	28.05	375.23
144	375.75	25.33	376	371.78	188.81	75.33	63.39	369.74	375.56	284.46	127	27.25	28.04	375.15
145	375.66	25.25	375.91	371.67	188.99	75.33	63.38	369.79	375.48	284.33	127.02	27.26	28.05	375.06
146	375.6	25.33	375.86	371.59	189.02	75.33	63.37	369.81	375.41	284.1	126.95	27.25	28.05	375.01
147	375.55	25.29	375.8	371.51	189.05	75.27	63.36	369.82	375.33	283.89	126.95	27.25	28.05	374.97
148	375.51	25.24	375.74	371.41	189.05	75.2	63.33	369.83	375.23	283.69	127.01	27.25	28.05	374.91
149	375.47	25.17	375.7	371.31	189.05	75.16	63.3	369.85	375.19	283.53	127.02	27.25	28.05	374.88
150	375.42	25.27	375.66	371.2	189.03	75.11	63.28	369.85	375.11	283.26	126.98	27.26	28.05	374.83
151	375.36	25.33	375.6	371.08	189	75.05	63.25	369.86	375.06	282.99	126.99	27.25	28.06	374.78
152	375.29	25.43	375.55	370.91	188.95	74.96	63.2	369.86	374.98	282.72	127	27.26	28.05	374.74
153	375.22	25.33	375.48	370.68	188.87	74.87	63.14	369.86	374.87	282.4	126.94	27.26	28.05	374.69
154	375.18	25.28	375.41	370.5	188.8	74.81	63.1	369.86	374.76	282.08	126.86	27.25	28.05	374.66
155	375.14	25.48	375.31	370.34	188.68	74.75	63.07	369.85	374.69	281.77	126.77	27.25	28.04	374.63
156	375.11	25.4	375.23	370.2	188.58	74.72	63.04	369.85	374.64	281.54	126.76	27.26	28.03	374.59
157	375.07	25.35	375.12	370.07	188.48	74.67	63.02	369.84	374.57	281.21	126.61	27.25	28.04	374.55
158	375.07	25.41	375.04	369.94	188.36	74.6	62.99	369.83	374.5	280.91	126.44	27.25	28.04	374.51
159	375.03	25.37	375	369.82	188.23	74.55	62.96	369.83	374.45	280.64	126.39	27.26	28.03	374.44
160	374.98	25.43	374.95	369.72	188.15	74.51	62.93	369.83	374.36	280.47	126.32	27.26	28.03	374.35
161	374.96	25.44	374.92	369.63	188	74.47	62.89	369.84	374.28	280.39	126.16	27.26	28.03	374.29
162	374.91	25.41	374.84	369.53	187.66	74.35	62.84	369.87	374.2	280.3	125.97	27.25	28.03	374.18
163	374.84	25.35	374.76	369.45	187.37	74.24	62.78	369.91	374.15	280.18	125.91	27.25	28.03	374.08
164	374.77	25.36	374.68	369.39	187.13	74.19	62.74	369.92	374.08	280.03	125.95	27.25	28.03	374
165	374.71	25.31	374.61	369.36	186.87	74.16	62.71	369.95	373.99	279.96	126.08	27.25	28.02	373.93
166	374.66	25.33	374.54	369.33	186.52	74.15	62.67	369.95	373.91	279.87	126.05	27.25	28.02	373.85
167	374.58	25.37	374.47	369.3	186.29	74.16	62.63	369.96	373.83	279.8	125.98	27.24	28.02	373.77
168	374.54	25.43	374.42	369.27	186.23	74.15	62.6	369.97	373.77	279.77	125.83	27.25	28.02	373.71
169	374.48	25.43	374.35	369.24	186.19	74.14	62.57	369.98	373.69	279.72	125.67	27.24	28.02	373.64
170	374.44	25.39	374.28	369.19	186.13	74.12	62.55	369.99	373.66	279.67	125.62	27.25	28.02	373.58
171	374.36	25.37	374.2	369.15	186.01	74.08	62.51	370.01	373.58	279.54	125.5	27.24	28.02	373.49
172	374.28	25.26	374.11	369.1	185.92	74.04	62.47	370.03	373.51	279.4	125.44	27.24	28.02	373.41
173	374.24	25.16	374.08	369.05	185.62	74.05	62.44	370.02	373.44	279.34	125.51	27.23	28.01	373.37
174	374.19	25.38	374.02	368.97	185.08	74.06	62.42	370.02	373.35	279.38	125.53	27.25	28.01	373.31
175	374.15	25.36	373.97	368.91	184.62	74.07	62.41	370.02	373.27	279.43	125.46	27.24	28.02	373.25
176	374.1	25.52	373.92	368.84	184.38	74.03	62.38	370	373.19	279.49	125.43	27.25	28.01	373.21
177	374.05	25.41	373.86	368.77	184.33	73.99	62.36	369.99	373.15	279.49	125.32	27.25	28.01	373.16
178	374.01	25.45	373.81	368.72	184.28	73.93	62.33	369.96	373.09	279.42	125.15	27.24	28.01	373.13
179	373.93	25.32	373.7	368.6	184.42	73.85	62.3	369.94	373.03	279.34	125.16	27.24	28.02	373.07
180	373.86	25.43	373.59	368.45	184.8	73.76	62.26	369.91	372.95	279.24	125.21	27.24	28.02	373.03
181	373.83	25.47	373.54	368.35	185.07	73.72	62.24	369.9	372.85	279.13	125.18	27.24	28.03	373
182	373.8	25.48	373.5	368.25	185.22	73.67	62.23	369.88	372.73	278.96	125.08	27.25	28.03	372.96
183	373.77	25.4	373.46	368.13	185.26	73.61	62.2	369.86	372.65	278.72	124.97	27.26	28.03	372.93
184	373.73	25.36	373.4	368.02	185.29	73.53	62.16	369.84	372.59	278.54	124.88	27.24	28.03	372.87
185	373.71	25.45	373.34	367.93	185.26	73.47	62.14	369.82	372.53	278.31	124.81	27.25	28.03	372.79
186	373.67	25.48	373.27	367.84	185.14	73.46	62.1	369.82	372.49	278.12	124.81	27.25	28.03	372.7
187	373.62	25.35	373.22	367.8	185.01	73.5	62.07	369.81	372.45	278.07	124.99	27.24	28.02	372.61
188	373.54	25.5	373.18	367.77	185.13	73.58	62.05	369.81	372.42	278.12	125.21	27.25	28.03	372.55
189	373.44	25.5	373.11	367.74	185.29	73.72	62.04	369.8	372.37	278.18	125.27	27.25	28.02	372.45
190	373.33	25.43	373.02	367.67	185.32	73.8	62.01	369.77	372.3	278.26	125.33	27.25	28.02	372.33
191	373.26	25.44	372.97	367.63	185.3	73.83	62	369.77	372.27	278.34	125.39	27.24	28.02	372.27
192	373.19	25.52	372.9	367.58	185.34	73.84	61.99	369.76	372.2	278.51	125.43	27.24	28.02	372.2
193	373.12	25.39	372.83	367.54	185.36	73.87	61.98	369.73	372.14	278.64	125.53	27.24	28.02	372.13
194	373.07	25.52	372.76	367.51	185.22	73.85	61.97	369.73	372.07	278.7	125.33	27.25	28.03	372.07
195	373.01	25.43	372.69	367.46	185.16	73.83	61.97	369.71	372	278.81	125.26	27.25	28.03	372
196	372.96	25.43	372.63	367.45	185.14	73.85	61.96	369.69	371.92	278.94	125.41	27.25	28.03	371.96
197	372.88	25.43	372.53	367.41	184.97	73.9	61.95	369.66	371.85	279.02	125.54	27.25	28.04	371.88
198	372.81	25.38	372.46	367.36	184.76	73.99	61.96	369.63	371.79	279.09	125.66	27.25	28.02	371.81
199	372.76	25.25	372.39	367.33	184.73	74.01	61.96	369.61	371.7	279.17	125.75	27.24	28.03	371.75
200	372.71	25.4	372.34	367.3	184.92	74.05	61.96	369.59	371.64	279.25	125.84	27.24	28.03	371.68
201	372.67	25.38	372.29	367.25	185.27	74.1	61.97	369.57	371.59	279.27	125.97	27.25	28.02	371.64
202	372.63	25.48	372.25	367.18	185.44	74.13	61.98	369.54	371.51	279.22	126.2	27.24	28.02	371.61
203	372.6	25.49	372.2	367.13	185.52	74.17	61.99	369.52	371.46	279.14	126.32	27.25	28.02	371.59
204	372.58	25.52	372.16	367.06	185.71	74.19	62.01	369.5	371.39	279.03	126.33	27.24	28.03	371.57
205	372.56	25.49	372.11	366.98	185.9	74.21	62.02	369.48	371.34	278.94	126.37	27.24	28.03	371.54
206	372.51	25.47	372.05	366.89	185.84	74.24	62.03	369.46	371.25	278.83	126.4	27.24	28.02	371.49
207	372.47	25.39	371.98	366.74	185.5	74.25	62.06	369.43	371.15	278.76	126.29	27.24	28.02	371.42
208	372.41	25.36	371.92	366.59	185.45	74.2	62.05	369.39	371.1	278.59	126.09	27.24	28.02	371.33
209	372.37	25.54	371.89	366.49	185.6	74.21	62.06	369.36	371.05	278.39	126	27.24	28.03	371.3
210	372.32	25.51	371.83	366.39	185.53	74.25	62.06	369.34	370.98	278.19	126.17	27.25	28.03	371.24
211	372.27	25.45	371.79	366.28	185.09	74.33	62.08	369.32	370.9	278.05	126.18	27.24	28.02	371.16
212	372.22	25.53	371.74	366.15	184.74	74.4	62.09	369.3	370.84	277.97	126.09	27.25	28.03	371.1
213	372.16	25.42	371.66	365.99	184.7	74.45	62.1	369.27	370.79	277.83	125.96	27.24	28.02	371.02
214	372.1	25.51	371.57	365.84	184.86	74.49	62.12	369.24	370.69	277.66	125.9	27.25	28.02	370.98
215	372.03	25.41	371.47	365.7	184.98	74.45	62.13	369.22	370.59	277.44	125.83	27.24	28.03	370.96
216	371.93	25.44	371.34	365.5	184.88	74.34	62.15	369.19	370.52	277.26	125.87	27.24	28.03	370.88
217	371.81	25.41	371.19	365.32	184.63	74.19	62.15	369.16	370.45	277.18	125.73	27.23	28.03	370.78
218	371.74	25.47	371.1	365.24	184.65	74.14	62.16	369.13	370.39	277.07	125.69	27.24	28.03	370.76
219	371.66	25.51	371.03	365.15	184.78	74.1	62.15	369.11	370.36	276.98	125.66	27.24	28.03	370.71
220	371.56	25.6	370.98	365.05	184.82	74.08	62.14	369.08	370.3	276.77	125.55	27.24	28.04	370.69
221	371.49	25.73	370.94	364.94	184.97	74.09	62.15	369.06	370.22	276.5	125.44	27.24	28.04	370.67
222	371.44	25.67	370.91	364.81	185.06	74.08	62.14	369.03	370.15	276.24	125.37	27.24	28.05	370.66
223	371.4	25.63	370.87	364.67	185.04	74.05	62.14	369	370.11	276.01	125.35	27.23	28.04	370.62
224	371.36	25.68	370.79	364.46	184.88	74.05	62.13	368.95	370.06	275.79	125.3	27.24	28.05	370.57
225	371.32	25.58	370.71	364.25	184.75	74.03	62.12	368.92	370	275.55	125.22	27.24	28.05	370.53
226	371.3	25.51	370.65	364.09	184.72	74	62.11	368.88	369.95	275.38	125.14	27.24	28.05	370.49
227	371.27	25.65	370.59	363.97	184.71	73.91	62.09	368.86	369.88	275.11	124.98	27.23	28.05	370.4
228	371.22	25.7	370.55	363.86	184.61	73.84	62.09	368.82	369.79	274.86	124.89	27.24	28.05	370.27
229	371.15	25.61	370.52	363.78	184.53	73.77	62.06	368.79	369.72	274.63	124.73	27.25	28.05	370.17
230	371.08	25.5	370.49	363.76	184.44	73.74	62.04	368.73	369.67	274.39	124.55	27.24	28.04	370.05
231	370.99	25.56	370.43	363.76	184.29	73.71	62.02	368.69	369.62	274.19	124.38	27.24	28.04	369.94
232	370.92	25.63	370.37	363.78	184.15	73.65	62	368.65	369.56	273.99	124.13	27.24	28.04	369.84
233	370.83	25.56	370.29	363.84	183.91	73.53	61.99	368.59	369.51	273.89	123.99	27.24	28.04	369.75
234	370.74	25.59	370.21	363.92	183.66	73.41	61.97	368.53	369.47	273.74	123.8	27.24	28.04	369.65
235	370.69	25.64	370.18	363.97	183.45	73.3	61.93	368.49	369.42	273.64	123.62	27.24	28.04	369.6
236	370.62	25.48	370.14	364.02	183.24	73.19	61.9	368.45	369.36	273.63	123.4	27.24	28.05	369.55
237	370.57	25.39	370.1	364.06	183.03	73.1	61.86	368.41	369.31	273.63	123.31	27.24	28.03	369.5
