Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
Seconds	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C
														
0	375.89	23.72	380.74	379.45	192.68	75.12	62.45	371.11	382.21	289.03	130.49	24.16	26.42	378.34
1	375.87	23.58	380.73	379.46	192.88	75.13	62.45	371.07	382.22	288.94	130.58	24.15	26.4	378.33
2	375.86	23.63	380.71	379.46	193.13	75.15	62.48	371.05	382.22	288.85	130.61	24.14	26.4	378.31
3	375.82	23.65	380.7	379.44	193.5	75.14	62.49	371.01	382.22	288.82	130.61	24.15	26.4	378.3
4	375.79	23.61	380.69	379.4	193.47	75.13	62.53	370.98	382.22	288.78	130.56	24.15	26.4	378.28
5	375.77	23.59	380.69	379.39	193.32	75.13	62.54	370.95	382.23	288.82	130.66	24.15	26.4	378.27
6	375.76	23.54	380.68	379.38	193.32	75.09	62.54	370.93	382.23	288.89	130.59	24.15	26.39	378.26
7	375.73	23.62	380.67	379.38	193.32	75.01	62.53	370.91	382.22	288.9	130.39	24.15	26.41	378.26
8	375.72	23.63	380.67	379.39	193.38	74.94	62.53	370.89	382.23	288.83	130.15	24.15	26.41	378.25
9	375.7	23.59	380.67	379.39	193.41	74.87	62.51	370.88	382.23	288.66	129.94	24.15	26.4	378.23
10	375.66	23.42	380.65	379.39	193.4	74.8	62.48	370.85	382.22	288.54	129.82	24.15	26.4	378.21
11	375.64	23.45	380.65	379.39	193.41	74.73	62.47	370.84	382.23	288.37	129.73	24.14	26.4	378.19
12	375.6	23.45	380.65	379.36	193.31	74.64	62.43	370.81	382.23	288.17	129.63	24.15	26.4	378.16
13	375.55	23.56	380.64	379.35	193.21	74.54	62.39	370.77	382.23	288	129.5	24.15	26.41	378.13
14	375.52	23.65	380.63	379.34	193.07	74.49	62.35	370.75	382.23	287.85	129.41	24.15	26.42	378.12
15	375.49	23.65	380.64	379.33	193	74.47	62.33	370.72	382.24	287.75	129.34	24.15	26.42	378.11
16	375.48	23.45	380.64	379.31	192.9	74.45	62.29	370.71	382.24	287.64	129.26	24.15	26.42	378.09
17	375.46	23.57	380.64	379.3	192.8	74.45	62.25	370.68	382.25	287.59	129.2	24.15	26.43	378.09
18	375.45	23.62	380.64	379.3	192.59	74.44	62.21	370.66	382.27	287.51	129.09	24.16	26.42	378.07
19	375.42	23.52	380.63	379.31	192.45	74.43	62.17	370.63	382.27	287.45	129.06	24.15	26.4	378.06
20	375.41	23.59	380.63	379.31	192.43	74.44	62.15	370.61	382.29	287.45	129.04	24.16	26.41	378.04
21	375.39	23.5	380.62	379.31	192.35	74.47	62.14	370.58	382.3	287.42	129.01	24.16	26.41	378.03
22	375.37	23.48	380.61	379.32	192.25	74.42	62.11	370.55	382.31	287.43	128.9	24.16	26.4	378.01
23	375.34	23.53	380.6	379.34	192.22	74.4	62.13	370.52	382.31	287.43	128.81	24.16	26.39	378
24	375.32	23.38	380.6	379.35	192.15	74.39	62.11	370.5	382.31	287.4	128.72	24.16	26.38	377.99
25	375.3	23.44	380.59	379.34	192.08	74.39	62.12	370.48	382.31	287.32	128.66	24.16	26.39	377.97
26	375.29	23.45	380.59	379.34	191.94	74.4	62.1	370.45	382.32	287.25	128.61	24.16	26.39	377.97
27	375.26	23.61	380.59	379.31	191.82	74.42	62.1	370.42	382.33	287.31	128.74	24.17	26.4	377.95
28	375.24	23.76	380.58	379.29	191.7	74.51	62.1	370.41	382.32	287.51	128.98	24.17	26.4	377.93
29	375.21	23.67	380.58	379.31	191.53	74.63	62.1	370.39	382.33	287.77	129.23	24.17	26.4	377.92
30	375.2	23.46	380.58	379.33	191.63	74.82	62.14	370.37	382.32	287.98	129.35	24.16	26.39	377.91
31	375.19	23.49	380.58	379.38	191.85	74.93	62.18	370.34	382.32	288.03	129.33	24.16	26.4	377.89
32	375.16	23.51	380.56	379.4	192.02	75	62.19	370.31	382.33	288.07	129.32	24.17	26.39	377.87
33	375.15	23.44	380.57	379.43	192.23	75.06	62.21	370.3	382.33	288.08	129.32	24.17	26.39	377.86
34	375.15	23.44	380.58	379.45	192.36	75.11	62.25	370.28	382.32	288.07	129.34	24.18	26.4	377.86
35	375.13	23.57	380.57	379.45	192.46	75.11	62.27	370.26	382.33	288.03	129.28	24.18	26.4	377.85
36	375.11	23.47	380.56	379.45	192.53	75.07	62.29	370.25	382.32	287.87	129.15	24.17	26.4	377.83
37	375.09	23.56	380.56	379.44	192.55	75.02	62.29	370.22	382.32	287.76	129.13	24.17	26.4	377.76
38	375.09	23.41	380.53	379.44	192.55	74.97	62.3	370.21	382.3	287.67	129.05	24.17	26.38	377.7
39	375.13	23.37	380.48	379.44	192.48	74.86	62.29	370.2	382.26	287.51	128.9	24.17	26.39	377.74
40	375.39	23.37	380.44	379.36	192.23	74.7	62.27	370.24	382.25	287.29	128.67	24.17	26.39	377.94
41	375.85	23.47	380.43	379.27	192.07	74.6	62.25	370.29	382.21	287.04	128.45	24.17	26.4	378.21
42	376.29	23.54	380.49	379.16	191.92	74.52	62.24	370.37	382.21	286.77	128.36	24.17	26.4	378.45
43	376.64	23.49	380.57	379.03	191.76	74.45	62.22	370.45	382.17	286.44	128.21	24.17	26.4	378.66
44	377	23.61	380.59	378.87	191.55	74.36	62.19	370.54	382.11	286.18	128.06	24.18	26.4	378.83
45	377.37	23.75	380.63	378.71	191.39	74.32	62.17	370.62	382.07	286.07	128.03	24.19	26.41	379.03
46	377.75	23.73	380.68	378.54	191.3	74.28	62.14	370.73	382.01	285.89	127.99	24.19	26.41	379.16
47	378.12	23.63	380.74	378.39	191.26	74.25	62.11	370.82	381.94	285.74	127.99	24.18	26.41	379.26
48	378.57	23.72	380.79	378.18	191.11	74.22	62.06	370.99	381.87	285.62	128.07	24.18	26.41	379.39
49	378.87	23.9	380.83	377.98	191.07	74.24	62.03	371.17	381.82	285.57	128.19	24.19	26.42	379.56
50	379.04	23.81	380.86	377.86	190.87	74.26	62.01	371.26	381.75	285.46	128.13	24.19	26.42	379.69
51	379.22	23.81	380.9	377.74	190.84	74.31	61.99	371.36	381.68	285.36	128.17	24.19	26.42	379.75
52	379.37	23.71	380.93	377.63	190.76	74.34	61.99	371.45	381.64	285.34	128.19	24.19	26.42	379.8
53	379.49	23.74	380.96	377.52	190.71	74.37	61.97	371.54	381.59	285.2	128.17	24.2	26.42	379.84
54	379.6	23.75	380.99	377.44	190.7	74.43	61.97	371.64	381.55	285.04	128.13	24.19	26.43	379.88
55	379.72	23.6	381.01	377.34	190.62	74.54	61.98	371.73	381.49	284.99	128.34	24.19	26.42	379.92
56	379.81	23.59	381.04	377.28	190.37	74.74	61.99	371.82	381.45	284.99	128.7	24.2	26.42	379.95
57	379.9	23.61	381.06	377.17	190.15	75.03	62.04	371.95	381.41	285.02	128.99	24.19	26.41	379.98
58	379.95	23.54	381.06	377.06	190.06	75.23	62.11	372.08	381.36	285.05	129.1	24.19	26.41	380
59	379.97	23.46	381.05	377.01	190.13	75.29	62.16	372.17	381.33	285.05	129.14	24.2	26.39	380.07
60	379.93	23.62	381.05	376.95	190.44	75.32	62.19	372.27	381.3	285.01	129.17	24.2	26.4	380.16
61	379.98	23.45	381.06	376.9	190.57	75.37	62.22	372.38	381.26	284.94	129.2	24.2	26.4	380.22
62	380.02	23.43	381.06	376.85	190.65	75.4	62.28	372.46	381.22	284.86	129.1	24.2	26.4	380.23
63	380.06	23.42	381.07	376.79	190.8	75.4	62.32	372.56	381.19	284.72	128.98	24.2	26.39	380.25
64	380.12	23.68	381.09	376.75	190.93	75.4	62.35	372.65	381.17	284.63	128.89	24.21	26.4	380.28
65	380.2	23.66	381.09	376.71	191.02	75.38	62.38	372.73	381.14	284.51	128.78	24.21	26.4	380.3
66	380.3	23.64	381.11	376.62	191.07	75.32	62.41	372.85	381.11	284.37	128.67	24.21	26.39	380.32
67	380.4	23.64	381.13	376.57	190.98	75.32	62.42	372.97	381.1	284.19	128.64	24.21	26.39	380.42
68	380.48	23.49	381.15	376.56	190.9	75.29	62.44	373.03	381.12	283.93	128.52	24.2	26.39	380.48
69	380.52	23.53	381.16	376.52	190.84	75.28	62.44	373.08	381.13	283.71	128.49	24.2	26.39	380.51
70	380.52	23.58	381.17	376.49	190.76	75.25	62.45	373.14	381.13	283.52	128.4	24.21	26.39	380.49
71	380.51	23.63	381.17	376.46	190.7	75.22	62.45	373.18	381.14	283.32	128.31	24.2	26.39	380.45
72	380.49	23.72	381.16	376.41	190.63	75.2	62.47	373.21	381.13	283.1	128.21	24.22	26.39	380.41
73	380.46	23.72	381.18	376.36	190.56	75.17	62.49	373.23	381.1	282.95	128.18	24.21	26.4	380.38
74	380.43	23.69	381.18	376.28	190.43	75.12	62.49	373.25	381.1	282.75	128.09	24.22	26.39	380.36
75	380.4	23.68	381.17	376.22	190.18	75.04	62.48	373.25	381.12	282.56	127.98	24.22	26.39	380.34
76	380.38	23.59	381.16	376.16	189.84	74.93	62.45	373.27	381.15	282.35	127.75	24.21	26.38	380.32
77	380.34	23.43	381.13	376.12	189.77	74.83	62.44	373.27	381.18	282.17	127.64	24.21	26.38	380.25
78	380.32	23.47	381.11	376.1	189.74	74.79	62.42	373.27	381.19	281.99	127.63	24.2	26.37	380.22
79	380.33	23.5	381.1	376.1	189.66	74.73	62.41	373.28	381.17	281.81	127.52	24.2	26.37	380.26
80	380.34	23.53	381.1	376.08	189.53	74.67	62.4	373.27	381.17	281.73	127.54	24.21	26.38	380.26
81	380.34	23.58	381.11	376.05	189.33	74.59	62.38	373.27	381.18	281.62	127.39	24.21	26.38	380.26
82	380.34	23.5	381.13	376.01	189.11	74.49	62.35	373.26	381.2	281.52	127.27	24.21	26.37	380.23
83	380.31	23.42	381.13	375.98	188.96	74.38	62.31	373.25	381.21	281.45	127.23	24.21	26.37	380.23
84	380.24	23.21	381.13	376.05	188.66	74.27	62.25	373.24	381.21	281.4	127.2	24.21	26.37	380.23
85	380.16	23.2	381.12	376.18	188.33	74.26	62.19	373.22	381.21	281.48	127.28	24.21	26.37	380.2
86	380.09	23.16	381.1	376.27	188.37	74.3	62.16	373.21	381.25	281.65	127.36	24.2	26.37	380.19
87	380.03	23.24	381.09	376.39	188.4	74.36	62.15	373.19	381.28	281.76	127.41	24.2	26.38	380.17
88	379.99	23.3	381.09	376.48	188.25	74.48	62.14	373.19	381.35	281.95	127.63	24.2	26.37	380.13
89	379.97	23.47	381.07	376.56	188.18	74.6	62.14	373.18	381.44	282.17	127.91	24.21	26.38	380.14
90	379.95	23.48	381.07	376.66	188.37	74.67	62.15	373.16	381.5	282.3	128.1	24.22	26.39	380.15
91	379.92	23.61	381.05	376.72	188.62	74.72	62.14	373.14	381.57	282.29	128.07	24.22	26.38	380.14
92	379.89	23.61	381.03	376.78	188.84	74.75	62.15	373.14	381.62	282.19	127.99	24.22	26.39	380.1
