Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
93	377.12	23.42	379.62	374.31	183.15	72.19	59.8	368.49	379.99	274.42	125.96	23.35	23.97	378.64
94	377.05	23.49	379.59	374.33	183.47	72.22	59.83	368.49	379.99	274.33	125.89	23.36	23.97	378.63
95	376.97	23.57	379.56	374.35	183.68	72.21	59.86	368.5	379.97	274.16	125.78	23.36	23.97	378.62
96	376.85	23.65	379.53	374.42	183.62	72.15	59.9	368.5	379.95	273.84	125.59	23.37	23.98	378.6
97	376.71	23.75	379.5	374.48	183.33	72.05	59.93	368.49	379.92	273.59	125.46	23.36	23.98	378.51
98	376.63	23.63	379.48	374.51	183.15	71.99	59.94	368.49	379.91	273.48	125.41	23.36	23.98	378.46
99	376.55	23.64	379.47	374.54	183.06	71.92	59.95	368.48	379.9	273.39	125.37	23.37	23.99	378.4
100	376.48	23.62	379.45	374.56	183.04	71.85	59.95	368.47	379.93	273.28	125.16	23.37	23.98	378.34
101	376.42	23.54	379.44	374.59	183.16	71.78	59.94	368.46	379.96	273.18	125.05	23.37	23.99	378.28
102	376.35	23.43	379.42	374.61	183.31	71.71	59.95	368.47	379.98	273.11	124.99	23.37	23.98	378.22
103	376.31	23.51	379.42	374.63	183.36	71.65	59.94	368.45	379.97	273.04	124.92	23.36	23.98	378.16
104	376.26	23.61	379.4	374.61	183.31	71.58	59.93	368.46	379.97	272.91	124.76	23.37	23.99	378.12
105	376.19	23.7	379.39	374.56	183.08	71.48	59.89	368.44	379.97	272.81	124.55	23.37	23.99	378.07
106	376.12	23.73	379.36	374.5	182.83	71.44	59.86	368.43	379.98	272.75	124.51	23.37	23.99	378.02
107	376.07	23.59	379.34	374.5	182.87	71.44	59.84	368.42	379.98	272.72	124.6	23.36	23.99	377.99
108	376.03	23.46	379.33	374.54	182.84	71.47	59.84	368.42	379.96	272.66	124.6	23.36	23.98	377.98
109	375.99	23.59	379.33	374.62	182.49	71.5	59.83	368.42	379.93	272.67	124.53	23.36	23.99	377.96
110	375.95	23.63	379.32	374.72	182.15	71.59	59.83	368.41	379.93	272.72	124.56	23.36	23.99	377.95
111	375.9	23.54	379.31	374.84	181.94	71.72	59.84	368.41	379.92	272.83	124.8	23.36	23.98	377.92
112	375.85	23.47	379.29	375.01	181.72	71.85	59.86	368.39	379.92	273.04	125.08	23.36	23.98	377.9
113	375.81	23.51	379.28	375.17	181.42	71.98	59.88	368.38	379.93	273.28	125.14	23.37	23.99	377.89
114	375.74	23.54	379.26	375.37	181.19	72.09	59.92	368.37	379.94	273.44	125.16	23.37	23.98	377.86
115	375.68	23.4	379.23	375.52	181.11	72.15	59.95	368.35	379.96	273.56	125.04	23.37	23.98	377.83
116	375.62	23.36	379.21	375.56	181.27	72.2	59.98	368.35	379.98	273.74	125.2	23.36	23.97	377.81
117	375.58	23.45	379.21	375.57	181.56	72.3	60	368.33	380.01	273.87	125.56	23.37	23.98	377.79
118	375.52	23.48	379.19	375.55	181.77	72.36	60.04	368.32	380.03	273.96	125.72	23.36	23.98	377.76
119	375.48	23.51	379.18	375.55	181.81	72.43	60.07	368.31	380.08	274.06	125.8	23.37	23.98	377.75
120	375.43	23.64	379.16	375.56	181.9	72.51	60.09	368.3	380.13	274.23	125.94	23.37	23.98	377.73
121	375.39	23.72	379.18	375.59	182.06	72.56	60.13	368.29	380.16	274.32	125.83	23.38	23.98	377.72
122	375.34	23.76	379.16	375.62	182.32	72.61	60.17	368.28	380.18	274.31	125.83	23.37	23.98	377.69
123	375.28	23.78	379.16	375.69	182.71	72.67	60.22	368.26	380.2	274.27	125.76	23.37	23.98	377.66
124	375.22	23.77	379.15	375.74	182.8	72.74	60.26	368.24	380.23	274.19	125.7	23.38	23.99	377.63
125	375.17	23.64	379.14	375.75	182.61	72.78	60.29	368.23	380.26	274.17	125.62	23.38	23.99	377.61
126	375.12	23.56	379.14	375.74	182.58	72.84	60.32	368.22	380.29	274.23	125.77	23.38	23.99	377.58
127	375.09	23.56	379.14	375.72	182.56	72.89	60.36	368.21	380.31	274.27	125.77	23.37	23.99	377.57
128	375.06	23.64	379.14	375.68	182.45	72.93	60.39	368.19	380.33	274.35	125.82	23.39	23.99	377.55
129	375.02	23.47	379.14	375.63	182.29	72.91	60.42	368.17	380.35	274.43	125.71	23.38	23.99	377.53
130	374.99	23.46	379.14	375.57	182.2	72.88	60.44	368.15	380.35	274.46	125.49	23.38	23.98	377.51
131	374.97	23.56	379.13	375.53	182.3	72.84	60.47	368.14	380.36	274.48	125.36	23.38	23.98	377.49
132	374.93	23.37	379.14	375.51	182.61	72.82	60.5	368.12	380.39	274.45	125.34	23.38	23.98	377.46
133	374.89	23.45	379.15	375.48	182.48	72.86	60.51	368.1	380.41	274.49	125.58	23.39	23.99	377.43
134	374.85	23.54	379.15	375.44	182.31	72.91	60.53	368.09	380.43	274.51	125.65	23.38	23.99	377.42
135	374.82	23.53	379.15	375.4	182.24	72.99	60.53	368.08	380.44	274.58	125.87	23.39	23.99	377.4
136	374.78	23.63	379.16	375.37	182.3	73.09	60.55	368.05	380.46	274.71	126.29	23.38	23.99	377.37
137	374.74	23.75	379.16	375.38	182.43	73.16	60.58	368.05	380.47	274.85	126.59	23.39	23.99	377.35
138	374.71	23.66	379.16	375.43	182.7	73.21	60.59	368.03	380.48	274.94	126.63	23.39	23.99	377.33
139	374.67	23.53	379.15	375.46	183.01	73.24	60.63	368.01	380.48	275.01	126.69	23.38	23.99	377.3
140	374.64	23.56	379.15	375.48	183.36	73.24	60.65	368	380.49	275.05	126.68	23.39	23.99	377.29
141	374.59	23.54	379.15	375.48	183.84	73.24	60.69	367.98	380.5	274.98	126.53	23.39	23.99	377.27
142	374.57	23.53	379.15	375.45	184.16	73.18	60.72	367.95	380.49	274.88	126.34	23.4	23.99	377.27
143	374.55	23.56	379.16	375.46	184.34	73.11	60.73	367.94	380.49	274.76	126.3	23.39	23.99	377.26
144	374.53	23.53	379.16	375.48	184.42	73.05	60.73	367.92	380.49	274.61	126.11	23.38	23.99	377.25
145	374.51	23.51	379.16	375.49	184.45	72.98	60.72	367.91	380.49	274.49	125.96	23.39	23.98	377.24
146	374.49	23.54	379.14	375.55	184.47	72.91	60.73	367.89	380.5	274.43	125.96	23.38	23.98	377.09
147	374.58	23.48	379.06	375.66	184.41	72.82	60.72	367.88	380.58	274.4	125.84	23.38	23.98	377.08
148	374.78	23.58	379.01	375.75	184.31	72.75	60.69	367.88	380.75	274.44	125.71	23.38	23.98	377.22
149	375.08	23.6	379	375.81	184.21	72.65	60.67	367.9	380.84	274.54	125.41	23.39	23.98	377.45
150	375.6	23.57	379.12	375.82	183.84	72.54	60.63	367.94	380.85	274.66	125.11	23.39	23.99	377.82
151	376.13	23.44	379.24	375.72	183.65	72.45	60.6	368.01	380.82	274.78	124.94	23.39	23.98	378.18
152	376.55	23.48	379.32	375.64	183.59	72.39	60.57	368.05	380.68	274.88	124.77	23.39	23.98	378.33
153	376.95	23.55	379.38	375.54	183.52	72.32	60.55	368.1	380.53	274.95	124.59	23.4	23.99	378.42
154	377.25	23.5	379.4	375.43	183.5	72.25	60.52	368.15	380.45	274.99	124.62	23.4	23.98	378.51
155	377.52	23.6	379.43	375.34	183.43	72.19	60.49	368.2	380.38	275.03	124.68	23.4	23.99	378.64
156	377.78	23.59	379.46	375.25	183.36	72.12	60.47	368.25	380.26	275.16	124.58	23.39	23.98	378.74
157	377.98	23.57	379.5	375.17	183.23	72.06	60.44	368.3	380.15	275.34	124.45	23.39	23.98	378.86
158	378.1	23.53	379.55	375.11	183.05	72	60.41	368.35	380.12	275.51	124.54	23.39	23.98	378.93
159	378.32	23.48	379.63	375.07	182.89	71.96	60.37	368.42	380.08	275.72	124.73	23.39	23.97	379.04
160	378.53	23.7	379.68	375.04	182.97	71.97	60.33	368.48	380.01	276.07	124.9	23.39	23.98	379.11
161	378.62	23.68	379.7	375.04	183.16	71.95	60.31	368.54	379.95	276.29	124.85	23.39	23.97	379.15
162	378.71	23.51	379.73	375.04	183.32	71.9	60.28	368.58	379.92	276.39	124.83	23.39	23.97	379.13
163	378.75	23.46	379.74	375.04	183.43	71.84	60.27	368.62	379.89	276.48	124.76	23.39	23.97	379.13
164	378.77	23.46	379.77	375.04	183.47	71.76	60.24	368.66	379.85	276.54	124.52	23.39	23.97	379.14
165	378.82	23.43	379.78	375.02	183.46	71.67	60.21	368.7	379.79	276.52	124.32	23.4	23.97	379.15
166	378.88	23.35	379.78	374.99	183.38	71.58	60.16	368.74	379.79	276.51	124.25	23.39	23.97	379.14
167	378.93	23.41	379.8	374.96	183.37	71.47	60.12	368.77	379.8	276.46	124.16	23.38	23.96	379.14
168	378.96	23.42	379.79	374.91	183.22	71.32	60.05	368.8	379.82	276.28	123.99	23.4	23.97	379.16
169	378.97	23.6	379.79	374.93	183.1	71.18	59.97	368.83	379.87	276.1	123.82	23.4	23.97	379.16
170	378.96	23.46	379.78	374.9	183	71.1	59.92	368.86	379.88	275.97	123.65	23.39	23.96	379.15
171	378.98	23.5	379.77	374.85	182.95	70.99	59.88	368.88	379.9	275.77	123.5	23.39	23.96	379.15
172	378.93	23.45	379.75	374.79	182.91	70.92	59.82	368.9	379.9	275.46	123.4	23.39	23.96	379.15
173	378.88	23.45	379.75	374.73	182.91	70.89	59.77	368.92	379.88	275.16	123.38	23.38	23.96	379.13
174	378.85	23.41	379.75	374.65	182.93	70.88	59.72	368.94	379.87	275.01	123.34	23.39	23.96	379.08
175	378.83	23.42	379.76	374.53	182.92	70.9	59.67	368.95	379.84	274.87	123.3	23.39	23.96	379.07
176	378.83	23.56	379.76	374.42	182.89	70.89	59.64	368.96	379.81	274.67	123.2	23.4	23.97	379.07
177	378.81	23.52	379.72	374.27	182.77	70.85	59.57	368.98	379.77	274.51	123.03	23.4	23.96	379
178	378.78	23.6	379.69	374.09	182.6	70.82	59.51	369	379.76	274.41	122.87	23.4	23.98	378.98
179	378.75	23.47	379.67	373.95	182.55	70.8	59.48	369.01	379.74	274.32	122.8	23.4	23.97	378.96
180	378.71	23.75	379.65	373.84	182.53	70.76	59.44	369.01	379.76	274.23	122.77	23.4	23.98	378.96
181	378.66	23.58	379.62	373.75	182.43	70.7	59.41	369.02	379.76	274.09	122.66	23.41	23.98	378.97
182	378.61	23.48	379.61	373.74	182.36	70.64	59.37	369.03	379.74	274.04	122.6	23.4	23.97	378.98
183	378.56	23.53	379.59	373.78	182.09	70.64	59.33	369.04	379.74	274.03	122.75	23.41	23.98	379
184	378.5	23.55	379.6	373.86	181.74	70.68	59.3	369.06	379.75	274.14	122.89	23.41	23.98	379
185	378.47	23.54	379.61	373.97	181.65	70.75	59.28	369.05	379.77	274.3	123.28	23.41	23.98	378.99
186	378.41	23.63	379.61	374.15	181.36	70.96	59.28	369.06	379.81	274.44	123.51	23.41	23.98	378.91
187	378.38	23.61	379.61	374.31	181.01	71.15	59.31	369.06	379.85	274.59	123.61	23.41	23.98	378.85
188	378.35	23.45	379.63	374.4	180.96	71.27	59.32	369.06	379.89	274.8	123.66	23.4	23.98	378.85
189	378.3	23.56	379.64	374.49	180.88	71.4	59.35	369.06	379.91	275.02	123.85	23.4	23.98	378.87
190	378.24	23.62	379.65	374.57	180.69	71.48	59.38	369.06	379.94	275.18	123.9	23.42	23.98	378.88
191	378.15	23.45	379.67	374.68	180.44	71.57	59.44	369.08	379.96	275.33	123.93	23.41	23.99	378.88
192	378.06	23.51	379.68	374.76	180.37	71.67	59.48	369.07	380.02	275.55	124.07	23.41	23.99	378.86
193	377.95	23.57	379.67	374.85	180.46	71.69	59.52	369.06	380.08	275.7	123.94	23.42	23.98	378.84
194	377.84	23.64	379.66	374.93	180.77	71.7	59.57	369.06	380.12	275.77	123.99	23.42	23.98	378.81
195	377.7	23.6	379.67	375.04	181.04	71.69	59.61	369.07	380.15	275.81	124.05	23.42	23.98	378.78
196	377.55	23.7	379.65	375.13	180.98	71.74	59.65	369.06	380.21	275.95	124.26	23.41	23.98	378.75
197	377.46	23.7	379.66	375.17	181.18	71.81	59.68	369.05	380.26	276.1	124.52	23.41	23.98	378.72
198	377.36	23.74	379.65	375.2	181.55	71.87	59.72	369.05	380.28	276.15	124.57	23.41	23.98	378.7
199	377.26	23.66	379.65	375.23	181.64	71.94	59.76	369.05	380.3	276.16	124.65	23.41	23.98	378.69
200	377.17	23.51	379.65	375.24	181.59	71.97	59.79	369.04	380.32	276.17	124.66	23.41	23.98	378.67
201	377.07	23.45	379.65	375.22	181.75	72.03	59.83	369.04	380.34	276.2	124.78	23.42	23.97	378.64
202	377	23.5	379.66	375.2	182.02	72.17	59.88	369.04	380.35	276.26	125.03	23.42	23.97	378.62
203	376.93	23.66	379.66	375.21	182.4	72.28	59.93	369.04	380.34	276.3	125.13	23.42	23.98	378.59
204	376.83	23.65	379.65	375.21	182.95	72.35	60.01	369.03	380.32	276.24	125.01	23.42	23.98	378.54
205	376.74	23.84	379.64	375.24	183.34	72.3	60.06	369.02	380.3	276.11	124.8	23.41	23.98	378.46
206	376.68	23.83	379.61	375.26	183.43	72.27	60.09	369.01	380.29	276.04	124.64	23.42	23.98	378.4
207	376.74	23.73	379.58	375.29	183.49	72.23	60.12	369.01	380.29	275.98	124.55	23.42	23.97	378.32
208	376.92	23.7	379.51	375.4	183.57	72.23	60.14	369.02	380.34	275.94	124.49	23.42	23.98	378.27
209	377.09	23.52	379.5	375.49	183.65	72.22	60.16	369.04	380.45	275.93	124.46	23.42	23.97	378.23
210	377.26	23.54	379.56	375.56	183.62	72.19	60.16	369.08	380.49	275.97	124.33	23.42	23.97	378.34
211	377.5	23.47	379.61	375.58	183.56	72.16	60.17	369.12	380.51	276.03	124.22	23.42	23.97	378.6
212	377.73	23.43	379.69	375.57	183.55	72.12	60.18	369.16	380.46	276.12	124.07	23.42	23.97	378.83
213	378.07	23.35	379.79	375.51	183.5	72.05	60.17	369.23	380.39	276.23	123.96	23.42	23.97	378.99
214	378.4	23.5	379.84	375.44	183.35	71.96	60.15	369.29	380.34	276.31	123.82	23.42	23.97	379.12
215	378.61	23.46	379.89	375.39	183.36	71.94	60.14	369.35	380.3	276.37	123.86	23.42	23.96	379.19
216	378.78	23.51	379.92	375.36	183.27	71.94	60.13	369.41	380.25	276.44	123.85	23.43	23.97	379.27
217	378.93	23.5	379.95	375.32	183.2	71.91	60.12	369.45	380.19	276.55	123.8	23.42	23.97	379.35
218	379.05	23.61	379.97	375.28	183.16	71.86	60.12	369.5	380.16	276.65	123.86	23.42	23.96	379.4
219	379.17	23.54	380	375.25	183.07	71.86	60.11	369.55	380.12	276.79	124.01	23.43	23.97	379.43
220	379.25	23.34	380.04	375.24	182.93	71.94	60.1	369.59	380.07	277.07	124.34	23.43	23.96	379.45
221	379.29	23.46	380.06	375.2	183	72.04	60.12	369.63	380.02	277.36	124.47	23.42	23.97	379.46
222	379.36	23.53	380.08	375.11	183.11	72.22	60.15	369.69	380.01	277.58	124.64	23.43	23.97	379.47
223	379.39	23.43	380.07	375	182.89	72.48	60.21	369.74	379.95	277.78	124.84	23.43	23.96	379.47
224	379.39	23.4	380.07	374.91	182.69	72.61	60.24	369.74	379.88	278.08	124.94	23.42	23.96	379.45
225	379.37	23.45	380.02	374.85	182.57	72.74	60.28	369.77	379.85	278.36	124.98	23.43	23.96	379.44
226	379.35	23.59	379.96	374.8	182.72	72.85	60.33	369.79	379.89	278.53	125.12	23.43	23.96	379.42
227	379.33	23.5	379.91	374.74	182.95	72.94	60.39	369.81	379.9	278.69	125.26	23.43	23.96	379.38
228	379.33	23.49	379.88	374.68	183.18	73.05	60.44	369.83	379.94	278.93	125.5	23.43	23.95	379.35
229	379.31	23.56	379.85	374.67	183.59	73.15	60.48	369.84	379.98	279.1	125.64	23.43	23.95	379.33
230	379.28	23.5	379.84	374.67	183.98	73.22	60.52	369.84	380	279.18	125.76	23.44	23.96	379.32
231	379.26	23.47	379.84	374.74	184.43	73.24	60.58	369.87	380.02	279.23	125.87	23.43	23.96	379.27
232	379.23	23.47	379.86	374.8	184.71	73.17	60.63	369.88	380.04	279.25	125.76	23.43	23.95	379.21
233	379.19	23.55	379.88	374.83	184.89	73.08	60.65	369.89	380.06	279.17	125.56	23.43	23.95	379.19
234	379.13	23.49	379.9	374.84	185.07	72.96	60.66	369.89	380.06	279.09	125.55	23.43	23.95	379.19
235	379.05	23.54	379.92	374.85	185.07	72.82	60.66	369.9	380.03	278.97	125.54	23.43	23.95	379.19
236	378.98	23.37	379.93	374.83	185.03	72.7	60.65	369.91	380.03	278.82	125.31	23.43	23.95	379.16
237	378.92	23.55	379.93	374.78	185.01	72.56	60.65	369.91	380.01	278.66	125.07	23.44	23.95	379.11
