Time	TC1_tip	TC_9.5	TC3	TC5	TC7	TC9	TC10	TC_Bottom_rec_groove	TC4	TC6	TC8	TC_wall_ins_ext	TC_bottom_ins_groove	TC2
94	379.83	24.32	380.09	376.04	188.6	84.04	73.09	372.96	379.99	285.84	132.64	25.72	27.04	379.46
95	379.82	24.51	380.1	376.06	188.94	83.93	73.07	373	379.99	285.78	132.7	25.73	27.04	379.45
96	379.81	24.47	380.09	376.07	189.37	83.85	73.05	373.03	379.99	285.67	132.82	25.73	27.03	379.45
97	379.73	24.32	380.08	376.11	189.7	83.75	73.03	373.03	379.99	285.36	132.77	25.74	27.04	379.43
98	379.62	24.26	380.06	376.15	189.88	83.65	72.99	373.05	380.02	285.04	132.65	25.73	27.03	379.39
99	379.46	24.18	380.06	376.21	190.2	83.59	72.96	373.06	380.07	284.73	132.59	25.73	27.02	379.36
100	379.31	24.24	380.09	376.34	190.52	83.53	72.92	373.07	380.13	284.53	132.64	25.73	27.01	379.34
101	379.17	24.19	380.11	376.46	190.67	83.47	72.88	373.07	380.24	284.38	132.66	25.73	27.02	379.32
102	379.06	24.06	380.16	376.56	190.79	83.45	72.84	373.08	380.35	284.25	132.7	25.72	27	379.31
103	378.91	24.11	380.21	376.66	191.19	83.48	72.78	373.08	380.47	284.13	132.95	25.73	27	379.3
104	378.77	24.04	380.23	376.72	191.4	83.5	72.74	373.07	380.57	284.07	133.25	25.72	27	379.29
105	378.68	24.06	380.23	376.71	191.41	83.48	72.69	373.07	380.65	284.12	133.43	25.73	27	379.28
106	378.59	24.19	380.23	376.68	191.6	83.46	72.66	373.06	380.73	284.2	133.62	25.74	27.01	379.28
107	378.51	24.17	380.24	376.64	191.92	83.43	72.62	373.05	380.8	284.25	133.78	25.74	27.01	379.27
108	378.45	24.17	380.25	376.59	192.29	83.46	72.59	373.04	380.85	284.26	133.91	25.73	27.01	379.25
109	378.4	24.15	380.25	376.52	192.44	83.43	72.54	373.02	380.9	284.24	133.82	25.73	27.01	379.25
110	378.34	24.25	380.24	376.45	192.36	83.38	72.5	373.01	380.94	284.23	133.65	25.74	27.02	379.24
111	378.28	24.29	380.23	376.36	192.04	83.34	72.46	372.99	380.97	284.21	133.56	25.74	27.02	379.21
112	378.24	24.23	380.22	376.29	191.41	83.32	72.41	372.98	380.99	284.12	133.49	25.74	27.02	379.19
113	378.22	24.03	380.21	376.22	190.78	83.29	72.35	372.97	380.99	283.98	133.4	25.73	27.02	379.15
114	378.19	24.04	380.22	376.17	190.21	83.28	72.31	372.95	380.98	283.88	133.36	25.73	27.01	379.12
115	378.15	24	380.22	376.12	189.49	83.29	72.25	372.94	380.98	283.77	133.2	25.74	27.02	379.09
116	378.11	23.98	380.23	376.09	188.9	83.3	72.21	372.92	380.97	283.64	132.86	25.74	27.02	379.06
117	378.07	24.08	380.24	376.06	188.43	83.32	72.17	372.91	380.98	283.54	132.48	25.74	27.03	379.02
118	378.03	24.07	380.26	376.06	188.2	83.3	72.14	372.89	380.98	283.43	132.2	25.73	27.03	378.99
119	377.99	24.15	380.25	376.05	188.11	83.23	72.12	372.87	380.97	283.33	132.07	25.75	27.03	378.94
120	377.96	24.16	380.24	376.07	188.17	83.19	72.09	372.86	380.96	283.19	131.97	25.73	27.03	378.9
121	377.92	24.23	380.2	376.09	188.18	83.17	72.06	372.84	380.95	283.01	131.89	25.74	27.04	378.84
122	377.9	24.4	380.17	376.08	188.16	83.15	72.03	372.82	380.93	282.9	131.95	25.74	27.03	378.81
123	377.88	24.57	380.14	376.04	187.84	83.12	72	372.8	380.93	282.87	131.87	25.74	27.05	378.79
124	377.87	24.27	380.12	376.01	187.5	83.07	71.98	372.79	380.91	282.85	131.72	25.73	27.04	378.78
125	377.85	24.37	380.11	375.98	187.36	83.06	71.95	372.76	380.9	282.89	131.81	25.74	27.04	378.77
126	377.84	24.46	380.11	375.97	187.43	83.13	71.94	372.74	380.88	282.91	132.07	25.74	27.04	378.76
127	377.89	24.35	380.11	376.01	187.76	83.18	71.93	372.74	380.86	282.83	132.35	25.74	27.04	378.76
128	377.98	24.29	380.13	376.1	188.22	83.24	71.95	372.73	380.85	282.69	132.33	25.74	27.05	378.8
129	378.1	24.32	380.14	376.18	188.58	83.24	71.94	372.75	380.85	282.44	132.29	25.74	27.05	378.82
130	378.27	24.27	380.14	376.27	189	83.28	71.92	372.75	380.86	282.2	132.51	25.74	27.04	378.9
131	378.53	24.26	380.19	376.32	189.39	83.43	71.92	372.77	380.86	282.05	132.95	25.74	27.05	379.03
132	378.69	24.22	380.24	376.32	189.65	83.54	71.92	372.8	380.87	282	133.41	25.75	27.04	379.13
133	378.89	24.2	380.29	376.34	189.75	83.7	71.92	372.84	380.88	282.1	133.81	25.74	27.04	379.23
134	379.05	24.19	380.34	376.34	189.53	83.89	71.94	372.88	380.89	282.24	133.95	25.74	27.04	379.33
135	379.19	24.25	380.41	376.36	189.34	84.1	71.97	372.94	380.88	282.43	134.04	25.74	27.03	379.45
136	379.37	24.19	380.46	376.38	189.3	84.35	72.02	373.01	380.87	282.55	134.3	25.74	27.02	379.57
137	379.52	24.17	380.52	376.4	189.31	84.59	72.07	373.07	380.88	282.65	134.54	25.74	27.02	379.64
138	379.67	24.26	380.56	376.45	189.53	84.81	72.13	373.14	380.89	282.69	134.84	25.75	27.03	379.71
139	379.81	24.13	380.6	376.5	190.25	85.12	72.24	373.25	380.9	282.66	135.03	25.74	27.01	379.76
140	379.9	24.08	380.63	376.55	190.67	85.23	72.35	373.35	380.89	282.55	134.94	25.74	27.01	379.8
141	379.89	24.06	380.65	376.59	190.71	85.17	72.38	373.38	380.91	282.42	134.68	25.74	27	379.8
142	379.87	24.29	380.66	376.7	190.72	85.03	72.43	373.43	380.97	282.32	134.36	25.74	27.01	379.81
143	379.83	24.21	380.69	376.76	190.66	84.9	72.45	373.46	381.01	282.24	134.15	25.74	27	379.81
144	379.81	24.19	380.71	376.8	190.69	84.79	72.47	373.49	381.01	282.3	134.14	25.74	27.01	379.79
145	379.8	24.17	380.71	376.76	190.69	84.65	72.48	373.5	381	282.48	134.26	25.74	27.01	379.77
146	379.8	24.23	380.71	376.73	190.58	84.6	72.49	373.53	380.98	282.74	134.41	25.73	27	379.77
147	379.82	24.27	380.7	376.71	190.57	84.49	72.49	373.53	380.98	282.97	134.26	25.74	27.01	379.78
148	379.77	24.16	380.7	376.74	190.7	84.37	72.46	373.55	380.97	283.21	134.28	25.74	27	379.82
149	379.65	24.28	380.72	376.89	191.16	84.35	72.45	373.55	380.98	283.41	134.44	25.74	27.01	379.83
150	379.56	24.19	380.74	377.02	191.41	84.33	72.45	373.54	381	283.57	134.5	25.74	27.01	379.84
151	379.48	24.16	380.76	377.11	191.63	84.29	72.44	373.55	381.01	283.62	134.43	25.74	27	379.85
152	379.42	24.24	380.79	377.16	191.82	84.23	72.42	373.54	381.06	283.73	134.34	25.74	27.01	379.87
153	379.33	24.2	380.81	377.18	191.91	84.14	72.39	373.53	381.1	283.85	134.28	25.74	27.01	379.87
154	379.26	24.27	380.83	377.17	191.63	84.03	72.35	373.52	381.13	283.93	134.18	25.74	27.01	379.85
155	379.18	24.15	380.84	377.13	191.12	83.92	72.3	373.52	381.16	283.94	133.96	25.74	27.01	379.84
156	379.1	24.04	380.85	377.11	190.34	83.79	72.26	373.52	381.18	283.89	133.68	25.74	27.01	379.84
157	378.98	24.24	380.85	377.05	189.22	83.58	72.18	373.51	381.21	283.83	133.5	25.74	27.01	379.82
158	378.9	24.23	380.87	376.98	188.64	83.49	72.1	373.52	381.22	283.8	133.47	25.75	27.01	379.81
159	378.84	24.19	380.88	376.93	188.64	83.45	72.05	373.51	381.22	283.77	133.46	25.74	27.02	379.8
160	378.76	24.25	380.86	376.87	188.72	83.42	72.01	373.5	381.21	283.75	133.43	25.74	27.01	379.78
161	378.7	24.28	380.86	376.83	188.95	83.36	71.96	373.49	381.19	283.75	133.5	25.74	27.02	379.75
162	378.68	24.34	380.86	376.82	189.2	83.31	71.91	373.47	381.18	283.82	133.7	25.75	27.02	379.72
163	378.65	24.38	380.82	376.81	189.45	83.3	71.86	373.47	381.16	283.89	133.76	25.75	27.02	379.68
164	378.64	24.17	380.79	376.81	189.61	83.26	71.77	373.44	381.15	283.83	133.69	25.74	27.01	379.64
165	378.63	24.06	380.75	376.8	189.82	83.22	71.57	373.44	381.13	283.84	133.63	25.74	27.01	379.59
166	378.6	24.12	380.7	376.76	189.92	83.07	71.23	373.43	381.12	283.86	133.7	25.74	27.02	379.51
167	378.54	24.2	380.69	376.71	190.1	82.9	70.94	373.4	381.12	283.93	133.87	25.75	27.02	379.44
168	378.49	24.35	380.69	376.67	190.29	82.72	70.79	373.4	381.12	284.03	133.86	25.76	27.03	379.38
169	378.44	24.35	380.69	376.61	190.46	82.59	70.64	373.38	381.13	284.08	133.92	25.75	27.04	379.33
170	378.38	24.43	380.7	376.55	190.78	82.48	70.53	373.38	381.12	284.08	133.95	25.75	27.03	379.28
171	378.34	24.48	380.68	376.48	191.01	82.36	70.43	373.37	381.1	284.11	133.92	25.76	27.03	379.24
172	378.3	24.5	380.69	376.4	191.15	82.23	70.34	373.36	381.1	284.15	133.9	25.75	27.04	379.22
173	378.26	24.51	380.68	376.35	191.28	82.13	70.26	373.35	381.08	284.19	133.83	25.75	27.04	379.2
174	378.23	24.32	380.66	376.28	191.19	82.04	70.18	373.33	381.04	284.19	133.75	25.75	27.05	379.19
175	378.19	24.42	380.66	376.19	190.73	81.89	70.09	373.3	381.03	284.15	133.52	25.75	27.04	379.18
176	378.18	24.54	380.63	376.16	189.85	81.69	69.99	373.28	381.01	284.17	133.2	25.76	27.05	379.17
177	378.16	24.55	380.63	376.17	189.04	81.58	69.94	373.27	381	284.19	133	25.76	27.05	379.17
178	378.18	24.58	380.62	376.17	188.42	81.48	69.89	373.26	380.98	284.18	132.76	25.76	27.04	379.19
179	378.2	24.61	380.62	376.17	188.17	81.4	69.84	373.24	380.96	284.16	132.54	25.76	27.05	379.18
180	378.21	24.51	380.6	376.15	188.3	81.41	69.8	373.23	380.93	284.18	132.5	25.75	27.04	379.2
181	378.27	24.55	380.6	376.17	188.41	81.52	69.77	373.22	380.92	284.22	132.7	25.76	27.04	379.22
182	378.46	24.57	380.63	376.23	188.64	81.71	69.76	373.22	380.95	284.28	133.04	25.76	27.04	379.33
183	378.68	24.42	380.65	376.28	188.87	81.91	69.75	373.23	380.98	284.33	133.29	25.76	27.05	379.4
184	378.96	24.36	380.68	376.38	189.51	82.2	69.78	373.27	380.97	284.32	133.41	25.76	27.04	379.53
185	379.17	24.23	380.74	376.46	189.83	82.38	69.83	373.35	380.97	284.29	133.56	25.75	27.03	379.7
186	379.32	24.22	380.78	376.51	189.85	82.51	69.88	373.42	380.97	284.32	133.71	25.75	27.03	379.8
187	379.54	24.18	380.81	376.55	189.9	82.65	69.91	373.49	380.98	284.4	133.98	25.75	27.03	379.91
188	379.73	24.37	380.85	376.56	189.76	82.79	69.96	373.57	381	284.47	134.13	25.76	27.04	380.02
189	379.91	24.44	380.89	376.6	189.49	82.94	70.03	373.65	380.99	284.57	134.21	25.75	27.03	380.08
190	380.02	24.26	380.92	376.65	189.25	83.13	70.1	373.74	380.98	284.66	134.29	25.75	27.04	380.14
191	380.15	24.41	380.95	376.69	189.28	83.32	70.18	373.83	380.97	284.76	134.53	25.75	27.04	380.2
192	380.26	24.52	380.96	376.71	189.47	83.48	70.26	373.89	380.98	284.83	134.6	25.76	27.04	380.22
193	380.3	24.49	380.98	376.79	189.44	83.62	70.38	373.96	380.98	284.87	134.53	25.75	27.04	380.27
194	380.3	24.35	381.04	376.92	189.42	83.61	70.48	374.02	381	284.99	134.46	25.75	27.04	380.3
195	380.23	24.53	381.1	377	189.43	83.55	70.55	374.05	381.03	285.14	134.25	25.76	27.05	380.31
196	380.19	24.51	381.13	377.07	189.36	83.46	70.59	374.04	381.08	285.3	134.02	25.76	27.05	380.33
197	380.2	24.54	381.16	377.11	189.3	83.37	70.64	374.06	381.11	285.43	133.86	25.76	27.05	380.36
198	380.19	24.57	381.15	377.14	189.24	83.32	70.66	374.05	381.13	285.55	133.89	25.76	27.05	380.38
199	380.14	24.37	381.15	377.19	189.21	83.28	70.7	374.06	381.15	285.65	133.82	25.76	27.04	380.42
200	380.08	24.4	381.17	377.24	189.2	83.27	70.73	374.06	381.17	285.7	133.84	25.76	27.04	380.43
201	380.08	24.48	381.18	377.29	189.3	83.3	70.74	374.04	381.19	285.73	133.93	25.76	27.05	380.44
202	380.07	24.44	381.19	377.37	189.76	83.3	70.79	374.03	381.21	285.79	134	25.75	27.05	380.43
203	380.05	24.49	381.21	377.43	190.06	83.3	70.81	374	381.24	285.88	134.03	25.76	27.04	380.4
204	379.96	24.6	381.21	377.48	190.4	83.31	70.82	373.99	381.28	285.99	134.22	25.76	27.05	380.35
205	379.85	24.57	381.22	377.55	190.7	83.32	70.86	374	381.32	286.02	134.36	25.76	27.04	380.32
206	379.75	24.58	381.24	377.61	190.98	83.28	70.87	373.99	381.36	286.05	134.42	25.77	27.04	380.29
207	379.65	24.51	381.24	377.66	191.09	83.22	70.89	373.98	381.37	286.08	134.45	25.76	27.05	380.26
208	379.55	24.42	381.24	377.67	191.23	83.11	70.88	373.97	381.39	286.13	134.41	25.77	27.04	380.24
209	379.44	24.27	381.24	377.67	191.27	83	70.88	373.95	381.39	286.17	134.28	25.76	27.04	380.22
210	379.35	24.29	381.23	377.65	191.27	82.86	70.87	373.95	381.41	286.21	134.18	25.76	27.04	380.2
211	379.23	24.36	381.23	377.6	191.26	82.72	70.84	373.94	381.42	286.25	134.21	25.76	27.04	380.18
212	379.14	24.42	381.21	377.54	191.16	82.7	70.8	373.93	381.43	286.31	134.28	25.76	27.04	380.15
213	379.11	24.51	381.2	377.52	191.08	82.72	70.79	373.92	381.43	286.36	134.33	25.76	27.04	380.13
214	379.08	24.39	381.18	377.51	191.01	82.71	70.78	373.91	381.43	286.39	134.29	25.76	27.03	380.12
215	379.05	24.5	381.16	377.52	190.86	82.72	70.77	373.9	381.41	286.45	134.29	25.77	27.05	380.09
216	379.06	24.5	381.14	377.53	190.69	82.72	70.76	373.89	381.4	286.52	134.26	25.77	27.05	380.07
217	379.04	24.5	381.11	377.54	190.67	82.8	70.77	373.87	381.38	286.56	134.41	25.77	27.05	380.03
218	379.02	24.39	381.08	377.53	190.92	82.92	70.79	373.86	381.38	286.53	134.62	25.76	27.04	379.99
219	378.99	24.5	381.04	377.52	191.2	82.98	70.8	373.84	381.37	286.43	134.73	25.76	27.05	379.93
220	378.94	24.37	380.99	377.49	191.28	83.05	70.84	373.83	381.36	286.3	134.76	25.76	27.04	379.82
221	378.86	24.46	380.95	377.45	191.03	83.1	70.86	373.8	381.36	286.25	134.73	25.77	27.04	379.73
222	378.8	24.44	380.93	377.42	190.89	83.12	70.88	373.79	381.37	286.2	134.71	25.76	27.05	379.68
223	378.76	24.62	380.91	377.4	190.82	83.13	70.9	373.78	381.37	286.16	134.74	25.76	27.04	379.64
224	378.72	24.63	380.9	377.36	190.74	83.12	70.89	373.77	381.38	286.12	134.74	25.77	27.05	379.61
225	378.67	24.5	380.89	377.34	190.86	83.14	70.9	373.75	381.39	286.09	134.83	25.76	27.04	379.57
226	378.62	24.44	380.89	377.32	191.26	83.19	70.9	373.74	381.41	285.98	134.92	25.77	27.05	379.54
227	378.57	24.52	380.89	377.31	191.73	83.25	70.92	373.73	381.41	285.87	135.06	25.76	27.04	379.52
228	378.53	24.47	380.88	377.31	192.15	83.3	70.94	373.71	381.41	285.78	135.17	25.76	27.05	379.49
229	378.49	24.62	380.87	377.27	192.72	83.37	70.98	373.69	381.41	285.66	135.27	25.76	27.05	379.46
230	378.47	24.54	380.85	377.22	192.88	83.36	71.02	373.67	381.41	285.5	135.1	25.77	27.05	379.43
231	378.45	24.51	380.83	377.21	192.79	83.31	71.03	373.66	381.4	285.32	134.89	25.76	27.04	379.44
232	378.45	24.55	380.83	377.17	192.57	83.25	71.03	373.65	381.38	285.21	134.72	25.77	27.05	379.43
233	378.44	24.54	380.81	377.13	192.18	83.18	71.06	373.63	381.36	285.15	134.59	25.76	27.05	379.43
234	378.45	24.46	380.8	377.07	191.84	83.07	71.03	373.62	381.35	285.14	134.61	25.76	27.04	379.42
235	378.45	24.41	380.79	377.02	191.53	82.99	71.02	373.6	381.33	285.16	134.67	25.76	27.05	379.42
236	378.45	24.47	380.78	376.97	191.28	82.93	70.98	373.59	381.3	285.21	134.66	25.77	27.05	379.42
237	378.45	24.56	380.77	376.9	190.98	82.81	70.94	373.57	381.27	285.26	134.53	25.76	27.06	379.42
238	378.42	24.59	380.73	376.77	190.58	82.59	70.87	373.53	381.25	285.28	134.41	25.78	27.06	379.4
