Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
0,375.89,376.55,377.49,378.69,378.28,380.45,377.97,378.46,376.97,364.21
1,375.85,376.47,377.45,378.68,378.25,380.45,377.99,378.45,377.02,364.04
2,375.82,376.39,377.44,378.66,378.24,380.44,378.0,378.45,377.1,363.97
3,375.83,376.4,377.44,378.65,378.22,380.43,378.0,378.46,377.17,363.92
4,375.81,376.43,377.45,378.62,378.2,380.41,377.97,378.49,377.19,363.89
5,375.81,376.45,377.48,378.61,378.19,380.4,377.98,378.52,377.19,363.85
6,375.76,376.47,377.48,378.6,378.18,380.38,378.0,378.56,377.24,363.82
7,375.69,376.47,377.48,378.58,378.17,380.37,378.01,378.64,377.29,363.79
8,375.53,376.45,377.44,378.55,378.16,380.35,377.98,378.7,377.27,363.68
9,375.31,376.38,377.43,378.53,378.15,380.34,377.98,378.73,377.13,363.55
10,375.21,376.32,377.41,378.52,378.14,380.33,377.98,378.75,377.0,363.51
11,375.12,376.28,377.4,378.51,378.14,380.31,377.97,378.74,376.9,363.48
12,375.03,376.27,377.39,378.51,378.13,380.3,377.97,378.74,376.81,363.51
13,374.92,376.26,377.38,378.5,378.12,380.28,377.96,378.72,376.76,363.51
14,374.8,376.23,377.37,378.5,378.12,380.26,377.96,378.71,376.76,363.51
15,374.67,376.21,377.36,378.48,378.1,380.25,377.94,378.7,376.81,363.49
16,374.54,376.17,377.35,378.48,378.08,380.24,377.93,378.68,376.9,363.49
17,374.38,376.1,377.33,378.46,378.06,380.21,377.91,378.65,377.06,363.53
18,374.23,376.04,377.32,378.45,378.03,380.2,377.91,378.65,377.23,363.62
19,374.15,376.02,377.3,378.43,378.02,380.19,377.93,378.65,377.32,363.69
20,374.05,375.99,377.29,378.42,378.01,380.18,377.93,378.65,377.38,363.75
21,373.96,375.96,377.27,378.41,377.98,380.17,377.92,378.66,377.37,363.81
22,373.87,375.94,377.26,378.4,377.97,380.17,377.92,378.66,377.36,363.87
23,373.81,375.93,377.26,378.37,377.97,380.15,377.91,378.66,377.39,363.92
24,373.75,375.91,377.25,378.36,377.95,380.14,377.9,378.67,377.41,363.95
25,373.68,375.89,377.23,378.34,377.94,380.13,377.88,378.67,377.42,363.99
26,373.6,375.89,377.23,378.33,377.91,380.12,377.87,378.68,377.47,364.06
27,373.51,375.88,377.21,378.33,377.91,380.11,377.86,378.67,377.52,364.13
28,373.45,375.89,377.21,378.32,377.89,380.1,377.84,378.67,377.47,364.2
29,373.38,375.87,377.19,378.3,377.88,380.08,377.84,378.67,377.43,364.3
