Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10
0,370.3,371.0,371.69,372.4,371.88,374.05,371.89,372.44,369.56,343.61
1,370.2,370.99,371.69,372.39,371.89,374.07,371.96,372.53,369.52,343.55
2,370.1,370.99,371.7,372.4,371.9,374.08,372.02,372.62,369.48,343.55
3,370.01,371.02,371.7,372.39,371.92,374.12,372.07,372.73,369.52,343.57
4,369.92,371.02,371.7,372.39,371.92,374.14,372.12,372.81,369.61,343.55
5,369.83,371.02,371.7,372.41,371.93,374.17,372.16,372.83,369.67,343.47
6,369.74,371.01,371.7,372.43,371.94,374.19,372.19,372.78,369.63,343.41
7,369.65,371.0,371.69,372.44,371.95,374.2,372.22,372.74,369.55,343.43
8,369.51,370.96,371.69,372.44,371.96,374.21,372.24,372.76,369.48,343.54
9,369.41,370.92,371.7,372.44,371.97,374.22,372.24,372.8,369.5,343.61
10,369.35,370.88,371.69,372.44,371.99,374.23,372.25,372.81,369.51,343.62
11,369.29,370.85,371.68,372.44,371.98,374.24,372.26,372.82,369.53,343.57
12,369.23,370.81,371.67,372.45,371.99,374.24,372.27,372.83,369.54,343.48
13,369.17,370.78,371.66,372.45,371.99,374.25,372.29,372.81,369.53,343.38
14,369.12,370.76,371.66,372.44,371.99,374.26,372.32,372.78,369.51,343.3
15,369.06,370.73,371.65,372.45,372.0,374.27,372.36,372.78,369.47,343.21
16,369.01,370.72,371.65,372.46,372.0,374.29,372.4,372.79,369.46,343.16
17,368.9,370.69,371.64,372.45,371.99,374.3,372.43,372.87,369.49,343.18
18,368.79,370.65,371.62,372.45,371.99,374.31,372.43,372.91,369.56,343.24
19,368.72,370.62,371.62,372.45,371.99,374.33,372.45,372.96,369.6,343.26
20,368.65,370.59,371.61,372.44,371.97,374.34,372.44,373.0,369.65,343.25
21,368.58,370.55,371.61,372.43,371.97,374.34,372.43,373.08,369.72,343.25
22,368.51,370.52,371.58,372.42,371.96,374.33,372.41,373.13,369.79,343.26
23,368.45,370.49,371.59,372.41,371.94,374.34,372.39,373.11,369.88,343.27
24,368.38,370.47,371.58,372.39,371.93,374.33,372.38,373.02,369.98,343.27
25,368.35,370.45,371.58,372.39,371.92,374.34,372.39,372.98,370.03,343.32
26,368.3,370.41,371.56,372.38,371.9,374.33,372.4,373.04,370.19,343.46
27,368.24,370.38,371.54,372.36,371.9,374.34,372.4,373.11,370.39,343.57
28,368.21,370.35,371.52,372.35,371.89,374.34,372.39,373.19,370.5,343.61
29,368.18,370.32,371.51,372.34,371.88,374.34,372.4,373.27,370.6,343.61
30,368.14,370.31,371.52,372.33,371.88,374.34,372.43,373.29,370.61,343.63
31,368.09,370.27,371.5,372.33,371.87,374.35,372.45,373.24,370.61,343.66
32,368.04,370.24,371.48,372.32,371.87,374.35,372.47,373.25,370.61,343.65
33,367.99,370.22,371.47,372.31,371.87,374.37,372.5,373.33,370.63,343.6
34,367.94,370.19,371.47,372.31,371.87,374.37,372.53,373.4,370.64,343.53
35,367.87,370.14,371.44,372.31,371.86,374.37,372.56,373.47,370.66,343.45
36,367.81,370.1,371.43,372.3,371.85,374.38,372.58,373.51,370.69,343.41
37,367.76,370.07,371.42,372.3,371.86,374.39,372.6,373.54,370.69,343.4
38,367.73,370.04,371.4,372.29,371.86,374.39,372.61,373.58,370.67,343.43
39,367.71,370.02,371.39,372.29,371.85,374.41,372.62,373.6,370.64,343.48
40,367.69,370.01,371.39,372.29,371.87,374.41,372.65,373.63,370.65,343.56
41,367.66,369.98,371.38,372.28,371.87,374.41,372.66,373.69,370.68,343.65
42,367.63,369.97,371.38,372.27,371.86,374.42,372.67,373.72,370.71,343.74
43,367.6,369.94,371.35,372.27,371.86,374.43,372.69,373.73,370.76,343.82
44,367.54,369.91,371.34,372.26,371.86,374.44,372.72,373.76,370.81,343.89
45,367.49,369.88,371.33,372.26,371.86,374.46,372.75,373.86,370.87,343.91
46,367.45,369.86,371.32,372.26,371.85,374.48,372.79,373.92,370.88,343.9
47,367.4,369.85,371.31,372.25,371.86,374.5,372.82,374.0,370.84,343.89
48,367.36,369.81,371.3,372.24,371.86,374.53,372.86,374.08,370.81,343.92
49,367.32,369.79,371.28,372.24,371.86,374.54,372.89,374.13,370.81,343.96
50,367.27,369.76,371.27,372.23,371.86,374.55,372.91,374.11,370.84,344.0
51,367.23,369.75,371.26,372.23,371.88,374.57,372.91,374.09,370.87,344.02
52,367.19,369.71,371.25,372.23,371.88,374.59,372.93,374.09,370.96,344.06
53,367.13,369.66,371.22,372.22,371.87,374.6,372.93,374.12,371.07,344.1
54,367.07,369.62,371.2,372.22,371.88,374.6,372.94,374.15,371.12,344.13
55,367.04,369.59,371.19,372.21,371.88,374.61,372.94,374.15,371.15,344.11
56,367.01,369.58,371.18,372.22,371.88,374.63,372.96,374.12,371.2,344.08
57,366.98,369.54,371.17,372.22,371.88,374.65,372.98,374.15,371.24,344.03
58,366.95,369.53,371.17,372.22,371.88,374.66,373.0,374.06,371.26,344.01
59,366.93,369.51,371.17,372.22,371.89,374.68,373.04,374.01,371.25,344.0
60,366.9,369.49,371.17,372.22,371.89,374.7,373.06,374.07,371.2,343.98
61,366.88,369.46,371.16,372.22,371.89,374.72,373.09,374.06,371.18,343.98
62,366.84,369.42,371.15,372.22,371.89,374.74,373.12,374.07,371.19,343.96
63,366.8,369.38,371.14,372.22,371.9,374.76,373.16,374.12,371.16,343.9
64,366.78,369.37,371.13,372.21,371.89,374.76,373.19,374.2,371.07,343.83
65,366.75,369.33,371.12,372.2,371.89,374.79,373.21,374.32,371.01,343.8
66,366.72,369.3,371.11,372.2,371.88,374.81,373.24,374.4,370.96,343.82
67,366.7,369.28,371.1,372.19,371.89,374.83,373.26,374.43,370.96,343.89
68,366.69,369.26,371.11,372.19,371.88,374.84,373.28,374.52,370.99,343.99
69,366.67,369.22,371.09,372.19,371.87,374.85,373.29,374.56,371.02,344.08
70,366.64,369.21,371.08,372.18,371.87,374.88,373.32,374.58,371.13,344.15
71,366.6,369.17,371.06,372.18,371.86,374.9,373.37,374.58,371.24,344.14
72,366.56,369.14,371.05,372.18,371.85,374.92,373.41,374.65,371.28,344.06
73,366.54,369.11,371.03,372.17,371.85,374.94,373.42,374.7,371.23,343.97
74,366.51,369.08,371.02,372.16,371.85,374.95,373.44,374.72,371.13,343.92
75,366.48,369.07,371.01,372.17,371.85,374.96,373.46,374.8,371.02,343.9
76,366.46,369.06,371.0,372.17,371.85,374.98,373.47,374.91,370.93,343.94
77,366.43,369.03,370.99,372.17,371.85,374.99,373.48,374.99,370.88,344.01
78,366.4,369.01,370.97,372.17,371.84,374.99,373.49,375.04,370.84,344.08
79,366.38,369.0,370.96,372.16,371.84,375.0,373.49,375.06,370.86,344.13
80,366.35,368.97,370.95,372.17,371.85,375.01,373.5,375.06,370.92,344.19
81,366.33,368.95,370.92,372.17,371.84,375.03,373.51,375.02,371.07,344.21
82,366.3,368.94,370.91,372.16,371.84,375.04,373.52,374.96,371.16,344.18
83,366.28,368.92,370.9,372.16,371.84,375.05,373.53,374.9,371.23,344.13
84,366.25,368.9,370.89,372.16,371.84,375.06,373.54,374.9,371.25,344.05
85,366.22,368.88,370.87,372.15,371.84,375.07,373.56,374.9,371.24,343.97
86,366.19,368.85,370.86,372.15,371.84,375.09,373.56,374.9,371.17,343.89
87,366.16,368.83,370.85,372.15,371.84,375.11,373.58,374.88,371.09,343.82
88,366.14,368.8,370.84,372.15,371.86,375.11,373.59,374.86,371.03,343.77
89,366.1,368.76,370.82,372.14,371.86,375.11,373.59,374.85,371.0,343.67
90,366.05,368.72,370.8,372.14,371.86,375.12,373.57,374.86,370.9,343.57
91,366.02,368.68,370.78,372.13,371.86,375.13,373.57,374.88,370.74,343.5
92,365.99,368.66,370.76,372.14,371.85,375.15,373.55,374.86,370.61,343.43
93,365.97,368.63,370.76,372.13,371.86,375.15,373.55,374.77,370.55,343.37
94,366.01,368.67,370.78,372.12,371.87,375.14,373.5,374.66,370.63,343.34
95,366.38,368.65,370.74,372.1,371.84,375.13,373.45,374.54,370.78,343.36
96,366.8,368.72,370.68,372.07,371.82,375.1,373.41,374.43,370.98,343.43
97,367.15,368.74,370.61,372.03,371.79,375.08,373.35,374.26,371.19,343.51
98,367.51,368.8,370.52,371.94,371.8,375.0,373.15,374.11,371.39,343.65
99,367.82,368.85,370.49,371.84,371.75,374.9,372.94,373.93,371.48,343.78
100,367.96,368.85,370.47,371.8,371.71,374.82,372.81,373.68,371.51,343.93
101,368.09,368.9,370.47,371.78,371.69,374.73,372.69,373.5,371.52,344.08
102,368.2,368.98,370.48,371.76,371.66,374.68,372.56,373.45,371.52,344.2
103,368.35,369.11,370.49,371.76,371.65,374.61,372.45,373.28,371.47,344.37
104,368.56,369.25,370.49,371.75,371.61,374.55,372.33,373.07,371.39,344.55
105,368.76,369.41,370.5,371.74,371.58,374.49,372.22,372.94,371.32,344.67
106,368.91,369.56,370.51,371.75,371.55,374.43,372.13,372.84,371.22,344.76
107,369.16,369.74,370.58,371.73,371.51,374.36,372.01,372.76,370.99,344.85
108,369.44,369.79,370.62,371.71,371.47,374.32,371.89,372.65,370.82,344.93
109,369.56,369.78,370.65,371.7,371.44,374.27,371.78,372.55,370.75,345.01
110,369.64,369.77,370.65,371.66,371.38,374.18,371.67,372.42,370.68,345.08
111,369.7,369.79,370.66,371.64,371.36,374.11,371.59,372.34,370.63,345.13
112,369.75,369.85,370.68,371.62,371.33,374.04,371.5,372.25,370.55,345.14
113,369.81,369.89,370.69,371.58,371.29,373.96,371.42,372.13,370.45,345.09
114,369.84,369.89,370.7,371.56,371.27,373.89,371.33,372.06,370.36,345.03
115,369.87,369.91,370.71,371.52,371.23,373.82,371.26,371.99,370.28,344.99
116,369.95,369.89,370.7,371.49,371.16,373.77,371.16,371.92,370.11,344.92
117,370.04,369.9,370.67,371.45,371.11,373.71,371.07,371.83,369.93,344.86
118,370.1,369.94,370.64,371.42,371.07,373.65,370.99,371.69,369.79,344.85
119,370.13,369.94,370.59,371.37,371.02,373.57,370.9,371.58,369.68,344.88
120,370.18,369.93,370.58,371.33,370.98,373.5,370.82,371.52,369.56,344.94
121,370.19,369.9,370.57,371.28,370.93,373.43,370.76,371.45,369.5,345.02
122,370.21,369.91,370.55,371.25,370.89,373.37,370.69,371.36,369.45,345.05
123,370.24,369.89,370.52,371.23,370.85,373.31,370.63,371.32,369.42,345.03
124,370.26,369.9,370.51,371.19,370.81,373.25,370.59,371.27,369.41,344.97
125,370.28,369.89,370.46,371.15,370.75,373.19,370.5,371.19,369.32,344.85
126,370.26,369.86,370.43,371.12,370.69,373.12,370.42,371.13,369.11,344.78
127,370.26,369.82,370.41,371.11,370.65,373.07,370.36,371.07,369.02,344.74
128,370.26,369.81,370.38,371.08,370.63,373.0,370.32,371.03,368.97,344.7
129,370.26,369.8,370.35,371.06,370.59,372.95,370.28,370.99,368.89,344.63
130,370.26,369.79,370.33,371.04,370.57,372.92,370.24,370.96,368.79,344.55
131,370.26,369.78,370.31,371.02,370.53,372.86,370.19,370.91,368.66,344.41
132,370.25,369.77,370.28,370.98,370.51,372.8,370.15,370.87,368.57,344.26
133,370.26,369.78,370.27,370.97,370.48,372.75,370.12,370.82,368.52,344.09
134,370.23,369.76,370.24,370.94,370.43,372.7,370.06,370.79,368.43,343.8
135,370.2,369.74,370.22,370.92,370.39,372.65,370.01,370.76,368.31,343.48
136,370.18,369.72,370.22,370.9,370.36,372.59,369.98,370.72,368.17,343.25
137,370.15,369.71,370.21,370.89,370.35,372.58,369.96,370.7,368.0,343.01
138,370.12,369.7,370.2,370.88,370.32,372.54,369.91,370.61,367.81,342.77
139,370.09,369.69,370.21,370.85,370.3,372.5,369.88,370.55,367.64,342.54
140,370.04,369.69,370.2,370.83,370.27,372.46,369.85,370.53,367.5,342.32
141,370.01,369.69,370.18,370.82,370.26,372.42,369.82,370.5,367.38,342.09
142,369.97,369.69,370.18,370.81,370.23,372.39,369.8,370.47,367.26,341.86
143,369.92,369.7,370.18,370.79,370.21,372.35,369.78,370.45,367.11,341.51
144,369.89,369.7,370.17,370.77,370.18,372.33,369.75,370.46,366.94,341.21
145,369.89,369.68,370.16,370.73,370.14,372.29,369.7,370.4,366.92,341.13
146,369.91,369.66,370.16,370.69,370.11,372.25,369.62,370.28,366.96,341.16
147,369.91,369.62,370.13,370.64,370.07,372.21,369.56,370.18,367.09,341.24
148,369.9,369.56,370.09,370.6,370.03,372.16,369.48,370.11,367.23,341.36
149,369.88,369.48,370.04,370.56,370.0,372.12,369.42,370.07,367.32,341.49
150,369.84,369.46,370.02,370.52,369.96,372.07,369.37,370.02,367.34,341.62
151,369.77,369.37,369.96,370.49,369.89,372.04,369.32,370.0,367.38,341.84
152,369.71,369.3,369.91,370.44,369.84,372.0,369.29,369.97,367.39,342.08
153,369.68,369.27,369.87,370.39,369.8,371.94,369.25,369.93,367.37,342.25
154,369.65,369.23,369.84,370.35,369.77,371.89,369.22,369.85,367.36,342.4
155,369.6,369.19,369.81,370.31,369.74,371.85,369.16,369.78,367.33,342.5
156,369.56,369.15,369.76,370.27,369.69,371.79,369.1,369.68,367.25,342.52
157,369.53,369.1,369.72,370.23,369.65,371.75,369.03,369.55,367.14,342.52
158,369.5,369.08,369.69,370.21,369.61,371.71,368.96,369.47,367.04,342.52
159,369.49,369.06,369.66,370.15,369.58,371.65,368.9,369.34,366.98,342.51
160,369.45,369.0,369.62,370.12,369.54,371.6,368.83,369.27,366.9,342.48
161,369.37,368.95,369.57,370.07,369.49,371.57,368.77,369.24,366.82,342.42
162,369.31,368.9,369.52,370.03,369.44,371.51,368.69,369.2,366.73,342.39
163,369.31,368.87,369.48,370.01,369.41,371.48,368.64,369.19,366.71,342.39
164,369.29,368.83,369.43,369.97,369.37,371.45,368.61,369.21,366.73,342.34
165,369.29,368.82,369.39,369.95,369.34,371.41,368.6,369.24,366.79,342.25
166,369.28,368.79,369.37,369.91,369.31,371.36,368.57,369.24,366.85,342.13
167,369.26,368.76,369.33,369.87,369.27,371.3,368.5,369.22,366.84,342.01
168,369.25,368.74,369.3,369.84,369.24,371.26,368.49,369.17,366.82,341.89
169,369.23,368.71,369.29,369.8,369.21,371.21,368.47,369.14,366.77,341.77
170,369.2,368.69,369.25,369.78,369.17,371.18,368.45,369.14,366.71,341.63
171,369.16,368.67,369.21,369.75,369.12,371.15,368.44,369.15,366.67,341.53
172,369.13,368.66,369.2,369.74,369.1,371.13,368.45,369.16,366.65,341.52
173,369.11,368.66,369.18,369.72,369.07,371.11,368.45,369.03,366.57,341.49
174,369.09,368.65,369.17,369.7,369.05,371.09,368.45,368.94,366.49,341.47
